evolution$generation,evolution$evaluated,popInit,propInfecte,teG,tiG,trG,beta,infectionRadiusI,objective$integraleInfected,objective$integraleExposed,evolution$samples,propExposed,teG,trG,sd_expo_t,infectionRadiusI,propRecovered,integraleInfected,tiG,propInfecte,mySeed,integraleExposed,propInfected,propSuseptible
600,24080,834.5754789929448,3.2782737974589984,42.38496348181299,44.28022691235948,1.0,0.7654589940030226,3.7384656388037074,341.57024172939146,15.975261457162192,1,"[0.3774374013242041]","[42.38496348181299]","[1.0]","[2.0]","[3.7384656388037074]","[0.08866783396187652]","[341.57024172939146]","[44.28022691235948]","[3.2782737974589984]","[-1168449761]","[15.975261457162192]","[0.08866783396187652]","[0.0]"
600,24080,760.7132303081625,1.4525085568052332,19.176457941270243,1.0,114.67696131678424,0.5074637642638542,1.0,8.853190399539415,350.3672028994306,1,"[0.0657277907204863]","[19.176457941270243]","[114.67696131678424]","[2.0]","[1.0]","[0.3076060605718759]","[8.853190399539415]","[1.0]","[1.4525085568052332]","[-1688296946]","[350.3672028994306]","[0.3076060605718759]","[0.6204703444013907]"
600,24080,552.3852787771984,11.903388390150724,47.06511963418307,18.11866266918397,330.75099870968654,0.6728031207893362,2.27257363200135,28.623502728848592,333.7033089728937,14,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[47.06511963418307,47.06511963418307,47.06511963418307,47.06511963418307,47.06511963418307,47.06511963418307,47.06511963418307,47.06511963418307,47.06511963418307,47.06511963418307,47.06511963418307,47.06511963418307,47.06511963418307,47.06511963418307]","[330.75099870968654,330.75099870968654,330.75099870968654,330.75099870968654,330.75099870968654,330.75099870968654,330.75099870968654,330.75099870968654,330.75099870968654,330.75099870968654,330.75099870968654,330.75099870968654,330.75099870968654,330.75099870968654]","[2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0]","[2.27257363200135,2.27257363200135,2.27257363200135,2.27257363200135,2.27257363200135,2.27257363200135,2.27257363200135,2.27257363200135,2.27257363200135,2.27257363200135,2.27257363200135,2.27257363200135,2.27257363200135,2.27257363200135]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[28.52208207463309,28.49174505508652,28.624136487055345,28.453284309720054,28.62286897064184,28.71320791074831,28.725541785999006,28.611359529165128,28.569360094615227,28.505211338722148,28.6258032326756,28.677915692925502,28.77704998248474,28.636132905494236]","[18.11866266918397,18.11866266918397,18.11866266918397,18.11866266918397,18.11866266918397,18.11866266918397,18.11866266918397,18.11866266918397,18.11866266918397,18.11866266918397,18.11866266918397,18.11866266918397,18.11866266918397,18.11866266918397]","[11.903388390150724,11.903388390150724,11.903388390150724,11.903388390150724,11.903388390150724,11.903388390150724,11.903388390150724,11.903388390150724,11.903388390150724,11.903388390150724,11.903388390150724,11.903388390150724,11.903388390150724,11.903388390150724]","[282261490,-1087422374,538177984,-1037257862,40521198,711910482,-557226110,992562034,887224335,-1995781410,1124860730,206362520,-2060488860,-11425701]","[333.7745962358475,333.9932806156978,333.7337015862254,333.2494939404974,333.3909923177926,333.5374429208823,333.2388912493467,333.7518048927113,332.8022932282797,333.91014254329264,333.77009437864325,333.7248361124285,333.6817818333589,333.3727028318607]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.9993025180213866,0.9993025180213866,0.9993025180213866,0.9993025180213866,0.9993025180213866,0.9993025180213866,0.9993025180213866,0.9993025180213866,0.9993025180213866,0.9993025180213866,0.9993025180213866,0.9993025180213866,0.9993025180213866,0.9993025180213866]"
600,24080,824.3143161093732,3.274211347001597,42.37362181271182,43.83953826692221,1.0,0.7658435245198271,3.7859694980567173,339.56207522263134,16.056227303711694,1,"[0.39062769347472526]","[42.37362181271182]","[1.0]","[2.0]","[3.7859694980567173]","[0.08491906379885332]","[339.56207522263134]","[43.83953826692221]","[3.274211347001597]","[-1624410338]","[16.056227303711694]","[0.08491906379885332]","[0.0]"
600,24080,695.1282803887026,3.741095947617583,19.910666855247563,1.0,59.81590782605069,0.10881498456975577,1.8678259295372417,15.35225218018727,202.57279590069354,1,"[0.07480633642314564]","[19.910666855247563]","[59.81590782605069]","[2.0]","[1.8678259295372417]","[0.4963112704997163]","[15.35225218018727]","[1.0]","[3.741095947617583]","[-986105299]","[202.57279590069354]","[0.4963112704997163]","[0.42438210086207623]"
600,24080,562.6708956503049,1.0,48.79129843349517,1.0,142.9490299543918,0.13170945669194942,1.5893075933042167,13.773714678853514,234.4758482861458,1,"[0.2168230149153155]","[48.79129843349517]","[142.9490299543918]","[2.0]","[1.5893075933042167]","[0.6824593256350914]","[13.773714678853514]","[1.0]","[1.0]","[-1808551995]","[234.4758482861458]","[0.6824593256350914]","[0.09419360484026001]"
600,24080,509.528427651354,1.0563277907991315,50.0,1.0,150.77535083150437,0.14585255674833691,1.5887714382306526,14.54429059388799,275.13771099170964,7,"[0.3611182222906362,0.3159784445043067,0.2669134686496007,0.1511201256324945,0.12560633818804737,0.2708386667179772,0.3061654493333655]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[150.77535083150437,150.77535083150437,150.77535083150437,150.77535083150437,150.77535083150437,150.77535083150437,150.77535083150437]","[2.0,2.0,2.0,2.0,2.0,2.0,2.0]","[1.5887714382306526,1.5887714382306526,1.5887714382306526,1.5887714382306526,1.5887714382306526,1.5887714382306526,1.5887714382306526]","[0.3689686184273892,0.2983150531966125,0.20607289858976524,0.18644690824788282,0.2571004734786595,0.3650434203590127,0.49457495661543655]","[13.88763314585898,14.54429059388799,14.92103236888697,13.971348173571508,14.562675734421415,13.778505709083738,14.647022113420629]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[1.0563277907991315,1.0563277907991315,1.0563277907991315,1.0563277907991315,1.0563277907991315,1.0563277907991315,1.0563277907991315]","[-274460462,431283570,1318113634,-36080686,1056997144,391315537,970779451]","[263.5505262938627,275.13771099170964,294.6616461838147,290.56766459849814,296.5908810344216,260.37896625461434,243.3298684446211]","[0.3689686184273892,0.2983150531966125,0.20607289858976524,0.18644690824788282,0.2571004734786595,0.3650434203590127,0.49457495661543655]","[0.2649508696154124,0.3846694107008951,0.5259765411624484,0.6515828793504957,0.6025179034957898,0.3552304251880715,0.19822250245301226]"
600,24080,932.8944262452637,3.2787716031409198,42.97064794774723,21.01388935516567,4.527905326094972,0.7654319963742384,3.740566244279549,207.09466600087575,17.768640566144263,1,"[0.5884910280894576]","[42.97064794774723]","[4.527905326094972]","[2.0]","[3.740566244279549]","[0.10397746762236319]","[207.09466600087575]","[21.01388935516567]","[3.2787716031409198]","[1099461327]","[17.768640566144263]","[0.10397746762236319]","[0.002143865311801303]"
600,24080,941.1802399913336,6.170079539785535,43.4345839563788,28.333928455112215,1.0,0.32328833092696363,3.203583876065887,260.5151743260509,17.727271510756275,1,"[0.6034975829977371]","[43.4345839563788]","[1.0]","[2.0]","[3.203583876065887]","[0.042499829788573036]","[260.5151743260509]","[28.333928455112215]","[6.170079539785535]","[1368742696]","[17.727271510756275]","[0.042499829788573036]","[0.002124991489428652]"
600,24080,618.3078915760484,6.820280210313932,24.8582456896915,3.704507506200326,317.06897034989476,0.49580679503002156,1.0,10.480892902300463,379.8152110273485,2,"[0.0,0.0]","[24.8582456896915,24.8582456896915]","[317.06897034989476,317.06897034989476]","[2.0,2.0]","[1.0,1.0]","[0.0,0.0]","[10.40615906145081,10.555626743150116]","[3.704507506200326,3.704507506200326]","[6.820280210313932,6.820280210313932]","[-1111364054,-762324340]","[379.6115164303277,380.0189056243692]","[0.0,0.0]","[0.9995020416523173,0.9995020416523173]"
