evolution$generation,evolution$evaluated,popInit,propInfecte,teG,tiG,trG,beta,infectionRadiusI,objective$integraleInfected,objective$integraleExposed,evolution$samples,propExposed,teG,trG,sd_expo_t,infectionRadiusI,propRecovered,integraleInfected,tiG,propInfecte,mySeed,integraleExposed,propInfected,propSuseptible
200,8152,914.1423482658774,5.620948256459669,44.35805404132695,37.56098986431655,1.8711806012572425,0.1642320830926134,3.213828737687534,302.94853299958044,16.817098984878932,1,"[0.5436790024472732]","[44.35805404132695]","[1.8711806012572425]","[2.0]","[3.213828737687534]","[0.07548058585284073]","[302.94853299958044]","[37.56098986431655]","[5.620948256459669]","[1404970476]","[16.817098984878932]","[0.07548058585284073]","[0.0]"
200,8152,698.3281262771736,12.65489823773048,35.48374165511091,1.0,42.73665423065975,0.1,1.0,9.406052356111093,385.1000715838341,1,"[0.21336674608013764]","[35.48374165511091]","[42.73665423065975]","[2.0]","[1.0]","[0.2835343337172299]","[9.406052356111093]","[1.0]","[12.65489823773048]","[-1376485055]","[385.1000715838341]","[0.2835343337172299]","[0.4911731134596457]"
200,8152,801.7150014408394,5.753899803968718,33.95562443205186,2.1068361808945406,109.52065629477524,0.7925515982702053,2.4811680619909238,11.820189017119766,580.5315277733328,4,"[0.0,0.0,0.0,0.0]","[33.95562443205186,33.95562443205186,33.95562443205186,33.95562443205186]","[109.52065629477524,109.52065629477524,109.52065629477524,109.52065629477524]","[2.0,2.0,2.0,2.0]","[2.4811680619909238,2.4811680619909238,2.4811680619909238,2.4811680619909238]","[0.0,0.0,0.0,0.0]","[11.617227158147005,11.965231124018397,11.675146910221136,12.062902051363492]","[2.1068361808945406,2.1068361808945406,2.1068361808945406,2.1068361808945406]","[5.753899803968718,5.753899803968718,5.753899803968718,5.753899803968718]","[870723159,215390978,-1538395952,-796735469]","[580.7923442714809,580.2707112751847,579.5179601815262,581.0180200777793]","[0.0,0.0,0.0,0.0]","[0.9991081600823805,0.9991081600823805,0.9991081600823805,0.9991081600823805]"
200,8152,523.8798346550018,12.005701947331573,3.5153105159561013,17.222778163806318,2.6679253382190247,0.26132408232744364,2.708262722470492,468.6225452333721,29.85047606512198,6,"[0.2366955011384615,0.21569831958585606,0.21188065021265506,0.21760715427245655,0.2405131705116625,0.23096899707866]","[3.5153105159561013,3.5153105159561013,3.5153105159561013,3.5153105159561013,3.5153105159561013,3.5153105159561013]","[2.6679253382190247,2.6679253382190247,2.6679253382190247,2.6679253382190247,2.6679253382190247,2.6679253382190247]","[2.0,2.0,2.0,2.0,2.0,2.0]","[2.708262722470492,2.708262722470492,2.708262722470492,2.708262722470492,2.708262722470492,2.708262722470492]","[0.2977782111096774,0.2939605417364764,0.3416814089014888,0.3264107314086848,0.31495772328908184,0.3454990782746898]","[467.5211476192037,468.9012350976162,472.0164533061486,471.10784799532615,468.34385536912794,465.06065970817576]","[17.222778163806318,17.222778163806318,17.222778163806318,17.222778163806318,17.222778163806318,17.222778163806318]","[12.005701947331573,12.005701947331573,12.005701947331573,12.005701947331573,12.005701947331573,12.005701947331573]","[1928036756,-1690770448,-1504623308,-1017842700,553936164,-366658231]","[29.92016877965033,29.88657879461986,29.832348885372774,29.85198545093491,29.84896667930905,29.74107717953213]","[0.2977782111096774,0.2939605417364764,0.3416814089014888,0.3264107314086848,0.31495772328908184,0.3454990782746898]","[0.036267859045409426,0.01908834686600496,0.05153853653821339,0.02290601623920595,0.01908834686600496,0.02290601623920595]"
200,8152,885.4437470480038,14.062473954517037,48.39356634633519,29.948267009223084,14.119296896143515,0.259161640027209,2.5075714442121084,206.16257185678626,70.9631704672004,4,"[0.47546781080512357,0.4822440741420137,0.5138666363808343,0.49014971470171886]","[48.39356634633519,48.39356634633519,48.39356634633519,48.39356634633519]","[14.119296896143515,14.119296896143515,14.119296896143515,14.119296896143515]","[2.0,2.0,2.0,2.0]","[2.5075714442121084,2.5075714442121084,2.5075714442121084,2.5075714442121084]","[0.2055466545523337,0.1321371350693574,0.21684042678048393,0.21458167233485387]","[205.5674536172133,196.99900283810314,210.78991971223948,206.75769009635923]","[29.948267009223084,29.948267009223084,29.948267009223084,29.948267009223084]","[14.062473954517037,14.062473954517037,14.062473954517037,14.062473954517037]","[-899869994,680823901,-1585686811,1426686904]","[72.59922068053984,91.13788438122101,57.00982998682663,69.32712025386094]","[0.2055466545523337,0.1321371350693574,0.21684042678048393,0.21458167233485387]","[0.013552526673780246,0.006776263336890123,0.019199412787855346,0.011293772228150204]"
200,8152,545.651997634311,1.0,31.55634806925896,1.0,131.99806341490282,0.7891579071327589,1.8642414308219826,12.211988039091413,239.5228036567307,1,"[0.003665339829545304]","[31.55634806925896]","[131.99806341490282]","[2.0]","[1.8642414308219826]","[0.711075926931789]","[12.211988039091413]","[1.0]","[1.0]","[-554082362]","[239.5228036567307]","[0.711075926931789]","[0.28406383678976105]"
200,8152,744.0811435313924,3.560604232001411,23.698344039552726,27.177626504748492,20.346630795097315,0.1189092144833694,2.863457533091294,253.91911228229552,24.99707074463913,4,"[0.35883183214780046,0.31716970931416066,0.3400166799003502,0.33464092211536445]","[23.698344039552726,23.698344039552726,23.698344039552726,23.698344039552726]","[20.346630795097315,20.346630795097315,20.346630795097315,20.346630795097315]","[2.0,2.0,2.0,2.0]","[2.863457533091294,2.863457533091294,2.863457533091294,2.863457533091294]","[0.26475607091054937,0.2889469809429854,0.2781954653730138,0.27013182869553515]","[252.9096438852076,254.28718181761036,255.06129093864828,253.55104274698067]","[27.177626504748492,27.177626504748492,27.177626504748492,27.177626504748492]","[3.560604232001411,3.560604232001411,3.560604232001411,3.560604232001411]","[-2005210957,-209598184,2062784721,-573164385]","[25.840813651811924,24.15332783746634,23.484326720588733,27.54390835779143]","[0.26475607091054937,0.2889469809429854,0.2781954653730138,0.27013182869553515]","[0.009407576123725106,0.006719697231232218,0.005375757784985774,0.010751515569971549]"
200,8152,755.2376770170794,10.593369570340284,31.51121633790595,8.194130364491732,1.0,0.27545289885676505,3.557475080176895,135.79006972515376,22.652321147959274,1,"[0.7189789605633251]","[31.51121633790595]","[1.0]","[2.0]","[3.557475080176895]","[0.02515764318729867]","[135.79006972515376]","[8.194130364491732]","[10.593369570340284]","[1140077976]","[22.652321147959274]","[0.02515764318729867]","[0.0026481729670840707]"
200,8152,571.3472176692726,6.461848805179157,15.227404768335006,2.818596049012436,284.03458468562616,0.34160973321903076,3.8339209641882843,16.474376176261785,425.61566909950596,6,"[0.0,0.0,0.0,0.0,0.0,0.0]","[15.227404768335006,15.227404768335006,15.227404768335006,15.227404768335006,15.227404768335006,15.227404768335006]","[284.03458468562616,284.03458468562616,284.03458468562616,284.03458468562616,284.03458468562616,284.03458468562616]","[2.0,2.0,2.0,2.0,2.0,2.0]","[3.8339209641882843,3.8339209641882843,3.8339209641882843,3.8339209641882843,3.8339209641882843,3.8339209641882843]","[0.0,0.0,0.0,0.0,0.0,0.0]","[16.19607867732549,16.988941556483184,16.79641414653319,16.385817082378118,16.26083789703594,16.56293527014545]","[2.818596049012436,2.818596049012436,2.818596049012436,2.818596049012436,2.818596049012436,2.818596049012436]","[6.461848805179157,6.461848805179157,6.461848805179157,6.461848805179157,6.461848805179157,6.461848805179157]","[723360180,622641915,710431236,2112504935,-295634221,1669842314]","[425.50151217630474,425.59973802365397,425.63160017535796,425.4835670250797,425.80486303024105,425.691846677662]","[0.0,0.0,0.0,0.0,0.0,0.0]","[0.9993922825586007,0.9993922825586007,0.9993922825586007,0.9993922825586007,0.9993922825586007,0.9993922825586007]"
200,8152,884.0488448257586,7.223230506937162,43.52001843447416,16.775330006413757,31.44447780187798,0.33103970083633294,2.7943845472636677,114.59719302652412,89.33443202722233,5,"[0.3280361732242945,0.45246368720592345,0.29297023746583545,0.46038180173202714,0.34613472071253143]","[43.52001843447416,43.52001843447416,43.52001843447416,43.52001843447416,43.52001843447416]","[31.44447780187798,31.44447780187798,31.44447780187798,31.44447780187798,31.44447780187798]","[2.0,2.0,2.0,2.0,2.0]","[2.7943845472636677,2.7943845472636677,2.7943845472636677,2.7943845472636677,2.7943845472636677]","[0.4083484777033459,0.37328254194488686,0.3925122486511386,0.3653644274187832,0.38459413412503496]","[114.59719302652412,116.90162509223828,113.91315527735146,117.38980117730145,112.8501647925239]","[16.775330006413757,16.775330006413757,16.775330006413757,16.775330006413757,16.775330006413757]","[7.223230506937162,7.223230506937162,7.223230506937162,7.223230506937162,7.223230506937162]","[471941517,2036929224,-1858201735,336702737,1434557559]","[89.33443202722233,70.4245679259738,94.83360934214755,68.45642499174232,94.07363113473444]","[0.4083484777033459,0.37328254194488686,0.3925122486511386,0.3653644274187832,0.38459413412503496]","[0.004524636872059235,0.010180432962133277,0.007918114526103661,0.010180432962133277,0.003393477654044426]"
