evolution$generation,evolution$evaluated,popInit,propInfecte,teG,tiG,trG,beta,infectionRadiusI,objective$integraleInfected,objective$integraleExposed,evolution$samples,propExposed,teG,trG,sd_expo_t,infectionRadiusI,propRecovered,integraleInfected,tiG,propInfecte,mySeed,integraleExposed,propInfected,propSuseptible
300,11504,608.9866542704312,8.067086429493532,28.536957062329037,7.193010978401395,1.0,0.7415657768931356,3.1668759920466796,131.0170538094224,23.5944675262301,2,"[0.7898366846417023,0.8243201989399886]","[28.536957062329037,28.536957062329037]","[1.0,1.0]","[2.0,2.0]","[3.1668759920466796,3.1668759920466796]","[0.03448351429828638,0.02298900953219092]","[131.61946060981887,130.41464700902597]","[7.193010978401395,7.193010978401395]","[8.067086429493532,8.067086429493532]","[-1033859074,-550150062]","[23.45858720231618,23.73034785014402]","[0.03448351429828638,0.02298900953219092]","[0.004926216328326626,0.0032841442188844172]"
300,11504,689.303939709043,7.223230506937162,43.74072756751528,1.0,31.444477801877973,0.5672044451069328,2.7943845472636677,21.77423096008094,104.4205001455516,1,"[0.43086943638442643]","[43.74072756751528]","[31.444477801877973]","[2.0]","[2.7943845472636677]","[0.1494261008336563]","[21.77423096008094]","[1.0]","[7.223230506937162]","[-1176944239]","[104.4205001455516]","[0.1494261008336563]","[0.4047561372096127]"
300,11504,503.30231936804205,9.699977404748171,35.26969401576603,1.0,40.82481320277075,0.6498702977628359,3.245790182447083,16.059804924484766,140.44019857308155,1,"[0.38346733677352257]","[35.26969401576603]","[40.82481320277075]","[2.0]","[3.245790182447083]","[0.5146012446857117]","[16.059804924484766]","[1.0]","[9.699977404748171]","[102997439]","[140.44019857308155]","[0.5146012446857117]","[0.06755383134870346]"
300,11504,914.1423482658774,5.620948256459669,44.35805404132695,37.56098986431655,1.8711806012572425,0.1642320830926134,3.213828737687534,302.94853299958044,16.817098984878932,1,"[0.5436790024472732]","[44.35805404132695]","[1.8711806012572425]","[2.0]","[3.213828737687534]","[0.07548058585284073]","[302.94853299958044]","[37.56098986431655]","[5.620948256459669]","[1404970476]","[16.817098984878932]","[0.07548058585284073]","[0.0]"
300,11504,557.2502194329013,6.088678137951342,4.227064024370467,3.1837241233774236,277.143207461777,0.4732420607491771,1.1621044213003946,16.264919757172848,447.12625054783985,5,"[0.0,0.0,0.0,0.0,0.0]","[4.227064024370467,4.227064024370467,4.227064024370467,4.227064024370467,4.227064024370467]","[277.143207461777,277.143207461777,277.143207461777,277.143207461777,277.143207461777]","[2.0,2.0,2.0,2.0,2.0]","[1.1621044213003946,1.1621044213003946,1.1621044213003946,1.1621044213003946,1.1621044213003946]","[0.0,0.0,0.0,0.0,0.0]","[16.31157743283328,16.121357678217713,15.70502764924778,16.264919757172848,16.69436803461192]","[3.1837241233774236,3.1837241233774236,3.1837241233774236,3.1837241233774236,3.1837241233774236]","[6.088678137951342,6.088678137951342,6.088678137951342,6.088678137951342,6.088678137951342]","[-76147169,815718716,-1533872762,1283699491,-1128400652]","[447.12625054783985,451.27818776372123,449.3008628774006,445.3909114165533,445.36664959402447]","[0.0,0.0,0.0,0.0,0.0]","[0.9995509747252214,0.9995509747252214,0.9995509747252214,0.9995509747252214,0.9995509747252214]"
300,11504,642.2497762271083,11.901113857822365,20.484401774515582,18.52128999468818,2.7949119629370376,0.30546510999168763,1.8448455348706392,291.1660521849656,24.952389264679255,4,"[0.5184898653545761,0.5184898653545761,0.4889063595235342,0.49357743939159343]","[20.484401774515582,20.484401774515582,20.484401774515582,20.484401774515582]","[2.7949119629370376,2.7949119629370376,2.7949119629370376,2.7949119629370376]","[2.0,2.0,2.0,2.0]","[1.8448455348706392,1.8448455348706392,1.8448455348706392,1.8448455348706392]","[0.046710798680592434,0.059167011662083754,0.08096538437969356,0.07006619802088866]","[289.8244841279595,291.0950178520713,291.23708651785995,292.34791225638145]","[18.52128999468818,18.52128999468818,18.52128999468818,18.52128999468818]","[11.901113857822365,11.901113857822365,11.901113857822365,11.901113857822365]","[-1102115547,998456531,-774000274,-826677039]","[24.585480924926355,24.949205147912053,25.02016684903951,24.95557338144646]","[0.046710798680592434,0.059167011662083754,0.08096538437969356,0.07006619802088866]","[0.004671079868059244,0.01712729284955056,0.01401323960417773,0.004671079868059244]"
300,11504,685.3988105386061,7.223230506937162,43.74037760449393,1.0,31.444477801877973,0.9,2.7943845472636677,20.44102753325414,128.7578189450039,1,"[0.5836018298392851]","[43.74037760449393]","[31.444477801877973]","[2.0]","[2.7943845472636677]","[0.12401538884084809]","[20.44102753325414]","[1.0]","[7.223230506937162]","[968116143]","[128.7578189450039]","[0.12401538884084809]","[0.2626208234276783]"
300,11504,755.2376770170794,10.593369570340284,31.51121633790595,8.194130364491732,1.0,0.27545289885676505,3.557475080176895,135.79006972515376,22.652321147959274,1,"[0.7189789605633251]","[31.51121633790595]","[1.0]","[2.0]","[3.557475080176895]","[0.02515764318729867]","[135.79006972515376]","[8.194130364491732]","[10.593369570340284]","[1140077976]","[22.652321147959274]","[0.02515764318729867]","[0.0026481729670840707]"
300,11504,571.3472176692726,6.461848805179157,15.227404768335006,2.818596049012436,284.03458468562616,0.34160973321903076,3.8339209641882843,16.474376176261785,425.61566909950596,6,"[0.0,0.0,0.0,0.0,0.0,0.0]","[15.227404768335006,15.227404768335006,15.227404768335006,15.227404768335006,15.227404768335006,15.227404768335006]","[284.03458468562616,284.03458468562616,284.03458468562616,284.03458468562616,284.03458468562616,284.03458468562616]","[2.0,2.0,2.0,2.0,2.0,2.0]","[3.8339209641882843,3.8339209641882843,3.8339209641882843,3.8339209641882843,3.8339209641882843,3.8339209641882843]","[0.0,0.0,0.0,0.0,0.0,0.0]","[16.19607867732549,16.988941556483184,16.79641414653319,16.385817082378118,16.26083789703594,16.56293527014545]","[2.818596049012436,2.818596049012436,2.818596049012436,2.818596049012436,2.818596049012436,2.818596049012436]","[6.461848805179157,6.461848805179157,6.461848805179157,6.461848805179157,6.461848805179157,6.461848805179157]","[723360180,622641915,710431236,2112504935,-295634221,1669842314]","[425.50151217630474,425.59973802365397,425.63160017535796,425.4835670250797,425.80486303024105,425.691846677662]","[0.0,0.0,0.0,0.0,0.0,0.0]","[0.9993922825586007,0.9993922825586007,0.9993922825586007,0.9993922825586007,0.9993922825586007,0.9993922825586007]"
300,11504,600.2341345695974,7.860748898126931,19.75026521429233,37.862710005047994,20.23826370581644,0.6569019804601395,1.0370272865482102,313.7103520604263,48.46129596075732,5,"[0.3082130611126535,0.27989077982122046,0.29488492874021444,0.27322671363500095,0.29321891219365953]","[19.75026521429233,19.75026521429233,19.75026521429233,19.75026521429233,19.75026521429233]","[20.23826370581644,20.23826370581644,20.23826370581644,20.23826370581644,20.23826370581644]","[2.0,2.0,2.0,2.0,2.0]","[1.0370272865482102,1.0370272865482102,1.0370272865482102,1.0370272865482102,1.0370272865482102]","[0.2465704488901228,0.28155679636777536,0.27989077982122046,0.29321891219365953,0.2665626474487814]","[312.7324003475988,314.1080124316238,313.748670440997,312.36369310738075,313.7103520604263]","[37.862710005047994,37.862710005047994,37.862710005047994,37.862710005047994,37.862710005047994]","[7.860748898126931,7.860748898126931,7.860748898126931,7.860748898126931,7.860748898126931]","[-1611693605,2049048652,1274309421,1504117375,1708672466]","[49.12028410551802,46.177957658989314,48.22392646559785,49.77432369172139,48.46129596075732]","[0.2465704488901228,0.28155679636777536,0.27989077982122046,0.29321891219365953,0.2665626474487814]","[0.03498634747765256,0.03665236402420744,0.05331252948975628,0.02665626474487814,0.03665236402420744]"
300,11504,801.7150014408394,5.753899803968718,33.95562443205186,2.1068361808945406,109.52065629477524,0.7925515982702053,2.4811680619909238,11.820189017119766,580.5315277733328,4,"[0.0,0.0,0.0,0.0]","[33.95562443205186,33.95562443205186,33.95562443205186,33.95562443205186]","[109.52065629477524,109.52065629477524,109.52065629477524,109.52065629477524]","[2.0,2.0,2.0,2.0]","[2.4811680619909238,2.4811680619909238,2.4811680619909238,2.4811680619909238]","[0.0,0.0,0.0,0.0]","[11.617227158147005,11.965231124018397,11.675146910221136,12.062902051363492]","[2.1068361808945406,2.1068361808945406,2.1068361808945406,2.1068361808945406]","[5.753899803968718,5.753899803968718,5.753899803968718,5.753899803968718]","[870723159,215390978,-1538395952,-796735469]","[580.7923442714809,580.2707112751847,579.5179601815262,581.0180200777793]","[0.0,0.0,0.0,0.0]","[0.9991081600823805,0.9991081600823805,0.9991081600823805,0.9991081600823805]"
300,11504,864.4037277826244,3.285041709176959,43.01786874463632,21.48242688181857,4.53916660669649,0.7655018773969767,3.740442078353217,209.99069618477108,17.764930857489126,1,"[0.5911589498934965]","[43.01786874463632]","[4.53916660669649]","[2.0]","[3.740442078353217]","[0.10527488148788293]","[209.99069618477108]","[21.48242688181857]","[3.285041709176959]","[-780308720]","[17.764930857489126]","[0.10527488148788293]","[0.00231373365907435]"
300,11504,523.8798358450675,12.005701961272152,29.39227980067274,11.767863814689356,2.6679253382190247,0.1,2.7082627224704914,177.25577878592142,25.29722576619983,3,"[0.6451861226053378,0.6203712717359018,0.6318242798294876]","[29.39227980067274,29.39227980067274,29.39227980067274]","[2.6679253382190247,2.6679253382190247,2.6679253382190247]","[2.0,2.0,2.0]","[2.7082627224704914,2.7082627224704914,2.7082627224704914]","[0.04772086705660783,0.06490037919698664,0.06299154451472233]","[177.25577878592142,178.12239412344886,176.4750697926552]","[11.767863814689356,11.767863814689356,11.767863814689356]","[12.005701961272152,12.005701961272152,12.005701961272152]","[-747994013,-937580219,1896292006]","[25.29722576619983,26.09401296925391,24.01057535358264]","[0.04772086705660783,0.06490037919698664,0.06299154451472233]","[0.001908834682264313,0.0,0.003817669364528626]"
300,11504,858.2497746033266,1.0591511400480211,7.132868103080526,7.877344224334918,297.0275973177459,0.21745867272346847,1.8205886242175635,17.114480725074493,415.51775199847964,6,"[0.0,0.0,0.0,0.0,0.0,0.0]","[7.132868103080526,7.132868103080526,7.132868103080526,7.132868103080526,7.132868103080526,7.132868103080526]","[297.0275973177459,297.0275973177459,297.0275973177459,297.0275973177459,297.0275973177459,297.0275973177459]","[2.0,2.0,2.0,2.0,2.0,2.0]","[1.8205886242175635,1.8205886242175635,1.8205886242175635,1.8205886242175635,1.8205886242175635,1.8205886242175635]","[0.0,0.0,0.0,0.0,0.0,0.0]","[17.02229934599472,17.75809491985198,16.789814130929276,17.05989130884959,18.17713788225649,17.1690701412994]","[7.877344224334918,7.877344224334918,7.877344224334918,7.877344224334918,7.877344224334918,7.877344224334918]","[1.0591511400480211,1.0591511400480211,1.0591511400480211,1.0591511400480211,1.0591511400480211,1.0591511400480211]","[1380854464,-564617685,260662760,424998619,187673806,-959975428]","[415.40629715822735,415.5064369592783,415.66910421540416,415.5229918868192,415.8082280447369,415.51251211014005]","[0.0,0.0,0.0,0.0,0.0,0.0]","[0.9997089721305874,0.9997089721305874,0.9997089721305874,0.9997089721305874,0.9997089721305874,0.9997089721305874]"
300,11504,500.0,3.392932964866172,46.54122481363184,14.244471616398396,1.0,0.9,4.0,155.3102291769894,19.304890576685935,1,"[0.762]","[46.54122481363184]","[1.0]","[2.0]","[4.0]","[0.024]","[155.3102291769894]","[14.244471616398396]","[3.392932964866172]","[1819191000]","[19.304890576685935]","[0.024]","[0.0]"
300,11504,824.3143161093731,3.278320958901879,42.38499097369009,43.80575257265195,1.0,0.7654588606483012,3.7381261694805015,338.7394063826754,16.282467957513838,3,"[0.36757823330075085,0.3906276934747253,0.3833489165776807]","[42.38499097369009,42.38499097369009,42.38499097369009]","[1.0,1.0,1.0]","[2.0,2.0,2.0]","[3.7381261694805015,3.7381261694805015,3.7381261694805015]","[0.11160791242135008,0.10918165345566856,0.08127967535033104]","[338.7394063826754,339.67958173187657,338.5004198745553]","[43.80575257265195,43.80575257265195,43.80575257265195]","[3.278320958901879,3.278320958901879,3.278320958901879]","[1450537485,-577782938,-1414669691]","[16.282467957513838,16.246708539138783,16.70979838372119]","[0.11160791242135008,0.10918165345566856,0.08127967535033104]","[0.0,0.0,0.0]"
300,11504,667.3399702610463,7.223230506937162,43.75774287732716,1.0,31.44447780187798,0.6765481764042885,2.794385006598143,20.455863312170187,119.80879047120881,1,"[0.6188749638935084]","[43.75774287732716]","[31.44447780187798]","[2.0]","[2.794385006598143]","[0.1198789276307038]","[20.455863312170187]","[1.0]","[7.223230506937162]","[-1516946914]","[119.80879047120881]","[0.1198789276307038]","[0.20679115016296407]"
300,11504,865.0991462765821,1.9715812314971792,49.498668759548316,10.94397123657706,48.85218666325037,0.6127947115921236,2.4741272835299815,70.81443213000153,49.15637807872978,3,"[0.3363776293763258,0.30285546012576414,0.3594963667905063]","[49.498668759548316,49.498668759548316,49.498668759548316]","[48.85218666325037,48.85218666325037,48.85218666325037]","[2.0,2.0,2.0]","[2.4741272835299815,2.4741272835299815,2.4741272835299815]","[0.5583175085524583,0.6022431096394012,0.5282631499140237]","[69.82733356522276,71.5495640322816,70.81443213000153]","[10.94397123657706,10.94397123657706,10.94397123657706]","[1.9715812314971792,1.9715812314971792,1.9715812314971792]","[970545853,698151895,-2088352975]","[59.55058064164476,49.15637807872978,44.72608647480527]","[0.5583175085524583,0.6022431096394012,0.5282631499140237]","[0.004623747482836093,0.01040343183638121,0.01387124244850828]"
300,11504,747.5460192584112,8.489238191356371,39.17027513237619,4.268279303520721,290.84442266971536,0.803263710450484,2.309557791582574,13.103871757029824,393.8306768306597,3,"[0.0,0.0,0.0]","[39.17027513237619,39.17027513237619,39.17027513237619]","[290.84442266971536,290.84442266971536,290.84442266971536]","[2.0,2.0,2.0]","[2.309557791582574,2.309557791582574,2.309557791582574]","[0.0,0.0,0.0]","[13.103871757029824,13.377091862404923,12.909903765408595]","[4.268279303520721,4.268279303520721,4.268279303520721]","[8.489238191356371,8.489238191356371,8.489238191356371]","[414465296,-566272196,-733862326]","[393.5203840910671,393.8306768306597,394.0822224116252]","[0.0,0.0,0.0]","[0.9992695844210997,0.9992695844210997,0.9992695844210997]"
300,11504,874.5072837120845,3.1194520347047545,24.618388807200553,40.46650669907711,17.283875924534655,0.8307849032407413,2.743008441880418,329.47360474021485,21.329733064229874,5,"[0.31331928859063624,0.2938797706853778,0.29845377489837976,0.30531478121788275,0.31331928859063624]","[24.618388807200553,24.618388807200553,24.618388807200553,24.618388807200553,24.618388807200553]","[17.283875924534655,17.283875924534655,17.283875924534655,17.283875924534655,17.283875924534655]","[2.0,2.0,2.0,2.0,2.0]","[2.743008441880418,2.743008441880418,2.743008441880418,2.743008441880418,2.743008441880418]","[0.2081171916915905,0.213834696957843,0.19668218115908553,0.22183920433059645,0.2104041937980915]","[329.47360474021485,329.61821640614437,329.2916378248258,329.2058752458324,329.6616694461682]","[40.46650669907711,40.46650669907711,40.46650669907711,40.46650669907711,40.46650669907711]","[3.1194520347047545,3.1194520347047545,3.1194520347047545,3.1194520347047545,3.1194520347047545]","[-673864003,1134134249,1007269922,945452651,300695297]","[21.205209680100555,21.329733064229874,21.09073321642657,22.092701153712795,21.699220866398353]","[0.2081171916915905,0.213834696957843,0.19668218115908553,0.22183920433059645,0.2104041937980915]","[0.0022870021065009944,0.0,0.0,0.0011435010532504972,0.0]"
300,11504,865.0992605933761,1.971581231497179,49.00088228870724,4.806050051069066,40.641579340411525,0.5919519058281064,2.341062823810751,38.923936376159176,46.47729540184299,1,"[0.48318154810731384]","[49.00088228870724]","[40.641579340411525]","[2.0]","[2.341062823810751]","[0.46815437077383276]","[38.923936376159176]","[4.806050051069066]","[1.971581231497179]","[-1642406267]","[46.47729540184299]","[0.46815437077383276]","[0.030054354666962105]"
300,11504,1000.0,1.0,49.99268070198887,1.0,1.0,0.9,2.845679990314378,24.921649742038614,49.367708378047844,1,"[0.884]","[49.99268070198887]","[1.0]","[2.0]","[2.845679990314378]","[0.052]","[24.921649742038614]","[1.0]","[1.0]","[2097600600]","[49.367708378047844]","[0.052]","[0.026]"
300,11504,718.585390962774,7.2232305069371625,43.73849615637169,1.3460564708999772,31.444546859973897,0.8771946336801572,2.7943845472636677,20.454493801434165,123.65898243437314,1,"[0.6067476537699147]","[43.73849615637169]","[31.444546859973897]","[2.0]","[2.7943845472636677]","[0.1683863901517424]","[20.454493801434165]","[1.3460564708999772]","[7.2232305069371625]","[-1235493535]","[123.65898243437314]","[0.1683863901517424]","[0.1725612593290583]"
300,11504,1000.0,1.6827421724472524,19.758453357646555,4.946559119071203,341.836661921576,0.5944783997855031,2.1348145807657537,10.672636166463649,358.92169877885686,1,"[0.0]","[19.758453357646555]","[341.836661921576]","[2.0]","[2.1348145807657537]","[0.0]","[10.672636166463649]","[4.946559119071203]","[1.6827421724472524]","[412120595]","[358.92169877885686]","[0.0]","[1.0]"
300,11504,824.3143161093732,3.2760312732680372,50.0,47.78875906102057,1.0,0.7658455236178472,3.153185961004401,327.9332257913029,17.150436011971408,2,"[0.44521852020255953,0.4828255341706231]","[50.0,50.0]","[1.0,1.0]","[2.0,2.0]","[3.153185961004401,3.153185961004401]","[0.06793525103908266,0.07036151000476418]","[328.0824407176923,327.7840108649135]","[47.78875906102057,47.78875906102057]","[3.2760312732680372,3.2760312732680372]","[-1902165259,-960683650]","[17.944032454980583,16.35683956896223]","[0.06793525103908266,0.07036151000476418]","[0.0072787768970445695,0.006065647414203808]"
300,11504,618.3078915760484,6.820280210313932,24.8582456896915,3.704507506200326,317.06897034989476,0.49580679503002156,1.0,10.350612769412807,379.7662953399047,1,"[0.0]","[24.8582456896915]","[317.06897034989476]","[2.0]","[1.0]","[0.0]","[10.350612769412807]","[3.704507506200326]","[6.820280210313932]","[20602812]","[379.7662953399047]","[0.0]","[0.9995020416523173]"
300,11504,887.7524897359119,13.840382423756832,48.94161132755078,3.438178357641491,192.3363423832338,0.2430291480006801,1.666274286092536,15.318127103726136,482.1518308074383,5,"[0.0,0.0,0.0,0.0,0.0]","[48.94161132755078,48.94161132755078,48.94161132755078,48.94161132755078,48.94161132755078]","[192.3363423832338,192.3363423832338,192.3363423832338,192.3363423832338,192.3363423832338]","[2.0,2.0,2.0,2.0,2.0]","[1.666274286092536,1.666274286092536,1.666274286092536,1.666274286092536,1.666274286092536]","[0.0,0.0,0.0,0.0,0.0]","[15.299614862306344,15.318127103726136,15.345214877345954,15.278569837616372,15.34972063773102]","[3.438178357641491,3.438178357641491,3.438178357641491,3.438178357641491,3.438178357641491]","[13.840382423756832,13.840382423756832,13.840382423756832,13.840382423756832,13.840382423756832]","[480807802,-180074768,-735604432,299827614,624556680]","[482.154231129387,482.39852118852093,482.0223252665071,482.1518308074383,481.9445329294899]","[0.0,0.0,0.0,0.0,0.0]","[0.999152365389439,0.999152365389439,0.999152365389439,0.999152365389439,0.999152365389439]"
