evolution$generation,evolution$evaluated,popInit,propInfecte,teG,tiG,trG,beta,infectionRadiusI,objective$integraleInfected,objective$integraleExposed,evolution$samples,propExposed,teG,trG,sd_expo_t,infectionRadiusI,propRecovered,integraleInfected,tiG,propInfecte,mySeed,integraleExposed,propInfected,propSuseptible
400,15846,706.1620804445267,3.8284502991074403,45.09272009288107,36.64650622282025,22.253019071275183,0.34618324451584426,1.8118122271827835,236.422977965254,26.765462683566433,4,"[0.4092544870408157,0.38376458819398285,0.3908451156514364,0.37951627171951074]","[45.09272009288107,45.09272009288107,45.09272009288107,45.09272009288107]","[22.253019071275183,22.253019071275183,22.253019071275183,22.253019071275183]","[2.0,2.0,2.0,2.0]","[1.8118122271827835,1.8118122271827835,1.8118122271827835,1.8118122271827835]","[0.19683866331720892,0.16426823701292256,0.18975813585975537,0.20250308528317176]","[236.14612934166772,237.3200807941136,235.991773843095,236.69982658884027]","[36.64650622282025,36.64650622282025,36.64650622282025,36.64650622282025]","[3.8284502991074403,3.8284502991074403,3.8284502991074403,3.8284502991074403]","[1765915133,-986640740,-302191839,-392334692]","[26.561045590307614,26.609198379334615,26.92172698779825,27.673127654250678]","[0.19683866331720892,0.16426823701292256,0.18975813585975537,0.20250308528317176]","[0.004248316474472135,0.007080527457453558,0.004248316474472135,0.0014161054914907116]"
400,15846,706.1620804445267,3.8284502991074403,45.09271927633857,36.64650622282025,22.25301907127518,0.34618324451584437,1.8118123716314616,236.78757821946846,26.804413448010123,6,"[0.41775111998975994,0.41067059253230637,0.39792564310889,0.43049606941317636,0.3908451156514364,0.4262477529387042]","[45.09271927633857,45.09271927633857,45.09271927633857,45.09271927633857,45.09271927633857,45.09271927633857]","[22.25301907127518,22.25301907127518,22.25301907127518,22.25301907127518,22.25301907127518,22.25301907127518]","[2.0,2.0,2.0,2.0,2.0,2.0]","[1.8118123716314616,1.8118123716314616,1.8118123716314616,1.8118123716314616,1.8118123716314616,1.8118123716314616]","[0.18550981938528321,0.1840937138937925,0.17701318643633895,0.16143602602994114,0.1826776084023018,0.18126150291081108]","[237.22040867344788,237.04339548701162,237.1402353966944,235.91132010368847,236.40527664661062,236.53176095192526]","[36.64650622282025,36.64650622282025,36.64650622282025,36.64650622282025,36.64650622282025,36.64650622282025]","[3.8284502991074403,3.8284502991074403,3.8284502991074403,3.8284502991074403,3.8284502991074403,3.8284502991074403]","[-1536134268,1512336568,-1452017243,966111456,1239544535,-1042843288]","[26.785486896891708,26.82333999912854,25.206750615970087,28.39399597057295,27.013383971615035,26.685955116264793]","[0.18550981938528321,0.1840937138937925,0.17701318643633895,0.16143602602994114,0.1826776084023018,0.18126150291081108]","[0.009912738440434981,0.002832210982981423,0.004248316474472135,0.002832210982981423,0.002832210982981423,0.007080527457453558]"
400,15846,858.2497746033266,1.0591511400480211,7.132868103080526,7.877344224334918,297.0275973177459,0.21745867272346847,1.8205886242175635,17.114480725074493,415.51775199847964,6,"[0.0,0.0,0.0,0.0,0.0,0.0]","[7.132868103080526,7.132868103080526,7.132868103080526,7.132868103080526,7.132868103080526,7.132868103080526]","[297.0275973177459,297.0275973177459,297.0275973177459,297.0275973177459,297.0275973177459,297.0275973177459]","[2.0,2.0,2.0,2.0,2.0,2.0]","[1.8205886242175635,1.8205886242175635,1.8205886242175635,1.8205886242175635,1.8205886242175635,1.8205886242175635]","[0.0,0.0,0.0,0.0,0.0,0.0]","[17.02229934599472,17.75809491985198,16.789814130929276,17.05989130884959,18.17713788225649,17.1690701412994]","[7.877344224334918,7.877344224334918,7.877344224334918,7.877344224334918,7.877344224334918,7.877344224334918]","[1.0591511400480211,1.0591511400480211,1.0591511400480211,1.0591511400480211,1.0591511400480211,1.0591511400480211]","[1380854464,-564617685,260662760,424998619,187673806,-959975428]","[415.40629715822735,415.5064369592783,415.66910421540416,415.5229918868192,415.8082280447369,415.51251211014005]","[0.0,0.0,0.0,0.0,0.0,0.0]","[0.9997089721305874,0.9997089721305874,0.9997089721305874,0.9997089721305874,0.9997089721305874,0.9997089721305874]"
400,15846,744.0811435313924,3.560604232001411,23.698344039552726,27.177626504748492,20.346630795097315,0.1189092144833694,2.863457533091294,253.91911228229552,24.99707074463913,4,"[0.35883183214780046,0.31716970931416066,0.3400166799003502,0.33464092211536445]","[23.698344039552726,23.698344039552726,23.698344039552726,23.698344039552726]","[20.346630795097315,20.346630795097315,20.346630795097315,20.346630795097315]","[2.0,2.0,2.0,2.0]","[2.863457533091294,2.863457533091294,2.863457533091294,2.863457533091294]","[0.26475607091054937,0.2889469809429854,0.2781954653730138,0.27013182869553515]","[252.9096438852076,254.28718181761036,255.06129093864828,253.55104274698067]","[27.177626504748492,27.177626504748492,27.177626504748492,27.177626504748492]","[3.560604232001411,3.560604232001411,3.560604232001411,3.560604232001411]","[-2005210957,-209598184,2062784721,-573164385]","[25.840813651811924,24.15332783746634,23.484326720588733,27.54390835779143]","[0.26475607091054937,0.2889469809429854,0.2781954653730138,0.27013182869553515]","[0.009407576123725106,0.006719697231232218,0.005375757784985774,0.010751515569971549]"
400,15846,914.1423482658774,5.620948256459669,44.35805404132695,37.56098986431655,1.8711806012572425,0.1642320830926134,3.213828737687534,302.94853299958044,16.817098984878932,1,"[0.5436790024472732]","[44.35805404132695]","[1.8711806012572425]","[2.0]","[3.213828737687534]","[0.07548058585284073]","[302.94853299958044]","[37.56098986431655]","[5.620948256459669]","[1404970476]","[16.817098984878932]","[0.07548058585284073]","[0.0]"
400,15846,705.8841238981614,6.750028747751349,37.59683809164309,1.0,13.430303021732898,0.8279688759608578,2.633669253219786,23.000529358586064,79.51427836240254,2,"[0.6502483686206553,0.6374984006084856]","[37.59683809164309,37.59683809164309]","[13.430303021732898,13.430303021732898]","[2.0,2.0]","[2.633669253219786,2.633669253219786]","[0.24933270779354103,0.2861659487175869]","[23.61255524872382,22.388503468448306]","[1.0,1.0]","[6.750028747751349,6.750028747751349]","[975778184,-108225708]","[75.19604872742265,83.83250799738242]","[0.24933270779354103,0.2861659487175869]","[0.06374984006084856,0.04108323026143574]"
400,15846,755.2376770170794,10.593369570340284,31.51121633790595,8.194130364491732,1.0,0.27545289885676505,3.557475080176895,135.79006972515376,22.652321147959274,1,"[0.7189789605633251]","[31.51121633790595]","[1.0]","[2.0]","[3.557475080176895]","[0.02515764318729867]","[135.79006972515376]","[8.194130364491732]","[10.593369570340284]","[1140077976]","[22.652321147959274]","[0.02515764318729867]","[0.0026481729670840707]"
400,15846,523.8798358450675,12.005701961272152,29.39227980067274,11.767863814689356,2.6679253382190247,0.1,2.7082627224704914,177.25577878592142,25.29722576619983,3,"[0.6451861226053378,0.6203712717359018,0.6318242798294876]","[29.39227980067274,29.39227980067274,29.39227980067274]","[2.6679253382190247,2.6679253382190247,2.6679253382190247]","[2.0,2.0,2.0]","[2.7082627224704914,2.7082627224704914,2.7082627224704914]","[0.04772086705660783,0.06490037919698664,0.06299154451472233]","[177.25577878592142,178.12239412344886,176.4750697926552]","[11.767863814689356,11.767863814689356,11.767863814689356]","[12.005701961272152,12.005701961272152,12.005701961272152]","[-747994013,-937580219,1896292006]","[25.29722576619983,26.09401296925391,24.01057535358264]","[0.04772086705660783,0.06490037919698664,0.06299154451472233]","[0.001908834682264313,0.0,0.003817669364528626]"
400,15846,663.0474574364297,10.454300832878616,36.991021792870995,7.4460007962053965,6.029371091412655,0.7244382290440133,3.2958002339022254,100.60639823345916,31.352289539482108,5,"[0.6862253898977112,0.6937663282482355,0.6997990789286549,0.6862253898977112,0.7405201460214861]","[36.991021792870995,36.991021792870995,36.991021792870995,36.991021792870995,36.991021792870995]","[6.029371091412655,6.029371091412655,6.029371091412655,6.029371091412655,6.029371091412655]","[2.0,2.0,2.0,2.0,2.0]","[3.2958002339022254,3.2958002339022254,3.2958002339022254,3.2958002339022254,3.2958002339022254]","[0.15986789303111512,0.1462942040001714,0.10708132457744504,0.15986789303111512,0.11914682593828392]","[101.13862339465295,100.95122607606942,100.30595316315794,100.60639823345916,99.13399117811511]","[7.4460007962053965,7.4460007962053965,7.4460007962053965,7.4460007962053965,7.4460007962053965]","[10.454300832878616,10.454300832878616,10.454300832878616,10.454300832878616,10.454300832878616]","[-1567988761,-1260062677,-521525799,-1758006012,-1931305587]","[29.686683917746798,27.71795488976866,35.84920945641047,31.352289539482108,39.26167831242183]","[0.15986789303111512,0.1462942040001714,0.10708132457744504,0.15986789303111512,0.11914682593828392]","[0.006032750680419439,0.0075409383505242985,0.010557313690734017,0.013573689030943737,0.012065501360838877]"
400,15846,801.7150014408394,5.753899803968718,33.95562443205186,2.1068361808945406,109.52065629477524,0.7925515982702053,2.4811680619909238,11.820189017119766,580.5315277733328,4,"[0.0,0.0,0.0,0.0]","[33.95562443205186,33.95562443205186,33.95562443205186,33.95562443205186]","[109.52065629477524,109.52065629477524,109.52065629477524,109.52065629477524]","[2.0,2.0,2.0,2.0]","[2.4811680619909238,2.4811680619909238,2.4811680619909238,2.4811680619909238]","[0.0,0.0,0.0,0.0]","[11.617227158147005,11.965231124018397,11.675146910221136,12.062902051363492]","[2.1068361808945406,2.1068361808945406,2.1068361808945406,2.1068361808945406]","[5.753899803968718,5.753899803968718,5.753899803968718,5.753899803968718]","[870723159,215390978,-1538395952,-796735469]","[580.7923442714809,580.2707112751847,579.5179601815262,581.0180200777793]","[0.0,0.0,0.0,0.0]","[0.9991081600823805,0.9991081600823805,0.9991081600823805,0.9991081600823805]"
400,15846,585.8164971601224,8.903345383328976,28.53695832836147,7.193013218888829,7.697020898307006,0.7129511602923856,3.170383105155672,112.65457118135794,30.307121889135892,4,"[0.6025777725810849,0.6572023865261124,0.6213549836246881,0.6230620028104703]","[28.53695832836147,28.53695832836147,28.53695832836147,28.53695832836147]","[7.697020898307006,7.697020898307006,7.697020898307006,7.697020898307006]","[2.0,2.0,2.0,2.0]","[3.170383105155672,3.170383105155672,3.170383105155672,3.170383105155672]","[0.20654932147963534,0.18777211043603212,0.19118614880759635,0.17240893776399313]","[111.83870279370113,113.59534433962789,111.26378739629651,113.47043956901473]","[7.193013218888829,7.193013218888829,7.193013218888829,7.193013218888829]","[8.903345383328976,8.903345383328976,8.903345383328976,8.903345383328976]","[-1330937052,1529446901,-974757953,-70350905]","[32.25980542810606,35.68390006136373,28.35443835016572,27.504926303305467]","[0.20654932147963534,0.18777211043603212,0.19118614880759635,0.17240893776399313]","[0.008535095928910552,0.008535095928910552,0.008535095928910552,0.0034140383715642207]"
400,15846,685.3988105386061,7.223230506937162,43.74037760449393,1.0,31.444477801877973,0.9,2.7943845472636677,20.44102753325414,128.7578189450039,1,"[0.5836018298392851]","[43.74037760449393]","[31.444477801877973]","[2.0]","[2.7943845472636677]","[0.12401538884084809]","[20.44102753325414]","[1.0]","[7.223230506937162]","[968116143]","[128.7578189450039]","[0.12401538884084809]","[0.2626208234276783]"
400,15846,500.0,3.392932964866172,46.54122481363184,14.244471616398396,1.0,0.9,4.0,155.3102291769894,19.304890576685935,1,"[0.762]","[46.54122481363184]","[1.0]","[2.0]","[4.0]","[0.024]","[155.3102291769894]","[14.244471616398396]","[3.392932964866172]","[1819191000]","[19.304890576685935]","[0.024]","[0.0]"
400,15846,953.4439285189942,12.257390208605417,26.055005170626302,15.749562163095916,260.92633780377895,0.6063343346562785,1.4203776323338304,19.628936018046524,424.6153246930908,7,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[26.055005170626302,26.055005170626302,26.055005170626302,26.055005170626302,26.055005170626302,26.055005170626302,26.055005170626302]","[260.92633780377895,260.92633780377895,260.92633780377895,260.92633780377895,260.92633780377895,260.92633780377895,260.92633780377895]","[2.0,2.0,2.0,2.0,2.0,2.0,2.0]","[1.4203776323338304,1.4203776323338304,1.4203776323338304,1.4203776323338304,1.4203776323338304,1.4203776323338304,1.4203776323338304]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[19.03535466123703,19.96024940583974,20.137618265101537,19.778760312742072,19.112795270539863,19.477787893169015,19.628936018046524]","[15.749562163095916,15.749562163095916,15.749562163095916,15.749562163095916,15.749562163095916,15.749562163095916,15.749562163095916]","[12.257390208605417,12.257390208605417,12.257390208605417,12.257390208605417,12.257390208605417,12.257390208605417,12.257390208605417]","[1575134710,459570432,1115113848,461191652,650735186,-1142030492,1049494003]","[424.4678760939595,424.7462394884286,424.9751578963702,424.5765180062021,424.53216851226676,424.7232006954186,424.6153246930908]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.9995343947287139,0.9995343947287139,0.9995343947287139,0.9995343947287139,0.9995343947287139,0.9995343947287139,0.9995343947287139]"
400,15846,503.30231936804205,9.699977404748171,35.26969401576603,1.0,40.82481320277075,0.6498702977628359,3.245790182447083,16.059804924484766,140.44019857308155,1,"[0.38346733677352257]","[35.26969401576603]","[40.82481320277075]","[2.0]","[3.245790182447083]","[0.5146012446857117]","[16.059804924484766]","[1.0]","[9.699977404748171]","[102997439]","[140.44019857308155]","[0.5146012446857117]","[0.06755383134870346]"
400,15846,824.3143161093731,3.278320958901879,42.38499097369009,43.80575257265195,1.0,0.7654588606483012,3.7381261694805015,338.7394063826754,16.282467957513838,3,"[0.36757823330075085,0.3906276934747253,0.3833489165776807]","[42.38499097369009,42.38499097369009,42.38499097369009]","[1.0,1.0,1.0]","[2.0,2.0,2.0]","[3.7381261694805015,3.7381261694805015,3.7381261694805015]","[0.11160791242135008,0.10918165345566856,0.08127967535033104]","[338.7394063826754,339.67958173187657,338.5004198745553]","[43.80575257265195,43.80575257265195,43.80575257265195]","[3.278320958901879,3.278320958901879,3.278320958901879]","[1450537485,-577782938,-1414669691]","[16.282467957513838,16.246708539138783,16.70979838372119]","[0.11160791242135008,0.10918165345566856,0.08127967535033104]","[0.0,0.0,0.0]"
400,15846,718.585390962774,7.2232305069371625,43.73849615637169,1.3460564708999772,31.444546859973897,0.8771946336801572,2.7943845472636677,20.454493801434165,123.65898243437314,1,"[0.6067476537699147]","[43.73849615637169]","[31.444546859973897]","[2.0]","[2.7943845472636677]","[0.1683863901517424]","[20.454493801434165]","[1.3460564708999772]","[7.2232305069371625]","[-1235493535]","[123.65898243437314]","[0.1683863901517424]","[0.1725612593290583]"
400,15846,824.3143161093732,3.2760312732680372,50.0,47.78875906102057,1.0,0.7658455236178472,3.153185961004401,327.9332257913029,17.150436011971408,2,"[0.44521852020255953,0.4828255341706231]","[50.0,50.0]","[1.0,1.0]","[2.0,2.0]","[3.153185961004401,3.153185961004401]","[0.06793525103908266,0.07036151000476418]","[328.0824407176923,327.7840108649135]","[47.78875906102057,47.78875906102057]","[3.2760312732680372,3.2760312732680372]","[-1902165259,-960683650]","[17.944032454980583,16.35683956896223]","[0.06793525103908266,0.07036151000476418]","[0.0072787768970445695,0.006065647414203808]"
400,15846,663.0475579987145,10.454300832878618,36.99101943290351,7.4460007962053965,6.029371091412655,0.7244381125337046,3.2958001781716835,100.46293624870503,33.039699329746405,3,"[0.690749848144208,0.735995471385095,0.6590779118755871]","[36.99101943290351,36.99101943290351,36.99101943290351]","[6.029371091412655,6.029371091412655,6.029371091412655]","[2.0,2.0,2.0]","[3.2958001781716835,3.2958001781716835,3.2958001781716835]","[0.17947430552218505,0.11613043298494327,0.13573686972266097]","[100.49789923079366,98.77907038171571,100.46293624870503]","[7.4460007962053965,7.4460007962053965,7.4460007962053965]","[10.454300832878618,10.454300832878618,10.454300832878618]","[-337511091,-811790303,2055505774]","[30.54453858330689,40.69703655538407,33.039699329746405]","[0.17947430552218505,0.11613043298494327,0.13573686972266097]","[0.003016374882725799,0.010557312089540296,0.012065499530903197]"
400,15846,518.7458375922233,7.0558007972164285,29.90995096808158,49.56045355279434,307.6726466333992,0.36905075988386116,2.9339449845417143,52.35009659883828,341.6878542433885,8,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[29.90995096808158,29.90995096808158,29.90995096808158,29.90995096808158,29.90995096808158,29.90995096808158,29.90995096808158,29.90995096808158]","[307.6726466333992,307.6726466333992,307.6726466333992,307.6726466333992,307.6726466333992,307.6726466333992,307.6726466333992,307.6726466333992]","[2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0]","[2.9339449845417143,2.9339449845417143,2.9339449845417143,2.9339449845417143,2.9339449845417143,2.9339449845417143,2.9339449845417143,2.9339449845417143]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[52.46016571499247,52.36193360507755,52.352024325149564,52.34816887252699,52.217083483359076,52.11298626254931,52.286535344489224,52.38305666254075]","[49.56045355279434,49.56045355279434,49.56045355279434,49.56045355279434,49.56045355279434,49.56045355279434,49.56045355279434,49.56045355279434]","[7.0558007972164285,7.0558007972164285,7.0558007972164285,7.0558007972164285,7.0558007972164285,7.0558007972164285,7.0558007972164285,7.0558007972164285]","[830315555,1532649650,245088335,629639384,-442793305,-873131854,-1051564609,506696253]","[341.59542248957075,340.9234965268206,341.35252897434793,342.09341961795343,342.3650545773558,341.8228941943033,341.7802859972062,341.4081119194101]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.9985622292495201,0.9985622292495201,0.9985622292495201,0.9985622292495201,0.9985622292495201,0.9985622292495201,0.9985622292495201,0.9985622292495201]"
400,15846,1000.0,1.6827421724472524,19.758453357646555,4.946559119071203,341.836661921576,0.5944783997855031,2.1348145807657537,10.672636166463649,358.92169877885686,1,"[0.0]","[19.758453357646555]","[341.836661921576]","[2.0]","[2.1348145807657537]","[0.0]","[10.672636166463649]","[4.946559119071203]","[1.6827421724472524]","[412120595]","[358.92169877885686]","[0.0]","[1.0]"
400,15846,804.5524115155066,10.473204980749033,19.89554751130726,40.84598569291511,363.7403819261004,0.28387554122302683,2.7921626613963375,42.72876301720362,305.8717041334432,4,"[0.0,0.0,0.0,0.0]","[19.89554751130726,19.89554751130726,19.89554751130726,19.89554751130726]","[363.7403819261004,363.7403819261004,363.7403819261004,363.7403819261004]","[2.0,2.0,2.0,2.0]","[2.7921626613963375,2.7921626613963375,2.7921626613963375,2.7921626613963375]","[0.0,0.0,0.0,0.0]","[42.5925522087952,42.742946388550465,42.71457964585678,42.83017186666043]","[40.84598569291511,40.84598569291511,40.84598569291511,40.84598569291511]","[10.473204980749033,10.473204980749033,10.473204980749033,10.473204980749033]","[-545561716,697086627,-2054782678,-1917930671]","[305.8921305363175,305.8512777305689,305.9880174954425,305.823867622685]","[0.0,0.0,0.0,0.0]","[0.9993133927540332,0.9993133927540332,0.9993133927540332,0.9993133927540332]"
400,15846,667.3399702610463,7.223230506937162,43.75774287732716,1.0,31.44447780187798,0.6765481764042885,2.794385006598143,20.455863312170187,119.80879047120881,1,"[0.6188749638935084]","[43.75774287732716]","[31.44447780187798]","[2.0]","[2.794385006598143]","[0.1198789276307038]","[20.455863312170187]","[1.0]","[7.223230506937162]","[-1516946914]","[119.80879047120881]","[0.1198789276307038]","[0.20679115016296407]"
400,15846,762.9401891663513,1.979207471867417,50.0,9.452586164528618,365.0,0.2424609693146461,4.0,20.643580944654452,301.62729995140296,2,"[0.0,0.0]","[50.0,50.0]","[365.0,365.0]","[2.0,2.0]","[4.0,4.0]","[0.0,0.0]","[20.770199683339904,20.516962205969]","[9.452586164528618,9.452586164528618]","[1.979207471867417,1.979207471867417]","[1630804359,-67887309]","[300.58958443924047,302.66501546356545]","[0.0,0.0]","[0.998767676444757,0.998767676444757]"
