evolution$generation,evolution$evaluated,popInit,propInfecte,teG,tiG,trG,beta,infectionRadiusI,objective$integraleInfected,objective$integraleExposed,evolution$samples,propExposed,teG,trG,sd_expo_t,infectionRadiusI,propRecovered,integraleInfected,tiG,propInfecte,mySeed,integraleExposed,propInfected,propSuseptible
700,28944,834.5754789929448,3.2782737974589984,42.38496348181299,44.28022691235948,1.0,0.7654589940030226,3.7384656388037074,341.57024172939146,15.975261457162192,1,"[0.3774374013242041]","[42.38496348181299]","[1.0]","[2.0]","[3.7384656388037074]","[0.08866783396187652]","[341.57024172939146]","[44.28022691235948]","[3.2782737974589984]","[-1168449761]","[15.975261457162192]","[0.08866783396187652]","[0.0]"
700,28944,760.7132303081625,1.4525085568052332,19.176457941270243,1.0,114.67696131678424,0.5074637642638542,1.0,8.853190399539415,350.3672028994306,1,"[0.0657277907204863]","[19.176457941270243]","[114.67696131678424]","[2.0]","[1.0]","[0.3076060605718759]","[8.853190399539415]","[1.0]","[1.4525085568052332]","[-1688296946]","[350.3672028994306]","[0.3076060605718759]","[0.6204703444013907]"
700,28944,1000.0,8.374614263062071,25.8727609904263,1.0,365.0,0.5034773894906645,1.8641285206575924,13.301312661824733,337.7230818241108,31,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0]","[1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[13.372312661824735,13.276312661824734,13.203312661824734,13.337312661824734,13.404312661824731,13.301312661824733,13.238312661824734,13.238312661824738,13.157312661824735,13.410312661824735,13.342312661824733,13.332312661824735,13.32857078410875,13.344312661824736,13.455312661824733,13.409312661824734,13.294312661824735,13.178312661824735,13.283570784108752,13.280312661824736,13.324312661824736,13.500312661824735,13.391312661824736,13.300312661824735,13.331312661824734,13.177312661824734,13.278312661824733,13.256312661824731,13.067312661824735,13.500312661824735,13.246312661824733]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071]","[193907389,-1412866380,-554056986,-1214801350,1829394103,1590980667,-611118942,-2049574275,-810073551,-736795380,-934573013,1380544181,-36461671,-2029402770,-1953763608,-316981491,1869651182,900014398,1677954723,1974340943,1477183469,1445819793,1416539305,582198392,1768248362,454108121,373302915,1061119292,-1698133345,-112634949,-844158796]","[337.7903455048976,337.7357443313176,337.4538963478213,337.7862877359226,337.75034550489755,337.7077443313176,337.2962951742414,337.7177443313176,337.71168656234266,337.79368656234266,337.7186916044832,337.64629517424135,337.5460500013392,337.86108182411084,338.0654088243223,337.79434550489754,337.8937443313176,337.7230818241108,337.7007443313176,337.7677443313176,337.6488963478213,337.90180765074234,337.56829517424137,337.8307443313176,337.7762951742413,337.325501277012,337.68029517424134,337.97108182411085,337.33191635186347,337.82234550489756,337.6742951742413]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
700,28944,698.3281262771736,12.65489823773048,35.48374165511091,1.0,42.73665423065975,0.1,1.0,10.050949683854952,408.10491996227427,4,"[0.21336674608013764,0.25059852727532944,0.22482267875558126,0.25059852727532944]","[35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091]","[42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975]","[2.0,2.0,2.0,2.0]","[1.0,1.0,1.0,1.0]","[0.2835343337172299,0.2935582748082431,0.30071823273039533,0.2463025525220381]","[9.406052356111093,9.78748512337006,10.810014948014942,10.314414244339847]","[1.0,1.0,1.0,1.0]","[12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048]","[-1376485055,-1635580495,193099513,-886680752]","[385.1000715838341,373.4374787497358,453.0037400749178,431.1097683407144]","[0.2835343337172299,0.2935582748082431,0.30071823273039533,0.2463025525220381]","[0.4911731134596457,0.4410534080045798,0.4582373070177453,0.48974112187521524]"
700,28944,1000.0,3.873759491377709,50.0,27.149979525062562,1.0,0.42219786761334366,4.0,233.88015837692885,17.4862876574603,1,"[0.513]","[50.0]","[1.0]","[2.0]","[4.0]","[0.044]","[233.88015837692885]","[27.149979525062562]","[3.873759491377709]","[-992727110]","[17.4862876574603]","[0.044]","[0.001]"
700,28944,500.0,2.5327881382903707,50.0,1.0,59.917159076395784,0.1,3.191706456500336,14.55944723428012,166.5871659215235,1,"[0.348]","[50.0]","[59.917159076395784]","[2.0]","[3.191706456500336]","[0.562]","[14.55944723428012]","[1.0]","[2.5327881382903707]","[-311364176]","[166.5871659215235]","[0.562]","[0.084]"
700,28944,816.787531323864,1.8550869837995045,46.26710650964378,40.72396286541653,24.56302958489386,0.41759612505134713,3.9363099865054245,247.21922775559855,16.958790892407364,1,"[0.6329675468503261]","[46.26710650964378]","[24.56302958489386]","[2.0]","[3.9363099865054245]","[0.13589825473962514]","[247.21922775559855]","[40.72396286541653]","[1.8550869837995045]","[392574867]","[16.958790892407364]","[0.13589825473962514]","[0.0]"
700,28944,689.303939709043,7.223230506937162,43.74072756751528,1.0,31.444477801877973,0.5672044451069328,2.7943845472636677,20.99868112469482,112.06549199178107,3,"[0.52661820002541,0.5585344545724046,0.5063078562227772]","[43.74072756751528,43.74072756751528,43.74072756751528]","[31.444477801877973,31.444477801877973,31.444477801877973]","[2.0,2.0,2.0]","[2.7943845472636677,2.7943845472636677,2.7943845472636677]","[0.12476354050188779,0.32496550084212633,0.09574876364098364]","[20.99868112469482,18.49342729574523,21.896503994656516]","[1.0,1.0,1.0]","[7.223230506937162,7.223230506937162,7.223230506937162]","[-1849938336,-694701291,1079617781]","[112.06549199178107,126.35432625132339,107.3632520689931]","[0.12476354050188779,0.32496550084212633,0.09574876364098364]","[0.3206132843129907,0.03191625454699455,0.3670369272904373]"
700,28944,618.3078915760484,6.820280210313932,24.8582456896915,3.704507506200326,317.06897034989476,0.49580679503002156,1.0,10.608504382226249,380.05276741179716,7,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[24.8582456896915,24.8582456896915,24.8582456896915,24.8582456896915,24.8582456896915,24.8582456896915,24.8582456896915]","[317.06897034989476,317.06897034989476,317.06897034989476,317.06897034989476,317.06897034989476,317.06897034989476,317.06897034989476]","[2.0,2.0,2.0,2.0,2.0,2.0,2.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[10.40615906145081,10.555626743150116,10.438061396977739,10.70411889268692,10.68429704950305,10.635477681735543,10.608504382226249]","[3.704507506200326,3.704507506200326,3.704507506200326,3.704507506200326,3.704507506200326,3.704507506200326,3.704507506200326]","[6.820280210313932,6.820280210313932,6.820280210313932,6.820280210313932,6.820280210313932,6.820280210313932,6.820280210313932]","[-1111364054,-762324340,1152792368,371135898,938771655,-259683098,83357775]","[379.6115164303277,380.0189056243692,386.53206331119725,380.20943659906715,381.75288466150494,379.31376215463064,380.05276741179716]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.9995020416523173,0.9995020416523173,0.9995020416523173,0.9995020416523173,0.9995020416523173,0.9995020416523173,0.9995020416523173]"
700,28944,520.0093388404724,1.0828059365499754,50.0,1.0,108.13368351244414,0.20178274395272186,1.6025168592476957,12.830961074046169,244.51547720778558,2,"[0.16922773001774202,0.17307381479087253]","[50.0,50.0]","[108.13368351244414,108.13368351244414]","[2.0,2.0]","[1.6025168592476957,1.6025168592476957]","[0.6134505213143149,0.5846048855158361]","[12.738334498320054,12.923587649772283]","[1.0,1.0]","[1.0828059365499754,1.0828059365499754]","[1956303574,-668982075]","[248.55867382553893,240.47228059003226]","[0.6134505213143149,0.5846048855158361]","[0.21538074729530804,0.2365342135475258]"
