evolution$generation,evolution$evaluated,popInit,propInfecte,teG,tiG,trG,beta,infectionRadiusI,objective$integraleInfected,objective$integraleExposed,evolution$samples,propExposed,teG,trG,sd_expo_t,infectionRadiusI,propRecovered,integraleInfected,tiG,propInfecte,mySeed,integraleExposed,propInfected,propSuseptible
1400,64647,1000.0,8.374614263062071,25.8727609904263,1.0,365.0,0.5034773894906645,1.8641285206575924,13.306812661824734,337.68826509166473,88,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0]","[1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[13.372312661824735,13.276312661824734,13.203312661824734,13.337312661824734,13.404312661824731,13.301312661824733,13.238312661824734,13.238312661824738,13.157312661824735,13.410312661824735,13.342312661824733,13.332312661824735,13.32857078410875,13.344312661824736,13.455312661824733,13.409312661824734,13.294312661824735,13.178312661824735,13.283570784108752,13.280312661824736,13.324312661824736,13.500312661824735,13.391312661824736,13.300312661824735,13.331312661824734,13.177312661824734,13.278312661824733,13.256312661824731,13.067312661824735,13.500312661824735,13.246312661824733,13.312312661824736,13.509312661824731,13.339312661824733,13.290312661824734,13.399312661824732,13.371312661824733,13.334312661824734,13.233312661824735,13.153312661824737,13.31531266182474,13.367312661824736,13.112312661824733,13.185312661824737,12.963312661824732,13.120261342229059,13.288312661824735,13.339312661824737,13.365312661824737,13.239312661824735,13.280312661824732,13.255312661824734,13.269312661824733,13.29657078410875,13.385312661824736,13.318312661824736,13.324312661824736,13.457312661824732,13.201312661824732,13.299312661824734,13.204312661824735,13.195312661824735,13.432312661824733,13.341312661824736,13.292312661824733,13.138312661824733,13.197312661824734,13.144312661824733,13.27557078410875,13.372312661824735,13.334312661824734,13.386312661824734,13.418312661824734,13.414312661824736,13.412312661824734,13.397312661824737,13.410312661824735,13.357312661824734,13.177312661824734,13.197312661824734,13.487312661824733,13.332312661824732,13.421312661824734,13.200312661824734,13.025312661824733,13.330312661824733,13.215312661824735,13.238312661824734]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071]","[193907389,-1412866380,-554056986,-1214801350,1829394103,1590980667,-611118942,-2049574275,-810073551,-736795380,-934573013,1380544181,-36461671,-2029402770,-1953763608,-316981491,1869651182,900014398,1677954723,1974340943,1477183469,1445819793,1416539305,582198392,1768248362,454108121,373302915,1061119292,-1698133345,-112634949,-844158796,-243257516,-953864762,-102053862,490126590,-1217894241,-2057674140,-541115169,1604194816,-31232737,-621527734,-1400735668,1342511395,-813297921,2130707199,1554802789,-816955551,-1498234873,-1921196320,1473781698,1730294324,-568033359,783965013,-115114599,-1068251951,-1148375774,748197124,1528985480,376299931,974635551,-777716358,462728927,1707692038,65301962,-1344152177,562410181,-1342489615,-1813998811,1585721090,2127805047,279683063,1343018193,1491237259,-1234904119,-646269794,-706903969,-338151688,-509443256,-1107970136,2125662566,2001496505,-220975995,-1942904392,-4463013,433195826,1555982559,-1560764131,1527350677]","[337.7903455048976,337.7357443313176,337.4538963478213,337.7862877359226,337.75034550489755,337.7077443313176,337.2962951742414,337.7177443313176,337.71168656234266,337.79368656234266,337.7186916044832,337.64629517424135,337.5460500013392,337.86108182411084,338.0654088243223,337.79434550489754,337.8937443313176,337.7230818241108,337.7007443313176,337.7677443313176,337.6488963478213,337.90180765074234,337.56829517424137,337.8307443313176,337.7762951742413,337.325501277012,337.68029517424134,337.97108182411085,337.33191635186347,337.82234550489756,337.6742951742413,337.7657443313176,337.54928773592263,337.67768656234267,337.53628773592266,337.6133455048976,337.6328963478213,337.69642999112665,337.83734550489754,337.22005000133925,337.8002877359226,337.8992877359226,337.53905000133926,337.78128773592266,337.5438963478213,337.58605000133923,337.61729517424135,337.6313455048976,337.6198963478213,337.45805000133925,337.78928773592264,337.7642877359226,337.6743455048976,337.42190010343205,337.7347443313176,337.5878963478213,337.70768656234264,337.87634550489753,337.7532951742413,337.8772877359226,337.7284488277593,337.6552951742413,337.82174433131763,337.7018963478213,337.70689634782127,337.49705000133923,337.80389634782125,337.6150500013393,337.5948963478213,337.4798963478213,337.61874433131766,337.6876338355082,337.51274433131766,337.8934088243223,337.68889634782124,337.62474433131763,337.33568656234274,337.6150500013393,337.3153151782835,337.33505000133925,337.9393455048976,337.79634550489754,337.4504488277593,337.55028773592267,337.4628963478213,337.8157443313176,337.61429517424136,337.6068963478213]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
1400,64647,500.0,5.405039081129445,18.617912922273245,2.493606452956132,111.92155225840803,0.6156837661085733,1.0,8.008080680577383,368.6757083780477,2,"[0.052,0.078]","[18.617912922273245,18.617912922273245]","[111.92155225840803,111.92155225840803]","[2.0,2.0]","[1.0,1.0]","[0.3,0.432]","[8.020026901670363,7.996134459484402]","[2.493606452956132,2.493606452956132]","[5.405039081129445,5.405039081129445]","[-3001770,-758405519]","[362.7307083780476,374.6207083780478]","[0.3,0.432]","[0.642,0.47]"
1400,64647,824.3143161093732,3.2760902934240628,50.0,50.0,1.0,0.7658678881080309,3.269111922887169,337.25855212589954,15.130820471802354,1,"[0.3057086296758719]","[50.0]","[1.0]","[2.0]","[3.269111922887169]","[0.0727877689704457]","[337.25855212589954]","[50.0]","[3.2760902934240628]","[-1158807790]","[15.130820471802354]","[0.0727877689704457]","[0.0012131294828407616]"
1400,64647,809.0440500826228,4.602131812730207,48.29646444800386,50.0,1.0,0.7613165663713187,3.783689156156907,344.32447370464917,16.419516585789385,8,"[0.4449695909181155,0.4585658839739468,0.43508137778660183,0.46969012374689967,0.5080069496315152,0.46598204382258207,0.49070257665136624,0.45362177740818993]","[48.29646444800386,48.29646444800386,48.29646444800386,48.29646444800386,48.29646444800386,48.29646444800386,48.29646444800386,48.29646444800386]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0]","[3.783689156156907,3.783689156156907,3.783689156156907,3.783689156156907,3.783689156156907,3.783689156156907,3.783689156156907,3.783689156156907]","[0.10135418459801519,0.11989458421960333,0.09517405139081915,0.10753431780521125,0.11618650429528571,0.1025902112394544,0.10629829116377203,0.10135418459801519]","[344.3918766374544,344.2719030915415,344.3770443177568,343.89746598087834,344.1916403215413,343.9398808335842,344.91467519663166,344.8778883514443]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[4.602131812730207,4.602131812730207,4.602131812730207,4.602131812730207,4.602131812730207,4.602131812730207,4.602131812730207,4.602131812730207]","[44768633,-352616420,-1382774460,605920044,141252795,-737955899,-2112205951,-2008197221]","[14.896371023928294,16.54623896406647,16.001360262864097,16.699896255489477,16.91326861049099,16.292794207512298,16.60532513336369,15.816049564135387]","[0.10135418459801519,0.11989458421960333,0.09517405139081915,0.10753431780521125,0.11618650429528571,0.1025902112394544,0.10629829116377203,0.10135418459801519]","[0.004944106565756839,0.0024720532828784196,0.0024720532828784196,0.0012360266414392098,0.008652186490074468,0.0012360266414392098,0.0024720532828784196,0.003708079924317629]"
