evolution$generation,evolution$evaluated,popInit,propInfecte,teG,tiG,trG,beta,infectionRadiusI,objective$integraleInfected,objective$integraleExposed,evolution$samples,propExposed,teG,trG,sd_expo_t,infectionRadiusI,propRecovered,integraleInfected,tiG,propInfecte,mySeed,integraleExposed,propInfected,propSuseptible
100,4124,1000.0,1.6827421724472524,19.758453357646555,4.946559119071203,341.836661921576,0.5944783997855031,2.1348145807657537,10.672636166463649,358.92169877885686,1,"[0.0]","[19.758453357646555]","[341.836661921576]","[2.0]","[2.1348145807657537]","[0.0]","[10.672636166463649]","[4.946559119071203]","[1.6827421724472524]","[412120595]","[358.92169877885686]","[0.0]","[1.0]"
100,4124,914.1423482658774,5.620948256459669,44.35805404132695,37.56098986431655,1.8711806012572425,0.1642320830926134,3.213828737687534,302.94853299958044,16.817098984878932,1,"[0.5436790024472732]","[44.35805404132695]","[1.8711806012572425]","[2.0]","[3.213828737687534]","[0.07548058585284073]","[302.94853299958044]","[37.56098986431655]","[5.620948256459669]","[1404970476]","[16.817098984878932]","[0.07548058585284073]","[0.0]"
100,4124,571.3472176692726,6.461848805179157,15.227404768335006,2.818596049012436,284.03458468562616,0.34160973321903076,3.8339209641882843,16.474376176261785,425.61566909950596,6,"[0.0,0.0,0.0,0.0,0.0,0.0]","[15.227404768335006,15.227404768335006,15.227404768335006,15.227404768335006,15.227404768335006,15.227404768335006]","[284.03458468562616,284.03458468562616,284.03458468562616,284.03458468562616,284.03458468562616,284.03458468562616]","[2.0,2.0,2.0,2.0,2.0,2.0]","[3.8339209641882843,3.8339209641882843,3.8339209641882843,3.8339209641882843,3.8339209641882843,3.8339209641882843]","[0.0,0.0,0.0,0.0,0.0,0.0]","[16.19607867732549,16.988941556483184,16.79641414653319,16.385817082378118,16.26083789703594,16.56293527014545]","[2.818596049012436,2.818596049012436,2.818596049012436,2.818596049012436,2.818596049012436,2.818596049012436]","[6.461848805179157,6.461848805179157,6.461848805179157,6.461848805179157,6.461848805179157,6.461848805179157]","[723360180,622641915,710431236,2112504935,-295634221,1669842314]","[425.50151217630474,425.59973802365397,425.63160017535796,425.4835670250797,425.80486303024105,425.691846677662]","[0.0,0.0,0.0,0.0,0.0,0.0]","[0.9993922825586007,0.9993922825586007,0.9993922825586007,0.9993922825586007,0.9993922825586007,0.9993922825586007]"
100,4124,683.3756725631356,15.0,42.412945862213384,1.0,18.30505771105023,0.1,2.4543864300619176,21.59004596950366,156.36002976738916,1,"[0.6263026577968475]","[42.412945862213384]","[18.30505771105023]","[2.0]","[2.4543864300619176]","[0.2619349900598965]","[21.59004596950366]","[1.0]","[15.0]","[-1045503269]","[156.36002976738916]","[0.2619349900598965]","[0.09511605784297918]"
100,4124,509.528427651354,1.0563277907991315,50.0,1.0,150.77535083150437,0.14585255674833691,1.5887714382306526,13.88763314585898,263.5505262938627,1,"[0.3611182222906362]","[50.0]","[150.77535083150437]","[2.0]","[1.5887714382306526]","[0.3689686184273892]","[13.88763314585898]","[1.0]","[1.0563277907991315]","[-274460462]","[263.5505262938627]","[0.3689686184273892]","[0.2649508696154124]"
100,4124,586.7425929829035,6.501122099065863,27.312908060336678,31.571115812355934,13.856307258307183,0.5860034514408955,1.1897795336196353,280.03040114147313,39.23913100786399,4,"[0.35449957526103903,0.38347309823910475,0.3135957781155346,0.34427362597466293]","[27.312908060336678,27.312908060336678,27.312908060336678,27.312908060336678]","[13.856307258307183,13.856307258307183,13.856307258307183,13.856307258307183]","[2.0,2.0,2.0,2.0]","[1.1897795336196353,1.1897795336196353,1.1897795336196353,1.1897795336196353]","[0.1959973613222091,0.18577141203583297,0.19258871156008373,0.21304061013283596]","[280.0465922278434,280.0142100551029,279.6547339855755,280.67392026445094]","[31.571115812355934,31.571115812355934,31.571115812355934,31.571115812355934]","[6.501122099065863,6.501122099065863,6.501122099065863,6.501122099065863]","[2133964296,-515345792,673061087,-718411541]","[39.02999354176432,39.40142915417491,39.75034405480512,39.07683286155307]","[0.1959973613222091,0.18577141203583297,0.19258871156008373,0.21304061013283596]","[0.023860548334877628,0.025564873215940316,0.03408649762125376,0.025564873215940316]"
100,4124,885.4437470480038,14.062473954517037,48.39356634633519,29.948267009223084,14.119296896143515,0.259161640027209,2.5075714442121084,206.16257185678626,70.9631704672004,4,"[0.47546781080512357,0.4822440741420137,0.5138666363808343,0.49014971470171886]","[48.39356634633519,48.39356634633519,48.39356634633519,48.39356634633519]","[14.119296896143515,14.119296896143515,14.119296896143515,14.119296896143515]","[2.0,2.0,2.0,2.0]","[2.5075714442121084,2.5075714442121084,2.5075714442121084,2.5075714442121084]","[0.2055466545523337,0.1321371350693574,0.21684042678048393,0.21458167233485387]","[205.5674536172133,196.99900283810314,210.78991971223948,206.75769009635923]","[29.948267009223084,29.948267009223084,29.948267009223084,29.948267009223084]","[14.062473954517037,14.062473954517037,14.062473954517037,14.062473954517037]","[-899869994,680823901,-1585686811,1426686904]","[72.59922068053984,91.13788438122101,57.00982998682663,69.32712025386094]","[0.2055466545523337,0.1321371350693574,0.21684042678048393,0.21458167233485387]","[0.013552526673780246,0.006776263336890123,0.019199412787855346,0.011293772228150204]"
100,4124,895.9304247913415,8.362897633464833,17.19703580530439,47.41041897120684,12.906632216816318,0.5856790491278064,3.3740584348426905,410.6087939215196,26.650122847566482,4,"[0.20314077406444486,0.1953276673696585,0.17858529588083064,0.18863071877412738]","[17.19703580530439,17.19703580530439,17.19703580530439,17.19703580530439]","[12.906632216816318,12.906632216816318,12.906632216816318,12.906632216816318]","[2.0,2.0,2.0,2.0]","[3.3740584348426905,3.3740584348426905,3.3740584348426905,3.3740584348426905]","[0.19309535117114812,0.19197919307189293,0.2076054064614656,0.17412066348380986]","[408.89738499606995,410.1720655688319,411.04552227420726,411.38131204386883]","[47.41041897120684,47.41041897120684,47.41041897120684,47.41041897120684]","[8.362897633464833,8.362897633464833,8.362897633464833,8.362897633464833]","[656705390,-460778729,1897459131,-1056258620]","[27.600704060545826,27.671664058913453,25.02314981883878,25.69954163458714]","[0.19309535117114812,0.19197919307189293,0.2076054064614656,0.17412066348380986]","[0.005580790496275957,0.01562621338957268,0.012277739091807106,0.008929264794041531]"
100,4124,603.6779088166812,7.303011576941759,50.0,42.05854522372353,1.0,0.9,1.976317389509639,301.17881549503863,19.067548445544265,1,"[0.5847489113721991]","[50.0]","[1.0]","[2.0]","[1.976317389509639]","[0.019878149961661158]","[301.17881549503863]","[42.05854522372353]","[7.303011576941759]","[-2003848016]","[19.067548445544265]","[0.019878149961661158]","[0.0049695374904152895]"
100,4124,600.2341345695974,7.860748898126931,19.75026521429233,37.862710005047994,20.23826370581644,0.6569019804601395,1.0370272865482102,313.7103520604263,48.46129596075732,5,"[0.3082130611126535,0.27989077982122046,0.29488492874021444,0.27322671363500095,0.29321891219365953]","[19.75026521429233,19.75026521429233,19.75026521429233,19.75026521429233,19.75026521429233]","[20.23826370581644,20.23826370581644,20.23826370581644,20.23826370581644,20.23826370581644]","[2.0,2.0,2.0,2.0,2.0]","[1.0370272865482102,1.0370272865482102,1.0370272865482102,1.0370272865482102,1.0370272865482102]","[0.2465704488901228,0.28155679636777536,0.27989077982122046,0.29321891219365953,0.2665626474487814]","[312.7324003475988,314.1080124316238,313.748670440997,312.36369310738075,313.7103520604263]","[37.862710005047994,37.862710005047994,37.862710005047994,37.862710005047994,37.862710005047994]","[7.860748898126931,7.860748898126931,7.860748898126931,7.860748898126931,7.860748898126931]","[-1611693605,2049048652,1274309421,1504117375,1708672466]","[49.12028410551802,46.177957658989314,48.22392646559785,49.77432369172139,48.46129596075732]","[0.2465704488901228,0.28155679636777536,0.27989077982122046,0.29321891219365953,0.2665626474487814]","[0.03498634747765256,0.03665236402420744,0.05331252948975628,0.02665626474487814,0.03665236402420744]"
100,4124,517.2264094347906,2.4122356281162203,50.0,18.947326060894795,1.0,0.14575479338339667,2.874820144124208,179.07741778658516,27.250863698103707,3,"[0.690219976180487,0.6940867547585289,0.6708860832902772]","[50.0,50.0,50.0]","[1.0,1.0,1.0]","[2.0,2.0,2.0]","[2.874820144124208,2.874820144124208,2.874820144124208]","[0.02900083933531458,0.036734396491398466,0.00966694644510486]","[179.78310487707765,179.07741778658516,177.70854325949935]","[18.947326060894795,18.947326060894795,18.947326060894795]","[2.4122356281162203,2.4122356281162203,2.4122356281162203]","[-1040920854,-1000140340,1921833267]","[25.672643090495797,27.250863698103707,31.811925046235423]","[0.02900083933531458,0.036734396491398466,0.00966694644510486]","[0.00966694644510486,0.011600335734125831,0.011600335734125831]"
100,4124,768.9573839718754,3.192409084944843,49.390796373582546,19.017608354231477,14.058246600012835,0.10025473479984914,2.874820144124208,157.9974540543285,21.504056637180962,1,"[0.6008135296310486]","[49.390796373582546]","[14.058246600012835]","[2.0]","[2.874820144124208]","[0.19246840343159133]","[157.9974540543285]","[19.017608354231477]","[3.192409084944843]","[1373778937]","[21.504056637180962]","[0.19246840343159133]","[0.0]"
100,4124,1000.0,3.3055590277436164,36.30364308417147,15.652248897554601,365.0,0.37883069097750854,2.084486350848956,21.465881831483067,311.1733286371337,2,"[0.0,0.0]","[36.30364308417147,36.30364308417147]","[365.0,365.0]","[2.0,2.0]","[2.084486350848956,2.084486350848956]","[0.0,0.0]","[21.50476212033918,21.427001542626954]","[15.652248897554601,15.652248897554601]","[3.3055590277436164,3.3055590277436164]","[-906406429,-2081400368]","[310.4517741376618,311.8948831366056]","[0.0,0.0]","[1.0,1.0]"
100,4124,1000.0,3.207291600575947,49.75233422826564,18.984456912145927,1.0,0.1,2.874820144124208,183.8721368700715,19.14673379812467,3,"[0.658,0.654,0.665]","[49.75233422826564,49.75233422826564,49.75233422826564]","[1.0,1.0,1.0]","[2.0,2.0,2.0]","[2.874820144124208,2.874820144124208,2.874820144124208]","[0.041,0.049,0.025]","[183.0381368700716,184.4401368700717,183.8721368700715]","[18.984456912145927,18.984456912145927,18.984456912145927]","[3.207291600575947,3.207291600575947,3.207291600575947]","[-749897093,1346212789,-1521719995]","[19.961885017694936,19.14673379812467,18.715974730868655]","[0.041,0.049,0.025]","[0.003,0.001,0.003]"
