evolution$generation,evolution$evaluated,popInit,propInfecte,teG,tiG,trG,beta,infectionRadiusI,objective$integraleInfected,objective$integraleExposed,evolution$samples,propExposed,teG,trG,sd_expo_t,infectionRadiusI,propRecovered,integraleInfected,tiG,propInfecte,mySeed,integraleExposed,propInfected,propSuseptible
1100,48769,1000.0,8.374614263062071,25.8727609904263,1.0,365.0,0.5034773894906645,1.8641285206575924,13.300312661824735,337.71168656234266,63,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263,25.8727609904263]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0]","[1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924,1.8641285206575924]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[13.372312661824735,13.276312661824734,13.203312661824734,13.337312661824734,13.404312661824731,13.301312661824733,13.238312661824734,13.238312661824738,13.157312661824735,13.410312661824735,13.342312661824733,13.332312661824735,13.32857078410875,13.344312661824736,13.455312661824733,13.409312661824734,13.294312661824735,13.178312661824735,13.283570784108752,13.280312661824736,13.324312661824736,13.500312661824735,13.391312661824736,13.300312661824735,13.331312661824734,13.177312661824734,13.278312661824733,13.256312661824731,13.067312661824735,13.500312661824735,13.246312661824733,13.312312661824736,13.509312661824731,13.339312661824733,13.290312661824734,13.399312661824732,13.371312661824733,13.334312661824734,13.233312661824735,13.153312661824737,13.31531266182474,13.367312661824736,13.112312661824733,13.185312661824737,12.963312661824732,13.120261342229059,13.288312661824735,13.339312661824737,13.365312661824737,13.239312661824735,13.280312661824732,13.255312661824734,13.269312661824733,13.29657078410875,13.385312661824736,13.318312661824736,13.324312661824736,13.457312661824732,13.201312661824732,13.299312661824734,13.204312661824735,13.195312661824735,13.432312661824733]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071,8.374614263062071]","[193907389,-1412866380,-554056986,-1214801350,1829394103,1590980667,-611118942,-2049574275,-810073551,-736795380,-934573013,1380544181,-36461671,-2029402770,-1953763608,-316981491,1869651182,900014398,1677954723,1974340943,1477183469,1445819793,1416539305,582198392,1768248362,454108121,373302915,1061119292,-1698133345,-112634949,-844158796,-243257516,-953864762,-102053862,490126590,-1217894241,-2057674140,-541115169,1604194816,-31232737,-621527734,-1400735668,1342511395,-813297921,2130707199,1554802789,-816955551,-1498234873,-1921196320,1473781698,1730294324,-568033359,783965013,-115114599,-1068251951,-1148375774,748197124,1528985480,376299931,974635551,-777716358,462728927,1707692038]","[337.7903455048976,337.7357443313176,337.4538963478213,337.7862877359226,337.75034550489755,337.7077443313176,337.2962951742414,337.7177443313176,337.71168656234266,337.79368656234266,337.7186916044832,337.64629517424135,337.5460500013392,337.86108182411084,338.0654088243223,337.79434550489754,337.8937443313176,337.7230818241108,337.7007443313176,337.7677443313176,337.6488963478213,337.90180765074234,337.56829517424137,337.8307443313176,337.7762951742413,337.325501277012,337.68029517424134,337.97108182411085,337.33191635186347,337.82234550489756,337.6742951742413,337.7657443313176,337.54928773592263,337.67768656234267,337.53628773592266,337.6133455048976,337.6328963478213,337.69642999112665,337.83734550489754,337.22005000133925,337.8002877359226,337.8992877359226,337.53905000133926,337.78128773592266,337.5438963478213,337.58605000133923,337.61729517424135,337.6313455048976,337.6198963478213,337.45805000133925,337.78928773592264,337.7642877359226,337.6743455048976,337.42190010343205,337.7347443313176,337.5878963478213,337.70768656234264,337.87634550489753,337.7532951742413,337.8772877359226,337.7284488277593,337.6552951742413,337.82174433131763]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]"
1100,48769,809.0440500826228,4.602131812730207,48.29646444800386,50.0,1.0,0.7613165663713187,3.783689156156907,344.3918766374544,14.896371023928294,1,"[0.4449695909181155]","[48.29646444800386]","[1.0]","[2.0]","[3.783689156156907]","[0.10135418459801519]","[344.3918766374544]","[50.0]","[4.602131812730207]","[44768633]","[14.896371023928294]","[0.10135418459801519]","[0.004944106565756839]"
1100,48769,500.0,5.405039081129445,18.617912922273245,2.493606452956132,111.92155225840803,0.6156837661085733,1.0,8.008080680577383,368.6757083780477,2,"[0.052,0.078]","[18.617912922273245,18.617912922273245]","[111.92155225840803,111.92155225840803]","[2.0,2.0]","[1.0,1.0]","[0.3,0.432]","[8.020026901670363,7.996134459484402]","[2.493606452956132,2.493606452956132]","[5.405039081129445,5.405039081129445]","[-3001770,-758405519]","[362.7307083780476,374.6207083780478]","[0.3,0.432]","[0.642,0.47]"
1100,48769,822.530299969849,3.5140172178635707,40.65679331018519,50.0,1.0,0.742154294489226,3.8139875624501394,363.94435938142055,16.14524554195492,2,"[0.3902591795241667,0.36959124789827624]","[40.65679331018519,40.65679331018519]","[1.0,1.0]","[2.0,2.0]","[3.8139875624501394,3.8139875624501394]","[0.034041299148525446,0.03647282051627726]","[363.5985364804459,364.2901822823953]","[50.0,50.0]","[3.5140172178635707,3.5140172178635707]","[1597480929,125314418]","[15.863117113432397,16.427373970477447]","[0.034041299148525446,0.03647282051627726]","[0.0024315213677518176,0.0012157606838759088]"
1100,48769,513.9731351677439,5.337748674696706,46.54637347620426,1.0,48.60582117602061,0.226267149389589,1.9820556720841205,14.05671889405232,170.07069636760934,1,"[0.3813428885461729]","[46.54637347620426]","[48.60582117602061]","[2.0]","[1.9820556720841205]","[0.39690790440520035]","[14.05671889405232]","[1.0]","[5.337748674696706]","[1813175271]","[170.07069636760934]","[0.39690790440520035]","[0.2062364601321139]"
1100,48769,698.3281262771736,12.65489823773048,35.48374165511091,1.0,42.73665423065975,0.1,1.0,10.199766358252962,394.25315514518354,50,"[0.21336674608013764,0.25059852727532944,0.22482267875558126,0.25059852727532944,0.21336674608013764,0.21479873766456808,0.2921262832238126,0.233414628262164,0.264918443119634,0.2362786114310249,0.22195869558672038,0.22339068717115082,0.2548945020286208,0.24343856935317718,0.23055064509330309,0.2463025525220381,0.2362786114310249,0.24773454410646853,0.25059852727532944,0.23914259459988582,0.23484661984659444,0.23484661984659444,0.21623072924899855,0.22625467034001173,0.23771060301545535,0.264918443119634,0.27494238421064715,0.24773454410646853,0.21336674608013764,0.22195869558672038,0.21909471241785947,0.233414628262164,0.2463025525220381,0.23484661984659444,0.2463025525220381,0.22768666192444217,0.233414628262164,0.23914259459988582,0.22482267875558126,0.233414628262164,0.2463025525220381,0.2921262832238126,0.23198263667773356,0.2463025525220381,0.22625467034001173,0.21623072924899855,0.264918443119634,0.27207840104178627,0.22625467034001173,0.2090707713268463]","[35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091,35.48374165511091]","[42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975,42.73665423065975]","[2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[0.2835343337172299,0.2935582748082431,0.30071823273039533,0.2463025525220381,0.2606224683663426,0.2706464094573558,0.2606224683663426,0.27351039262621674,0.280670350548369,0.2763743757950776,0.29928624114596486,0.29928624114596486,0.24773454410646853,0.3021502243148258,0.2706464094573558,0.2706464094573558,0.2792383589639385,0.2892623000549517,0.30071823273039533,0.312174165405839,0.2205267040022899,0.2463025525220381,0.25919047678191215,0.2892623000549517,0.27494238421064715,0.3021502243148258,0.2677824262884949,0.2606224683663426,0.2778063673795081,0.35656590452318304,0.2620544599507731,0.26635043470406444,0.2935582748082431,0.2778063673795081,0.296422257977104,0.2778063673795081,0.26348645153520356,0.312174165405839,0.25775848519748173,0.30358221589925627,0.31503814857469986,0.27351039262621674,0.2692144178729253,0.2935582748082431,0.249166535690899,0.2692144178729253,0.3021502243148258,0.27351039262621674,0.296422257977104,0.25775848519748173]","[9.406052356111093,9.78748512337006,10.810014948014942,10.314414244339847,9.817354414310794,9.552010442480913,10.373747604098133,10.795211872350379,11.055904566519054,10.737118900687351,10.40144354700529,10.061099459326886,10.123677333999408,9.881095920460401,10.080587747399145,10.700761238690285,10.478238901435702,9.754797707544036,9.970115091114037,9.785045115452021,10.28173427979479,10.840535870259297,10.522603410047216,10.331083534629185,10.586327066169344,10.49262713887711,9.846196325749446,9.351339336124141,9.899412656740875,10.28282719822193,9.615790491482302,10.409146920083293,10.304743390377057,9.617508781173617,9.886542093798036,9.138936090103147,10.33142070483913,10.357739397469992,10.365995316913624,9.84032344088292,9.946316511333045,9.553321815829115,11.513223951094453,9.8926603163534,9.62694411376291,10.251767558586469,10.535232718827846,10.147765157919457,10.499761209991194,9.923095584385248]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048,12.65489823773048]","[-1376485055,-1635580495,193099513,-886680752,-546514902,-863819949,83836558,687027066,882130382,-732919475,838047329,-1014046054,595441128,1583196249,-1511513489,-692666631,-2017215136,-562609849,-2087922438,-1666950248,-91545458,-607251114,-1719408339,-1389946246,-1137020075,-598744357,444775374,-90013106,119564991,1697375346,1453979455,-75659108,190641203,-880996709,1371889601,-319669439,-2133811993,-508485607,-923384509,1284200999,1992007480,240035802,-438214728,1000773855,-1763744258,-527625015,-1099236881,289864042,88147424,-641455111]","[385.1000715838341,373.4374787497358,453.0037400749178,431.1097683407144,392.46435093206367,413.744950473619,427.7817410624046,446.081161519841,435.2655808666782,383.77042342157876,365.6937811806088,365.2853236487583,382.3760562386877,410.3151178019016,378.0515286239554,425.8730802455989,423.8801609517532,388.7012500373655,373.8204793860303,414.12808711813204,383.032905498364,458.69516630889103,417.94843881736074,400.09617345555944,399.70033168332367,434.02742781971733,356.44011435569206,381.6289835321509,385.1579609164406,349.95442174584593,415.52030890973606,397.81730846385,364.7983968341658,388.97538229877654,404.6883430721634,396.0419593583035,510.8484020838,397.4192148033783,399.48988332881265,385.3979659112313,387.4027541294336,380.9204507132015,386.4866653286699,383.07907808770597,372.7984455770888,415.02735279447296,410.90124258160506,375.81228829352614,373.3531642354397,411.74200332519933]","[0.2835343337172299,0.2935582748082431,0.30071823273039533,0.2463025525220381,0.2606224683663426,0.2706464094573558,0.2606224683663426,0.27351039262621674,0.280670350548369,0.2763743757950776,0.29928624114596486,0.29928624114596486,0.24773454410646853,0.3021502243148258,0.2706464094573558,0.2706464094573558,0.2792383589639385,0.2892623000549517,0.30071823273039533,0.312174165405839,0.2205267040022899,0.2463025525220381,0.25919047678191215,0.2892623000549517,0.27494238421064715,0.3021502243148258,0.2677824262884949,0.2606224683663426,0.2778063673795081,0.35656590452318304,0.2620544599507731,0.26635043470406444,0.2935582748082431,0.2778063673795081,0.296422257977104,0.2778063673795081,0.26348645153520356,0.312174165405839,0.25775848519748173,0.30358221589925627,0.31503814857469986,0.27351039262621674,0.2692144178729253,0.2935582748082431,0.249166535690899,0.2692144178729253,0.3021502243148258,0.27351039262621674,0.296422257977104,0.25775848519748173]","[0.4911731134596457,0.4410534080045798,0.4582373070177453,0.48974112187521524,0.5169489619793939,0.5054930293039502,0.435325441666858,0.48687713870635435,0.43818942483571893,0.466829256524328,0.4696932396931889,0.45394133226445393,0.4883091302907848,0.43818942483571893,0.4926051050440762,0.4754212060309107,0.4653972649398975,0.45250934068002346,0.43675743325128846,0.4324614584979971,0.5341328609925593,0.5183809535638243,0.5083570124728112,0.46253328177103664,0.47828518919977164,0.42816548374470575,0.4410534080045798,0.47828518919977164,0.48687713870635435,0.3923656941339444,0.5054930293039502,0.4883091302907848,0.44534938275787117,0.47112523127761935,0.4424853995890103,0.48401315553749347,0.4883091302907848,0.4424853995890103,0.5097890040572416,0.4496453575111625,0.40668560997824893,0.4138455679004012,0.49690107979736753,0.43818942483571893,0.5183809535638243,0.49546908821293706,0.4138455679004012,0.44391739117344076,0.4639652733554671,0.5212449367326852]"
1100,48769,721.0568979330395,1.0,43.26126226848894,1.0,48.55587301888787,0.9,2.88765954409783,16.06751049466448,95.33822491928308,1,"[0.4313113166124663]","[43.26126226848894]","[48.55587301888787]","[2.0]","[2.88765954409783]","[0.3758371922893195]","[16.06751049466448]","[1.0]","[1.0]","[-2090685714]","[95.33822491928308]","[0.3758371922893195]","[0.18167775715830572]"
1100,48769,542.437669052328,1.0,44.09740567391375,1.5874867635825525,125.13005762143919,0.21484258375394827,1.5653196413615942,12.189666519441406,219.00510349264292,1,"[0.1198294360964256]","[44.09740567391375]","[125.13005762143919]","[2.0]","[1.5653196413615942]","[0.6489224847067971]","[12.189666519441406]","[1.5874867635825525]","[1.0]","[-2126910259]","[219.00510349264292]","[0.6489224847067971]","[0.22675416369015922]"
1100,48769,545.651997634311,1.0,31.55634806925896,1.0,131.99806341490282,0.7891579071327589,1.8642414308219826,13.746904045931613,256.7682275547418,9,"[0.007330679659090608,0.010996019488635912,0.0,0.00916334957386326,0.001832669914772652,0.012828689403408564,0.01832669914772652,0.007330679659090608,0.15027893301135745]","[31.55634806925896,31.55634806925896,31.55634806925896,31.55634806925896,31.55634806925896,31.55634806925896,31.55634806925896,31.55634806925896,31.55634806925896]","[131.99806341490282,131.99806341490282,131.99806341490282,131.99806341490282,131.99806341490282,131.99806341490282,131.99806341490282,131.99806341490282,131.99806341490282]","[2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0]","[1.8642414308219826,1.8642414308219826,1.8642414308219826,1.8642414308219826,1.8642414308219826,1.8642414308219826,1.8642414308219826,1.8642414308219826,1.8642414308219826]","[0.5278089354545238,0.868685539602237,0.0,0.8338648112215566,0.784382723522695,0.7440639853976967,0.9493230158522337,0.705577917187471,0.8063747624999669]","[12.811958161073365,14.676806393929974,14.55054601459067,13.746904045931613,13.092659953941975,13.384306127003072,13.813892292236256,11.911265294522092,14.441825353292161]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[1292922758,-1539508675,-1694055666,1488441673,1515894298,1465619812,545269923,2114206675,-1320669832]","[229.93060932281085,261.3554003514177,557.7036235798993,256.7682275547418,244.82288505025357,240.3768278370153,291.8198723446832,243.92670946192976,315.77103546084726]","[0.5278089354545238,0.868685539602237,0.0,0.8338648112215566,0.784382723522695,0.7440639853976967,0.9493230158522337,0.705577917187471,0.8063747624999669]","[0.46366548843748095,0.11729087454544973,0.9988051035510953,0.15394427284090276,0.21258971011362762,0.24191242874999005,0.021992038977271824,0.2858965067045337,0.021992038977271824]"
1100,48769,939.448052657175,6.299267377394355,50.0,10.322347630936193,1.0,0.1674973793993313,3.152821929551637,116.4451922854006,20.552134570704567,2,"[0.8004700184039033,0.8068567472741472]","[50.0,50.0]","[1.0,1.0]","[2.0,2.0]","[3.152821929551637,3.152821929551637]","[0.023418005857561,0.01703127698731709]","[116.31600386652819,116.574380704273]","[10.322347630936193,10.322347630936193]","[6.299267377394355,6.299267377394355]","[1619957044,-582409291]","[19.50953649798414,21.594732643424997]","[0.023418005857561,0.01703127698731709]","[0.0031933644351219547,0.0]"
