evolution$generation,evolution$evaluated,popInit,infectionRadiusI,distRandomWalk,angleRotatRandomWalk,objective$integraleInfected,objective$integraleExposed,evolution$samples,propExposed,teG,trG,infectionRadiusI,propRecovered,integraleInfected,density,tiG,propInfecte,mySeed,integraleExposed,propInfected,propSuseptible
200,15508,605.175532262645,1.0697010674205216,4.488669634072972,13.46801644514876,9.14545784189027,408.1453716190584,2,"[0.0,0.0]","[3.0,3.0]","[365.0,365.0]","[1.0697010674205216,1.0697010674205216]","[0.17515579257423813,0.15863166119931]","[9.739666194587977,8.551249489192564]","[0.5557167422062855,0.5557167422062855]","[7.0,7.0]","[1.0,1.0]","[-2108670505,-481082431]","[402.1041491883847,414.18659404973204]","[0.17515579257423813,0.15863166119931]","[0.8245541556089134,0.8410782869838416]"
200,15508,1423.8519537528728,2.745586679295111,1.6378934476462614,124.09507194990256,39.26740280050166,15.521118519867803,9,"[0.036520650804279645,0.034413690180955823,0.03090208914208278,0.028795128518758952,0.026688167895435128,0.033009049765406605,0.034413690180955823,0.023176566856562084,0.02949744872653356]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[2.745586679295111,2.745586679295111,2.745586679295111,2.745586679295111,2.745586679295111,2.745586679295111,2.745586679295111,2.745586679295111,2.745586679295111]","[0.8863281022115561,0.9052907478214705,0.9010768265748228,0.9010768265748228,0.9158255509380896,0.8982675457437244,0.8877327426271053,0.9031837871981466,0.9010768265748228]","[39.8284902839866,38.71928989525937,38.946293839412725,36.26616737058196,36.090984863786026,39.26740280050166,41.37757188168625,40.61500665308519,40.032628683797896]","[1.3074857242909759,1.3074857242909759,1.3074857242909759,1.3074857242909759,1.3074857242909759,1.3074857242909759,1.3074857242909759,1.3074857242909759,1.3074857242909759]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[1008891605,-834589422,1730597530,-536731211,1991586595,-153609676,-444109545,-1685403383,-215429581]","[16.51148512591092,15.521118519867803,15.368595044604135,17.01810201150003,15.351988733943072,15.174710247501212,15.777503821886029,15.377113684216447,15.882118013351047]","[0.8863281022115561,0.9052907478214705,0.9010768265748228,0.9010768265748228,0.9158255509380896,0.8982675457437244,0.8877327426271053,0.9031837871981466,0.9010768265748228]","[0.011939443532168347,0.009130162701069911,0.016153364778815998,0.01053480311661913,0.005618561662196869,0.011939443532168347,0.009130162701069911,0.00983248290884452,0.005618561662196869]"
200,15508,1500.0,4.773278089512718,4.947973184065843,140.75893530578512,36.73152018761454,10.949214196304762,1,"[0.034666666666666665]","[3.0]","[365.0]","[4.773278089512718]","[0.9193333333333333]","[36.73152018761454]","[1.3774104683195592]","[7.0]","[1.0]","[-1676728991]","[10.949214196304762]","[0.9193333333333333]","[0.0033333333333333335]"
200,15508,1150.6341085644467,4.8970919508652395,4.194340925347074,319.74873976289325,41.52363096177501,11.683388455178786,6,"[0.028679838146960058,0.027810752142506723,0.0321561821647734,0.029548924151413393,0.0321561821647734,0.03389435417368007]","[3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0]","[4.8970919508652395,4.8970919508652395,4.8970919508652395,4.8970919508652395,4.8970919508652395,4.8970919508652395]","[0.9073257886492818,0.9012421866181085,0.8986349286047485,0.9229693367294419,0.8968967565958418,0.8960276705913885]","[37.90970255234231,41.810475320484294,42.188292283072165,41.12916311964495,42.02098866170303,41.23678660306573]","[1.0565969775614754,1.0565969775614754,1.0565969775614754,1.0565969775614754,1.0565969775614754,1.0565969775614754]","[7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0]","[1341190799,-1285869990,-2127909122,-960019958,-885321951,1495197028]","[11.414150915951582,11.609374470588477,12.148733976012151,11.497428500805057,11.757402439769093,11.804275428233355]","[0.9073257886492818,0.9012421866181085,0.8986349286047485,0.9229693367294419,0.8968967565958418,0.8960276705913885]","[0.0043454300222666754,0.006083602031173346,0.0034763440178133403,8.690860044533351E-4,0.0034763440178133403,0.006083602031173346]"
200,15508,721.5937457341569,1.583600280247147,1.4491390146241854,1.0,11.13400944692043,324.2179884741869,2,"[0.0,0.0]","[3.0,3.0]","[365.0,365.0]","[1.583600280247147,1.583600280247147]","[0.14273959635723665,0.6374778089740666]","[11.10619466346312,11.161824230377741]","[0.6626205194987667,0.6626205194987667]","[7.0,7.0]","[1.0,1.0]","[-728812642,-1804340032]","[411.14688375302745,237.2890931953463]","[0.14273959635723665,0.6374778089740666]","[0.8564375781434198,0.36169936552658993]"
200,15508,729.6347297298087,1.056765515068877,2.1698842242030776,81.7570305198389,10.580475303605466,383.6479688520876,1,"[0.0]","[3.0]","[365.0]","[1.056765515068877]","[0.16446585546227666]","[10.580475303605466]","[0.6700043431862338]","[7.0]","[1.0]","[-622658416]","[383.6479688520876]","[0.16446585546227666]","[0.834664216471054]"
200,15508,686.4839721655487,1.1697465372081763,1.8542238118982857,74.02710035298917,12.785532447882716,299.1278531125271,2,"[0.011653585989434818,0.0]","[3.0,3.0]","[365.0,365.0]","[1.1697465372081763,1.1697465372081763]","[0.7574830893132631,0.14129973012189717]","[12.91436236613172,12.65670252963371]","[0.6303801397296132,0.6303801397296132]","[7.0,7.0]","[1.0,1.0]","[1540466063,629786403]","[187.9807837642581,410.274922460796]","[0.7574830893132631,0.14129973012189717]","[0.1981109618203919,0.8579952684721385]"
200,15508,729.6347409990404,1.0567620954251735,2.1698602437973524,81.75909618223703,16.231120202438376,276.9496392564573,2,"[0.020558231615262035,0.0]","[3.0,3.0]","[365.0,365.0]","[1.0567620954251735,1.0567620954251735]","[0.7743600575082034,0.1768007918912535]","[19.62944057198916,12.83279983288759]","[0.6700043535344724,0.6700043535344724]","[7.0,7.0]","[1.0,1.0]","[1823290321,-1908666957]","[161.12726579420035,392.77201271871434]","[0.7743600575082034,0.1768007918912535]","[0.1658364016964471,0.8223292646104814]"
200,15508,729.6347409990404,1.0568753149313297,2.169318596775996,81.7298409275125,14.337229781003074,277.5916677806061,4,"[0.043857560779225674,0.0,0.0,0.016446585292209628]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[1.0568753149313297,1.0568753149313297,1.0568753149313297,1.0568753149313297]","[0.679792192077998,0.16035420659904387,0.14801926762988665,0.707203167565014]","[16.686970580181292,11.37986003692667,11.987488981824855,19.416577691028195]","[0.6700043535344724,0.6700043535344724,0.6700043535344724,0.6700043535344724]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[228665576,709567380,1883749084,875214871]","[165.0381548378823,401.58434673836075,390.1451807233299,149.71392626246185]","[0.679792192077998,0.16035420659904387,0.14801926762988665,0.707203167565014]","[0.1781713406656043,0.838775849902691,0.8511107888718482,0.24806932815749522]"
200,15508,565.2858604784304,1.1157446686454608,4.044432768539135,128.23165267918,22.730790828677012,116.63077250314193,1,"[0.005307049423562348]","[3.0]","[365.0]","[1.1157446686454608]","[0.7288347875025625]","[22.730790828677012]","[0.5190871078773466]","[7.0]","[1.0]","[-195792523]","[116.63077250314193]","[0.7288347875025625]","[0.23704820758578488]"
