evolution$generation,evolution$evaluated,popInit,infectionRadiusI,distRandomWalk,angleRotatRandomWalk,objective$integraleInfected,objective$integraleExposed,evolution$samples,propExposed,teG,trG,infectionRadiusI,propRecovered,integraleInfected,density,tiG,propInfecte,mySeed,integraleExposed,propInfected,propSuseptible
800,55387,525.0142944044367,1.3326687007428148,4.927884446982622,7.383459825536669,8.611927589919079,405.39740984734203,1,"[0.0]","[3.0]","[365.0]","[1.3326687007428148]","[0.14666267341796266]","[8.611927589919079]","[0.4821067900867187]","[7.0]","[1.0]","[1414304396]","[405.39740984734203]","[0.14666267341796266]","[0.8533100998863282]"
800,55387,506.46059710782777,1.3252984983441882,5.0,5.460067263974699,10.9304853706348,408.2294225442332,37,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882,1.3252984983441882]","[0.14216308319178259,0.1382141086586775,0.14018859592523006,0.1382141086586775,0.15203551952454525,0.1480865449914402,0.1599334685907554,0.16585693039041302,0.1382141086586775,0.15006103225799272,0.17770385398972824,0.1382141086586775,0.1382141086586775,0.12636718505936229,0.1480865449914402,0.16190795585730794,0.09477538879452173,0.16585693039041302,0.1382141086586775,0.17178039219007063,0.15006103225799272,0.1934997521221485,0.14018859592523006,0.17178039219007063,0.12636718505936229,0.17967834125628077,0.1382141086586775,0.1540100067910978,0.1322906468590199,0.10267333786073186,0.1441375704583351,0.16190795585730794,0.12241821052625722,0.1540100067910978,0.1322906468590199,0.14611205772488767,0.1480865449914402]","[10.985568853727292,9.178569667393564,11.69660606847271,11.633531029105397,11.978925648552233,8.959482010986902,11.025095535497316,9.568108441340492,12.656265980166511,10.52586961300643,9.485524492272837,11.433711110502285,12.303301057384859,10.530332333613677,9.748028625996328,12.113739827530624,12.456432544237929,11.326780567031859,11.211492685297712,12.481348009151235,10.10993152232332,12.66735461626289,9.866690780748627,10.862993347453058,10.573153974993877,15.664576617779192,10.9304853706348,10.51836456842136,10.41677650790358,9.905694629960106,10.440028656220717,11.444180376884214,13.408887884763883,11.203373868141627,9.875296105515162,10.631773091647771,10.551362779702549]","[0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775,0.46506941883179775]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[252266262,216777607,1007932506,-1684766476,-132389405,88613273,824755452,207508305,-1397498816,-360517375,-873747608,1063122886,65126796,35964289,-871272026,419798404,-433521038,1369923700,-244182224,-1672327411,-710761595,-787284174,696936179,1196253677,-859285134,-962382768,1191682252,1066458776,90639114,-1689399342,454389175,-1945496565,624300833,1161301885,991510484,331007979,-67407039]","[390.4866799669923,405.1136816376132,417.2074161452479,418.8205722420213,412.37979477852684,400.15771859856596,407.7200048294633,368.02688730995675,427.43184497239065,397.0005134593495,387.0135568651266,414.3424351214803,415.12167840183446,412.6048863269136,404.48579468684983,397.7172523371076,437.36693113674903,398.7035291786562,425.1649781420325,402.7789375937916,409.8307317174074,393.50369651028444,398.8703529007746,377.0167278345706,411.2207707530605,404.2330603167304,411.35503588718547,409.6668492742834,425.7548754195394,432.4267639958343,429.1609620569572,395.900724051879,425.29491598904673,408.2294225442332,420.3646212844649,405.45724242199367,399.92494041443274]","[0.14216308319178259,0.1382141086586775,0.14018859592523006,0.1382141086586775,0.15203551952454525,0.1480865449914402,0.1599334685907554,0.16585693039041302,0.1382141086586775,0.15006103225799272,0.17770385398972824,0.1382141086586775,0.1382141086586775,0.12636718505936229,0.1480865449914402,0.16190795585730794,0.09477538879452173,0.16585693039041302,0.1382141086586775,0.17178039219007063,0.15006103225799272,0.1934997521221485,0.14018859592523006,0.17178039219007063,0.12636718505936229,0.17967834125628077,0.1382141086586775,0.1540100067910978,0.1322906468590199,0.10267333786073186,0.1441375704583351,0.16190795585730794,0.12241821052625722,0.1540100067910978,0.1322906468590199,0.14611205772488767,0.1480865449914402]","[0.8569274736838006,0.8608764482169057,0.8589019609503531,0.8608764482169057,0.8470550373510379,0.851004011884143,0.8391570882848277,0.8332336264851702,0.8608764482169057,0.8490295246175904,0.8213867028858549,0.8608764482169057,0.8608764482169057,0.8727233718162208,0.851004011884143,0.8371826010182752,0.9043151680810614,0.8332336264851702,0.8608764482169057,0.8273101646855126,0.8490295246175904,0.8055908047534346,0.8589019609503531,0.8273101646855126,0.8727233718162208,0.8194122156193023,0.8608764482169057,0.8450805500844853,0.8667999100165632,0.8964172190148513,0.854952986417248,0.8371826010182752,0.8766723463493259,0.8450805500844853,0.8667999100165632,0.8529784991506955,0.851004011884143]"
800,55387,1500.0,5.0,2.2826188530793727,359.2796559364729,37.08952292820516,10.735167998613756,1,"[0.028666666666666667]","[3.0]","[365.0]","[5.0]","[0.908]","[37.08952292820516]","[1.3774104683195592]","[7.0]","[1.0]","[357492992]","[10.735167998613756]","[0.908]","[0.002]"
800,55387,605.175532262645,1.0697010674205216,4.488669634072972,13.46801644514876,10.308091178469398,410.2893776649552,30,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216,1.0697010674205216]","[0.17515579257423813,0.15863166119931,0.1602840743368028,0.11897374589948251,0.12558339844945376,0.15532683492432436,0.15202200864933876,0.132193050999425,0.17680820571173095,0.16524131374928125,0.1437599429618747,0.13054063786193218,0.14706476923686032,0.15367442178683158,0.15532683492432436,0.16524131374928125,0.15863166119931,0.17350337943674532,0.12558339844945376,0.13549787727441062,0.14210752982438188,0.16689372688677406,0.1454123560993675,0.132193050999425,0.1338454641369178,0.15367442178683158,0.15367442178683158,0.13549787727441062,0.14210752982438188,0.16358890061178843]","[9.739666194587977,8.551249489192564,12.262098272899616,11.153150929865335,10.386536388141655,9.775387811434694,10.299406421129577,10.43907357329786,10.91982694264127,10.531531695284462,9.730700959484693,10.31677593580922,11.075964503673726,9.754159306149784,10.030273460786274,12.45001544008486,10.291598300959764,9.368062702107615,9.43694492556761,9.562637171681358,10.898884215594135,10.409407707477778,9.650697831660553,9.552360002612533,10.226980831490318,9.22005491951178,11.013286874398185,10.587623244560094,10.444823355913732,12.946512127894136]","[0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855,0.5557167422062855]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[-2108670505,-481082431,1804026041,-999483493,-1897597347,1969034772,-596465378,-1957789280,-1537921100,1236603807,-198600254,550299056,-45546063,188468078,-1904900209,-1339284080,236653779,1098795828,-562088218,1256100957,-1234711699,-545266782,1490095672,-1791662577,-1987362338,86410763,199847551,-1860850783,1493573084,-1632242167]","[402.1041491883847,414.18659404973204,407.60998976251057,431.9549925171926,412.8415297558133,405.7245863726309,411.5014227013062,422.21401707167263,400.0948148131933,406.4252095429285,417.9375718718408,399.49333643114585,411.89139220175474,413.656169432597,407.6628669829106,411.2552131438197,412.4284264714397,390.8396488300961,409.3235421860908,412.74568979383866,405.3759272006204,405.7807684193058,408.670838996781,422.11982952283523,422.7411368625327,403.7631719784275,408.59152316618145,417.39227553646816,413.5685915363099,404.0341677329758]","[0.17515579257423813,0.15863166119931,0.1602840743368028,0.11897374589948251,0.12558339844945376,0.15532683492432436,0.15202200864933876,0.132193050999425,0.17680820571173095,0.16524131374928125,0.1437599429618747,0.13054063786193218,0.14706476923686032,0.15367442178683158,0.15532683492432436,0.16524131374928125,0.15863166119931,0.17350337943674532,0.12558339844945376,0.13549787727441062,0.14210752982438188,0.16689372688677406,0.1454123560993675,0.132193050999425,0.1338454641369178,0.15367442178683158,0.15367442178683158,0.13549787727441062,0.14210752982438188,0.16358890061178843]","[0.8245541556089134,0.8410782869838416,0.8394258738463488,0.8807362022836691,0.8741265497336979,0.8443831132588272,0.8476879395338128,0.8675168971837266,0.8229017424714207,0.8344686344338703,0.8559500052212768,0.8691693103212194,0.8526451789462912,0.84603552639632,0.8443831132588272,0.8344686344338703,0.8410782869838416,0.8262065687464063,0.8741265497336979,0.864212070908741,0.8576024183587697,0.8328162212963776,0.8542975920837841,0.8675168971837266,0.8658644840462337,0.84603552639632,0.84603552639632,0.864212070908741,0.8576024183587697,0.8361210475713632]"
800,55387,557.8751770255765,1.1322231091160304,1.0,352.16365242929874,11.162637490174784,297.13018173786674,2,"[0.0,0.007170062703500814]","[3.0,3.0]","[365.0,365.0]","[1.1322231091160304,1.1322231091160304]","[0.13623119136651546,0.7600266465710863]","[9.205072513480525,13.120202466869044]","[0.5122820725671042,0.5122820725671042]","[7.0,7.0]","[1.0,1.0]","[416400799,-376835819]","[407.51564278840954,186.74472068732396]","[0.13623119136651546,0.7600266465710863]","[0.8622000400959728,0.21510188110502443]"
800,55387,500.0,1.0,1.047109013821628,360.0,10.10019608246539,236.5827083780477,1,"[0.026]","[3.0]","[365.0]","[1.0]","[0.746]","[10.10019608246539]","[0.4591368227731864]","[7.0]","[1.0]","[-1273423820]","[236.5827083780477]","[0.746]","[0.182]"
800,55387,899.8119299263204,1.0,1.0699920033312469,189.97331898814278,13.87609124731134,281.2017170575705,26,"[0.010002090104247617,0.0,0.01778149351866243,0.0,0.0,0.018892836863578833,0.0,0.018892836863578833,0.0,0.012224776794080421,0.03000627031274285,0.025560896933077244,0.0,0.0,0.026672240277993645,0.0,0.014447463483913224,0.024449553588160842,0.0,0.02333821024324444,0.0,0.03000627031274285,0.0,0.025560896933077244,0.0,0.0]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[0.7145937707812464,0.17670359184170792,0.707925710711748,0.14892000821879786,0.14892000821879786,0.7057030240219152,0.15336538159846347,0.7690495946821502,0.14669732152896506,0.7490454144736549,0.7068143673668317,0.7834970581660633,0.13891791811455023,0.14892000821879786,0.760158847922819,0.14558597818404864,0.8012785516847258,0.7468227277838221,0.15892209832304546,0.7623815346126517,0.14558597818404864,0.7190391441609121,0.15781075497812908,0.6923669038829184,0.15447672494337986,0.17670359184170792]","[15.562191790532939,11.318126691349006,14.832517380476366,10.917654190605669,13.827426257371153,17.410943029327996,11.347835662686494,13.924756237251529,11.718752304148017,14.27010221977883,17.62174225084051,14.78304709500944,12.17047156203387,11.805892712968214,17.673247265412513,12.024053907964989,15.988749766867718,15.50602857227896,11.743012087904559,14.067062194916412,11.034204966578534,14.73833688933054,12.826157480825534,15.76119509971866,12.999861916498903,13.00253430566884]","[0.8262735811995596,0.8262735811995596,0.8262735811995596,0.8262735811995596,0.8262735811995596,0.8262735811995596,0.8262735811995596,0.8262735811995596,0.8262735811995596,0.8262735811995596,0.8262735811995596,0.8262735811995596,0.8262735811995596,0.8262735811995596,0.8262735811995596,0.8262735811995596,0.8262735811995596,0.8262735811995596,0.8262735811995596,0.8262735811995596,0.8262735811995596,0.8262735811995596,0.8262735811995596,0.8262735811995596,0.8262735811995596,0.8262735811995596]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[992474746,-417905904,-931601570,1526006135,-667857436,-1447560056,409069722,-1302510792,-1196126539,1555786797,-1581159668,254908845,1968745897,1009835448,301736584,1985879338,-91654527,999759321,-49926084,509901210,1764497802,1439791918,-1305559852,503384047,-2013399975,-1573161512]","[166.570032029046,384.3621948716703,172.21425979224048,402.31472132498595,394.924921995207,171.00122373982234,399.09024630625566,166.73322078423269,400.2515159992972,177.99072719313685,167.7671399580216,162.03490556464664,407.2575814938112,401.2999088532381,149.9165125523308,401.5540823149199,170.56917633578536,169.14110013756778,396.89453205570646,179.50022676151235,408.1166616777145,176.65342358232527,386.1218939793165,172.00587812362696,398.46566189211086,382.90320735362855]","[0.7145937707812464,0.17670359184170792,0.707925710711748,0.14892000821879786,0.14892000821879786,0.7057030240219152,0.15336538159846347,0.7690495946821502,0.14669732152896506,0.7490454144736549,0.7068143673668317,0.7834970581660633,0.13891791811455023,0.14892000821879786,0.760158847922819,0.14558597818404864,0.8012785516847258,0.7468227277838221,0.15892209832304546,0.7623815346126517,0.14558597818404864,0.7190391441609121,0.15781075497812908,0.6923669038829184,0.15447672494337986,0.17670359184170792]","[0.2367161324671936,0.8223940752381375,0.23782747581211,0.8501776588610475,0.8501776588610475,0.2422728491917756,0.8457322854813819,0.17670359184170792,0.8524003455508803,0.21782329560361477,0.21337792222394916,0.15336538159846347,0.860179748965295,0.8501776588610475,0.1667015017374603,0.8535116888957966,0.16447881504762749,0.17670359184170792,0.8401755687567999,0.1733695618069587,0.8535116888957966,0.19670777205020315,0.8412869121017162,0.24560687922652483,0.8446209421364654,0.8223940752381375]"
800,55387,642.8650113191416,1.175135701724158,1.6709034501685744,75.19051931451075,10.514477490591226,213.2832262848851,1,"[0.024888584256854224]","[3.0]","[365.0]","[1.175135701724158]","[0.5568820727471133]","[10.514477490591226]","[0.5903259975382383]","[7.0]","[1.0]","[-902206780]","[213.2832262848851]","[0.5568820727471133]","[0.37643983688492016]"
800,55387,1328.7146236726303,1.0,2.6959885245404474,1.0,9.260538421792415,288.1959388986971,1,"[0.0338673174798196]","[3.0]","[365.0]","[1.0]","[0.5599396489996842]","[9.260538421792415]","[1.220123621370643]","[7.0]","[1.0]","[-50396014]","[288.1959388986971]","[0.5599396489996842]","[0.3770561346086583]"
800,55387,1045.3065606715104,1.6516787151446415,1.6413648152281302,116.5035678981654,32.04613739529279,54.39668294832043,4,"[0.02391642886460013,0.03156968610127217,0.027743057482936154,0.0181764859370961]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[1.6516787151446415,1.6516787151446415,1.6516787151446415,1.6516787151446415]","[0.8849078679902048,0.8657747248985248,0.8705580106714448,0.8791679250627008]","[29.770386796617984,34.83832051677833,33.07822127680018,31.0140535137854]","[0.9598774661813686,0.9598774661813686,0.9598774661813686,0.9598774661813686]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[1547886346,-236336086,1007147231,1191834430]","[55.137667602732215,52.6854678219839,53.65569829390864,56.0260592222161]","[0.8849078679902048,0.8657747248985248,0.8705580106714448,0.8791679250627008]","[0.05261614350212029,0.04017960049252822,0.058356086429624324,0.06600934366629636]"
