evolution$generation,evolution$evaluated,popInit,infectionRadiusI,distRandomWalk,angleRotatRandomWalk,objective$integraleInfected,objective$integraleExposed,evolution$samples,propExposed,teG,trG,infectionRadiusI,propRecovered,integraleInfected,density,tiG,propInfecte,mySeed,integraleExposed,propInfected,propSuseptible
300,23070,838.5570117180578,1.429757776742838,1.0,106.83169138204696,15.719863808065218,184.03282659827943,3,"[0.02027292093732536,0.021465445698344496,0.0]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[1.429757776742838,1.429757776742838,1.429757776742838]","[0.7167073813725025,0.7966065403607847,0.14310297132229666]","[15.719863808065218,21.404968681698527,13.774385277766706]","[0.7700248041488134,0.7700248041488134,0.7700248041488134]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[810849535,-1461796776,547499897]","[184.03282659827943,158.8037711305191,412.88404071889676]","[0.7167073813725025,0.7966065403607847,0.14310297132229666]","[0.206306783656311,0.1538356941714689,0.8562327784117416]"
300,23070,1209.3129734767183,1.2122139078453884,1.0597596815761379,92.17248443836942,18.992573362606613,149.69072455834967,3,"[0.0198459791024991,0.0,0.0264613054699988]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[1.2122139078453884,1.2122139078453884,1.2122139078453884]","[0.7872238377324643,0.16455624339155503,0.7591087006705906]","[18.992573362606613,13.827032876588214,21.77742306012054]","[1.1104802327609902,1.1104802327609902,1.1104802327609902]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[-370205867,245800301,783869544]","[149.69072455834967,395.87002324976834,137.90341983100276]","[0.7872238377324643,0.16455624339155503,0.7591087006705906]","[0.15628708543218042,0.8351849538968371,0.17695998033061697]"
300,23070,729.7045974717946,1.057063929891923,2.170101664937129,81.78783959657598,17.573368345835743,158.69355162251088,3,"[0.026037933796538,0.0,0.02466751622829916]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[1.057063929891923,1.057063929891923,1.057063929891923]","[0.7331733990077806,0.1493755149380338,0.7934717720102896]","[19.559160545419598,11.345662318448214,17.573368345835743]","[0.6700685008923734,0.6700685008923734,0.6700685008923734]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[-1801046480,-1690413014,676031842]","[157.6568317431963,408.87947962097786,158.69355162251088]","[0.7331733990077806,0.1493755149380338,0.7934717720102896]","[0.18089511900752717,0.8496588923080822,0.13156008655092885]"
300,23070,981.6981780498633,1.4376927887470494,2.7837175786883313,5.756871634201797,22.67611577336536,133.49727807358914,2,"[0.02546607558105316,0.037689791859958674]","[3.0,3.0]","[365.0,365.0]","[1.4376927887470494,1.4376927887470494]","[0.7823178418499531,0.7843551278964374]","[21.889548519119657,23.462683027611064]","[0.9014675647840801,0.9014675647840801]","[7.0,7.0]","[1.0,1.0]","[-1704395600,-1316054567]","[132.99382621489994,134.00072993227838]","[0.7823178418499531,0.7843551278964374]","[0.15585238255604533,0.09982701627772839]"
300,23070,593.3644943415493,1.0639256270876936,4.154061237846471,333.32833992233816,21.688701166866565,121.72698243019603,1,"[0.010111828491959468]","[3.0]","[365.0]","[1.0639256270876936]","[0.8359111553353159]","[21.688701166866565]","[0.5448709773567946]","[7.0]","[1.0]","[773978299]","[121.72698243019603]","[0.8359111553353159]","[0.12471255140083343]"
300,23070,586.3686283265928,1.063841862927281,4.029035305574627,333.3283399223382,22.70118935070536,119.00212479226089,1,"[0.02899200124078163]","[3.0]","[365.0]","[1.063841862927281]","[0.8015435637157274]","[22.70118935070536]","[0.5384468579674865]","[7.0]","[1.0]","[1782415048]","[119.00212479226089]","[0.8015435637157274]","[0.13131671150236385]"
300,23070,992.3921538861975,1.1133481305811905,2.4601836290179024,217.62485084033932,27.978718072413304,76.63243656764224,3,"[0.033252983581916015,0.0,0.018137991044681463]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[1.1133481305811905,1.1133481305811905,1.1133481305811905]","[0.8293092572096025,0.15014225920319657,0.8555085776074757]","[28.2886454420692,18.04085591045755,27.978718072413304]","[0.9112875609606956,0.9112875609606956,0.9112875609606956]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[-1055056756,-1955859921,1767165859]","[76.63243656764224,397.60048706033547,71.82458894021481]","[0.8293092572096025,0.15014225920319657,0.8555085776074757]","[0.08665929054681144,0.8494625805925818,0.09270528756170526]"
300,23070,555.8177173350929,1.2741751442713456,4.717883358889738,1.0,10.325914899012032,420.35068265576615,3,"[0.0,0.0,0.0]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[1.2741751442713456,1.2741751442713456,1.2741751442713456]","[0.14753038171067084,0.17631679765421637,0.13493632473536968]","[9.55885561827119,10.592294313779457,10.325914899012032]","[0.5103927615565591,0.5103927615565591,0.5103927615565591]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[1647028623,1514436469,695789583]","[420.35068265576615,398.7176910741919,420.6655340801491]","[0.14753038171067084,0.17631679765421637,0.13493632473536968]","[0.8509984213310647,0.8222120053875192,0.8635924783063659]"
300,23070,911.2843270765884,1.0,4.268852456422395,329.45143612585974,25.543190080073543,92.34163081904333,1,"[0.020849694695125768]","[3.0]","[365.0]","[1.0]","[0.8526427777954064]","[25.543190080073543]","[0.836808381153892]","[7.0]","[1.0]","[-1196522866]","[92.34163081904333]","[0.8526427777954064]","[0.08449613113287811]"
300,23070,981.6980878246527,1.4376923504253218,2.7837175786883313,5.7569442272284235,20.278716199804226,136.59228943966866,1,"[0.009167788051765612]","[3.0]","[365.0]","[1.4376923504253218]","[0.8077839916722368]","[20.278716199804226]","[0.9014674819326471]","[7.0]","[1.0]","[-2144927465]","[136.59228943966866]","[0.8077839916722368]","[0.14974053817883834]"
300,23070,636.5495112550916,1.7210201974377863,2.179747380869026,333.0384023279752,30.8268112167081,56.17011980070015,4,"[0.029848424457254698,0.02042260620759532,0.029848424457254698,0.0]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[1.7210201974377863,1.7210201974377863,1.7210201974377863,1.7210201974377863]","[0.8656043092603862,0.884455945759705,0.848323642469344,0.15238406170282662]","[36.296131910441055,31.446734213144538,30.206888220271665,18.59266950137463]","[0.5845266402709749,0.5845266402709749,0.5845266402709749,0.5845266402709749]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[722182023,-756317011,1480667037,-185293028]","[48.84239625842451,55.80092673778407,56.539312863616225,398.3974792944907]","[0.8656043092603862,0.884455945759705,0.848323642469344,0.15238406170282662]","[0.059696848914509396,0.05184200037312658,0.0722646065807219,0.8467526727610675]"
300,23070,637.4151549706388,2.453434103004273,1.1109386416739335,68.30789240997709,26.68770094971007,82.34306877676339,3,"[0.03451439745108254,0.01725719872554127,0.0062753449911059165]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[2.453434103004273,2.453434103004273,2.453434103004273]","[0.8252078663304281,0.8487404100470752,0.8189325213393222]","[31.077474321326818,26.68770094971007,25.321799598609513]","[0.5853215380813946,0.5853215380813946,0.5853215380813946]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[486023854,62776702,-390048560]","[73.32453767092409,82.34306877676339,84.21723487512]","[0.8252078663304281,0.8487404100470752,0.8189325213393222]","[0.09256133861881227,0.08942366612325932,0.1521771160343185]"
300,23070,588.2160938641587,1.7404260968918415,2.239246199152422,104.67313787924323,23.618733977439344,98.39937033708894,1,"[0.03230105432033252]","[3.0]","[365.0]","[1.7404260968918415]","[0.8500277452719084]","[23.618733977439344]","[0.5401433368816884]","[7.0]","[1.0]","[1517500829]","[98.39937033708894]","[0.8500277452719084]","[0.06290205315012122]"
300,23070,729.6347409990404,1.0568753149313297,2.169318596775996,81.7298409275125,14.337229781003074,277.5916677806061,4,"[0.043857560779225674,0.0,0.0,0.016446585292209628]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[1.0568753149313297,1.0568753149313297,1.0568753149313297,1.0568753149313297]","[0.679792192077998,0.16035420659904387,0.14801926762988665,0.707203167565014]","[16.686970580181292,11.37986003692667,11.987488981824855,19.416577691028195]","[0.6700043535344724,0.6700043535344724,0.6700043535344724,0.6700043535344724]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[228665576,709567380,1883749084,875214871]","[165.0381548378823,401.58434673836075,390.1451807233299,149.71392626246185]","[0.679792192077998,0.16035420659904387,0.14801926762988665,0.707203167565014]","[0.1781713406656043,0.838775849902691,0.8511107888718482,0.24806932815749522]"
300,23070,686.4839827590997,1.169746807667834,1.8542233157387076,74.02712991879122,14.047074783911684,168.96065384180667,1,"[0.011653585809601259]","[3.0]","[365.0]","[1.169746807667834]","[0.7370893024572797]","[14.047074783911684]","[0.6303801494573918]","[7.0]","[1.0]","[202971075]","[168.96065384180667]","[0.7370893024572797]","[0.22724492328722457]"
300,23070,565.2858604784304,1.1157446686454608,4.044432768539135,128.23165267918,22.730790828677012,116.63077250314193,1,"[0.005307049423562348]","[3.0]","[365.0]","[1.1157446686454608]","[0.7288347875025625]","[22.730790828677012]","[0.5190871078773466]","[7.0]","[1.0]","[-195792523]","[116.63077250314193]","[0.7288347875025625]","[0.23704820758578488]"
300,23070,1259.6494687332001,1.7267450625544933,2.754053854061514,22.73008538711447,30.791294844902783,53.40212241032836,2,"[0.02143453450359747,0.02540389274500441]","[3.0,3.0]","[365.0,365.0]","[1.7267450625544933,1.7267450625544933]","[0.8835791445371846,0.8684955832198382]","[30.187748874517503,31.394840815288063]","[1.1567029097641874,1.1567029097641874]","[7.0,7.0]","[1.0,1.0]","[-920917064,-1276764551]","[53.048817314587204,53.75542750606952]","[0.8835791445371846,0.8684955832198382]","[0.02937325098641135,0.04922004219344604]"
300,23070,851.1276542830295,2.3484553350215016,3.346248242466385,75.94427945322134,36.80276080723347,27.545932339709637,8,"[0.027022973445005347,0.027022973445005347,0.027022973445005347,0.028197885333918624,0.025848061556092074,0.02114841400043897,0.03172262100065845,0.027022973445005347]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[2.3484553350215016,2.3484553350215016,2.3484553350215016,2.3484553350215016,2.3484553350215016,2.3484553350215016,2.3484553350215016,2.3484553350215016]","[0.8894082999073499,0.8976326831297429,0.894107947463003,0.8952828593519163,0.8964577712408296,0.9129065376856155,0.8905832117962632,0.8835337404627835]","[42.54048672611282,35.953893029097884,36.538011830426306,41.44132673026584,36.1324796362127,35.509882966979404,37.06750978404063,37.64662366594527]","[0.7815680939238104,0.7815680939238104,0.7815680939238104,0.7815680939238104,0.7815680939238104,0.7815680939238104,0.7815680939238104,0.7815680939238104]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[1898595077,58087455,575479054,-576604898,1951814209,1777002147,388063256,-907376251]","[24.502554310727234,28.144679339397356,26.656549300937975,25.498661967282583,27.96299429908907,27.649697143790267,27.95969530429817,27.442167535629004]","[0.8894082999073499,0.8976326831297429,0.894107947463003,0.8952828593519163,0.8964577712408296,0.9129065376856155,0.8905832117962632,0.8835337404627835]","[0.022323325889352246,0.016448766444785864,0.02349823777826552,0.03759718044522483,0.027022973445005347,0.01527385455587259,0.018798590222612415,0.02114841400043897]"
300,23070,612.0190395404333,3.823559818819083,1.2125311972450454,74.75562272543094,35.47587836016004,23.93652940903314,4,"[0.029410849723754098,0.026142977532225865,0.022875105340697633,0.027776913627989983]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[3.823559818819083,3.823559818819083,3.823559818819083,3.823559818819083]","[0.8970309165745,0.911736341436377,0.8904951721914436,0.8921291082872076]","[36.4127339820725,33.90889902294108,34.539022738247574,36.847558757600716]","[0.5620009545825834,0.5620009545825834,0.5620009545825834,0.5620009545825834]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[-218441052,1002914926,937402198,225907290]","[21.986153906025066,24.56436999343767,24.482150826986356,23.390907991079928]","[0.8970309165745,0.911736341436377,0.8904951721914436,0.8921291082872076]","[0.008169680478820582,0.027776913627989983,0.05228595506445173,0.008169680478820582]"
300,23070,1223.6970385784957,1.9035937545434953,2.196559106328124,5.227982000179761,33.01911729180822,53.52534375097744,4,"[0.035956612309132066,0.026150263497550594,0.0335050251062367,0.020429893357461402]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[1.9035937545434953,1.9035937545434953,1.9035937545434953,1.9035937545434953]","[0.8776682186365419,0.867044674090662,0.8441631935303052,0.8809370015737357]","[31.595247237607236,31.382969901554862,34.442987346009204,36.0149173230575]","[1.1236887406597758,1.1236887406597758,1.1236887406597758,1.1236887406597758]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[-537473523,368297518,-552018338,-1809090001]","[54.3508210750771,52.69986642687778,51.759889745504125,54.35744187762855]","[0.8776682186365419,0.867044674090662,0.8441631935303052,0.8809370015737357]","[0.043311373917818176,0.062106875806682664,0.0670100502124734,0.055569309932295016]"
300,23070,788.5659878074009,1.5182104423247544,2.909915217741686,65.60565181766503,29.853768301866772,72.36197530252446,6,"[0.0202899950636824,0.025362493829603,0.0,0.0,0.02409436913812285,0.035507491361444196]","[3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0]","[1.5182104423247544,1.5182104423247544,1.5182104423247544,1.5182104423247544,1.5182104423247544,1.5182104423247544]","[0.8686654136639027,0.8610566655150218,0.1572474617435386,0.1242762197650547,0.862324790206502,0.8318897976109784]","[29.130565794650675,30.576970809082873,16.224393317966754,16.675756944396692,32.12814167026231,33.15854241552662]","[0.7241193643777786,0.7241193643777786,0.7241193643777786,0.7241193643777786,0.7241193643777786,0.7241193643777786]","[7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0]","[-1947144808,-1940247639,240639721,-1205729348,-1354296193,-2116700575]","[73.83248054177977,70.89147006326915,399.27429075506814,408.7324968077165,69.15207330789619,68.07177704412125]","[0.8686654136639027,0.8610566655150218,0.1572474617435386,0.1242762197650547,0.862324790206502,0.8318897976109784]","[0.0557974864251266,0.07481935679732885,0.8420347951428195,0.8750060371213035,0.0583337358080869,0.08496435432917004]"
300,23070,899.8119299263204,1.0,1.0699920033312469,189.97331898814278,15.562191790532939,166.570032029046,1,"[0.010002090104247617]","[3.0]","[365.0]","[1.0]","[0.7145937707812464]","[15.562191790532939]","[0.8262735811995596]","[7.0]","[1.0]","[992474746]","[166.570032029046]","[0.7145937707812464]","[0.2367161324671936]"
300,23070,506.46059710782777,1.3252984983441882,5.0,5.460067263974699,10.082069260560427,397.80018080230275,2,"[0.0,0.0]","[3.0,3.0]","[365.0,365.0]","[1.3252984983441882,1.3252984983441882]","[0.14216308319178259,0.1382141086586775]","[10.985568853727292,9.178569667393564]","[0.46506941883179775,0.46506941883179775]","[7.0,7.0]","[1.0,1.0]","[252266262,216777607]","[390.4866799669923,405.1136816376132]","[0.14216308319178259,0.1382141086586775]","[0.8569274736838006,0.8608764482169057]"
300,23070,637.4151527875413,2.453434158040592,1.1109386416739335,68.30785247479638,27.49321797934124,80.67944535210793,3,"[0.0,0.028239052556693192,0.026670216303543572]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[2.453434158040592,2.453434158040592,2.453434158040592]","[0.14590177154291484,0.8283455416630003,0.8063818341189056]","[17.248580555125226,28.431047062771007,27.49321797934124]","[0.5853215360767138,0.5853215360767138,0.5853215360767138]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[-1525967350,-1395369945,-1001713968]","[385.58755501428334,80.67944535210793,78.00552976292462]","[0.14590177154291484,0.8283455416630003,0.8063818341189056]","[0.8534469217133943,0.07530414015118185,0.10981853772047354]"
300,23070,814.523020874707,1.2757725623934615,2.5366122290881314,334.51442378599455,32.92850999411786,65.01145283287605,7,"[0.028237384838184883,0.02332653530110925,0.020871110532571437,0.02946509722245379,0.027009672453915976,0.01718797337976471,0.020871110532571437]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[1.2757725623934615,1.2757725623934615,1.2757725623934615,1.2757725623934615,1.2757725623934615,1.2757725623934615,1.2757725623934615]","[0.8581709566039667,0.853260107066891,0.880269779520807,0.8569432442196978,0.8397552708399331,0.8458938327612776,0.8569432442196978]","[33.61941483032758,34.376322204225694,32.67017575826143,32.75535561166968,29.245075322587514,32.92850999411786,34.36336390058657]","[0.7479550237600615,0.7479550237600615,0.7479550237600615,0.7479550237600615,0.7479550237600615,0.7479550237600615,0.7479550237600615]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[-243634463,1273071825,801863637,-505371102,-118702544,591959370,123589600]","[65.01145283287605,63.41892334500074,62.26732912855662,65.63021987454755,67.84219721854645,68.34313956795914,64.29130004907155]","[0.8581709566039667,0.853260107066891,0.880269779520807,0.8569432442196978,0.8397552708399331,0.8458938327612776,0.8569432442196978]","[0.06629646875052103,0.0626133315977143,0.06015790682917649,0.06506875636625212,0.08225672974601683,0.0920784288201681,0.07980130497747902]"
300,23070,981.6980684406776,1.4376923906690973,2.7837173029393876,5.756940853074816,18.82223677738509,148.50709991681558,1,"[0.01018643136976314]","[3.0]","[365.0]","[1.4376923906690973]","[0.8149145095810512]","[18.82223677738509]","[0.9014674641328536]","[7.0]","[1.0]","[909283203]","[148.50709991681558]","[0.8149145095810512]","[0.14362868231366027]"
300,23070,763.1000348059334,1.873133363987665,2.6569442227827667,20.893524853248085,26.358691576001796,89.29622477047451,2,"[0.02882977197818487,0.017035774350745606]","[3.0,3.0]","[365.0,365.0]","[1.873133363987665,1.873133363987665]","[0.8347529431865347,0.824269389739922]","[25.094392218969862,27.622990933033734]","[0.7007346508778085,0.7007346508778085]","[7.0,7.0]","[1.0,1.0]","[-1810468973,-1598296231]","[94.42587879606909,84.16657074487992]","[0.8347529431865347,0.824269389739922]","[0.08255798339207486,0.13759663898679142]"
300,23070,674.5137889586834,1.9824316200461547,2.976893955816347,264.9577163914435,28.40360972106649,44.22639199015582,1,"[0.032616086372324084]","[3.0]","[365.0]","[1.9824316200461547]","[0.8835994308138707]","[28.40360972106649]","[0.619388235958387]","[7.0]","[1.0]","[-1586067891]","[44.22639199015582]","[0.8835994308138707]","[0.0415113826556852]"
300,23070,500.0,1.0,1.2186316967191981,332.4895774061032,9.273122137136765,388.03470837804804,1,"[0.0]","[3.0]","[365.0]","[1.0]","[0.156]","[9.273122137136765]","[0.4591368227731864]","[7.0]","[1.0]","[441242733]","[388.03470837804804]","[0.156]","[0.844]"
300,23070,536.2322929106186,2.3665864726124557,4.152660734225815,47.87365025735684,33.713110605731366,45.70269012102959,5,"[0.0223783613158863,0.0372972688598105,0.0372972688598105,0.024243224758876827,0.029837815087848402]","[3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0]","[2.3665864726124557,2.3665864726124557,2.3665864726124557,2.3665864726124557,2.3665864726124557]","[0.8876749988634899,0.8279993686877931,0.8578371837756416,0.8708912278765752,0.8764858182055468]","[33.713110605731366,31.99490823265789,35.59373603695582,32.999632810794694,38.312196649795816]","[0.4924079824707242,0.4924079824707242,0.4924079824707242,0.4924079824707242,0.4924079824707242]","[7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0]","[-1086653745,-1990305467,-156932790,-772958245,57328948]","[46.37597011213634,49.49768722751529,44.77810977205005,45.70269012102959,44.18695388315161]","[0.8876749988634899,0.8279993686877931,0.8578371837756416,0.8708912278765752,0.8764858182055468]","[0.02610808820186735,0.08018912804859257,0.0372972688598105,0.035432405416819975,0.033567541973829454]"
