evolution$generation,evolution$evaluated,popInit,infectionRadiusI,distRandomWalk,angleRotatRandomWalk,objective$integraleInfected,objective$integraleExposed,evolution$samples,propExposed,teG,trG,infectionRadiusI,propRecovered,integraleInfected,density,tiG,propInfecte,mySeed,integraleExposed,propInfected,propSuseptible
700,49932,500.0,2.223758098975743,5.0,2.5107703348920216,21.69041846894292,110.26836834064142,1,"[0.014]","[3.0]","[365.0]","[2.223758098975743]","[0.722]","[21.69041846894292]","[0.4591368227731864]","[7.0]","[1.0]","[-1359136677]","[110.26836834064142]","[0.722]","[0.238]"
700,49932,549.365550340063,3.1941997595454787,1.1517267025625195,268.5782701048918,30.049834214932368,35.35127348739837,2,"[0.0273042239192371,0.029124505513852903]","[3.0,3.0]","[365.0,365.0]","[3.1941997595454787,3.1941997595454787]","[0.8919379813617452,0.8973988261455926]","[28.59273650171413,31.50693192815061]","[0.504467906648359,0.504467906648359]","[7.0,7.0]","[1.0,1.0]","[-786689937,2086297035]","[35.55929883174241,35.143248143054336]","[0.8919379813617452,0.8973988261455926]","[0.047327321460010965,0.03640563189231613]"
700,49932,639.2932755822684,1.5212915787293844,1.7054174774515443,220.94636689188732,28.95898684119459,76.76537453023064,4,"[0.018770727705637757,0.042234137337684954,0.026591864249653492,0.028156091558456636]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[1.5212915787293844,1.5212915787293844,1.5212915787293844,1.5212915787293844]","[0.8728388383121558,0.8040128367248173,0.8415542921360928,0.8306047009744708]","[28.297967655181232,33.037443645677236,27.658029483164725,29.62000602720795]","[0.5870461667422116,0.5870461667422116,0.5870461667422116,0.5870461667422116]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[-1358072650,-1967349280,888916799,285892796]","[77.10644067774581,74.3281971816965,80.53209848402464,76.42430838271547]","[0.8728388383121558,0.8040128367248173,0.8415542921360928,0.8306047009744708]","[0.06882600158733845,0.07664713813135418,0.10949591161622026,0.08446827467536991]"
700,49932,905.7441208375068,2.895823447067716,1.4240084442105791,277.33234588091824,37.83557848393,19.25153273283722,13,"[0.019873162393100705,0.03312193732183451,0.028705679012256572,0.032017872744440026,0.03091380816704554,0.03422600189922899,0.03422600189922899,0.029809743589651057,0.026497549857467606,0.01876909781570622,0.04747477682796279,0.02428942070267864,0.02539348528007312]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[2.895823447067716,2.895823447067716,2.895823447067716,2.895823447067716,2.895823447067716,2.895823447067716,2.895823447067716,2.895823447067716,2.895823447067716,2.895823447067716,2.895823447067716,2.895823447067716,2.895823447067716]","[0.9097492117730545,0.8998126305765041,0.8998126305765041,0.8976045014217151,0.9031248243086876,0.9053329534634765,0.9064370180408711,0.8987085659991096,0.9031248243086876,0.9152695346600269,0.8777313390286144,0.9119573409278434,0.8843557264929813]","[33.39006406966608,39.56887390990111,35.37272726200163,36.426961023237254,39.99099156238936,37.62718930218775,39.49699368706442,37.83557848393,37.85872402407121,35.444612047796014,39.595614404440546,37.12626652214628,42.12832168792737]","[0.8317209557736518,0.8317209557736518,0.8317209557736518,0.8317209557736518,0.8317209557736518,0.8317209557736518,0.8317209557736518,0.8317209557736518,0.8317209557736518,0.8317209557736518,0.8317209557736518,0.8317209557736518,0.8317209557736518]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[125927229,2081604409,369672457,637353216,-1250519151,-1998455076,-1956560181,1261516861,1823022887,217320507,827548951,269619819,332125074]","[21.30517104772133,19.456674687127034,19.838394181939105,20.20368645697477,19.06519931270416,19.817310351182417,19.238933513040667,19.25153273283722,19.093276099627385,21.35964522712078,18.67815960667481,19.008582767567674,18.817428497460593]","[0.9097492117730545,0.8998126305765041,0.8998126305765041,0.8976045014217151,0.9031248243086876,0.9053329534634765,0.9064370180408711,0.8987085659991096,0.9031248243086876,0.9152695346600269,0.8777313390286144,0.9119573409278434,0.8843557264929813]","[0.016560968660917254,0.011040645773944835,0.019873162393100705,0.02097722697049519,0.011040645773944835,0.009936581196550352,0.009936581196550352,0.004416258309577935,0.009936581196550352,0.01214471035133932,0.009936581196550352,0.007728452041761385,0.014352839506128286]"
700,49932,500.0,1.0,1.0,360.0,9.472021795755452,386.76370837804785,2,"[0.0,0.0]","[3.0,3.0]","[365.0,365.0]","[1.0,1.0]","[0.156,0.14]","[9.441838241691348,9.502205349819558]","[0.4591368227731864,0.4591368227731864]","[7.0,7.0]","[1.0,1.0]","[-57662840,-1826269120]","[357.228708378048,416.2987083780477]","[0.156,0.14]","[0.844,0.86]"
700,49932,643.3592900577568,3.8411651699798806,1.2022345692497125,109.06377071463517,31.94735186697932,23.535924099598034,1,"[0.020206438611981403]","[3.0]","[365.0]","[3.8411651699798806]","[0.9170614446976175]","[31.94735186697932]","[0.5907798806774626]","[7.0]","[1.0]","[810794554]","[23.535924099598034]","[0.9170614446976175]","[0.013989072885217895]"
700,49932,984.3847315198146,1.000427674834767,1.1141529633867355,132.99738148194905,15.118160372536682,166.6391596749193,2,"[0.023364848380459702,0.02133312243433277]","[3.0,3.0]","[365.0,365.0]","[1.000427674834767,1.000427674834767]","[0.7192309849289334,0.6664061103296333]","[17.20393782757808,13.032382917495282]","[0.9039345560328876,0.9039345560328876]","[7.0,7.0]","[1.0,1.0]","[1505063365,-1212112609]","[156.97779486959928,176.30052448023935]","[0.7192309849289334,0.6664061103296333]","[0.22653744299315276,0.2864733584038972]"
700,49932,956.5148848290306,1.0,1.1293345878924854,202.87191971137437,18.71064028372823,151.60638210920615,2,"[0.012545544445076674,0.019863778704704734]","[3.0,3.0]","[365.0,365.0]","[1.0,1.0]","[0.7673691352238565,0.750641742630421]","[19.13840817252709,18.282872394929377]","[0.8783424103113229,0.8783424103113229]","[7.0,7.0]","[1.0,1.0]","[-858931368,-720733192]","[150.68207785350555,152.53068636490679]","[0.7673691352238565,0.750641742630421]","[0.18504678056488094,0.19131955278741927]"
700,49932,631.9068735805041,1.4370083975321326,5.0,21.907411247665227,19.07486988560858,131.12750717711768,1,"[0.015825116671604005]","[3.0]","[365.0]","[1.4370083975321326]","[0.7975858802488418]","[19.07486988560858]","[0.5802634284485805]","[7.0]","[1.0]","[864803295]","[131.12750717711768]","[0.7975858802488418]","[0.14875609671307766]"
700,49932,1363.5201391376877,1.094186099125715,1.0177277085415946,218.05145545924222,23.528771533274252,90.00564272222385,1,"[0.019801687723567645]","[3.0]","[365.0]","[1.094186099125715]","[0.8419384261724318]","[23.528771533274252]","[1.252084608941862]","[7.0]","[1.0]","[886207884]","[90.00564272222385]","[0.8419384261724318]","[0.1063423970339744]"
700,49932,666.0024699820018,1.73982063797124,1.4627997670101593,139.97878480209596,21.858705852685276,96.08653166931236,1,"[0.024023934926896574]","[3.0]","[365.0]","[1.73982063797124]","[0.8303272509108628]","[21.858705852685276]","[0.6115725160532616]","[7.0]","[1.0]","[-1433629732]","[96.08653166931236]","[0.8303272509108628]","[0.08858826004293112]"
700,49932,500.0,4.073495824336076,1.1121079227277573,1.0,30.619538577978844,30.593566286225165,1,"[0.026]","[3.0]","[365.0]","[4.073495824336076]","[0.904]","[30.619538577978844]","[0.4591368227731864]","[7.0]","[1.0]","[829491477]","[30.593566286225165]","[0.904]","[0.026]"
700,49932,1297.1728852451001,1.0,1.44377465438543,50.283768933217516,13.762569884262719,176.32151122532105,1,"[0.023898125186406872]","[3.0]","[365.0]","[1.0]","[0.6814820214446347]","[13.762569884262719]","[1.191159674237925]","[7.0]","[1.0]","[1903326284]","[176.32151122532105]","[0.6814820214446347]","[0.2559412116737768]"
700,49932,540.5671824131052,1.9340256062600092,5.0,219.3486206444995,26.9380841395624,52.319168931812285,1,"[0.029598541162960738]","[3.0]","[365.0]","[1.9340256062600092]","[0.8620575113712314]","[26.9380841395624]","[0.49638859725721324]","[7.0]","[1.0]","[1326100940]","[52.319168931812285]","[0.8620575113712314]","[0.07399635290740184]"
700,49932,1209.3129734767183,1.2122139078453884,1.0597596815761379,92.17248443836942,21.00198696284919,148.49762032024574,11,"[0.0198459791024991,0.0,0.0264613054699988,0.0,0.014057568530936863,0.02976896865374865,0.01653831591874925,0.014884484326874324,0.0198459791024991,0.019019063306561636,0.007442242163437162]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[1.2122139078453884,1.2122139078453884,1.2122139078453884,1.2122139078453884,1.2122139078453884,1.2122139078453884,1.2122139078453884,1.2122139078453884,1.2122139078453884,1.2122139078453884,1.2122139078453884]","[0.7872238377324643,0.16455624339155503,0.7591087006705906,0.16042166441186773,0.761589448058403,0.7136283318940302,0.8227812169577752,0.7442242163437163,0.7806085113649646,0.7582817848746531,0.7648971112421529]","[18.992573362606613,13.827032876588214,21.77742306012054,14.448772760074847,23.335406135846657,21.00198696284919,19.643058748479987,21.25068597431199,22.4706912148385,23.42491018902081,17.145264191905984]","[1.1104802327609902,1.1104802327609902,1.1104802327609902,1.1104802327609902,1.1104802327609902,1.1104802327609902,1.1104802327609902,1.1104802327609902,1.1104802327609902,1.1104802327609902,1.1104802327609902]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[-370205867,245800301,783869544,1141814206,-1095926795,-1609800835,312007958,-648570397,-1911568001,-1699541174,-1817741927]","[149.69072455834967,395.87002324976834,137.90341983100276,400.0365308683168,130.1050024339206,139.336441714705,159.24150352436214,148.49762032024574,128.37627825769962,123.83507820406136,152.1904910094686]","[0.7872238377324643,0.16455624339155503,0.7591087006705906,0.16042166441186773,0.761589448058403,0.7136283318940302,0.8227812169577752,0.7442242163437163,0.7806085113649646,0.7582817848746531,0.7648971112421529]","[0.15628708543218042,0.8351849538968371,0.17695998033061697,0.8393195328765245,0.2050751173924907,0.22905567547467712,0.13809493792155625,0.21251735955592788,0.17034465396311727,0.18192147510624176,0.21003661216811548]"
700,49932,500.0,3.3768891681394066,1.1905038598996556,64.83971541369088,28.019736037419978,50.44525195801824,1,"[0.044]","[3.0]","[365.0]","[3.3768891681394066]","[0.874]","[28.019736037419978]","[0.4591368227731864]","[7.0]","[1.0]","[686175432]","[50.44525195801824]","[0.874]","[0.03]"
700,49932,836.2363685166131,1.3057375467252557,3.250692669446189,63.71239130066992,26.043790668072795,82.91230630748107,1,"[0.025112516975614896]","[3.0]","[365.0]","[1.3057375467252557]","[0.8203422212034199]","[26.043790668072795]","[0.7678938186562103]","[7.0]","[1.0]","[1641700475]","[82.91230630748107]","[0.8203422212034199]","[0.1159959117445069]"
700,49932,552.6799303226546,3.0960738336233136,1.5164712260824276,194.41848974830162,32.66353320570595,33.86992808697953,3,"[0.0307592135471165,0.028949848044344938,0.023521751536030262]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[3.0960738336233136,3.0960738336233136,3.0960738336233136]","[0.8920171928663784,0.8956359238719216,0.926395137419038]","[32.66353320570595,34.42032968653845,32.15825725270153]","[0.5075114144376994,0.5075114144376994,0.5075114144376994]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[1307106831,1220555697,1644987946]","[35.73872042528443,33.86992808697953,33.26675202973384]","[0.8920171928663784,0.8956359238719216,0.926395137419038]","[0.02533111703880182,0.019903020530487144,0.01628428952494403]"
700,49932,1500.0,1.0,1.0,1.0,10.679789222325402,400.1447083780479,6,"[0.0,0.0,0.006666666666666667,0.0,0.0,0.0]","[3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0]","[1.0,1.0,1.0,1.0,1.0,1.0]","[0.156,0.15666666666666668,0.4673333333333333,0.14866666666666667,0.15866666666666668,0.148]","[9.834813599434828,10.771960147014342,9.095235938982228,10.587618297636462,11.70262600568791,11.868008714635488]","[1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592]","[7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0]","[-1003081491,1092333368,-1923154766,838950661,-1183299085,-346667925]","[390.1167083780474,401.5620417113811,265.31204171138126,408.5260417113809,398.7273750447146,403.39870837804807]","[0.156,0.15666666666666668,0.4673333333333333,0.14866666666666667,0.15866666666666668,0.148]","[0.844,0.8433333333333334,0.5046666666666667,0.8513333333333334,0.8413333333333334,0.852]"
700,49932,1246.0395032699328,1.1043599046355137,1.467610859285551,129.69476539315082,26.509687327308228,93.56784440363944,10,"[0.019261026586250066,0.01605085548854172,0.023273740458385494,0.024878826007239667,0.029694082653802183,0.018458483811822978,0.012840684390833378,0.024878826007239667,0.03129916820265636,0.027286454330520925]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[1.1043599046355137,1.1043599046355137,1.1043599046355137,1.1043599046355137,1.1043599046355137,1.1043599046355137,1.1043599046355137,1.1043599046355137,1.1043599046355137,1.1043599046355137]","[0.8595233114114091,0.8057529455247944,0.8482877125694299,0.8314343143064612,0.8025427744270861,0.8089631166225028,0.8426699131484403,0.811370744945784,0.8226063437877632,0.8025427744270861]","[25.018959833025175,23.392169748821342,30.910457021176516,26.4141171722054,28.535753031267603,28.421109251196352,25.32324012950327,25.27852112377218,26.60525748241106,26.891866906280736]","[1.1442052371624727,1.1442052371624727,1.1442052371624727,1.1442052371624727,1.1442052371624727,1.1442052371624727,1.1442052371624727,1.1442052371624727,1.1442052371624727,1.1442052371624727]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[299540509,-1630996416,1577103850,-166978495,-1543422544,1979480881,-1340195342,926630840,-486837869,1136148479]","[93.12179608375914,103.24106992342257,87.9992559532759,93.34634259789753,92.04942761183852,90.50693426506221,95.18817826520753,95.57799577279154,93.78934620938134,94.9963688947052]","[0.8595233114114091,0.8057529455247944,0.8482877125694299,0.8314343143064612,0.8025427744270861,0.8089631166225028,0.8426699131484403,0.811370744945784,0.8226063437877632,0.8025427744270861]","[0.08908224796140655,0.15328566991557344,0.09148987628468781,0.09710767570567741,0.11396107396864621,0.13964244275031298,0.11155344564536496,0.1268017583594796,0.10031784680338576,0.11717124506635457]"
700,49932,1045.3065606715104,1.6516787151446415,1.6413648152281302,116.5035678981654,32.04613739529279,54.39668294832043,4,"[0.02391642886460013,0.03156968610127217,0.027743057482936154,0.0181764859370961]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[1.6516787151446415,1.6516787151446415,1.6516787151446415,1.6516787151446415]","[0.8849078679902048,0.8657747248985248,0.8705580106714448,0.8791679250627008]","[29.770386796617984,34.83832051677833,33.07822127680018,31.0140535137854]","[0.9598774661813686,0.9598774661813686,0.9598774661813686,0.9598774661813686]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[1547886346,-236336086,1007147231,1191834430]","[55.137667602732215,52.6854678219839,53.65569829390864,56.0260592222161]","[0.8849078679902048,0.8657747248985248,0.8705580106714448,0.8791679250627008]","[0.05261614350212029,0.04017960049252822,0.058356086429624324,0.06600934366629636]"
700,49932,599.9730819561933,3.8543588389837447,3.2771096296166764,1.0,33.337257718882135,23.81763092009787,2,"[0.03666831173203587,0.018334155866017936]","[3.0,3.0]","[365.0,365.0]","[3.8543588389837447,3.8543588389837447]","[0.8850397058959567,0.9217080176279926]","[34.73210163266096,31.942413805103318]","[0.5509394691976063,0.5509394691976063]","[7.0,7.0]","[1.0,1.0]","[234435874,693315458]","[23.274206339083477,24.361055501112258]","[0.8850397058959567,0.9217080176279926]","[0.018334155866017936,0.016667414423652667]"
700,49932,844.6174816942757,1.014290250073929,1.2901663386922606,323.0026558040551,23.525839572522912,116.41290040081921,2,"[0.027231262078382196,0.0165755508303196]","[3.0,3.0]","[365.0,365.0]","[1.014290250073929,1.014290250073929]","[0.8015462794375977,0.7908905681895351]","[21.55989121815556,25.491787926890265]","[0.7755899740075994,0.7755899740075994]","[7.0,7.0]","[1.0,1.0]","[889886498,1718809684]","[127.97054095741777,104.85525984422067]","[0.8015462794375977,0.7908905681895351]","[0.11484488789578579,0.1326044066425568]"
700,49932,678.735382440294,1.3162488474741307,4.2825029432168495,280.0148460303606,26.493421994490152,74.03977602913467,3,"[0.0,0.02799323637982195,0.023573251688271114]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[1.3162488474741307,1.3162488474741307,1.3162488474741307]","[0.14733282305169446,0.8427437478556923,0.8589503583913787]","[17.907686896949773,36.79562158820408,26.493421994490152]","[0.6232648139947603,0.6232648139947603,0.6232648139947603]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[615913006,441621794,-488481745]","[393.5752026636499,65.10551363927995,74.03977602913467]","[0.14733282305169446,0.8427437478556923,0.8589503583913787]","[0.851583717238794,0.08545303736998279,0.05893312922067778]"
700,49932,1216.4995492066532,1.016900325728006,1.5006422941290225,51.387072990535415,13.184019088156456,397.9663966788587,15,"[0.0,0.0,0.023016860152772232,0.0,0.023016860152772232,0.0,0.01972873727380477,0.0,0.01068639935664425,0.0,0.03616935166864208,0.0,0.0,0.01808467583432104,0.0]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[1.016900325728006,1.016900325728006,1.016900325728006,1.016900325728006,1.016900325728006,1.016900325728006,1.016900325728006,1.016900325728006,1.016900325728006,1.016900325728006,1.016900325728006,1.016900325728006,1.016900325728006,1.016900325728006,1.016900325728006]","[0.1471434988337939,0.14878756027327764,0.7291412484110347,0.15043162171276137,0.7316073405702602,0.14385537595482645,0.7554462314427743,0.16276208250888935,0.7858613680732234,0.14549943739431018,0.739005617047937,0.1397452223561171,0.1520756831522451,0.7521581085638068,0.14221131451534272]","[12.908092977071691,12.579359520940836,17.968290090418805,12.083930182313962,17.912776322532185,12.782722861598968,14.096906931468778,13.707185668426677,16.48910938939742,13.184019088156456,13.461139221606699,11.985330057175807,11.833698826369075,15.054000247067387,13.139368742709996]","[1.1170794758555127,1.1170794758555127,1.1170794758555127,1.1170794758555127,1.1170794758555127,1.1170794758555127,1.1170794758555127,1.1170794758555127,1.1170794758555127,1.1170794758555127,1.1170794758555127,1.1170794758555127,1.1170794758555127,1.1170794758555127,1.1170794758555127]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[1380854464,-564617685,260662760,1011784159,580033821,537666136,1283457313,1412011652,1767847137,-753429416,-621870681,-338146428,-848557736,-20071998,-902613323]","[394.139936634862,402.83430651312386,152.56004532029198,400.37189218583393,180.86567640626333,397.9663966788587,184.0244220770044,398.59777517501067,172.72180016934277,402.7197307386444,191.98959313424328,398.9187515942578,398.2735426331941,176.50022336204077,405.58826551230527]","[0.1471434988337939,0.14878756027327764,0.7291412484110347,0.15043162171276137,0.7316073405702602,0.14385537595482645,0.7554462314427743,0.16276208250888935,0.7858613680732234,0.14549943739431018,0.739005617047937,0.1397452223561171,0.1520756831522451,0.7521581085638068,0.14221131451534272]","[0.8524458563723144,0.8508017949328307,0.19810940345778957,0.849157733493347,0.2071517413749501,0.8557339792512819,0.1668722361075987,0.836827272697219,0.17016035898656615,0.8540899178117982,0.17509254330501733,0.8598441328499913,0.8475136720538633,0.19317721913933839,0.8573780406907656]"
700,49932,655.0628085212759,1.1105818187387184,3.6362999184298,333.37717676785985,25.341589251695414,104.56776122445962,5,"[0.021371996422149635,0.025951709941181702,0.0,0.0,0.015265711730106882]","[3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0]","[1.1105818187387184,1.1105818187387184,1.1105818187387184,1.1105818187387184,1.1105818187387184]","[0.8335078604638357,0.8457204298479213,0.1572368308201009,0.15113054612805812,0.8014498658306113]","[26.34620906244899,28.073023283902433,16.69809480056849,16.853805060215574,25.341589251695414]","[0.6015269132426776,0.6015269132426776,0.6015269132426776,0.6015269132426776,0.6015269132426776]","[7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0]","[1280896183,952191534,-290962748,1727812086,-2016376326]","[102.44798577072666,94.48004892703572,399.7992504230667,404.35720476530236,104.56776122445962]","[0.8335078604638357,0.8457204298479213,0.1572368308201009,0.15113054612805812,0.8014498658306113]","[0.10533341093773749,0.08701455686160924,0.8426672875018999,0.8487735721939427,0.14655083260902607]"
700,49932,990.6927478609541,3.2940376507688325,1.0609574109029003,69.63694672947054,37.917819363822545,18.69016352084221,7,"[0.032300630108671465,0.03835699825404736,0.026244261963295563,0.0181691044361277,0.02220668319971163,0.04037578763583933,0.03734760356315138]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[3.2940376507688325,3.2940376507688325,3.2940376507688325,3.2940376507688325,3.2940376507688325,3.2940376507688325,3.2940376507688325]","[0.9054270377336969,0.8872579332975692,0.9084552218063848,0.9074458271154889,0.9074458271154889,0.899370669588321,0.898361274897425]","[37.917819363822545,40.72955744849151,37.61604039130492,36.426973445429496,35.908720337112875,38.97793672030249,41.2569006425725]","[0.9097270411946319,0.9097270411946319,0.9097270411946319,0.9097270411946319,0.9097270411946319,0.9097270411946319,0.9097270411946319]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[-428651315,1461287153,-61171141,-1067178203,-127221179,-136065123,202148749]","[17.95662823788382,17.76628849046173,18.69016352084221,19.565404169603077,19.9485682201584,19.48458500674025,17.718395793336686]","[0.9054270377336969,0.8872579332975692,0.9084552218063848,0.9074458271154889,0.9074458271154889,0.899370669588321,0.898361274897425]","[0.010093946908959832,0.010093946908959832,0.017159709745231715,0.02220668319971163,0.023216077890607614,0.014131525672543764,0.010093946908959832]"
700,49932,585.580827158292,1.266196063952958,3.7927224443273673,189.69079692707356,24.285485904888244,101.90879056192551,3,"[0.02390788658149761,0.0,0.02903100513467567]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[1.266196063952958,1.266196063952958,1.266196063952958]","[0.8009142004801699,0.1263702576450588,0.811160437586526]","[24.285485904888244,17.406474239637912,28.090322304819026]","[0.5377234409167052,0.5377234409167052,0.5377234409167052]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[-100607140,1478105523,-748146753]","[101.90879056192551,413.2864769753666,93.93181066132324]","[0.8009142004801699,0.1263702576450588,0.811160437586526]","[0.12466255146066611,0.8726378602246627,0.09733925251038313]"
700,49932,1146.7064460807128,1.3605363077986394,3.7278955971764844,306.452437973295,33.29944461833121,42.925142801084405,4,"[0.03488251080886009,0.030522196957752577,0.0392428246599676,0.02877807141730957]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[1.3605363077986394,1.3605363077986394,1.3605363077986394,1.3605363077986394]","[0.8720627702215021,0.8764230840726097,0.8668303936001731,0.8833995862343816]","[33.504209685816264,33.09467955084616,32.16130710079515,35.23800214721335]","[1.0529903086140613,1.0529903086140613,1.0529903086140613,1.0529903086140613]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[-320182026,1260735456,1894076950,-1106559315]","[41.93999505316717,42.82747177081957,45.09657909893596,43.02281383134925]","[0.8720627702215021,0.8764230840726097,0.8668303936001731,0.8833995862343816]","[0.04447520128129661,0.035754573579081586,0.04621932682173961,0.0392428246599676]"
700,49932,991.1049594779703,1.474196795149907,2.8108948715637325,1.0,16.33870505634172,147.8494069502198,1,"[0.019170522575134304]","[3.0]","[365.0]","[1.474196795149907]","[0.7819555260910046]","[16.33870505634172]","[0.9101055642589259]","[7.0]","[1.0]","[-876880066]","[147.8494069502198]","[0.7819555260910046]","[0.16849880368670678]"
700,49932,722.8358202181093,1.5852670756952731,2.783424613830909,23.072556448435737,18.637930337885667,133.6323947243798,1,"[0.019368160249412687]","[3.0]","[365.0]","[1.5852670756952731]","[0.8176130505287784]","[18.637930337885667]","[0.6637610837631858]","[7.0]","[1.0]","[1107257430]","[133.6323947243798]","[0.8176130505287784]","[0.1355771217458888]"
700,49932,500.0,1.0,4.310788331015347,41.16368931985566,8.76047979108319,389.04670837804775,1,"[0.0]","[3.0]","[365.0]","[1.0]","[0.156]","[8.76047979108319]","[0.4591368227731864]","[7.0]","[1.0]","[186683560]","[389.04670837804775]","[0.156]","[0.844]"
700,49932,889.3077714157649,1.3080826379780488,1.309537473659364,84.74328637644616,19.08949348825417,153.0034616382609,4,"[0.021364931928743048,0.0281117525378198,0.034858573146896554,0.023613872131768632]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[1.3080826379780488,1.3080826379780488,1.3080826379780488,1.3080826379780488]","[0.8017471823786206,0.7601417886226474,0.7275321556787764,0.7522704979120578]","[19.64500888293759,17.16945065336302,18.806793541106998,19.372193435401343]","[0.8166278892706749,0.8166278892706749,0.8166278892706749,0.8166278892706749]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[374899661,358179374,-1302521240,1249675516]","[145.4537005928977,173.32158042084032,152.52727985046383,153.47964342605798]","[0.8017471823786206,0.7601417886226474,0.7275321556787764,0.7522704979120578]","[0.1416832327906118,0.16079922451632925,0.18553756674961067,0.17541733583599556]"
700,49932,907.5683957855255,1.0,1.2488703563204737,225.41364381329421,20.73962879103638,134.3344544211812,2,"[0.02093506130031663,0.025342442626699078]","[3.0,3.0]","[365.0,365.0]","[1.0,1.0]","[0.7371345268374645,0.8098563187227749]","[21.430784043787433,20.048473538285325]","[0.8333961393806478,0.8333961393806478]","[7.0,7.0]","[1.0,1.0]","[868399703,1016631499]","[139.90345971755215,128.7654491248102]","[0.7371345268374645,0.8098563187227749]","[0.2192672209875268,0.13001774912828223]"
700,49932,500.0,1.0,4.92883420754497,36.45685327523456,10.270226831511001,401.611113713474,3,"[0.0,0.0,0.0]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[1.0,1.0,1.0]","[0.134,0.13,0.16]","[10.270226831511001,10.843886905150027,9.16426574763269]","[0.4591368227731864,0.4591368227731864,0.4591368227731864]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[-1465317535,1843549407,-1295690823]","[401.611113713474,422.16470837804724,395.41670837804827]","[0.134,0.13,0.16]","[0.866,0.87,0.84]"
