evolution$generation,evolution$evaluated,popInit,infectionRadiusI,objective$integraleInfected,objective$integraleExposed,evolution$samples,propExposed,teG,trG,infectionRadiusI,propRecovered,integraleInfected,density,tiG,propInfecte,mySeed,integraleExposed,propInfected,propSuseptible
200,17035,1500.0,5.0,40.3054948911583,11.341131094773978,32,"[0.03133333333333333,0.038,0.026,0.032,0.02266666666666667,0.024666666666666667,0.034,0.028,0.029333333333333333,0.028666666666666667,0.027333333333333334,0.024666666666666667,0.029333333333333333,0.02266666666666667,0.036,0.022,0.03266666666666666,0.035333333333333335,0.034,0.03666666666666667,0.035333333333333335,0.029333333333333333,0.028666666666666667,0.029333333333333333,0.025333333333333333,0.020666666666666667,0.034,0.037333333333333336,0.027333333333333334,0.037333333333333336,0.030666666666666665,0.025333333333333333]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[0.91,0.8966666666666666,0.906,0.9073333333333333,0.9153333333333333,0.9093333333333333,0.9126666666666666,0.91,0.9213333333333333,0.9113333333333333,0.8973333333333333,0.924,0.91,0.9166666666666666,0.916,0.924,0.9133333333333333,0.908,0.9033333333333333,0.9173333333333333,0.8933333333333333,0.9046666666666666,0.904,0.91,0.924,0.9246666666666666,0.9066666666666666,0.8866666666666667,0.9126666666666666,0.898,0.91,0.9053333333333333]","[38.77211553388482,43.206142996422386,40.30526578828796,40.33639066069537,41.45039066069539,42.857476329755805,39.00491435235868,40.30572399402863,38.592647800612475,37.194307123660884,44.476830150030196,40.71172399402866,39.483932454954655,40.95152292820509,39.161906736903916,38.785057327362026,39.374809663089096,40.30372399402866,39.92611910496876,37.9431956918425,42.6181429964224,38.34829462332223,39.71972399402867,42.62659912162135,41.042599121621265,37.166650058565075,40.45657523016762,43.638809663089056,42.41025828043951,41.173932454954674,40.908390660695346,38.71859912162129]","[1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[-1250116917,-119807006,1298930594,-1756722331,-804501504,33581911,2018528912,-454247820,1284380285,-2023266658,1977815294,-1433477063,-435647671,-1688574792,-1401362567,-752769009,561683757,-455272663,1045620627,-508208685,-2066316230,1476545216,539562881,1997109672,-1228530418,742394702,-161687746,1626510395,335319195,101198592,1902263371,-1459500425]","[11.354750404144886,11.343057001020986,11.383957179318545,11.406159655864224,11.21103622592948,11.127235145888253,11.236380279879675,11.249554423323763,11.445789343397136,11.31132066047868,11.732076159904157,11.128949423754541,11.144134109012757,11.339205188526972,11.333109205574596,11.09900341574214,11.149367960835267,11.38733695452105,11.518047222149772,11.077361213094028,11.671639056256321,11.035984784063947,11.098083567199483,11.54044755447153,11.525283003689522,10.98787196760654,11.452648681325865,11.62346379572162,11.334385911465285,11.574265218383442,11.536731816159882,11.398536310787609]","[0.91,0.8966666666666666,0.906,0.9073333333333333,0.9153333333333333,0.9093333333333333,0.9126666666666666,0.91,0.9213333333333333,0.9113333333333333,0.8973333333333333,0.924,0.91,0.9166666666666666,0.916,0.924,0.9133333333333333,0.908,0.9033333333333333,0.9173333333333333,0.8933333333333333,0.9046666666666666,0.904,0.91,0.924,0.9246666666666666,0.9066666666666666,0.8866666666666667,0.9126666666666666,0.898,0.91,0.9053333333333333]","[0.0026666666666666666,0.004,0.004,0.0026666666666666666,0.005333333333333333,6.666666666666666E-4,0.002,0.0026666666666666666,0.0013333333333333333,0.0026666666666666666,6.666666666666666E-4,0.0013333333333333333,0.0033333333333333335,0.0026666666666666666,0.002,0.0013333333333333333,0.004,6.666666666666666E-4,0.0033333333333333335,6.666666666666666E-4,6.666666666666666E-4,0.004,0.004,0.0026666666666666666,0.0033333333333333335,0.002,0.0026666666666666666,0.002,0.0033333333333333335,0.002,0.0033333333333333335,0.002]"
200,17035,509.48976115340474,1.0987085860548602,8.819158303804,413.3188459477435,1,"[0.0]","[3.0]","[365.0]","[1.0987085860548602]","[0.13542961068303874]","[8.819158303804]","[0.4678510203428877]","[7.0]","[1.0]","[-1261434078]","[413.3188459477435]","[0.13542961068303874]","[0.8636091116019862]"
200,17035,1441.975788585166,5.0,39.869984699498595,11.016348851781114,1,"[0.031207181393907442]","[3.0]","[365.0]","[5.0]","[0.9133301754616912]","[39.869984699498595]","[1.324128364173706]","[7.0]","[1.0]","[-705320628]","[11.016348851781114]","[0.9133301754616912]","[0.0]"
200,17035,1405.8902265057827,1.0423323582763397,26.76507187975471,77.27915773718476,1,"[0.024895258065054937]","[3.0]","[365.0]","[1.0423323582763397]","[0.8393258433361379]","[26.76507187975471]","[1.290991943531481]","[7.0]","[1.0]","[1436855868]","[77.27915773718476]","[0.8393258433361379]","[0.09744715299750076]"
200,17035,509.4898484325377,1.0987087804669355,9.094324232481753,370.0892572288652,2,"[0.0,0.0]","[3.0,3.0]","[365.0,365.0]","[1.0987087804669355,1.0987087804669355]","[0.13150409219364764,0.15898255921918594]","[10.207900390984301,7.980748073979206]","[0.46785110048901535,0.46785110048901535]","[7.0,7.0]","[1.0,1.0]","[1146526449,920227927]","[416.2413053459019,323.9372091118286]","[0.13150409219364764,0.15898255921918594]","[0.8675344589491382,0.8400559919235998]"
200,17035,658.0499980040292,1.3350834679452097,18.845515942832545,259.710140163353,4,"[0.02735354464645069,0.0,0.021274979169461646,0.0]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[1.3350834679452097,1.3350834679452097,1.3350834679452097,1.3350834679452097]","[0.8418813185629823,0.15044449555547879,0.8221259807627679,0.14436593007848975]","[25.139528595835596,15.105478021900298,22.585553863764794,13.833538195840324]","[0.6042699706189433,0.6042699706189433,0.6042699706189433,0.6042699706189433]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[-1218819733,698114875,-656026776,1484438404]","[117.56541907957045,403.9705987046534,122.45517307409489,396.9651072526111]","[0.8418813185629823,0.15044449555547879,0.8221259807627679,0.14436593007848975]","[0.06230529613913768,0.8494795254092186,0.12005166817053357,0.8555580908862076]"
200,17035,511.13525504393033,1.167265842964599,10.416250183963756,229.00929916837129,3,"[0.03325929845817211,0.01565143456855158,0.0]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[1.167265842964599,1.167265842964599,1.167265842964599]","[0.5282359166886159,0.7160531315112348,0.15064505772230896]","[10.371400295642411,20.5009608712253,10.416250183963756]","[0.4693620340164649,0.4693620340164649,0.4693620340164649]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[534355097,-899794320,752525288]","[229.00929916837129,167.30254342107924,406.8643758881069]","[0.5282359166886159,0.7160531315112348,0.15064505772230896]","[0.373678000324169,0.2425972358125495,0.8490903253439233]"
200,17035,520.5000000268675,1.5852217927733379,17.376520279044254,285.8385319708347,4,"[0.0,0.0,0.0,0.021133525455201144]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[1.5852217927733379,1.5852217927733379,1.5852217927733379,1.5852217927733379]","[0.46493756001442516,0.11911623438386099,0.1306436119048798,0.6954851104348012]","[20.733099070924304,13.565435798408734,14.019941487164202,22.512511844770085]","[0.47796143253155876,0.47796143253155876,0.47796143253155876,0.47796143253155876]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[1434380778,1277779387,1616207432,-892884871]","[157.905283999877,413.77177994179243,414.5607658527305,115.91395094660092]","[0.46493756001442516,0.11911623438386099,0.1306436119048798,0.6954851104348012]","[0.534101825140538,0.8799231507711022,0.8683957732500833,0.2439961575282314]"
200,17035,509.48974322334374,1.0987088738336364,12.805317199533787,186.49780780642325,1,"[0.013739236349909065]","[3.0]","[365.0]","[1.0987088738336364]","[0.7478070070450505]","[12.805317199533787]","[0.46785100387818523]","[7.0]","[1.0]","[1333004426]","[186.49780780642325]","[0.7478070070450505]","[0.21982778159854505]"
200,17035,699.4551337362393,1.0,13.555065102708125,173.70970982215903,3,"[0.01858589546774594,0.0,0.020015579734495626]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[1.0,1.0,1.0]","[0.7391467659095885,0.13582000534122032,0.7391467659095885]","[14.36646603892291,10.07084543707454,13.555065102708125]","[0.6422912155521022,0.6422912155521022,0.6422912155521022]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[2114302697,1957209502,-651209952]","[171.4234397792882,418.2512800122882,173.70970982215903]","[0.7391467659095885,0.13582000534122032,0.7391467659095885]","[0.21016358721220407,0.8635292971168114,0.21588232427920284]"
