evolution$generation,evolution$evaluated,popInit,infectionRadiusI,objective$integraleInfected,objective$integraleExposed,evolution$samples,propExposed,teG,trG,infectionRadiusI,propRecovered,integraleInfected,density,tiG,propInfecte,mySeed,integraleExposed,propInfected,propSuseptible
700,56363,525.2274304328624,1.074484078907371,8.335794496265768,389.5229548055457,1,"[0.0]","[3.0]","[365.0]","[1.074484078907371]","[0.17897008905747852]","[8.335794496265768]","[0.4823025072845385]","[7.0]","[1.0]","[32384064]","[389.5229548055457]","[0.17897008905747852]","[0.8205968976997154]"
700,56363,1500.0,4.8935661962289725,39.60480966308906,10.897184624056202,1,"[0.029333333333333333]","[3.0]","[365.0]","[4.8935661962289725]","[0.898]","[39.60480966308906]","[1.3774104683195592]","[7.0]","[1.0]","[779415694]","[10.897184624056202]","[0.898]","[0.0013333333333333333]"
700,56363,1500.0,5.0,40.476956794450246,11.317025198402824,100,"[0.026,0.038,0.035333333333333335,0.03266666666666666,0.02666666666666667,0.03266666666666666,0.03266666666666666,0.029333333333333333,0.03333333333333333,0.03666666666666667,0.036,0.03133333333333333,0.03133333333333333,0.03,0.03266666666666666,0.03133333333333333,0.034666666666666665,0.03666666666666667,0.034,0.03266666666666666,0.034666666666666665,0.03266666666666666,0.024666666666666667,0.03666666666666667,0.02666666666666667,0.02666666666666667,0.024,0.028666666666666667,0.034666666666666665,0.04133333333333333,0.028666666666666667,0.034666666666666665,0.028666666666666667,0.024,0.03933333333333333,0.032,0.024666666666666667,0.034,0.03133333333333333,0.03333333333333333,0.024,0.024666666666666667,0.028666666666666667,0.024,0.03133333333333333,0.030666666666666665,0.028666666666666667,0.025333333333333333,0.032,0.032,0.03933333333333333,0.028,0.042666666666666665,0.026,0.035333333333333335,0.03333333333333333,0.034666666666666665,0.03266666666666666,0.029333333333333333,0.032,0.037333333333333336,0.030666666666666665,0.028,0.028,0.02666666666666667,0.027333333333333334,0.034666666666666665,0.03666666666666667,0.035333333333333335,0.035333333333333335,0.027333333333333334,0.03266666666666666,0.037333333333333336,0.027333333333333334,0.03,0.03,0.03266666666666666,0.03266666666666666,0.034,0.036,0.025333333333333333,0.034666666666666665,0.027333333333333334,0.034666666666666665,0.04133333333333333,0.030666666666666665,0.03266666666666666,0.027333333333333334,0.028,0.030666666666666665,0.03333333333333333,0.03333333333333333,0.028,0.035333333333333335,0.023333333333333334,0.03666666666666667,0.02666666666666667,0.03,0.022,0.04066666666666666]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[0.918,0.9026666666666666,0.9026666666666666,0.9166666666666666,0.9013333333333333,0.912,0.8953333333333333,0.908,0.9013333333333333,0.904,0.898,0.91,0.904,0.9006666666666666,0.898,0.91,0.9033333333333333,0.8933333333333333,0.9053333333333333,0.9133333333333333,0.9006666666666666,0.9093333333333333,0.9073333333333333,0.8946666666666667,0.9066666666666666,0.9006666666666666,0.8993333333333333,0.906,0.894,0.8933333333333333,0.9046666666666666,0.8973333333333333,0.908,0.9193333333333333,0.8953333333333333,0.908,0.9113333333333333,0.9086666666666666,0.91,0.89,0.9026666666666666,0.914,0.918,0.9186666666666666,0.91,0.9113333333333333,0.908,0.91,0.9133333333333333,0.912,0.8986666666666666,0.9106666666666666,0.8973333333333333,0.9093333333333333,0.9066666666666666,0.9093333333333333,0.898,0.9093333333333333,0.9073333333333333,0.916,0.9,0.9073333333333333,0.914,0.9093333333333333,0.9046666666666666,0.916,0.9013333333333333,0.9013333333333333,0.9006666666666666,0.9046666666666666,0.922,0.8986666666666666,0.9006666666666666,0.9146666666666666,0.9146666666666666,0.9086666666666666,0.9093333333333333,0.9073333333333333,0.906,0.9013333333333333,0.9193333333333333,0.9053333333333333,0.9086666666666666,0.8973333333333333,0.9006666666666666,0.9046666666666666,0.8986666666666666,0.9133333333333333,0.904,0.8986666666666666,0.8953333333333333,0.9006666666666666,0.9153333333333333,0.9033333333333333,0.9153333333333333,0.904,0.9106666666666666,0.912,0.9246666666666666,0.8886666666666667]","[40.97059912162122,39.64259912162125,42.113033435908385,39.476247685692066,40.99347632975577,40.3141895948718,41.147932454954585,40.122247685692045,38.531239475057156,42.08393245495459,40.698247685692046,38.06225828043949,40.61158101902537,39.56760521859197,41.67193245495459,40.774247685692,39.445581019025326,39.61129517830388,41.29193245495464,38.474599121621274,38.6579324549546,39.73152292820514,40.55549681669683,42.0721873748171,41.40958101902534,39.43559091098641,41.07726578828796,37.908247685692054,41.069265788287964,41.67824768569205,37.65227188525866,42.428599121621296,43.06285404148386,39.635581019025366,42.080247685692036,41.54755712757177,39.77464780061246,41.257057327362006,40.50485626153844,39.00491435235869,38.51526578828801,41.36558101902539,41.86317149227585,35.9863906606953,38.24874209662458,41.012914352358706,36.66516437917933,40.37526578828798,39.80718555990009,39.6741895948718,40.75393245495462,40.0468096630891,40.838914352358714,39.844914352358714,36.879723994028645,39.279084487663724,40.703124893826484,41.418599121621284,38.64293855192532,37.31360521859197,39.07716047612909,40.02680966308909,37.9939324549546,40.94027188525864,41.337726954763816,40.71547632975579,42.11080966308914,39.94880966308906,41.09252116972878,39.26691435235862,38.155687460333105,41.421605218591985,39.336390660695386,41.791476329755774,40.52106680300625,41.853581019025356,40.633723994028735,41.00505732736193,38.70952292820509,39.650914352358726,37.48320330730811,41.353932454954574,38.60292874663874,42.07790856350096,41.46993245495462,40.357581019025396,42.04459912162133,40.764914352358716,43.60926578828797,41.81376766903956,42.86645822715992,39.32036676924171,39.27491435235872,38.91677760048597,37.69308448766373,40.44905732736204,44.20326578828799,41.20526578828795,40.41147632975574,39.715265788287994]","[1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[1786293837,-399624408,209056902,1844648187,-713559890,-359117392,1544813015,-264962079,-982297388,1250720003,-1571983810,-1761583289,731507839,143597073,-827032926,-117763186,-958019390,2072860257,-744414901,754779062,290128534,32560870,228467525,-1481400870,999228751,1848598423,-1296719344,-1278965223,-1439384529,973802876,2105913072,49669418,-1311353130,-1711609281,959437441,533503359,1719357349,729724605,-168914284,636406418,-1550702716,977124888,-1846985874,-400971417,90522967,-1755974885,-1055652254,-1029519067,-1450119213,-1795965721,762176214,-104798836,-80682523,-722152422,-1171618140,-1834879500,189608363,-1595983273,-1419775628,-163332154,-469886831,-884600016,-283072999,297601676,-40369814,-348991868,1073116,-1984902922,-2312649,-567590788,-1623688919,1670067178,-222480524,-1644217941,107654369,13797264,-1778030179,1892939799,-1743133668,-33695559,-1854235430,1636056290,-348555852,126534938,-1392689399,-897184784,727811951,-783765969,-332451592,954271549,-32292649,131856525,1775785406,-2067588063,1542934082,152558874,379359498,-193971563,-1078475240,1792433190]","[11.311594678946523,11.17534522418278,11.53759247435629,11.33786576271431,11.188924130716565,11.39527870814991,11.382413622690093,11.096414146681218,11.417495685084294,11.382401540560641,11.759927438900636,11.251156458025577,11.260001581364403,11.09112155650019,11.498022815852686,11.215086026252251,11.349636074980024,11.211338539528473,11.588963637990974,11.186271792610631,11.033534539981272,11.533355634914692,11.62245956855693,11.411588186799843,11.168614729576895,11.234929845429525,11.32170029534714,11.189722712532923,11.408331560058734,11.362665075606749,11.288742769204545,11.66852760681853,11.459937309574252,11.314818969892299,11.751150185426175,11.545135688929168,10.989318719320842,11.368345427919875,10.943211681759179,11.490890246530816,11.2907179030183,11.621093261563834,11.242079974448933,10.895090027246361,11.185383735657766,11.46413895389358,11.006206781521788,11.316631028274879,11.313666548312193,11.299612508831848,11.253999907156707,11.682686705136291,11.536713514823662,11.310026238498626,11.116405333549485,11.323226727711248,11.374067707726025,11.097444204987417,11.269319074349708,11.078247428340685,11.117631639589638,11.47708538946799,11.351589131633679,11.29504020712747,11.258817962094723,11.441942454862895,11.789853690804303,11.503040060303144,11.301371919560708,11.22458232818214,11.44387078111286,11.391130474019777,11.820206267316106,11.159522357057842,11.401633994694592,11.278933141831255,11.168473366603665,11.465205946764485,11.174229142564037,11.231093550548735,11.279963140828984,11.638597341333835,11.400448794562724,11.39540655282347,11.49508176509222,11.30264046506493,11.317419368530771,11.587464579465566,11.569693188071884,10.975408727712622,11.392328313502897,11.28645343055447,11.445770445464216,11.21781509996652,11.140392291067997,11.433922149061084,11.548984470284452,11.301271057371398,11.22315270206766,11.435522238529076]","[0.918,0.9026666666666666,0.9026666666666666,0.9166666666666666,0.9013333333333333,0.912,0.8953333333333333,0.908,0.9013333333333333,0.904,0.898,0.91,0.904,0.9006666666666666,0.898,0.91,0.9033333333333333,0.8933333333333333,0.9053333333333333,0.9133333333333333,0.9006666666666666,0.9093333333333333,0.9073333333333333,0.8946666666666667,0.9066666666666666,0.9006666666666666,0.8993333333333333,0.906,0.894,0.8933333333333333,0.9046666666666666,0.8973333333333333,0.908,0.9193333333333333,0.8953333333333333,0.908,0.9113333333333333,0.9086666666666666,0.91,0.89,0.9026666666666666,0.914,0.918,0.9186666666666666,0.91,0.9113333333333333,0.908,0.91,0.9133333333333333,0.912,0.8986666666666666,0.9106666666666666,0.8973333333333333,0.9093333333333333,0.9066666666666666,0.9093333333333333,0.898,0.9093333333333333,0.9073333333333333,0.916,0.9,0.9073333333333333,0.914,0.9093333333333333,0.9046666666666666,0.916,0.9013333333333333,0.9013333333333333,0.9006666666666666,0.9046666666666666,0.922,0.8986666666666666,0.9006666666666666,0.9146666666666666,0.9146666666666666,0.9086666666666666,0.9093333333333333,0.9073333333333333,0.906,0.9013333333333333,0.9193333333333333,0.9053333333333333,0.9086666666666666,0.8973333333333333,0.9006666666666666,0.9046666666666666,0.8986666666666666,0.9133333333333333,0.904,0.8986666666666666,0.8953333333333333,0.9006666666666666,0.9153333333333333,0.9033333333333333,0.9153333333333333,0.904,0.9106666666666666,0.912,0.9246666666666666,0.8886666666666667]","[0.002,0.0013333333333333333,0.0033333333333333335,0.0013333333333333333,6.666666666666666E-4,0.0026666666666666666,0.006666666666666667,0.005333333333333333,0.0033333333333333335,0.002,0.0033333333333333335,0.0033333333333333335,6.666666666666666E-4,0.0013333333333333333,0.0013333333333333333,0.002,0.002,0.0033333333333333335,0.0033333333333333335,0.0026666666666666666,0.0033333333333333335,0.0013333333333333333,0.002,0.004666666666666667,6.666666666666666E-4,0.0033333333333333335,0.002,0.0033333333333333335,0.0033333333333333335,0.0026666666666666666,0.0033333333333333335,0.0033333333333333335,0.002,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0013333333333333333,0.0013333333333333333,0.002,0.0026666666666666666,0.0033333333333333335,6.666666666666666E-4,6.666666666666666E-4,0.0033333333333333335,0.0026666666666666666,6.666666666666666E-4,0.0033333333333333335,0.0033333333333333335,0.0026666666666666666,6.666666666666666E-4,0.005333333333333333,0.0013333333333333333,0.0026666666666666666,0.0033333333333333335,0.0033333333333333335,0.0026666666666666666,0.002,0.0033333333333333335,0.004666666666666667,0.004,6.666666666666666E-4,0.0033333333333333335,0.0026666666666666666,0.002,6.666666666666666E-4,0.002,6.666666666666666E-4,0.004666666666666667,0.002,0.0013333333333333333,0.0026666666666666666,0.004,6.666666666666666E-4,0.0026666666666666666,0.0026666666666666666,0.0026666666666666666,0.004,0.002,0.0,0.0013333333333333333,0.002,0.002,0.002,0.0026666666666666666,0.0013333333333333333,0.002,0.0033333333333333335,0.0026666666666666666,0.002,0.0033333333333333335,0.0033333333333333335,0.0013333333333333333,0.004,0.0033333333333333335,0.0026666666666666666,0.002,6.666666666666666E-4,0.002,0.006666666666666667,0.004]"
700,56363,1215.3593574827203,4.8539722592405035,35.189025121873456,11.035964012390378,1,"[0.026329661102276056]","[3.0]","[365.0]","[4.8539722592405035]","[0.9231837423985543]","[35.189025121873456]","[1.1160324678445548]","[7.0]","[1.0]","[446202089]","[11.035964012390378]","[0.9231837423985543]","[8.228019094461268E-4]"
700,56363,500.0,1.341638471238975,14.167599021931382,289.6715961701775,4,"[0.026,0.022,0.0,0.0]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[1.341638471238975,1.341638471238975,1.341638471238975,1.341638471238975]","[0.634,0.786,0.15,0.142]","[15.153689910076109,19.135470491479634,13.181508133786656,13.132187404737971]","[0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[-1264820809,-2100226253,-1327275989,-192659963]","[180.1628522557064,167.95238452052442,411.98193822745793,399.1803400846486]","[0.634,0.786,0.15,0.142]","[0.314,0.156,0.85,0.858]"
700,56363,561.0271507165181,1.0,8.992681015053654,231.0221855401007,1,"[0.0]","[3.0]","[365.0]","[1.0]","[0.47056546133788946]","[8.992681015053654]","[0.5151764469389515]","[7.0]","[1.0]","[1638140918]","[231.0221855401007]","[0.47056546133788946]","[0.5293861440051256]"
700,56363,661.2359794338399,1.0749151722108548,13.001336920089427,181.7176223981327,1,"[0.02570942980833507]","[3.0]","[365.0]","[1.0749151722108548]","[0.7470857838422074]","[13.001336920089427]","[0.6071955734011386]","[7.0]","[1.0]","[1968336403]","[181.7176223981327]","[0.7470857838422074]","[0.1693797728549134]"
700,56363,594.6707629446873,1.3252985550677492,13.98829435598328,163.58492500542664,3,"[0.01345282213032577,0.016816027662907213,0.0]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[1.3252985550677492,1.3252985550677492,1.3252985550677492]","[0.7163627784398473,0.7987613139880926,0.13284661853696697]","[13.98829435598328,15.182026989787099,13.450053639609566]","[0.5460704893890609,0.5460704893890609,0.5460704893890609]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[84020458,2106723600,-2082458006]","[163.58492500542664,159.35207663103358,401.0216110067567]","[0.7163627784398473,0.7987613139880926,0.13284661853696697]","[0.24887720941102676,0.15638905726503707,0.8660254246397214]"
700,56363,575.9102056058058,1.0164637918616464,9.395863945461045,202.3116246928389,1,"[0.006945527203832687]","[3.0]","[365.0]","[1.0164637918616464]","[0.6945527203832687]","[9.395863945461045]","[0.5288431640090044]","[7.0]","[1.0]","[1383162816]","[202.3116246928389]","[0.6945527203832687]","[0.2882393789590565]"
700,56363,760.6908232524528,1.0656005960796986,14.246600470537112,281.196157658605,14,"[0.018404323507073224,0.0,0.018404323507073224,0.021033512579512255,0.024977296188170805,0.0,0.015775134434634193,0.0,0.014460539898414676,0.0,0.0,0.03549405247792693,0.0,0.0]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[1.0656005960796986,1.0656005960796986,1.0656005960796986,1.0656005960796986,1.0656005960796986,1.0656005960796986,1.0656005960796986,1.0656005960796986,1.0656005960796986,1.0656005960796986,1.0656005960796986,1.0656005960796986,1.0656005960796986,1.0656005960796986]","[0.7729815872970754,0.1472345880565858,0.7782399654419535,0.7585210473986608,0.7966442889490267,0.15906593888256143,0.7598356419348803,0.1485491825928053,0.782183749050612,0.12094269733219547,0.15906593888256143,0.736172940282929,0.12751567001329306,0.15117837166524434]","[12.94418227886326,11.783467967506796,19.055202017216825,20.29186133598683,20.6047993876013,11.161192133548957,18.722343464079252,13.542508341851024,19.398042716565314,12.499651095471878,13.585164394286535,16.00442105187681,14.165596525692537,14.327604415381687]","[0.6985223354017014,0.6985223354017014,0.6985223354017014,0.6985223354017014,0.6985223354017014,0.6985223354017014,0.6985223354017014,0.6985223354017014,0.6985223354017014,0.6985223354017014,0.6985223354017014,0.6985223354017014,0.6985223354017014,0.6985223354017014]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[1194597256,-1676028633,-155813139,67950489,-2120121339,-1482169479,779663716,799043774,-870454891,-566461844,61594070,1623529134,193378092,991055344]","[162.55480843447626,402.2711764520668,150.6012283981885,142.01159078820865,143.9336277022772,393.8157168212813,137.38780560071612,403.579952485365,147.82562599123355,420.44150213169223,396.50477843502716,168.5765984959287,410.6161194012616,407.57472157808166]","[0.7729815872970754,0.1472345880565858,0.7782399654419535,0.7585210473986608,0.7966442889490267,0.15906593888256143,0.7598356419348803,0.1485491825928053,0.782183749050612,0.12094269733219547,0.15906593888256143,0.736172940282929,0.12751567001329306,0.15117837166524434]","[0.18930161321561031,0.8518572594702464,0.16958269517231755,0.18272864053451274,0.1406616153754882,0.8400259086442707,0.18272864053451274,0.8505426649340269,0.17747026238963468,0.8781491501946367,0.8400259086442707,0.15906593888256143,0.8715761775135391,0.8479134758615878]"
