evolution$generation,evolution$evaluated,popInit,infectionRadiusI,objective$integraleInfected,objective$integraleExposed,evolution$samples,propExposed,teG,trG,infectionRadiusI,propRecovered,integraleInfected,density,tiG,propInfecte,mySeed,integraleExposed,propInfected,propSuseptible
300,25635,509.48976115340474,1.0987085860548602,8.819158303804,413.3188459477435,1,"[0.0]","[3.0]","[365.0]","[1.0987085860548602]","[0.13542961068303874]","[8.819158303804]","[0.4678510203428877]","[7.0]","[1.0]","[-1261434078]","[413.3188459477435]","[0.13542961068303874]","[0.8636091116019862]"
300,25635,1414.0949397917466,4.532942754648649,36.51310099606919,11.015053300203085,1,"[0.039601301457345646]","[3.0]","[365.0]","[4.532942754648649]","[0.9009296081546135]","[36.51310099606919]","[1.2985261155112457]","[7.0]","[1.0]","[-1090328712]","[11.015053300203085]","[0.9009296081546135]","[0.0021214982923578028]"
300,25635,500.0,1.0,10.382329106816867,409.64670837804755,53,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[0.124,0.132,0.15,0.142,0.176,0.128,0.158,0.134,0.178,0.196,0.158,0.148,0.182,0.144,0.144,0.132,0.176,0.16,0.154,0.124,0.156,0.124,0.128,0.15,0.17,0.13,0.144,0.13,0.16,0.168,0.154,0.146,0.602,0.138,0.168,0.156,0.154,0.166,0.164,0.154,0.122,0.146,0.134,0.166,0.154,0.144,0.132,0.694,0.13,0.148,0.174,0.16,0.142]","[11.32183112035411,10.53309609531213,10.275971307189812,10.217030860146005,9.691646269102485,10.888302283533436,10.755642280429479,10.000108122662619,10.518829710653987,9.76182666124104,10.382329106816867,9.186017453762693,10.667381226315454,9.54924122763551,9.229653845800046,11.122981538971137,9.899167855355746,11.198598399799737,9.737234589212306,10.320719399727446,10.052398396112865,10.802560680906117,12.128320759760046,9.07612453786502,10.55361565112789,9.304293248643983,9.89849762215558,10.883563736739449,10.68098792668322,11.653163024004842,10.893672596669171,9.456790538726954,14.969735461814464,10.416419637980274,9.653671859792302,11.875464743069147,9.789225119573489,10.959402494299821,9.754232492421421,9.690002851401367,10.592903738358748,10.018747841821702,10.281757125143615,11.415452135661452,10.001429902234653,10.457803207587004,8.559374233522151,14.490237178705724,9.32494264849493,10.035125221044341,11.006469072960511,10.504085088481881,12.103879318664271]","[0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864,0.4591368227731864]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[436595324,673983418,-197062923,-1323762610,651478789,-297543112,-2092681498,-649764017,-672479773,2018252925,-955750563,716303870,768061061,382010316,-1832595941,-1362715256,-938560834,-348918743,1616496534,1964352180,1479207129,-53393311,-1777263314,-1446151843,864328308,1388702647,1558100392,199709115,1421077771,-1307934178,-1818570933,-746609819,-194652567,-163199961,-1295471576,1249515626,334458839,-1384151461,133441533,1957384363,-1134814868,-223043693,-1420946902,-1548040121,-55055804,-1827008195,-1388220301,-468078829,-1328304932,1897780120,-1196581523,1799325202,-575915318]","[433.04670837804815,425.1187083780482,409.0027083780477,424.5587083780479,408.0407083780477,403.17070837804755,401.1847083780479,406.7647083780478,384.6627083780481,386.0707083780473,391.66270837804774,402.8167083780478,392.0387083780478,404.6127083780479,403.3847083780476,415.70470837804777,414.5547083780481,403.20270837804776,410.84670837804765,430.4707083780479,414.7947083780481,419.350708378048,416.2067083780477,401.398708378048,401.6187083780479,411.92270837804796,427.2567083780478,420.46470837804793,415.9147083780476,386.1687083780475,409.64670837804755,401.30470837804774,221.66270837804777,420.6687083780478,410.2047083780475,416.88670837804733,415.5747083780482,378.99470837804773,406.67270837804796,418.49270837804767,418.49870837804804,420.9627083780479,414.05870837804775,401.8367083780479,412.35070837804756,403.27670837804783,423.5987083780479,210.29870837804776,406.90470837804776,410.22270837804774,399.38270837804856,394.4727083780477,415.7467083780481]","[0.124,0.132,0.15,0.142,0.176,0.128,0.158,0.134,0.178,0.196,0.158,0.148,0.182,0.144,0.144,0.132,0.176,0.16,0.154,0.124,0.156,0.124,0.128,0.15,0.17,0.13,0.144,0.13,0.16,0.168,0.154,0.146,0.602,0.138,0.168,0.156,0.154,0.166,0.164,0.154,0.122,0.146,0.134,0.166,0.154,0.144,0.132,0.694,0.13,0.148,0.174,0.16,0.142]","[0.876,0.868,0.85,0.858,0.824,0.872,0.842,0.866,0.822,0.804,0.842,0.852,0.818,0.856,0.856,0.868,0.824,0.84,0.846,0.876,0.844,0.876,0.872,0.85,0.83,0.87,0.856,0.87,0.84,0.832,0.846,0.854,0.366,0.862,0.832,0.844,0.846,0.834,0.836,0.846,0.878,0.854,0.866,0.834,0.846,0.856,0.868,0.222,0.87,0.852,0.826,0.84,0.858]"
300,25635,576.5655029268366,3.496718157998329,30.774506570065913,30.765679721754005,1,"[0.024281716351275583]","[3.0]","[365.0]","[3.496718157998329]","[0.900157913308002]","[30.774506570065913]","[0.5294449062689042]","[7.0]","[1.0]","[-57453788]","[30.765679721754005]","[0.900157913308002]","[0.029484941283691782]"
300,25635,1500.0,5.0,40.30449489115831,11.341131094773978,40,"[0.03133333333333333,0.038,0.026,0.032,0.02266666666666667,0.024666666666666667,0.034,0.028,0.029333333333333333,0.028666666666666667,0.027333333333333334,0.024666666666666667,0.029333333333333333,0.02266666666666667,0.036,0.022,0.03266666666666666,0.035333333333333335,0.034,0.03666666666666667,0.035333333333333335,0.029333333333333333,0.028666666666666667,0.029333333333333333,0.025333333333333333,0.020666666666666667,0.034,0.037333333333333336,0.027333333333333334,0.037333333333333336,0.030666666666666665,0.025333333333333333,0.03333333333333333,0.030666666666666665,0.02266666666666667,0.034,0.038,0.027333333333333334,0.026,0.038]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[0.91,0.8966666666666666,0.906,0.9073333333333333,0.9153333333333333,0.9093333333333333,0.9126666666666666,0.91,0.9213333333333333,0.9113333333333333,0.8973333333333333,0.924,0.91,0.9166666666666666,0.916,0.924,0.9133333333333333,0.908,0.9033333333333333,0.9173333333333333,0.8933333333333333,0.9046666666666666,0.904,0.91,0.924,0.9246666666666666,0.9066666666666666,0.8866666666666667,0.9126666666666666,0.898,0.91,0.9053333333333333,0.9,0.9066666666666666,0.9093333333333333,0.9113333333333333,0.902,0.902,0.918,0.9026666666666666]","[38.77211553388482,43.206142996422386,40.30526578828796,40.33639066069537,41.45039066069539,42.857476329755805,39.00491435235868,40.30572399402863,38.592647800612475,37.194307123660884,44.476830150030196,40.71172399402866,39.483932454954655,40.95152292820509,39.161906736903916,38.785057327362026,39.374809663089096,40.30372399402866,39.92611910496876,37.9431956918425,42.6181429964224,38.34829462332223,39.71972399402867,42.62659912162135,41.042599121621265,37.166650058565075,40.45657523016762,43.638809663089056,42.41025828043951,41.173932454954674,40.908390660695346,38.71859912162129,42.399265788287984,39.11891435235871,40.14390856350098,38.37126578828797,40.45824768569204,39.87859912162124,40.97059912162122,39.64259912162125]","[1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592,1.3774104683195592]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[-1250116917,-119807006,1298930594,-1756722331,-804501504,33581911,2018528912,-454247820,1284380285,-2023266658,1977815294,-1433477063,-435647671,-1688574792,-1401362567,-752769009,561683757,-455272663,1045620627,-508208685,-2066316230,1476545216,539562881,1997109672,-1228530418,742394702,-161687746,1626510395,335319195,101198592,1902263371,-1459500425,-1159616856,-1014653824,1869999977,2096887240,-1173636586,1163832021,1786293837,-399624408]","[11.354750404144886,11.343057001020986,11.383957179318545,11.406159655864224,11.21103622592948,11.127235145888253,11.236380279879675,11.249554423323763,11.445789343397136,11.31132066047868,11.732076159904157,11.128949423754541,11.144134109012757,11.339205188526972,11.333109205574596,11.09900341574214,11.149367960835267,11.38733695452105,11.518047222149772,11.077361213094028,11.671639056256321,11.035984784063947,11.098083567199483,11.54044755447153,11.525283003689522,10.98787196760654,11.452648681325865,11.62346379572162,11.334385911465285,11.574265218383442,11.536731816159882,11.398536310787609,11.568496979765214,11.635679065645972,11.053822602027806,11.266933608135837,11.491049430970461,11.363758799944014,11.311594678946523,11.17534522418278]","[0.91,0.8966666666666666,0.906,0.9073333333333333,0.9153333333333333,0.9093333333333333,0.9126666666666666,0.91,0.9213333333333333,0.9113333333333333,0.8973333333333333,0.924,0.91,0.9166666666666666,0.916,0.924,0.9133333333333333,0.908,0.9033333333333333,0.9173333333333333,0.8933333333333333,0.9046666666666666,0.904,0.91,0.924,0.9246666666666666,0.9066666666666666,0.8866666666666667,0.9126666666666666,0.898,0.91,0.9053333333333333,0.9,0.9066666666666666,0.9093333333333333,0.9113333333333333,0.902,0.902,0.918,0.9026666666666666]","[0.0026666666666666666,0.004,0.004,0.0026666666666666666,0.005333333333333333,6.666666666666666E-4,0.002,0.0026666666666666666,0.0013333333333333333,0.0026666666666666666,6.666666666666666E-4,0.0013333333333333333,0.0033333333333333335,0.0026666666666666666,0.002,0.0013333333333333333,0.004,6.666666666666666E-4,0.0033333333333333335,6.666666666666666E-4,6.666666666666666E-4,0.004,0.004,0.0026666666666666666,0.0033333333333333335,0.002,0.0026666666666666666,0.002,0.0033333333333333335,0.002,0.0033333333333333335,0.002,6.666666666666666E-4,0.0013333333333333333,6.666666666666666E-4,0.002,0.0013333333333333333,0.002,0.002,0.0013333333333333333]"
300,25635,509.4898484325377,1.0987087804669355,9.094324232481753,370.0892572288652,2,"[0.0,0.0]","[3.0,3.0]","[365.0,365.0]","[1.0987087804669355,1.0987087804669355]","[0.13150409219364764,0.15898255921918594]","[10.207900390984301,7.980748073979206]","[0.46785110048901535,0.46785110048901535]","[7.0,7.0]","[1.0,1.0]","[1146526449,920227927]","[416.2413053459019,323.9372091118286]","[0.13150409219364764,0.15898255921918594]","[0.8675344589491382,0.8400559919235998]"
300,25635,658.0499980040292,1.3350834679452097,18.845515942832545,259.710140163353,4,"[0.02735354464645069,0.0,0.021274979169461646,0.0]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[1.3350834679452097,1.3350834679452097,1.3350834679452097,1.3350834679452097]","[0.8418813185629823,0.15044449555547879,0.8221259807627679,0.14436593007848975]","[25.139528595835596,15.105478021900298,22.585553863764794,13.833538195840324]","[0.6042699706189433,0.6042699706189433,0.6042699706189433,0.6042699706189433]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[-1218819733,698114875,-656026776,1484438404]","[117.56541907957045,403.9705987046534,122.45517307409489,396.9651072526111]","[0.8418813185629823,0.15044449555547879,0.8221259807627679,0.14436593007848975]","[0.06230529613913768,0.8494795254092186,0.12005166817053357,0.8555580908862076]"
300,25635,511.13525504393033,1.167265842964599,10.416250183963756,229.00929916837129,3,"[0.03325929845817211,0.01565143456855158,0.0]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[1.167265842964599,1.167265842964599,1.167265842964599]","[0.5282359166886159,0.7160531315112348,0.15064505772230896]","[10.371400295642411,20.5009608712253,10.416250183963756]","[0.4693620340164649,0.4693620340164649,0.4693620340164649]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[534355097,-899794320,752525288]","[229.00929916837129,167.30254342107924,406.8643758881069]","[0.5282359166886159,0.7160531315112348,0.15064505772230896]","[0.373678000324169,0.2425972358125495,0.8490903253439233]"
300,25635,509.48974322334374,1.0987088738336364,12.805317199533787,186.49780780642325,1,"[0.013739236349909065]","[3.0]","[365.0]","[1.0987088738336364]","[0.7478070070450505]","[12.805317199533787]","[0.46785100387818523]","[7.0]","[1.0]","[1333004426]","[186.49780780642325]","[0.7478070070450505]","[0.21982778159854505]"
300,25635,699.4551337362393,1.0,13.555065102708125,173.70970982215903,3,"[0.01858589546774594,0.0,0.020015579734495626]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[1.0,1.0,1.0]","[0.7391467659095885,0.13582000534122032,0.7391467659095885]","[14.36646603892291,10.07084543707454,13.555065102708125]","[0.6422912155521022,0.6422912155521022,0.6422912155521022]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[2114302697,1957209502,-651209952]","[171.4234397792882,418.2512800122882,173.70970982215903]","[0.7391467659095885,0.13582000534122032,0.7391467659095885]","[0.21016358721220407,0.8635292971168114,0.21588232427920284]"
