"t","S","E","I","R"
178,0.30285,0.00015,0.00045,0.69655
179,0.30445,0.00025,0.00025,0.69505
180,0.30655,3e-04,0.00025,0.6929
181,0.3091,3e-04,0.00025,0.69035
182,0.3113,1e-04,4e-04,0.6882
183,0.31365,1e-04,0.00035,0.6859
184,0.31575,2e-04,3e-04,0.68375
185,0.31805,0.00015,3e-04,0.6815
186,0.3205,0.00015,3e-04,0.67905
187,0.32255,1e-04,0.00035,0.677
188,0.32455,5e-05,4e-04,0.675
189,0.32665,0.00015,0.00035,0.67285
190,0.3282,2e-04,3e-04,0.6713
191,0.3303,0.00015,0.00035,0.6692
192,0.332,1e-04,0.00035,0.66755
193,0.3337,1e-04,0.00025,0.66595
194,0.335,1e-04,2e-04,0.6647
195,0.3369,0.00015,2e-04,0.66275
196,0.33855,0.00015,2e-04,0.6611
197,0.33975,2e-04,2e-04,0.65985
198,0.34185,0.00025,2e-04,0.6577
199,0.3438,2e-04,0.00025,0.65575
200,0.34545,1e-04,3e-04,0.65415
201,0.3472,1e-04,0.00035,0.65235
202,0.34915,5e-05,0.00035,0.65045
203,0.351,5e-05,0.00035,0.6486
204,0.353,0,0.00035,0.64665
205,0.35515,0,3e-04,0.64455
206,0.35645,0.00025,3e-04,0.643
207,0.35785,3e-04,0.00025,0.6416
208,0.35975,0.00015,0.00045,0.63965
209,0.36135,0.00015,5e-04,0.638
210,0.363,0.00045,0.00045,0.6361
211,0.3646,5e-04,4e-04,0.6345
212,0.36635,4e-04,0.00045,0.6328
213,0.36805,0.00035,0.00045,0.63115
214,0.36985,0.00035,5e-04,0.6293
215,0.3713,0.00035,6e-04,0.62775
216,0.3727,0.00025,0.00065,0.6264
217,0.3745,0.00025,7e-04,0.62455
218,0.3764,2e-04,0.00065,0.62275
219,0.37815,3e-04,0.00055,0.621
220,0.37945,3e-04,0.00065,0.6196
221,0.3818,0.00045,0.00055,0.6172
222,0.3833,0.00045,6e-04,0.61565
223,0.3849,0.00035,0.00065,0.6141
224,0.3866,0.00055,6e-04,0.61225
225,0.38805,0.00055,6e-04,0.6108
226,0.38965,5e-04,0.00065,0.6092
227,0.39155,5e-04,7e-04,0.60725
228,0.3931,0.00045,0.00075,0.6057
229,0.3947,0.00055,0.00075,0.604
230,0.396,6e-04,0.00085,0.60255
231,0.39745,0.00055,9e-04,0.6011
232,0.3989,0.00065,9e-04,0.59955
233,0.40055,7e-04,8e-04,0.59795
234,0.4022,8e-04,8e-04,0.5962
235,0.40385,9e-04,7e-04,0.59455
236,0.40545,0.0011,8e-04,0.59265
237,0.407,0.001,0.00095,0.59105
238,0.40855,8e-04,0.0011,0.58955
239,0.4099,0.00115,0.00115,0.5878
240,0.4112,0.0013,0.00125,0.58625
241,0.4125,0.0014,0.0013,0.5848
242,0.41335,0.001,0.0018,0.58385
243,0.4143,0.00105,0.00195,0.5827
244,0.415,0.0012,0.00175,0.58205
245,0.4163,0.00125,0.0018,0.58065
246,0.4173,0.0014,0.00175,0.57955
247,0.41785,0.00175,0.00175,0.57865
248,0.41865,0.00185,0.00195,0.57755
249,0.42,0.00175,0.0022,0.57605
250,0.42095,0.00195,0.00245,0.57465
251,0.4225,0.002,0.00265,0.57285
252,0.42375,0.002,0.0029,0.57135
253,0.42495,0.0018,0.00315,0.5701
254,0.4254,0.002,0.0032,0.5694
255,0.42675,0.0021,0.0035,0.56765
256,0.42715,0.00265,0.00345,0.56675
257,0.42845,0.00315,0.0036,0.5648
258,0.42945,0.00305,0.00385,0.56365
259,0.42995,0.0032,0.004,0.56285
260,0.43075,0.00335,0.0039,0.562
261,0.43155,0.00335,0.00435,0.56075
262,0.43205,0.0038,0.00475,0.5594
263,0.43305,0.0035,0.00545,0.558
264,0.43305,0.00375,0.00565,0.55755
265,0.43345,0.00415,0.00605,0.55635
266,0.43315,0.00495,0.00645,0.55545
267,0.43395,0.0051,0.0066,0.55435
268,0.43335,0.0055,0.00705,0.5541
269,0.43435,0.0054,0.0077,0.55255
270,0.4342,0.00585,0.0077,0.55225
271,0.43355,0.0063,0.00855,0.5516
272,0.43345,0.0065,0.00885,0.5512
273,0.43355,0.0065,0.0098,0.55015
274,0.4323,0.0078,0.00975,0.55015
275,0.4319,0.008,0.01065,0.54945
276,0.4308,0.009,0.0111,0.5491
277,0.43005,0.0091,0.0118,0.54905
278,0.42895,0.0097,0.01325,0.5481
279,0.427,0.0109,0.01335,0.54875
280,0.42555,0.01075,0.01465,0.54905
281,0.4242,0.0114,0.0155,0.5489
282,0.4209,0.0135,0.01585,0.54975
283,0.41955,0.01435,0.01605,0.55005
284,0.4177,0.0138,0.0184,0.5501
285,0.41565,0.0139,0.01935,0.5511
286,0.4129,0.01475,0.0207,0.55165
287,0.41095,0.01485,0.0208,0.5534
288,0.4069,0.0164,0.02195,0.55475
289,0.40575,0.0154,0.02365,0.5552
290,0.4028,0.0159,0.0253,0.556
291,0.3998,0.0175,0.0258,0.5569
292,0.3948,0.01995,0.02665,0.5586
293,0.39265,0.0197,0.02855,0.5591
294,0.38775,0.02095,0.0303,0.561
295,0.3847,0.0201,0.03255,0.56265
296,0.37815,0.02325,0.033,0.5656
297,0.37395,0.02525,0.03285,0.56795
298,0.368,0.0253,0.0362,0.5705
299,0.363,0.02545,0.03765,0.5739
300,0.35615,0.0272,0.0398,0.57685
301,0.3522,0.0272,0.0404,0.5802
302,0.34595,0.02745,0.0425,0.5841
303,0.34205,0.0268,0.0442,0.58695
304,0.33305,0.0304,0.04535,0.5912
305,0.3284,0.0303,0.0467,0.5946
306,0.32005,0.03195,0.04845,0.59955
307,0.3146,0.03275,0.0492,0.60345
308,0.30675,0.0348,0.0508,0.60765
309,0.30145,0.0343,0.05235,0.6119
310,0.29415,0.03445,0.0552,0.6162
311,0.2892,0.03465,0.05595,0.6202
312,0.28195,0.0347,0.0582,0.62515
313,0.27615,0.03385,0.06105,0.62895
314,0.26745,0.0344,0.06405,0.6341
315,0.2619,0.03365,0.0654,0.63905
316,0.25355,0.0346,0.06625,0.6456
317,0.24915,0.03295,0.06695,0.65095
318,0.24065,0.0351,0.067,0.65725
319,0.2372,0.0333,0.0669,0.6626
320,0.2296,0.0343,0.0674,0.6687
321,0.226,0.0323,0.06655,0.67515
322,0.21985,0.0318,0.0672,0.68115
323,0.21645,0.02995,0.067,0.6866
324,0.20935,0.0318,0.0661,0.69275
325,0.20785,0.02995,0.06505,0.69715
326,0.2015,0.03065,0.06365,0.7042
327,0.20005,0.029,0.06335,0.7076
328,0.19405,0.0304,0.0624,0.71315
329,0.1919,0.02855,0.0625,0.71705
330,0.18765,0.02665,0.06275,0.72295
331,0.1865,0.0247,0.06185,0.72695
332,0.1814,0.02475,0.0605,0.73335
333,0.1803,0.0237,0.05865,0.73735
334,0.17575,0.02405,0.0568,0.7434
335,0.17625,0.02175,0.05595,0.74605
336,0.17155,0.0225,0.05425,0.7517
337,0.17135,0.0217,0.05225,0.7547
338,0.16695,0.02355,0.05075,0.75875
339,0.16725,0.02135,0.0498,0.7616
340,0.16365,0.02095,0.0495,0.7659
341,0.1651,0.01915,0.04735,0.7684
342,0.1615,0.0198,0.04625,0.77245
343,0.16295,0.01755,0.0449,0.7746
344,0.15875,0.0185,0.04405,0.7787
345,0.1597,0.0176,0.0425,0.7802
346,0.156,0.0189,0.0413,0.7838
347,0.15895,0.0167,0.0405,0.78385
348,0.15635,0.01725,0.0388,0.7876
349,0.1585,0.01585,0.0374,0.78825
350,0.1562,0.01595,0.0367,0.79115
351,0.15905,0.014,0.0369,0.79005
352,0.1568,0.0147,0.0363,0.7922
353,0.15995,0.01285,0.03625,0.79095
354,0.1577,0.01355,0.03525,0.7935
355,0.1601,0.013,0.03365,0.79325
356,0.1579,0.01345,0.0332,0.79545
357,0.16135,0.013,0.03165,0.794
358,0.16005,0.01335,0.0305,0.7961
359,0.164,0.01095,0.0312,0.79385
360,0.16275,0.01165,0.0299,0.7957
361,0.16785,0.0116,0.02735,0.7932
362,0.1664,0.0116,0.0267,0.7953
363,0.1703,0.0103,0.0263,0.7931
364,0.1699,0.0099,0.0248,0.7954
365,0.1737,0.0093,0.02435,0.79265
366,0.1727,0.00975,0.02365,0.7939
367,0.17805,0.00835,0.023,0.7906
368,0.17695,0.00895,0.02255,0.79155
369,0.18075,0.0087,0.02145,0.7891
370,0.17925,0.00955,0.0208,0.7904
371,0.18335,0.00855,0.0207,0.7874
372,0.1833,0.00805,0.02105,0.7876
373,0.1884,0.0072,0.0201,0.7843
374,0.1871,0.00795,0.0192,0.78575
375,0.1931,0.00715,0.01805,0.7817
376,0.1918,0.0084,0.01785,0.78195
377,0.19645,0.00755,0.01745,0.77855
378,0.1955,0.0081,0.01765,0.77875
379,0.2007,0.00735,0.01775,0.7742
380,0.2002,0.0078,0.01775,0.77425
381,0.2063,0.0071,0.01785,0.76875
382,0.2052,0.00845,0.01665,0.7697
383,0.21125,0.007,0.0168,0.76495
384,0.21135,0.0076,0.0162,0.76485
385,0.21685,0.00705,0.01555,0.76055
386,0.215,0.0086,0.0149,0.7615
387,0.22065,0.00735,0.0146,0.7574
388,0.2199,0.0081,0.01425,0.75775
389,0.226,0.0069,0.0146,0.7525
390,0.2249,0.0081,0.01415,0.75285
391,0.22955,0.007,0.0137,0.74975
392,0.2286,0.0078,0.01385,0.74975
393,0.23375,0.00725,0.0138,0.7452
394,0.23285,0.0078,0.014,0.74535
395,0.23795,0.00705,0.01445,0.74055
396,0.2365,0.0083,0.01475,0.74045
397,0.2417,0.00685,0.01555,0.7359
398,0.241,0.00795,0.01505,0.736
399,0.2461,0.0066,0.0158,0.7315
400,0.24415,0.00845,0.01495,0.73245
401,0.2493,0.00765,0.0152,0.72785
402,0.24805,0.00785,0.01615,0.72795
403,0.2522,0.00675,0.0168,0.72425
404,0.25025,0.0086,0.01595,0.7252
405,0.25475,0.008,0.01605,0.7212
406,0.2523,0.01005,0.01585,0.7218
407,0.2574,0.00955,0.01565,0.7174
408,0.2555,0.01045,0.0158,0.71825
409,0.2603,0.00945,0.01615,0.7141
410,0.259,0.00995,0.01605,0.715
411,0.26335,0.0088,0.01585,0.712
412,0.2612,0.0101,0.01605,0.71265
413,0.26555,0.00955,0.0163,0.7086
414,0.2638,0.01105,0.01615,0.709
415,0.2688,0.01025,0.01625,0.7047
416,0.26715,0.0111,0.0174,0.70435
417,0.2715,0.00985,0.01785,0.7008
418,0.2689,0.0108,0.0177,0.7026
419,0.273,0.00955,0.01795,0.6995
420,0.26985,0.01165,0.01805,0.70045
421,0.2747,0.0098,0.01915,0.69635
422,0.27295,0.0106,0.0189,0.69755
423,0.27755,0.0097,0.01855,0.6942
424,0.27445,0.0116,0.01865,0.6953
425,0.2783,0.0103,0.01905,0.69235
426,0.2749,0.0124,0.01955,0.69315
427,0.2796,0.01115,0.0191,0.69015
428,0.27785,0.0121,0.0197,0.69035
429,0.28095,0.011,0.0197,0.68835
430,0.27885,0.01175,0.0201,0.6893
431,0.2828,0.01145,0.02005,0.6857
432,0.2783,0.0144,0.02015,0.68715
433,0.2822,0.0122,0.02165,0.68395
434,0.2786,0.01395,0.0227,0.68475
435,0.2826,0.0124,0.02285,0.68215
436,0.27905,0.01405,0.02375,0.68315
437,0.2814,0.0141,0.0231,0.6814
438,0.27755,0.016,0.024,0.68245
439,0.2814,0.0143,0.0249,0.6794
440,0.2772,0.0157,0.02575,0.68135
441,0.2818,0.01335,0.0265,0.67835
442,0.277,0.0168,0.0268,0.6794
443,0.281,0.01385,0.02735,0.6778
444,0.27555,0.017,0.0283,0.67915
445,0.2794,0.0153,0.02865,0.67665
446,0.27385,0.0187,0.0287,0.67875
447,0.2783,0.01615,0.0294,0.67615
448,0.27385,0.0182,0.0303,0.67765
449,0.2772,0.01575,0.0313,0.67575
450,0.2724,0.01845,0.03125,0.6779
451,0.27675,0.015,0.03305,0.6752
452,0.271,0.0185,0.03235,0.67815
453,0.27415,0.01685,0.03285,0.67615
454,0.26935,0.0189,0.03295,0.6788
455,0.2716,0.0176,0.03345,0.67735
456,0.2653,0.02195,0.03355,0.6792
457,0.2689,0.01855,0.03495,0.6776
458,0.2635,0.0202,0.03555,0.68075
459,0.2666,0.01755,0.0366,0.67925
460,0.2607,0.0197,0.03685,0.68275
461,0.2639,0.01775,0.0374,0.68095
462,0.2564,0.02265,0.03755,0.6834
463,0.26005,0.02005,0.03785,0.68205
464,0.2546,0.02215,0.03775,0.6855
465,0.25835,0.019,0.0387,0.68395
466,0.2528,0.02155,0.03915,0.6865
467,0.25575,0.0196,0.0387,0.68595
468,0.24895,0.02235,0.0396,0.6891
469,0.25185,0.0197,0.0399,0.68855
470,0.24485,0.0235,0.0403,0.69135
471,0.24805,0.02085,0.04015,0.69095
472,0.2419,0.0231,0.042,0.693
473,0.2459,0.02,0.04185,0.69225
474,0.23985,0.02255,0.04125,0.69635
475,0.24515,0.01995,0.04085,0.69405
476,0.2381,0.0231,0.04135,0.69745
477,0.2402,0.02125,0.04065,0.6979
478,0.23295,0.02435,0.0418,0.7009
479,0.23645,0.0219,0.04245,0.6992
480,0.22965,0.02495,0.0421,0.7033
481,0.23395,0.0207,0.0434,0.70195
482,0.2278,0.0231,0.04255,0.70655
483,0.23175,0.0208,0.04225,0.7052
484,0.2257,0.0233,0.042,0.709
485,0.23,0.01935,0.04385,0.7068
486,0.22445,0.0225,0.0426,0.71045
487,0.22825,0.0195,0.0434,0.70885
488,0.2217,0.02235,0.04305,0.7129
489,0.22555,0.01925,0.0431,0.7121
490,0.21945,0.02165,0.04215,0.71675
491,0.2231,0.0183,0.04215,0.71645
492,0.21875,0.02015,0.04115,0.71995
493,0.22265,0.0175,0.0417,0.71815
494,0.21575,0.02165,0.0418,0.7208
495,0.2214,0.01825,0.0419,0.71845
496,0.2157,0.02205,0.0416,0.72065
497,0.2201,0.01865,0.04155,0.7197
498,0.21475,0.02155,0.0404,0.7233
499,0.2179,0.02015,0.0393,0.72265
500,0.21405,0.0202,0.0407,0.72505
501,0.2208,0.01625,0.04085,0.7221
502,0.21625,0.01905,0.0399,0.7248
503,0.2206,0.0166,0.0398,0.723
504,0.21625,0.0186,0.03865,0.7265
505,0.22035,0.0175,0.0374,0.72475
506,0.21555,0.0203,0.0369,0.72725
507,0.2189,0.0173,0.03865,0.72515
508,0.2146,0.01945,0.03765,0.7283
509,0.2184,0.0179,0.03625,0.72745
510,0.2142,0.0191,0.03605,0.73065
511,0.21955,0.0165,0.0352,0.72875
512,0.21495,0.01945,0.0343,0.7313
513,0.2204,0.01645,0.03405,0.7291
514,0.2171,0.0179,0.03395,0.73105
515,0.2214,0.01535,0.03455,0.7287
516,0.21755,0.01665,0.0354,0.7304
517,0.2223,0.01465,0.03495,0.7281
518,0.2188,0.01715,0.0341,0.72995
519,0.22335,0.0156,0.03265,0.7284
520,0.2191,0.01725,0.033,0.73065
521,0.22455,0.01485,0.03285,0.72775
522,0.22075,0.0174,0.03235,0.7295
523,0.22645,0.0147,0.032,0.72685
524,0.22265,0.0166,0.03255,0.7282
525,0.2276,0.01345,0.03355,0.7254
526,0.2251,0.0153,0.0328,0.7268
527,0.23025,0.0137,0.03225,0.7238
528,0.2267,0.0158,0.0313,0.7262
529,0.2313,0.0145,0.03065,0.72355
530,0.2274,0.01715,0.0302,0.72525
531,0.2322,0.01585,0.03055,0.7214
532,0.2281,0.017,0.03215,0.72275
533,0.2321,0.01445,0.03255,0.7209
534,0.2277,0.0172,0.03175,0.72335
535,0.2314,0.01605,0.03145,0.7211
536,0.22735,0.0184,0.03115,0.7231
537,0.2326,0.0158,0.0316,0.72
538,0.23045,0.01655,0.03255,0.72045
539,0.23485,0.01515,0.031,0.719
540,0.2301,0.01825,0.0313,0.72035
541,0.23395,0.01585,0.03165,0.71855
542,0.2311,0.0183,0.03125,0.71935
543,0.2361,0.01545,0.03095,0.7175
544,0.23295,0.01735,0.03015,0.71955
545,0.2377,0.0147,0.02965,0.71795
546,0.23475,0.016,0.03065,0.7186
547,0.2393,0.01395,0.03085,0.7159
548,0.23615,0.01685,0.03035,0.71665
549,0.2402,0.01585,0.03,0.71395
550,0.2368,0.01695,0.0304,0.71585
551,0.2416,0.0149,0.03,0.7135
552,0.237,0.0188,0.02955,0.71465
553,0.2416,0.017,0.0293,0.7121
554,0.2381,0.0196,0.0297,0.7126
555,0.24285,0.0174,0.0302,0.70955
556,0.24035,0.0179,0.03075,0.711
557,0.24445,0.017,0.03065,0.7079
558,0.2405,0.0187,0.03115,0.70965
559,0.2444,0.0166,0.0315,0.7075
560,0.2408,0.01845,0.0319,0.70885
561,0.2447,0.0168,0.0313,0.7072
562,0.2395,0.01895,0.03185,0.7097
563,0.24505,0.0167,0.03155,0.7067
564,0.24045,0.01915,0.03115,0.70925
565,0.24495,0.01715,0.03145,0.70645
566,0.2417,0.0185,0.03325,0.70655
567,0.24665,0.0161,0.0336,0.70365
568,0.24275,0.0181,0.03385,0.7053
569,0.2466,0.017,0.03245,0.70395
570,0.24135,0.01945,0.03365,0.70555
571,0.2457,0.01695,0.0332,0.70415
572,0.24125,0.01865,0.0341,0.706
573,0.2463,0.0167,0.03475,0.70225
574,0.24245,0.019,0.03575,0.7028
575,0.24685,0.0169,0.03595,0.7003
576,0.24145,0.01965,0.0356,0.7033
577,0.2452,0.01745,0.03545,0.7019
578,0.24155,0.01915,0.03595,0.70335
579,0.2449,0.01745,0.0374,0.70025
580,0.2391,0.02115,0.03775,0.702
581,0.24165,0.01865,0.0383,0.7014
582,0.23785,0.0202,0.03825,0.7037
583,0.24135,0.01745,0.03865,0.70255
584,0.2342,0.0222,0.03855,0.70505
585,0.23725,0.0193,0.03845,0.705
586,0.23225,0.0219,0.03845,0.7074
587,0.23525,0.01975,0.03825,0.70675
588,0.2296,0.02185,0.0389,0.70965
589,0.23355,0.01935,0.03865,0.70845
590,0.22825,0.0218,0.03905,0.7109
591,0.23225,0.0196,0.03825,0.7099
592,0.22765,0.02095,0.0386,0.7128
593,0.2311,0.0185,0.03805,0.71235
594,0.2259,0.02165,0.0373,0.71515
595,0.2288,0.0192,0.0368,0.7152
596,0.22405,0.0202,0.0379,0.71785
597,0.22795,0.0177,0.0377,0.71665
598,0.22355,0.01985,0.0377,0.7189
599,0.22715,0.0178,0.03765,0.7174
600,0.2235,0.01975,0.03695,0.7198
601,0.22655,0.0176,0.0369,0.71895
602,0.22105,0.0208,0.03665,0.7215
603,0.22575,0.0185,0.037,0.71875
604,0.22095,0.02125,0.03685,0.72095
605,0.2247,0.0187,0.03765,0.71895
606,0.22145,0.0196,0.03795,0.721
607,0.22545,0.01715,0.03785,0.71955
608,0.22075,0.0205,0.03735,0.7214
609,0.2252,0.0177,0.0381,0.719
610,0.2213,0.01985,0.0378,0.72105
611,0.2251,0.01775,0.0373,0.71985
612,0.22195,0.0183,0.0377,0.72205
613,0.225,0.01595,0.03835,0.7207
614,0.2212,0.0183,0.03805,0.72245
615,0.2244,0.01635,0.0375,0.72175
616,0.21995,0.02,0.03595,0.7241
617,0.22415,0.01705,0.0357,0.7231
618,0.22045,0.0182,0.0365,0.72485
619,0.22365,0.0157,0.0368,0.72385
620,0.21945,0.0174,0.03605,0.7271
621,0.22315,0.0161,0.0352,0.72555
622,0.2202,0.0173,0.03495,0.72755
623,0.2246,0.0152,0.0351,0.7251
624,0.22095,0.01715,0.03525,0.72665
625,0.2248,0.0165,0.0341,0.7246
626,0.2209,0.01835,0.03365,0.7271
627,0.22535,0.0162,0.03335,0.7251
628,0.22125,0.0182,0.03375,0.7268
629,0.22505,0.01705,0.0334,0.7245
630,0.2222,0.01855,0.033,0.72625
631,0.22575,0.01545,0.0335,0.7253
632,0.2216,0.017,0.03315,0.72825
633,0.2251,0.01485,0.03335,0.7267
634,0.22175,0.01675,0.0333,0.7282
635,0.22595,0.01445,0.0332,0.7264
636,0.22305,0.01665,0.03255,0.72775
637,0.2261,0.0155,0.03165,0.72675
638,0.2242,0.01555,0.03115,0.7291
639,0.22745,0.01335,0.03075,0.72845
640,0.2251,0.01445,0.03095,0.7295
641,0.22945,0.01285,0.03115,0.72655
642,0.22585,0.0155,0.03005,0.7286
