"t","S","E","I","R"
177,0.298,0.00025,0.00045,0.7013
178,0.29985,3e-04,0.00045,0.6994
179,0.30245,3e-04,4e-04,0.69685
180,0.30435,2e-04,0.00045,0.695
181,0.30615,2e-04,5e-04,0.69315
182,0.30785,0.00025,0.00065,0.69125
183,0.30985,0.00035,6e-04,0.6892
184,0.31155,0.00025,7e-04,0.6875
185,0.31345,3e-04,7e-04,0.68555
186,0.31475,5e-04,0.00065,0.6841
187,0.31675,0.00055,0.00055,0.68215
188,0.3179,6e-04,5e-04,0.681
189,0.32015,0.00065,5e-04,0.6787
190,0.32095,6e-04,7e-04,0.67775
191,0.32315,0.00065,0.00065,0.67555
192,0.3249,0.00045,0.00085,0.6738
193,0.32665,0.00045,8e-04,0.6721
194,0.3286,0.00075,7e-04,0.66995
195,0.3307,8e-04,9e-04,0.6676
196,0.33185,0.00075,0.00095,0.66645
197,0.3335,7e-04,0.0011,0.6647
198,0.3359,9e-04,0.00105,0.66215
199,0.3379,9e-04,0.00105,0.66015
200,0.3397,0.00085,0.00115,0.6583
201,0.34155,0.00095,0.0011,0.6564
202,0.34335,0.001,0.00105,0.6546
203,0.34575,7e-04,0.00115,0.6524
204,0.3472,7e-04,0.0012,0.6509
205,0.3484,7e-04,0.0013,0.6496
206,0.35025,7e-04,0.00135,0.6477
207,0.35195,0.0011,0.0012,0.64575
208,0.35305,0.001,0.0013,0.64465
209,0.35515,0.00075,0.00175,0.64235
210,0.3569,0.00085,0.0017,0.64055
211,0.3585,0.00085,0.00165,0.639
212,0.35935,0.00075,0.00185,0.63805
213,0.36115,0.00075,0.00175,0.63635
214,0.36285,0.00095,0.0018,0.6344
215,0.3646,0.0011,0.0016,0.6327
216,0.366,0.0014,0.00155,0.63105
217,0.36745,0.0012,0.00155,0.6298
218,0.36915,0.00125,0.00175,0.62785
219,0.3702,0.00145,0.00195,0.6264
220,0.3715,0.00145,0.0022,0.62485
221,0.37295,0.0015,0.0024,0.62315
222,0.37445,0.0016,0.0025,0.62145
223,0.3758,0.00185,0.00225,0.6201
224,0.37695,0.002,0.00215,0.6189
225,0.3783,0.00215,0.00215,0.6174
226,0.37975,0.0021,0.00215,0.616
227,0.3812,0.00215,0.00225,0.6144
228,0.38295,0.00175,0.00265,0.61265
229,0.38385,0.00165,0.0026,0.6119
230,0.3854,0.00195,0.00245,0.6102
231,0.3876,0.0017,0.0028,0.6079
232,0.3878,0.0023,0.0026,0.6073
233,0.3896,0.00215,0.0026,0.60565
234,0.39045,0.0019,0.00335,0.6043
235,0.392,0.0017,0.00345,0.60285
236,0.3924,0.0024,0.003,0.6022
237,0.3937,0.00275,0.003,0.60055
238,0.3952,0.00265,0.0033,0.59885
239,0.39595,0.00305,0.00315,0.59785
240,0.39665,0.0028,0.0037,0.59685
241,0.39765,0.00295,0.0037,0.5957
242,0.39875,0.00305,0.00405,0.59415
243,0.4004,0.00285,0.00395,0.5928
244,0.4005,0.00305,0.0043,0.59215
245,0.401,0.00365,0.00435,0.591
246,0.4015,0.0034,0.0043,0.5908
247,0.4026,0.0033,0.0047,0.5894
248,0.4036,0.00325,0.005,0.58815
249,0.40475,0.00305,0.00555,0.58665
250,0.4042,0.00395,0.0054,0.58645
251,0.4051,0.004,0.00565,0.58525
252,0.40545,0.00405,0.0061,0.5844
253,0.4063,0.0042,0.0059,0.5836
254,0.4071,0.0044,0.00615,0.58235
255,0.40825,0.0041,0.00685,0.5808
256,0.40855,0.0044,0.00695,0.5801
257,0.4089,0.0046,0.00725,0.57925
258,0.40895,0.0055,0.00745,0.5781
259,0.4091,0.00545,0.00775,0.5777
260,0.4091,0.00575,0.00785,0.5773
261,0.40875,0.00615,0.0082,0.5769
262,0.40915,0.00575,0.00895,0.57615
263,0.40955,0.00565,0.0093,0.5755
264,0.40845,0.00655,0.00965,0.57535
265,0.40855,0.00655,0.01025,0.57465
266,0.40705,0.0081,0.01035,0.5745
267,0.40715,0.00845,0.0111,0.5733
268,0.40585,0.009,0.0117,0.57345
269,0.40515,0.00905,0.01235,0.57345
270,0.40325,0.0097,0.0132,0.57385
271,0.40235,0.0099,0.0145,0.57325
272,0.39945,0.01195,0.0152,0.5734
273,0.3998,0.0108,0.01595,0.57345
274,0.39715,0.012,0.01665,0.5742
275,0.39645,0.0113,0.0178,0.57445
276,0.3938,0.01325,0.01855,0.5744
277,0.39195,0.0136,0.0195,0.57495
278,0.38905,0.01485,0.0208,0.5753
279,0.3877,0.01405,0.0221,0.57615
280,0.3846,0.01645,0.02225,0.5767
281,0.3835,0.0156,0.0236,0.5773
282,0.3798,0.01655,0.02415,0.5795
283,0.378,0.01715,0.02455,0.5803
284,0.37485,0.0171,0.02675,0.5813
285,0.37175,0.0175,0.02765,0.5831
286,0.36665,0.02,0.02795,0.5854
287,0.3634,0.02135,0.0286,0.58665
288,0.3593,0.0218,0.03025,0.58865
289,0.3569,0.02145,0.0318,0.58985
290,0.3513,0.0234,0.03335,0.59195
291,0.3489,0.02185,0.03635,0.5929
292,0.34225,0.0253,0.03645,0.596
293,0.33925,0.02495,0.03815,0.59765
294,0.33345,0.02675,0.0377,0.6021
295,0.32995,0.0264,0.03955,0.6041
296,0.3239,0.0274,0.04175,0.60695
297,0.32085,0.02665,0.0431,0.6094
298,0.31485,0.02855,0.04395,0.61265
299,0.31015,0.02885,0.04515,0.61585
300,0.30355,0.02955,0.04585,0.62105
301,0.29875,0.03035,0.0478,0.6231
302,0.2919,0.03165,0.0485,0.62795
303,0.289,0.03,0.0496,0.6314
304,0.2809,0.03105,0.0522,0.63585
305,0.2773,0.02995,0.0529,0.63985
306,0.2693,0.03155,0.0534,0.64575
307,0.26555,0.0311,0.0548,0.64855
308,0.25805,0.03165,0.0559,0.6544
309,0.25405,0.0307,0.05585,0.6594
310,0.2469,0.0315,0.05555,0.66605
311,0.2446,0.02995,0.05655,0.6689
312,0.23835,0.0306,0.05825,0.6728
313,0.23515,0.02885,0.0588,0.6772
314,0.22845,0.03055,0.0579,0.6831
315,0.2259,0.0286,0.05845,0.68705
316,0.2195,0.0299,0.05685,0.69375
317,0.2161,0.02965,0.05725,0.697
318,0.21005,0.02895,0.05775,0.70325
319,0.20865,0.02715,0.05765,0.70655
320,0.20335,0.02765,0.0575,0.7115
321,0.2018,0.0266,0.0568,0.7148
322,0.19665,0.0272,0.0554,0.72075
323,0.1957,0.02595,0.05455,0.7238
324,0.19035,0.0265,0.05475,0.7284
325,0.1904,0.0244,0.054,0.7312
326,0.1856,0.0243,0.05395,0.73615
327,0.18625,0.0229,0.0538,0.73705
328,0.1814,0.0231,0.0534,0.7421
329,0.183,0.02185,0.0509,0.74425
330,0.1781,0.02285,0.0504,0.74865
331,0.1792,0.02075,0.0503,0.74975
332,0.17485,0.0207,0.05025,0.7542
333,0.17705,0.01965,0.0485,0.7548
334,0.17225,0.0214,0.04695,0.7594
335,0.1731,0.02065,0.04575,0.7605
336,0.1707,0.01915,0.04495,0.7652
337,0.17275,0.0173,0.04415,0.7658
338,0.1693,0.0188,0.04255,0.76935
339,0.17165,0.01725,0.0409,0.7702
340,0.16775,0.01895,0.0393,0.774
341,0.17015,0.01835,0.0381,0.7734
342,0.16665,0.0184,0.03765,0.7773
343,0.16925,0.01635,0.03705,0.77735
344,0.16675,0.0161,0.0379,0.77925
345,0.17055,0.0138,0.03765,0.778
346,0.1677,0.0145,0.0359,0.7819
347,0.1709,0.01425,0.03505,0.7798
348,0.16815,0.0151,0.03445,0.7823
349,0.17125,0.0138,0.03335,0.7816
350,0.17005,0.01375,0.0327,0.7835
351,0.17435,0.0127,0.03095,0.782
352,0.17155,0.0139,0.03005,0.7845
353,0.17715,0.01265,0.0291,0.7811
354,0.17475,0.01375,0.02845,0.78305
355,0.1793,0.01115,0.02935,0.7802
356,0.1776,0.0122,0.02815,0.78205
357,0.18225,0.01105,0.02715,0.77955
358,0.1804,0.0111,0.02685,0.78165
359,0.1846,0.0099,0.02625,0.77925
360,0.18255,0.01105,0.0253,0.7811
361,0.1869,0.01015,0.0243,0.77865
362,0.185,0.01115,0.0237,0.78015
363,0.1888,0.0098,0.023,0.7784
364,0.1868,0.01075,0.02285,0.7796
365,0.1908,0.01065,0.0222,0.77635
366,0.18985,0.01075,0.02295,0.77645
367,0.19385,0.00965,0.02245,0.77405
368,0.1921,0.01065,0.0223,0.77495
369,0.19775,0.00975,0.02145,0.77105
370,0.1967,0.0109,0.0204,0.772
371,0.20175,0.0091,0.0205,0.76865
372,0.2015,0.0097,0.02015,0.76865
373,0.2055,0.00905,0.0204,0.76505
374,0.2047,0.00965,0.01975,0.7659
375,0.2095,0.00865,0.0191,0.76275
376,0.2086,0.0098,0.0178,0.7638
377,0.21445,0.0082,0.01855,0.7588
378,0.21375,0.00855,0.01875,0.75895
379,0.2174,0.0081,0.01845,0.75605
380,0.21655,0.0093,0.0178,0.75635
381,0.2227,0.00755,0.0179,0.75185
382,0.22205,0.0078,0.01715,0.753
383,0.22765,0.0071,0.01695,0.7483
384,0.22595,0.00855,0.017,0.7485
385,0.2314,0.0079,0.01675,0.74395
386,0.2302,0.00855,0.01605,0.7452
387,0.23495,0.00745,0.0158,0.7418
388,0.2336,0.0079,0.01655,0.74195
389,0.2384,0.0074,0.0165,0.7377
390,0.2368,0.0086,0.01595,0.73865
391,0.2411,0.00775,0.0166,0.73455
392,0.23925,0.0096,0.01625,0.7349
393,0.24375,0.00935,0.0157,0.7312
394,0.2421,0.01055,0.01605,0.7313
395,0.24665,0.00895,0.0163,0.7281
396,0.24505,0.01005,0.0164,0.7285
397,0.25055,0.0085,0.0173,0.72365
398,0.24925,0.009,0.0175,0.72425
399,0.2544,0.00805,0.0179,0.71965
400,0.25225,0.01005,0.0173,0.7204
401,0.2562,0.00895,0.01785,0.717
402,0.25475,0.0098,0.0182,0.71725
403,0.2595,0.00945,0.0178,0.71325
404,0.25765,0.0107,0.01765,0.714
405,0.262,0.0097,0.0184,0.7099
406,0.26035,0.00995,0.01905,0.71065
407,0.2629,0.00925,0.01945,0.7084
408,0.26155,0.0099,0.01955,0.709
409,0.2652,0.00995,0.0187,0.70615
410,0.2636,0.01125,0.0187,0.70645
411,0.26855,0.0099,0.0191,0.70245
412,0.26615,0.0114,0.01935,0.7031
413,0.27145,0.0101,0.01995,0.6985
414,0.2685,0.0116,0.0198,0.7001
415,0.27365,0.01005,0.02,0.6963
416,0.27145,0.0111,0.02,0.69745
417,0.27575,0.0099,0.0198,0.69455
418,0.274,0.0107,0.0196,0.6957
419,0.27885,0.00985,0.01955,0.69175
420,0.27675,0.012,0.019,0.69225
421,0.2812,0.01085,0.0193,0.68865
422,0.27875,0.01205,0.01985,0.68935
423,0.284,0.01045,0.02025,0.6853
424,0.28075,0.0122,0.02035,0.6867
425,0.2849,0.0108,0.0207,0.6836
426,0.28115,0.01385,0.02025,0.68475
427,0.28575,0.0124,0.02045,0.6814
428,0.2833,0.0128,0.02105,0.68285
429,0.28765,0.01095,0.0218,0.6796
430,0.28475,0.01305,0.0228,0.6794
431,0.28865,0.011,0.02385,0.6765
432,0.28535,0.0136,0.02365,0.6774
433,0.2895,0.01165,0.02355,0.6753
434,0.28575,0.0133,0.0243,0.67665
435,0.2891,0.01255,0.02385,0.6745
436,0.28525,0.0148,0.0235,0.67645
437,0.2894,0.0135,0.024,0.6731
438,0.28605,0.01535,0.02385,0.67475
439,0.29085,0.0141,0.02335,0.6717
440,0.28665,0.01535,0.0243,0.6737
441,0.29015,0.0132,0.02485,0.6718
442,0.28645,0.01455,0.02595,0.67305
443,0.2909,0.0129,0.02575,0.67045
444,0.28565,0.01575,0.0252,0.6734
445,0.2889,0.0141,0.0255,0.6715
446,0.28495,0.01565,0.02675,0.67265
447,0.2892,0.01445,0.02715,0.6692
448,0.2837,0.0179,0.02725,0.67115
449,0.2879,0.01565,0.02865,0.6678
450,0.28335,0.0178,0.02915,0.6697
451,0.28655,0.01515,0.0303,0.668
452,0.28215,0.01775,0.0309,0.6692
453,0.2866,0.0154,0.03185,0.66615
454,0.28095,0.01875,0.0312,0.6691
455,0.285,0.0166,0.03265,0.66575
456,0.2778,0.0205,0.0333,0.6684
457,0.2815,0.0182,0.03445,0.66585
458,0.2764,0.01995,0.03535,0.6683
459,0.28085,0.0174,0.03505,0.6667
460,0.27395,0.02085,0.0357,0.6695
461,0.277,0.0183,0.0363,0.6684
462,0.271,0.02095,0.0367,0.67135
463,0.27435,0.01925,0.03665,0.66975
464,0.2684,0.02175,0.0374,0.67245
465,0.272,0.0204,0.0373,0.6703
466,0.26515,0.02395,0.0365,0.6744
467,0.26915,0.0212,0.0378,0.67185
468,0.26245,0.02285,0.0397,0.675
469,0.2646,0.0208,0.0397,0.6749
470,0.2592,0.02225,0.04045,0.6781
471,0.26265,0.0201,0.0399,0.67735
472,0.2554,0.0228,0.0402,0.6816
473,0.2582,0.02015,0.0401,0.68155
474,0.25305,0.02205,0.0394,0.6855
475,0.258,0.01845,0.04005,0.6835
476,0.25155,0.0219,0.0391,0.68745
477,0.25695,0.0192,0.0392,0.68465
478,0.25105,0.0223,0.0392,0.68745
479,0.255,0.01925,0.03955,0.6862
480,0.24865,0.0229,0.03965,0.6888
481,0.25235,0.0199,0.0389,0.68885
482,0.24465,0.0235,0.0397,0.69215
483,0.2482,0.01975,0.0402,0.69185
484,0.2418,0.02285,0.04045,0.6949
485,0.24655,0.02005,0.04035,0.69305
486,0.24,0.0229,0.0398,0.6973
487,0.2433,0.01995,0.0402,0.69655
488,0.23665,0.02355,0.04,0.6998
489,0.24025,0.01975,0.04125,0.69875
490,0.23405,0.02315,0.0406,0.7022
491,0.23805,0.0198,0.04135,0.7008
492,0.23205,0.02305,0.04105,0.70385
493,0.23605,0.0201,0.041,0.70285
494,0.2299,0.0226,0.0408,0.7067
495,0.2347,0.01985,0.0407,0.70475
496,0.22885,0.02255,0.0398,0.7088
497,0.23365,0.0192,0.04145,0.7057
498,0.2277,0.02235,0.04135,0.7086
499,0.2324,0.0197,0.041,0.7069
500,0.2266,0.022,0.0421,0.7093
501,0.23,0.0188,0.0425,0.7087
502,0.22305,0.0225,0.04245,0.712
503,0.22715,0.0199,0.04255,0.7104
504,0.2207,0.02165,0.0433,0.71435
505,0.2256,0.0185,0.0423,0.7136
506,0.2188,0.0222,0.04175,0.71725
507,0.2232,0.01995,0.04105,0.7158
508,0.21815,0.0215,0.0408,0.71955
509,0.22235,0.01835,0.0405,0.7188
510,0.2175,0.02025,0.04015,0.7221
511,0.22085,0.0183,0.0396,0.72125
512,0.2145,0.0217,0.0394,0.7244
513,0.21795,0.01965,0.03995,0.72245
514,0.2133,0.0221,0.0395,0.7251
515,0.2183,0.01925,0.0397,0.72275
516,0.2131,0.02135,0.04015,0.7254
517,0.21745,0.0186,0.03985,0.7241
518,0.21385,0.0193,0.0396,0.72725
519,0.2177,0.0174,0.0387,0.7262
520,0.21295,0.01905,0.0387,0.7293
521,0.21715,0.01775,0.03725,0.72785
522,0.2125,0.0201,0.037,0.7304
523,0.2169,0.0177,0.03655,0.72885
524,0.21235,0.01975,0.0365,0.7314
525,0.2164,0.0174,0.03645,0.72975
526,0.21195,0.0191,0.03635,0.7326
527,0.21765,0.01655,0.03765,0.72815
528,0.2145,0.0174,0.03825,0.72985
529,0.21945,0.0145,0.03745,0.7286
530,0.2146,0.01845,0.0356,0.73135
531,0.21925,0.0161,0.0356,0.72905
532,0.2156,0.0178,0.03535,0.73125
533,0.2183,0.0164,0.03515,0.73015
534,0.21425,0.01735,0.0348,0.7336
535,0.2195,0.015,0.0351,0.7304
536,0.21575,0.01745,0.0346,0.7322
537,0.2202,0.01475,0.0357,0.72935
538,0.21615,0.01705,0.0353,0.7315
539,0.22015,0.01545,0.0342,0.7302
540,0.21685,0.01725,0.03365,0.73225
541,0.22145,0.01545,0.03345,0.72965
542,0.21745,0.01745,0.0327,0.7324
543,0.2238,0.0144,0.0333,0.7285
544,0.2199,0.01715,0.03295,0.73
545,0.22455,0.01535,0.03185,0.72825
546,0.22065,0.0173,0.03165,0.7304
547,0.2269,0.01445,0.0319,0.72675
548,0.22375,0.0158,0.0326,0.72785
549,0.2271,0.0148,0.0318,0.7263
550,0.22395,0.0165,0.0317,0.72785
551,0.2288,0.0138,0.0316,0.7258
552,0.22555,0.01685,0.0298,0.7278
553,0.22965,0.0148,0.0309,0.72465
554,0.2271,0.01565,0.03075,0.7265
555,0.23175,0.01275,0.03135,0.72415
556,0.2282,0.01535,0.0307,0.72575
557,0.23335,0.0132,0.02995,0.7235
558,0.2298,0.0154,0.0303,0.7245
559,0.2345,0.0143,0.0295,0.7217
560,0.23155,0.0162,0.0291,0.72315
561,0.2365,0.0138,0.0298,0.7199
562,0.2345,0.0145,0.02945,0.72155
563,0.23915,0.01285,0.02935,0.71865
564,0.2364,0.0145,0.0284,0.7207
565,0.2408,0.01295,0.02855,0.7177
566,0.23665,0.0161,0.02865,0.7186
567,0.24155,0.01495,0.02765,0.71585
568,0.23895,0.0162,0.0279,0.71695
569,0.2421,0.01385,0.0283,0.71575
570,0.238,0.0172,0.02785,0.71695
571,0.2432,0.0151,0.0277,0.714
572,0.2403,0.0159,0.0286,0.7152
573,0.2446,0.01455,0.028,0.71285
574,0.24055,0.01645,0.02865,0.71435
575,0.2449,0.01445,0.02905,0.7116
576,0.24145,0.01675,0.0287,0.7131
577,0.2452,0.0152,0.0287,0.7109
578,0.2418,0.0169,0.02945,0.71185
579,0.2476,0.0145,0.02935,0.70855
580,0.24455,0.0164,0.0292,0.70985
581,0.24865,0.0157,0.0275,0.70815
582,0.24535,0.01725,0.02835,0.70905
583,0.2499,0.0148,0.02895,0.70635
584,0.2467,0.01605,0.02925,0.708
585,0.24995,0.01475,0.0292,0.7061
586,0.24705,0.01595,0.0301,0.7069
587,0.25075,0.0147,0.02945,0.7051
588,0.2473,0.0172,0.02865,0.70685
589,0.25225,0.0149,0.029,0.70385
590,0.2485,0.01625,0.03045,0.7048
591,0.2526,0.01475,0.0307,0.70195
592,0.2488,0.01705,0.0304,0.70375
593,0.2524,0.01575,0.03025,0.7016
594,0.2494,0.01675,0.02975,0.7041
595,0.25385,0.01445,0.03,0.7017
596,0.2494,0.0167,0.03125,0.70265
597,0.25325,0.0155,0.0308,0.70045
598,0.24915,0.01835,0.03,0.7025
599,0.2527,0.01645,0.0298,0.70105
600,0.2482,0.01905,0.0301,0.70265
601,0.2523,0.0169,0.03075,0.70005
602,0.2472,0.0195,0.0316,0.7017
603,0.25025,0.0177,0.03255,0.6995
604,0.24655,0.01885,0.0335,0.7011
605,0.25135,0.01645,0.03405,0.69815
606,0.2469,0.0191,0.03435,0.69965
607,0.2497,0.0173,0.03405,0.69895
608,0.24545,0.01945,0.034,0.7011
609,0.248,0.01745,0.03445,0.7001
610,0.2437,0.01935,0.03495,0.702
611,0.24865,0.0166,0.0348,0.69995
612,0.24425,0.01865,0.0347,0.7024
613,0.24785,0.0161,0.03545,0.7006
614,0.24325,0.01965,0.0339,0.7032
615,0.24705,0.0164,0.0348,0.70175
616,0.2429,0.0187,0.0347,0.7037
617,0.24715,0.0163,0.0357,0.70085
618,0.24345,0.01895,0.03485,0.70275
619,0.2471,0.01655,0.0346,0.70175
620,0.2428,0.0194,0.0343,0.7035
621,0.2466,0.0167,0.0344,0.7023
622,0.2419,0.019,0.03545,0.70365
623,0.24525,0.0177,0.0349,0.70215
624,0.2404,0.0205,0.03525,0.70385
625,0.2438,0.018,0.0355,0.7027
626,0.2392,0.01975,0.0347,0.70635
627,0.24215,0.01735,0.0354,0.7051
628,0.2385,0.01905,0.03555,0.7069
629,0.24245,0.01615,0.03525,0.70615
630,0.2375,0.01875,0.03445,0.7093
631,0.241,0.0167,0.0348,0.7075
632,0.2373,0.01915,0.0341,0.70945
633,0.2404,0.0172,0.0344,0.708
634,0.2343,0.0214,0.0339,0.7104
635,0.23945,0.01875,0.03435,0.70745
636,0.23525,0.02045,0.03495,0.70935
637,0.2389,0.0189,0.03465,0.70755
638,0.2349,0.0203,0.0351,0.7097
639,0.2388,0.01805,0.0352,0.70795
640,0.2349,0.0201,0.035,0.71
641,0.2379,0.0172,0.0365,0.7084
