"t","S","E","I","R"
178,0.29955,7e-04,0.001,0.69875
179,0.30125,0.00065,0.00115,0.69695
180,0.3025,7e-04,0.00125,0.69555
181,0.3044,0.00075,0.0012,0.69365
182,0.3063,0.00075,0.00125,0.6917
183,0.3077,0.00085,0.00135,0.6901
184,0.3092,9e-04,0.0014,0.6885
185,0.31135,7e-04,0.0015,0.68645
186,0.31275,0.00065,0.00155,0.68505
187,0.31505,0.00065,0.00145,0.68285
188,0.3167,0.00065,0.00125,0.6814
189,0.31905,0.00065,0.00135,0.67895
190,0.32095,0.00075,0.00145,0.67685
191,0.3234,0.00075,0.00155,0.6743
192,0.32545,8e-04,0.0016,0.67215
193,0.3271,0.00075,0.00175,0.6704
194,0.3289,0.00115,0.00165,0.6683
195,0.33065,0.0011,0.0017,0.66655
196,0.3317,0.00115,0.0019,0.66525
197,0.33395,0.00105,0.00195,0.66305
198,0.3349,0.0013,0.00205,0.66175
199,0.33615,0.0012,0.00225,0.6604
200,0.33825,0.00115,0.00235,0.65825
201,0.3398,0.0011,0.00245,0.65665
202,0.34085,0.0011,0.0026,0.65545
203,0.34275,0.00125,0.0025,0.6535
204,0.34375,0.00135,0.0024,0.6525
205,0.3453,0.00135,0.00215,0.6512
206,0.3466,0.00135,0.0023,0.64975
207,0.34835,0.0012,0.0026,0.64785
208,0.34985,0.00125,0.0029,0.646
209,0.3516,0.00135,0.00275,0.6443
210,0.3528,0.0015,0.0028,0.6429
211,0.3544,0.002,0.0028,0.6408
212,0.3552,0.00235,0.00295,0.6395
213,0.3566,0.0021,0.003,0.6383
214,0.3575,0.00205,0.00345,0.637
215,0.35875,0.00215,0.0034,0.6357
216,0.35955,0.0023,0.0035,0.63465
217,0.361,0.00235,0.0036,0.63305
218,0.36195,0.0025,0.004,0.63155
219,0.3626,0.00265,0.004,0.63075
220,0.36325,0.0029,0.00415,0.6297
221,0.365,0.0027,0.00465,0.62765
222,0.36495,0.0033,0.0047,0.62705
223,0.36585,0.0036,0.0047,0.62585
224,0.36655,0.00405,0.0048,0.6246
225,0.36795,0.0034,0.00545,0.6232
226,0.3689,0.00325,0.00655,0.6213
227,0.36995,0.00355,0.00685,0.61965
228,0.3707,0.00415,0.00675,0.6184
229,0.37175,0.0042,0.00655,0.6175
230,0.37245,0.00415,0.0067,0.6167
231,0.3737,0.00375,0.00695,0.6156
232,0.37365,0.0046,0.007,0.61475
233,0.37375,0.0055,0.0071,0.61365
234,0.3729,0.00585,0.00795,0.6133
235,0.37275,0.00625,0.00835,0.61265
236,0.37295,0.0065,0.00865,0.6119
237,0.37375,0.00635,0.00965,0.61025
238,0.37315,0.0068,0.0101,0.60995
239,0.3736,0.00685,0.01055,0.609
240,0.3738,0.0069,0.011,0.6083
241,0.3736,0.007,0.01175,0.60765
242,0.37205,0.0078,0.01265,0.6075
243,0.37225,0.0078,0.01355,0.6064
244,0.37095,0.0091,0.0135,0.60645
245,0.36965,0.0093,0.0147,0.60635
246,0.36855,0.01035,0.01535,0.60575
247,0.36835,0.01055,0.01645,0.60465
248,0.36695,0.0115,0.01625,0.6053
249,0.36525,0.0114,0.01715,0.6062
250,0.3633,0.0115,0.0185,0.6067
251,0.36225,0.01185,0.02005,0.60585
252,0.35915,0.0134,0.0202,0.60725
253,0.35895,0.01285,0.0209,0.6073
254,0.3553,0.015,0.02155,0.60815
255,0.35485,0.01515,0.02215,0.60785
256,0.35045,0.01685,0.02375,0.60895
257,0.3496,0.01615,0.02505,0.6092
258,0.3454,0.01785,0.0263,0.61045
259,0.34345,0.01765,0.0276,0.6113
260,0.33965,0.01825,0.0289,0.6132
261,0.33765,0.01755,0.0306,0.6142
262,0.33355,0.0188,0.03165,0.616
263,0.3303,0.01945,0.0323,0.61795
264,0.3271,0.0205,0.0327,0.6197
265,0.3246,0.02045,0.03415,0.6208
266,0.31935,0.0213,0.03535,0.624
267,0.3161,0.0221,0.03665,0.62515
268,0.31035,0.0236,0.0384,0.62765
269,0.3069,0.0233,0.03905,0.63075
270,0.30165,0.0238,0.03945,0.6351
271,0.2984,0.0232,0.0412,0.6372
272,0.2925,0.0252,0.0414,0.6409
273,0.28905,0.0239,0.0438,0.64325
274,0.28385,0.02515,0.04405,0.64695
275,0.28095,0.0253,0.0448,0.64895
276,0.27505,0.02605,0.0456,0.6533
277,0.27195,0.02535,0.047,0.6557
278,0.26615,0.0271,0.0474,0.65935
279,0.26455,0.02445,0.049,0.662
280,0.25825,0.02615,0.04865,0.66695
281,0.25525,0.02575,0.0488,0.6702
282,0.24825,0.0281,0.0493,0.67435
283,0.24525,0.02845,0.0495,0.6768
284,0.23975,0.02885,0.0496,0.6818
285,0.23815,0.0267,0.04935,0.6858
286,0.2327,0.0274,0.0503,0.6896
287,0.2307,0.02595,0.0505,0.69285
288,0.22615,0.02625,0.05005,0.69755
289,0.22435,0.02395,0.05105,0.70065
290,0.2194,0.02415,0.0509,0.70555
291,0.21795,0.0238,0.0502,0.70805
292,0.21245,0.02495,0.04975,0.71285
293,0.21155,0.0229,0.05075,0.7148
294,0.20685,0.0232,0.05115,0.7188
295,0.20555,0.0217,0.051,0.72175
296,0.2014,0.02255,0.0494,0.72665
297,0.2011,0.02055,0.0492,0.72915
298,0.1961,0.0221,0.04795,0.73385
299,0.1963,0.0209,0.0475,0.7353
300,0.192,0.02275,0.0465,0.73875
301,0.19165,0.02215,0.04565,0.74055
302,0.1885,0.02055,0.04785,0.7431
303,0.1889,0.0186,0.0479,0.7446
304,0.18475,0.02005,0.0463,0.7489
305,0.18525,0.0186,0.04655,0.7496
306,0.1818,0.0192,0.04635,0.75265
307,0.18375,0.0175,0.046,0.75275
308,0.18005,0.01895,0.0446,0.7564
309,0.18125,0.0182,0.04245,0.7581
310,0.17825,0.01855,0.04125,0.76195
311,0.181,0.01755,0.04075,0.7607
312,0.1786,0.01725,0.0397,0.76445
313,0.1809,0.0158,0.0394,0.7639
314,0.1774,0.0161,0.04065,0.76585
315,0.1787,0.01515,0.0401,0.76605
316,0.1759,0.0165,0.0381,0.7695
317,0.1787,0.0151,0.037,0.7692
318,0.1761,0.0156,0.0362,0.7721
319,0.1792,0.0142,0.0348,0.7718
320,0.17685,0.01445,0.03475,0.77395
321,0.18095,0.0129,0.03395,0.7722
322,0.17875,0.0135,0.03205,0.7757
323,0.1827,0.0116,0.03185,0.77385
324,0.1819,0.01165,0.0309,0.77555
325,0.18505,0.0112,0.02915,0.7746
326,0.1833,0.01185,0.02785,0.777
327,0.1863,0.011,0.0274,0.7753
328,0.18575,0.01095,0.02715,0.77615
329,0.18915,0.01055,0.0259,0.7744
330,0.1875,0.01105,0.0254,0.77605
331,0.1908,0.01015,0.0245,0.77455
332,0.1897,0.01055,0.02385,0.7759
333,0.19345,0.0105,0.0236,0.77245
334,0.19205,0.01095,0.0235,0.7735
335,0.19695,0.0094,0.0239,0.76975
336,0.1958,0.0101,0.02415,0.76995
337,0.1989,0.0095,0.0238,0.7678
338,0.197,0.01075,0.0227,0.76955
339,0.2021,0.0098,0.02275,0.76535
340,0.201,0.01025,0.0219,0.76685
341,0.206,0.0089,0.0218,0.7633
342,0.2039,0.01035,0.0215,0.76425
343,0.2086,0.0092,0.0216,0.7606
344,0.2068,0.01015,0.02075,0.7623
345,0.21095,0.0089,0.02155,0.7586
346,0.20905,0.0104,0.0209,0.75965
347,0.2135,0.0096,0.0212,0.7557
348,0.21175,0.01015,0.0217,0.7564
349,0.2164,0.0092,0.0213,0.7531
350,0.215,0.0099,0.02075,0.75435
351,0.22025,0.00845,0.0208,0.7505
352,0.2188,0.0097,0.02095,0.75055
353,0.2238,0.0088,0.02025,0.74715
354,0.22225,0.0099,0.0191,0.74875
355,0.228,0.0087,0.019,0.7443
356,0.2263,0.0089,0.0192,0.7456
357,0.23135,0.00815,0.01805,0.74245
358,0.22915,0.01,0.0173,0.74355
359,0.2334,0.00935,0.0177,0.73955
360,0.2318,0.01045,0.01765,0.7401
361,0.23645,0.0083,0.0177,0.73755
362,0.23475,0.00935,0.01755,0.73835
363,0.23935,0.0082,0.01815,0.7343
364,0.23765,0.0098,0.0181,0.73445
365,0.24125,0.00885,0.01875,0.73115
366,0.2402,0.00905,0.01915,0.7316
367,0.245,0.008,0.01905,0.72795
368,0.2431,0.0099,0.01795,0.72905
369,0.2484,0.00875,0.01855,0.7243
370,0.2465,0.01045,0.01775,0.7253
371,0.2511,0.00925,0.01785,0.7218
372,0.2485,0.0107,0.0176,0.7232
373,0.2521,0.0095,0.01825,0.72015
374,0.2512,0.01025,0.0187,0.71985
375,0.2546,0.00985,0.01875,0.7168
376,0.2522,0.01125,0.01895,0.7176
377,0.25685,0.0105,0.01915,0.7135
378,0.25485,0.01125,0.01925,0.71465
379,0.2586,0.0098,0.01985,0.71175
380,0.2565,0.01175,0.01825,0.7135
381,0.26045,0.0098,0.01935,0.7104
382,0.258,0.0112,0.0194,0.7114
383,0.26275,0.0098,0.01985,0.7076
384,0.2598,0.0111,0.02065,0.70845
385,0.26425,0.0101,0.02065,0.705
386,0.2616,0.01245,0.0204,0.70555
387,0.2657,0.01115,0.0207,0.70245
388,0.26385,0.0126,0.0208,0.70275
389,0.26725,0.0116,0.0213,0.69985
390,0.26435,0.0133,0.0216,0.70075
391,0.2693,0.0116,0.0222,0.6969
392,0.2657,0.01325,0.0232,0.69785
393,0.27055,0.0113,0.0241,0.69405
394,0.26735,0.0137,0.0238,0.69515
395,0.27135,0.0126,0.0237,0.69235
396,0.2682,0.0146,0.02355,0.69365
397,0.27175,0.0138,0.024,0.69045
398,0.26925,0.01495,0.0246,0.6912
399,0.2734,0.0136,0.02455,0.68845
400,0.27025,0.0153,0.02455,0.6899
401,0.2757,0.0135,0.0245,0.6863
402,0.27145,0.0168,0.02475,0.687
403,0.2741,0.0145,0.02635,0.68505
404,0.2705,0.01595,0.02685,0.6867
405,0.2746,0.0149,0.0274,0.6831
406,0.27105,0.01555,0.0276,0.6858
407,0.2756,0.01355,0.0279,0.68295
408,0.2709,0.0166,0.0267,0.6858
409,0.27445,0.0148,0.02705,0.6837
410,0.2708,0.0164,0.02805,0.68475
411,0.2743,0.0138,0.0295,0.6824
412,0.2687,0.0178,0.0289,0.6846
413,0.27165,0.01685,0.0285,0.683
414,0.2664,0.0188,0.0295,0.6853
415,0.2703,0.0167,0.03025,0.68275
416,0.26515,0.0189,0.03135,0.6846
417,0.26835,0.0169,0.03205,0.6827
418,0.26295,0.01995,0.03195,0.68515
419,0.2668,0.0171,0.03265,0.68345
420,0.26115,0.0206,0.03305,0.6852
421,0.265,0.01825,0.03375,0.683
422,0.25945,0.01995,0.0344,0.6862
423,0.26275,0.01805,0.03505,0.68415
424,0.2557,0.0224,0.0346,0.6873
425,0.2597,0.01975,0.0352,0.68535
426,0.25465,0.02035,0.03655,0.68845
427,0.25915,0.01765,0.0373,0.6859
428,0.2536,0.021,0.03695,0.68845
429,0.25745,0.01835,0.0366,0.6876
430,0.25105,0.02115,0.03725,0.69055
431,0.25445,0.0175,0.03715,0.6909
432,0.2485,0.0208,0.03625,0.69445
433,0.25205,0.01785,0.0372,0.6929
434,0.2454,0.02165,0.0371,0.69585
435,0.24865,0.02005,0.03695,0.69435
436,0.24435,0.02145,0.0376,0.6966
437,0.24745,0.0179,0.03825,0.6964
438,0.24255,0.01955,0.03825,0.69965
439,0.24745,0.0174,0.0379,0.69725
440,0.2419,0.02015,0.038,0.69995
441,0.2464,0.01755,0.038,0.69805
442,0.24015,0.0199,0.0384,0.70155
443,0.24385,0.01755,0.0386,0.7
444,0.23935,0.0206,0.0376,0.70245
445,0.24365,0.0184,0.0376,0.70035
446,0.2368,0.02195,0.03675,0.7045
447,0.2409,0.0182,0.03915,0.70175
448,0.23635,0.01935,0.0395,0.7048
449,0.2402,0.01915,0.039,0.70165
450,0.23505,0.02185,0.0381,0.705
451,0.2387,0.01925,0.03905,0.703
452,0.23235,0.02165,0.0388,0.7072
453,0.2359,0.01845,0.04015,0.7055
454,0.2301,0.0218,0.0394,0.7087
455,0.23505,0.0189,0.03975,0.7063
456,0.2309,0.01975,0.0402,0.70915
457,0.2342,0.0174,0.04065,0.70775
458,0.2291,0.0199,0.04055,0.71045
459,0.2325,0.01695,0.04105,0.7095
460,0.2264,0.01945,0.0411,0.71305
461,0.23005,0.01795,0.04035,0.71165
462,0.2249,0.02075,0.03915,0.7152
463,0.22875,0.01745,0.0399,0.7139
464,0.22435,0.01955,0.03965,0.71645
465,0.22785,0.01705,0.04055,0.71455
466,0.2213,0.021,0.0401,0.7176
467,0.2259,0.01855,0.03955,0.716
468,0.2205,0.0209,0.0396,0.719
469,0.2248,0.01865,0.03885,0.7177
470,0.2199,0.02105,0.0381,0.72095
471,0.22435,0.01805,0.039,0.7186
472,0.2203,0.01995,0.03915,0.7206
473,0.22355,0.01795,0.03915,0.71935
474,0.2189,0.01925,0.04025,0.7216
475,0.22455,0.01675,0.0405,0.7182
476,0.21915,0.0201,0.03915,0.7216
477,0.22415,0.017,0.0395,0.71935
478,0.21835,0.02,0.0387,0.72295
479,0.2223,0.0174,0.0393,0.721
480,0.2192,0.01885,0.0387,0.72325
481,0.2234,0.01705,0.0378,0.72175
482,0.21775,0.01985,0.03785,0.72455
483,0.22195,0.018,0.0376,0.72245
484,0.2176,0.0193,0.0377,0.7254
485,0.22185,0.0166,0.0386,0.72295
486,0.21825,0.0179,0.0385,0.72535
487,0.2214,0.0154,0.0381,0.7251
488,0.21705,0.0168,0.03795,0.7282
489,0.22055,0.01585,0.0378,0.7258
490,0.2163,0.0182,0.03745,0.72805
491,0.2205,0.01625,0.0376,0.72565
492,0.21575,0.0196,0.0362,0.72845
493,0.22015,0.01605,0.03745,0.72635
494,0.2163,0.01765,0.03725,0.7288
495,0.22065,0.01525,0.03655,0.72755
496,0.21685,0.01785,0.0352,0.7301
497,0.21925,0.0157,0.03555,0.7295
498,0.21575,0.01745,0.03595,0.73085
499,0.22085,0.0153,0.035,0.72885
500,0.21615,0.01755,0.03495,0.73135
501,0.22005,0.01565,0.0357,0.7286
502,0.2164,0.01775,0.03495,0.7309
503,0.22115,0.01575,0.03435,0.72875
504,0.21805,0.0173,0.03335,0.7313
505,0.2226,0.0154,0.03235,0.72965
506,0.2186,0.01695,0.03315,0.7313
507,0.22375,0.0147,0.0325,0.72905
508,0.2211,0.01645,0.0317,0.73075
509,0.2268,0.01435,0.0315,0.72735
510,0.22275,0.01645,0.0323,0.7285
511,0.2264,0.01515,0.0324,0.72605
512,0.22285,0.01675,0.0328,0.7276
513,0.2273,0.0148,0.0334,0.7245
514,0.2248,0.01555,0.0316,0.72805
515,0.23055,0.0122,0.0326,0.72465
516,0.22645,0.0153,0.0321,0.72615
517,0.2309,0.0143,0.0313,0.7235
518,0.2279,0.0154,0.0304,0.7263
519,0.23215,0.0143,0.02945,0.7241
520,0.2285,0.0164,0.02935,0.72575
521,0.2318,0.01425,0.0304,0.72355
522,0.22855,0.01585,0.0302,0.7254
523,0.2328,0.01405,0.02995,0.7232
524,0.22935,0.01555,0.0304,0.7247
525,0.23485,0.0139,0.0294,0.72185
526,0.23095,0.0161,0.02935,0.7236
527,0.23545,0.01465,0.02935,0.72055
528,0.2321,0.0163,0.02945,0.72215
529,0.2361,0.0144,0.0289,0.7206
530,0.2334,0.01585,0.03,0.72075
531,0.23675,0.01355,0.0291,0.7206
532,0.2333,0.01545,0.02785,0.7234
533,0.23685,0.01355,0.02715,0.72245
534,0.2335,0.01555,0.0279,0.72305
535,0.23715,0.01375,0.0276,0.7215
536,0.23495,0.01445,0.02775,0.72285
537,0.23955,0.01265,0.0281,0.7197
538,0.2371,0.0148,0.0281,0.72
539,0.2412,0.0132,0.0276,0.718
540,0.2387,0.0145,0.02755,0.71925
541,0.24135,0.01385,0.02645,0.71835
542,0.2376,0.01685,0.02635,0.7192
543,0.24165,0.01465,0.02785,0.71585
544,0.23845,0.016,0.0284,0.71715
545,0.243,0.01435,0.0283,0.71435
546,0.2399,0.01565,0.02865,0.7158
547,0.24375,0.0143,0.0285,0.71345
548,0.23965,0.01595,0.02835,0.71605
549,0.24325,0.01315,0.02945,0.71415
550,0.2403,0.01455,0.0297,0.71545
551,0.24385,0.01345,0.03005,0.71265
552,0.23985,0.01615,0.02985,0.71415
553,0.2435,0.01455,0.03005,0.7119
554,0.23895,0.01745,0.0304,0.7132
555,0.2431,0.01575,0.03155,0.7096
556,0.23935,0.0179,0.0315,0.71125
557,0.24375,0.0159,0.0317,0.70865
558,0.2396,0.01855,0.03165,0.7102
559,0.2432,0.01575,0.03285,0.7082
560,0.2397,0.01845,0.0317,0.71015
561,0.2441,0.01675,0.03175,0.7074
562,0.2403,0.0189,0.03205,0.70875
563,0.24295,0.01535,0.03415,0.70755
564,0.23915,0.0171,0.03435,0.7094
565,0.24395,0.0148,0.03425,0.707
566,0.2393,0.01815,0.03375,0.7088
567,0.2427,0.0156,0.03415,0.70755
568,0.23815,0.01805,0.03495,0.70885
569,0.2429,0.01605,0.03385,0.7072
570,0.23895,0.0182,0.0343,0.70855
571,0.2423,0.01595,0.0344,0.70735
572,0.2372,0.01895,0.03485,0.709
573,0.2409,0.0167,0.0347,0.7077
574,0.23665,0.01845,0.0346,0.7103
575,0.2404,0.0166,0.034,0.709
576,0.23645,0.01855,0.0341,0.7109
577,0.23955,0.01685,0.0336,0.71
578,0.23685,0.0172,0.0347,0.71125
579,0.24125,0.0149,0.0347,0.70915
580,0.2368,0.0172,0.0353,0.7107
581,0.2403,0.01505,0.0351,0.70955
582,0.23595,0.0176,0.0347,0.71175
583,0.2392,0.01595,0.0352,0.70965
584,0.2343,0.01895,0.0341,0.71265
585,0.2373,0.01635,0.03505,0.7113
586,0.2331,0.01805,0.03525,0.7136
587,0.2366,0.0172,0.035,0.7112
588,0.2328,0.0191,0.03505,0.71305
589,0.2361,0.01695,0.03475,0.7122
590,0.2323,0.0176,0.0349,0.7152
591,0.23485,0.0159,0.035,0.71425
592,0.2312,0.01805,0.0336,0.71715
593,0.2334,0.0163,0.03325,0.71705
594,0.22975,0.01815,0.03305,0.71905
595,0.233,0.0161,0.033,0.7179
596,0.229,0.0185,0.03305,0.71945
597,0.23205,0.01635,0.03385,0.71775
598,0.2279,0.01845,0.0329,0.72075
599,0.23135,0.01685,0.0327,0.7191
600,0.22695,0.01885,0.03275,0.72145
601,0.23005,0.01725,0.03235,0.72035
602,0.2265,0.0188,0.03285,0.72185
603,0.22955,0.01655,0.03395,0.71995
604,0.22505,0.01885,0.03315,0.72295
605,0.22745,0.0179,0.0328,0.72185
606,0.22295,0.0197,0.0333,0.72405
607,0.2251,0.01755,0.0344,0.72295
608,0.22125,0.01965,0.0342,0.7249
609,0.22525,0.01665,0.03505,0.72305
610,0.2214,0.01785,0.03515,0.7256
611,0.22475,0.01625,0.03455,0.72445
612,0.2211,0.01845,0.0338,0.72665
613,0.22455,0.01705,0.03395,0.72445
614,0.2212,0.01775,0.03415,0.7269
615,0.22495,0.0161,0.03505,0.7239
616,0.2208,0.01885,0.034,0.72635
617,0.22465,0.01595,0.0347,0.7247
618,0.2214,0.0172,0.0347,0.7267
619,0.22445,0.01545,0.0347,0.7254
620,0.22075,0.01745,0.03375,0.72805
621,0.22575,0.0152,0.03385,0.7252
622,0.2215,0.01705,0.0336,0.72785
623,0.22435,0.01535,0.03315,0.72715
624,0.22055,0.01735,0.03345,0.72865
625,0.2247,0.01505,0.0338,0.72645
626,0.22055,0.0171,0.033,0.72935
627,0.22365,0.0156,0.03315,0.7276
628,0.22055,0.0164,0.03385,0.7292
629,0.2255,0.0144,0.03335,0.72675
630,0.2221,0.0164,0.03315,0.72835
631,0.22655,0.0144,0.0322,0.72685
632,0.223,0.01685,0.03165,0.7285
633,0.2268,0.0149,0.0322,0.7261
634,0.2238,0.0159,0.03205,0.72825
635,0.2268,0.0145,0.03125,0.72745
636,0.22285,0.01665,0.0312,0.7293
637,0.2268,0.01465,0.03125,0.7273
638,0.2233,0.0169,0.03075,0.72905
639,0.22775,0.01575,0.0309,0.7256
640,0.2248,0.01715,0.031,0.72705
641,0.2287,0.0148,0.03095,0.72555
