"t","S","E","I","R"
178,0.29635,6e-04,8e-04,0.70225
179,0.29815,0.00075,8e-04,0.7003
180,0.29975,0.00085,7e-04,0.6987
181,0.30165,0.00055,9e-04,0.6969
182,0.3039,0.00035,0.00105,0.6947
183,0.30565,0.00045,0.00105,0.69285
184,0.30755,0.00055,9e-04,0.691
185,0.3094,0.00065,0.00075,0.6892
186,0.31105,9e-04,9e-04,0.68715
187,0.31295,9e-04,0.00075,0.6854
188,0.31535,0.00075,0.00095,0.68295
189,0.3176,7e-04,0.001,0.6807
190,0.31895,0.00065,0.0012,0.6792
191,0.32045,0.00065,0.00125,0.67765
192,0.32185,0.00095,0.00115,0.67605
193,0.32375,0.001,0.00115,0.6741
194,0.32515,0.00095,0.0013,0.6726
195,0.32665,0.00075,0.00145,0.67115
196,0.32855,8e-04,0.0014,0.66925
197,0.3302,0.00095,0.0013,0.66755
198,0.3318,0.00115,0.00125,0.6658
199,0.3335,0.0013,0.00135,0.66385
200,0.33545,0.00105,0.00155,0.66195
201,0.3373,0.00115,0.00165,0.6599
202,0.33855,0.00125,0.00175,0.65845
203,0.3404,0.0012,0.0018,0.6566
204,0.3417,0.0013,0.002,0.655
205,0.3435,0.00115,0.00195,0.6534
206,0.34525,0.00135,0.00185,0.65155
207,0.34665,0.0016,0.00195,0.6498
208,0.3472,0.0019,0.00185,0.64905
209,0.349,0.00165,0.0019,0.64745
210,0.3504,0.00155,0.002,0.64605
211,0.3519,0.0015,0.00225,0.64435
212,0.3533,0.0013,0.0027,0.6427
213,0.3548,0.00135,0.00255,0.6413
214,0.35595,0.00165,0.0025,0.6399
215,0.35685,0.00205,0.00265,0.63845
216,0.35845,0.0022,0.00275,0.6366
217,0.36005,0.002,0.00265,0.6353
218,0.36055,0.00215,0.0026,0.6347
219,0.3616,0.00215,0.003,0.63325
220,0.363,0.0021,0.0032,0.6317
221,0.36425,0.00195,0.0033,0.6305
222,0.365,0.0026,0.0032,0.6292
223,0.366,0.00285,0.0031,0.62805
224,0.367,0.0031,0.0029,0.627
225,0.36835,0.0029,0.0034,0.62535
226,0.37045,0.00265,0.0038,0.6231
227,0.37095,0.00295,0.00435,0.62175
228,0.3713,0.00335,0.0045,0.62085
229,0.37235,0.0035,0.00455,0.6196
230,0.37365,0.00345,0.0047,0.6182
231,0.37565,0.0029,0.005,0.61645
232,0.3759,0.0029,0.00505,0.61615
233,0.37615,0.00335,0.0053,0.6152
234,0.3765,0.00415,0.00515,0.6142
235,0.377,0.00405,0.00535,0.6136
236,0.3773,0.0047,0.00555,0.61245
237,0.37835,0.00425,0.0062,0.6112
238,0.3793,0.00445,0.0061,0.61015
239,0.3799,0.00435,0.00675,0.609
240,0.38025,0.0048,0.00695,0.608
241,0.3807,0.005,0.00795,0.60635
242,0.38025,0.00555,0.0084,0.6058
243,0.38115,0.00505,0.0088,0.605
244,0.3805,0.00615,0.00895,0.6044
245,0.38065,0.00605,0.00905,0.60425
246,0.38035,0.0072,0.0088,0.60365
247,0.38095,0.0076,0.0089,0.60255
248,0.38025,0.00785,0.0098,0.6021
249,0.3808,0.00755,0.01035,0.6013
250,0.3796,0.00825,0.01115,0.601
251,0.37935,0.00915,0.0111,0.6004
252,0.37875,0.00885,0.0125,0.5999
253,0.37845,0.00895,0.01255,0.60005
254,0.3771,0.0095,0.0135,0.5999
255,0.37665,0.01,0.0141,0.59925
256,0.37495,0.01075,0.01485,0.59945
257,0.3735,0.0112,0.01585,0.59945
258,0.3721,0.0118,0.01605,0.60005
259,0.3711,0.0114,0.018,0.5995
260,0.36875,0.0127,0.0179,0.60065
261,0.36905,0.01255,0.0184,0.6
262,0.3665,0.0127,0.0202,0.6006
263,0.3649,0.01345,0.0211,0.60055
264,0.3618,0.01515,0.02225,0.6008
265,0.3598,0.01515,0.02245,0.6026
266,0.35695,0.01615,0.02405,0.60285
267,0.3555,0.01605,0.0247,0.60375
268,0.35255,0.01655,0.02565,0.60525
269,0.35055,0.01665,0.02595,0.60685
270,0.34565,0.0177,0.02815,0.6085
271,0.3434,0.0187,0.0285,0.6094
272,0.3388,0.0196,0.02975,0.61185
273,0.33635,0.0192,0.03115,0.6133
274,0.3314,0.0202,0.0323,0.6161
275,0.32845,0.0208,0.0332,0.61755
276,0.3243,0.02145,0.03545,0.6188
277,0.3214,0.02085,0.03695,0.6208
278,0.31595,0.0233,0.037,0.62375
279,0.3127,0.0233,0.03795,0.62605
280,0.30755,0.02495,0.039,0.6285
281,0.30425,0.02495,0.04055,0.63025
282,0.2979,0.02635,0.0412,0.63455
283,0.29495,0.02485,0.04275,0.63745
284,0.2885,0.02625,0.04315,0.6421
285,0.28595,0.0255,0.04345,0.6451
286,0.2812,0.02575,0.04465,0.6484
287,0.2788,0.0256,0.045,0.6506
288,0.2726,0.02715,0.0456,0.65465
289,0.26955,0.0266,0.0463,0.65755
290,0.26395,0.0264,0.04825,0.6614
291,0.2609,0.02595,0.0496,0.66355
292,0.25355,0.0269,0.0512,0.66835
293,0.251,0.02635,0.0515,0.67115
294,0.2456,0.02845,0.04935,0.6766
295,0.243,0.02665,0.05195,0.6784
296,0.23635,0.02805,0.05245,0.68315
297,0.2354,0.02645,0.0518,0.68635
298,0.2303,0.0268,0.05125,0.69165
299,0.2277,0.0259,0.0529,0.6935
300,0.2219,0.02685,0.0526,0.69865
301,0.22045,0.0252,0.05295,0.7014
302,0.2153,0.0259,0.05245,0.70635
303,0.21325,0.0248,0.0524,0.70955
304,0.2087,0.02535,0.05225,0.7137
305,0.20785,0.02305,0.0527,0.7164
306,0.2026,0.0239,0.0514,0.7221
307,0.20365,0.02145,0.051,0.7239
308,0.1983,0.0231,0.0487,0.7299
309,0.1985,0.02135,0.04705,0.7331
310,0.19485,0.02165,0.0472,0.7363
311,0.1956,0.0206,0.0457,0.7381
312,0.1919,0.02005,0.04665,0.7414
313,0.19225,0.02025,0.04505,0.74245
314,0.18895,0.0204,0.0442,0.74645
315,0.1905,0.01915,0.04335,0.747
316,0.1875,0.01955,0.0429,0.75005
317,0.18805,0.01885,0.0426,0.7505
318,0.18505,0.0185,0.04225,0.7542
319,0.1872,0.01735,0.0406,0.75485
320,0.1855,0.0169,0.04035,0.75725
321,0.1876,0.0158,0.03835,0.75825
322,0.1847,0.01665,0.03735,0.7613
323,0.1869,0.01585,0.0359,0.76135
324,0.184,0.0166,0.03525,0.76415
325,0.18585,0.0156,0.0342,0.76435
326,0.18275,0.0171,0.03395,0.7662
327,0.18525,0.01545,0.0353,0.764
328,0.1825,0.01565,0.0349,0.76695
329,0.18575,0.0138,0.03355,0.7669
330,0.1829,0.01455,0.033,0.76955
331,0.18615,0.01265,0.03225,0.76895
332,0.18345,0.0142,0.0311,0.77125
333,0.1869,0.0131,0.0298,0.7702
334,0.1851,0.01345,0.02855,0.7729
335,0.1891,0.0115,0.02885,0.77055
336,0.1873,0.01175,0.02865,0.7723
337,0.19075,0.0107,0.0281,0.77045
338,0.1898,0.00985,0.02815,0.7722
339,0.19265,0.0102,0.0259,0.77125
340,0.19155,0.01115,0.02415,0.77315
341,0.1959,0.01,0.0237,0.7704
342,0.19365,0.0116,0.023,0.77175
343,0.19715,0.0108,0.0225,0.76955
344,0.1962,0.01065,0.0227,0.77045
345,0.20155,0.0095,0.02245,0.7665
346,0.2006,0.0106,0.0214,0.7674
347,0.20445,0.0103,0.0212,0.76405
348,0.2034,0.01005,0.0218,0.76475
349,0.2077,0.0086,0.02165,0.76205
350,0.20615,0.0099,0.02105,0.7629
351,0.2098,0.00945,0.0206,0.76015
352,0.2088,0.0107,0.01995,0.76055
353,0.21365,0.00905,0.02135,0.75595
354,0.2127,0.0101,0.02055,0.75665
355,0.2169,0.00875,0.02065,0.7537
356,0.2158,0.00955,0.02045,0.7542
357,0.22005,0.00925,0.0202,0.7505
358,0.21795,0.01075,0.01965,0.75165
359,0.2222,0.0101,0.01915,0.74855
360,0.2207,0.01035,0.01875,0.7502
361,0.22615,0.0093,0.01865,0.7459
362,0.2236,0.01125,0.0184,0.74675
363,0.22845,0.0103,0.0181,0.74315
364,0.2272,0.0111,0.01835,0.74335
365,0.231,0.00935,0.01905,0.7406
366,0.2298,0.00995,0.01915,0.7411
367,0.23385,0.00785,0.0199,0.7384
368,0.2327,0.0084,0.0193,0.7396
369,0.2372,0.0083,0.01845,0.73605
370,0.2357,0.0096,0.01855,0.73615
371,0.24125,0.009,0.01815,0.7316
372,0.2393,0.00905,0.01875,0.7329
373,0.24375,0.00785,0.019,0.7294
374,0.2417,0.0099,0.0184,0.73
375,0.24665,0.0098,0.0182,0.72535
376,0.245,0.0104,0.0192,0.7254
377,0.2489,0.00985,0.019,0.72225
378,0.24725,0.0111,0.0187,0.72295
379,0.25115,0.01025,0.0192,0.7194
380,0.2495,0.0106,0.019,0.7209
381,0.2534,0.0094,0.0192,0.718
382,0.251,0.01145,0.019,0.71855
383,0.255,0.0103,0.01925,0.71545
384,0.2539,0.0109,0.01955,0.71565
385,0.258,0.0095,0.02015,0.71235
386,0.25585,0.01105,0.01935,0.71375
387,0.25935,0.0108,0.01895,0.7109
388,0.25655,0.012,0.01975,0.7117
389,0.26145,0.0109,0.0204,0.70725
390,0.2596,0.01255,0.0202,0.70765
391,0.2642,0.01105,0.01985,0.7049
392,0.26185,0.0118,0.0199,0.70645
393,0.26435,0.0112,0.02035,0.7041
394,0.26255,0.01225,0.02045,0.70475
395,0.2662,0.0115,0.01985,0.70245
396,0.2643,0.0118,0.0207,0.7032
397,0.2693,0.01045,0.02155,0.6987
398,0.26585,0.0126,0.022,0.69955
399,0.2693,0.0116,0.02205,0.69705
400,0.26655,0.0128,0.02245,0.6982
401,0.27045,0.0117,0.02245,0.6954
402,0.2678,0.0128,0.02295,0.69645
403,0.27245,0.01145,0.02325,0.69285
404,0.2696,0.01265,0.02375,0.694
405,0.27315,0.01145,0.02425,0.69115
406,0.2694,0.01395,0.0241,0.69255
407,0.27375,0.01265,0.02375,0.68985
408,0.2702,0.0152,0.0239,0.6907
409,0.2753,0.01465,0.0232,0.68685
410,0.27125,0.01655,0.0242,0.688
411,0.2752,0.0141,0.025,0.6857
412,0.27165,0.0152,0.02625,0.6869
413,0.27565,0.0131,0.02665,0.6846
414,0.2716,0.01515,0.0267,0.68655
415,0.27565,0.01395,0.02715,0.68325
416,0.27215,0.01625,0.027,0.6846
417,0.2756,0.015,0.0268,0.6826
418,0.27105,0.01645,0.0275,0.685
419,0.27465,0.01485,0.02775,0.68275
420,0.2691,0.0186,0.0281,0.6842
421,0.2732,0.01635,0.0293,0.68115
422,0.2678,0.0185,0.03025,0.68345
423,0.27155,0.0168,0.03085,0.6808
424,0.26665,0.02045,0.03045,0.68245
425,0.27105,0.0176,0.0308,0.68055
426,0.2662,0.0198,0.0323,0.6817
427,0.26985,0.0184,0.03165,0.6801
428,0.26555,0.01965,0.03245,0.68235
429,0.26805,0.0175,0.03285,0.6816
430,0.26295,0.01905,0.0338,0.6842
431,0.2655,0.01655,0.03365,0.6843
432,0.26055,0.0186,0.03445,0.6864
433,0.26405,0.0165,0.03425,0.6852
434,0.2583,0.02035,0.0348,0.68655
435,0.2624,0.0171,0.0359,0.6846
436,0.25715,0.01925,0.0364,0.6872
437,0.2607,0.0169,0.03745,0.68495
438,0.2546,0.0201,0.0375,0.6878
439,0.25735,0.0178,0.0376,0.68725
440,0.25155,0.02,0.038,0.69045
441,0.2547,0.01785,0.03855,0.6889
442,0.2487,0.0206,0.03885,0.69185
443,0.25125,0.0188,0.0384,0.69155
444,0.24525,0.0226,0.03725,0.6949
445,0.2487,0.01955,0.0379,0.69385
446,0.244,0.02115,0.0387,0.69615
447,0.2475,0.01865,0.0378,0.69605
448,0.2416,0.02195,0.0378,0.69865
449,0.24455,0.01935,0.0381,0.698
450,0.2392,0.02195,0.03815,0.7007
451,0.2431,0.01835,0.0393,0.69925
452,0.2384,0.02055,0.03855,0.7025
453,0.24195,0.018,0.03835,0.7017
454,0.23655,0.0208,0.0384,0.70425
455,0.24015,0.0183,0.03845,0.7031
456,0.2343,0.02045,0.03825,0.707
457,0.2384,0.01855,0.03725,0.7058
458,0.2337,0.0208,0.037,0.7085
459,0.23745,0.0176,0.03825,0.7067
460,0.23225,0.0201,0.0373,0.71035
461,0.2353,0.0184,0.03745,0.70885
462,0.23005,0.0206,0.03705,0.7123
463,0.2338,0.01835,0.0382,0.70965
464,0.22805,0.0215,0.03775,0.7127
465,0.2336,0.01785,0.0386,0.70995
466,0.22815,0.02065,0.03815,0.71305
467,0.2318,0.01785,0.03855,0.7118
468,0.22685,0.01975,0.03865,0.71475
469,0.2305,0.0173,0.03795,0.71425
470,0.22565,0.0198,0.03745,0.7171
471,0.2306,0.0168,0.0367,0.7159
472,0.2264,0.01825,0.0371,0.71825
473,0.23165,0.0174,0.0361,0.71485
474,0.22715,0.0193,0.0363,0.71725
475,0.2323,0.0173,0.03605,0.71435
476,0.22695,0.0196,0.03685,0.7166
477,0.2303,0.0171,0.0362,0.7164
478,0.2261,0.01825,0.03585,0.7198
479,0.23075,0.0162,0.03505,0.718
480,0.2265,0.0182,0.0338,0.7215
481,0.2299,0.01595,0.034,0.72015
482,0.2266,0.0175,0.0341,0.7218
483,0.23165,0.01445,0.0349,0.719
484,0.22685,0.01755,0.03305,0.72255
485,0.23275,0.0142,0.0343,0.71875
486,0.22835,0.0159,0.035,0.72075
487,0.2337,0.0141,0.0335,0.7187
488,0.23045,0.0168,0.0326,0.72015
489,0.23505,0.0151,0.0313,0.71855
490,0.2313,0.0173,0.03045,0.72095
491,0.2356,0.01535,0.03105,0.718
492,0.23255,0.0159,0.03195,0.7196
493,0.2376,0.0141,0.03055,0.71775
494,0.2326,0.01815,0.03085,0.7184
495,0.2371,0.01735,0.0301,0.71545
496,0.23315,0.0183,0.0309,0.71765
497,0.237,0.01535,0.03195,0.7157
498,0.2341,0.0171,0.0315,0.7173
499,0.23855,0.0151,0.03145,0.7149
500,0.23505,0.01655,0.031,0.7174
501,0.23915,0.0144,0.0309,0.71555
502,0.2349,0.0169,0.0311,0.7171
503,0.2402,0.01495,0.0319,0.71295
504,0.2357,0.0177,0.0314,0.7152
505,0.2398,0.01535,0.0318,0.71305
506,0.23595,0.01755,0.0313,0.7152
507,0.23995,0.0156,0.0315,0.71295
508,0.23595,0.01775,0.0315,0.7148
509,0.2402,0.016,0.03075,0.71305
510,0.23565,0.01795,0.03185,0.71455
511,0.2406,0.0173,0.0301,0.712
512,0.23715,0.01865,0.0295,0.7147
513,0.242,0.01615,0.0293,0.71255
514,0.2387,0.01825,0.0292,0.71385
515,0.2437,0.01675,0.02925,0.7103
516,0.24135,0.01695,0.03025,0.71145
517,0.2448,0.01495,0.0302,0.71005
518,0.24225,0.0167,0.0293,0.71175
519,0.2462,0.0154,0.02905,0.70935
520,0.24305,0.01725,0.0288,0.7109
521,0.2483,0.01535,0.0295,0.70685
522,0.2439,0.0183,0.03025,0.70755
523,0.24745,0.0165,0.031,0.70505
524,0.24305,0.0187,0.03205,0.7062
525,0.2481,0.0175,0.03155,0.70285
526,0.2442,0.01915,0.03175,0.7049
527,0.2471,0.0164,0.03245,0.70405
528,0.2436,0.0183,0.03265,0.70545
529,0.24765,0.0163,0.0323,0.70375
530,0.2429,0.0196,0.03265,0.70485
531,0.2466,0.01665,0.0327,0.70405
532,0.24165,0.0197,0.0322,0.70645
533,0.24675,0.0167,0.0324,0.70415
534,0.2419,0.0197,0.0317,0.7067
535,0.24585,0.01645,0.0324,0.7053
536,0.2408,0.0187,0.03355,0.70695
537,0.2453,0.01705,0.0332,0.70445
538,0.24095,0.01995,0.0326,0.7065
539,0.2449,0.01695,0.033,0.70515
540,0.24185,0.01885,0.0331,0.7062
541,0.2456,0.01655,0.0332,0.70465
542,0.2419,0.01815,0.03315,0.7068
543,0.246,0.0158,0.0335,0.7047
544,0.2414,0.01815,0.03375,0.7067
545,0.245,0.0166,0.0344,0.704
546,0.2416,0.0181,0.03415,0.70615
547,0.2455,0.0153,0.0343,0.7049
548,0.2424,0.01775,0.0333,0.70655
549,0.2456,0.0158,0.0334,0.7052
550,0.24125,0.01795,0.033,0.7078
551,0.2453,0.01665,0.0319,0.70615
552,0.24085,0.0185,0.03355,0.7071
553,0.24465,0.01565,0.03475,0.70495
554,0.23925,0.01915,0.03455,0.70705
555,0.24265,0.01675,0.03505,0.70555
556,0.2369,0.02065,0.0345,0.70795
557,0.24105,0.01805,0.03595,0.70495
558,0.237,0.02015,0.0357,0.70715
559,0.24005,0.0168,0.03675,0.7064
560,0.2351,0.0185,0.03715,0.70925
561,0.23865,0.0164,0.0365,0.70845
562,0.2333,0.019,0.0364,0.7113
563,0.2367,0.01625,0.03635,0.7107
564,0.23245,0.0181,0.0365,0.71295
565,0.2356,0.016,0.0364,0.712
566,0.2317,0.0179,0.0357,0.7147
567,0.235,0.01595,0.03555,0.7135
568,0.23095,0.0182,0.0353,0.71555
569,0.2344,0.01625,0.03455,0.7148
570,0.23035,0.0187,0.0348,0.71615
571,0.23475,0.0166,0.0353,0.71335
572,0.22945,0.01975,0.035,0.7158
573,0.2317,0.01875,0.0345,0.71505
574,0.2278,0.0197,0.03435,0.71815
575,0.2311,0.01735,0.034,0.71755
576,0.22685,0.01925,0.03435,0.71955
577,0.23005,0.0164,0.03455,0.719
578,0.2262,0.01785,0.0349,0.72105
579,0.231,0.0163,0.03405,0.71865
580,0.227,0.0186,0.03315,0.72125
581,0.23185,0.0159,0.03405,0.7182
582,0.2278,0.0174,0.0344,0.7204
583,0.2305,0.0155,0.0344,0.7196
584,0.2265,0.0179,0.03395,0.72165
585,0.22995,0.01535,0.0336,0.7211
586,0.2268,0.01735,0.03305,0.7228
587,0.23075,0.0148,0.03425,0.7202
588,0.227,0.01685,0.0334,0.72275
589,0.2306,0.01555,0.03205,0.7218
590,0.22645,0.01725,0.0322,0.7241
591,0.23045,0.0159,0.03175,0.7219
592,0.2269,0.01725,0.0314,0.72445
593,0.23115,0.01495,0.03185,0.72205
594,0.2277,0.01635,0.032,0.72395
595,0.23175,0.01475,0.0315,0.722
596,0.2279,0.0173,0.03105,0.72375
597,0.23235,0.0153,0.0315,0.72085
598,0.22885,0.0165,0.0319,0.72275
599,0.23255,0.01535,0.03065,0.72145
600,0.2285,0.01785,0.0304,0.72325
601,0.23215,0.0162,0.0305,0.72115
602,0.22975,0.0172,0.0302,0.72285
603,0.2332,0.0156,0.02995,0.72125
604,0.23055,0.0169,0.02995,0.7226
605,0.23415,0.01515,0.03015,0.72055
606,0.2307,0.0166,0.03095,0.72175
607,0.2347,0.0151,0.0301,0.7201
608,0.231,0.0173,0.03005,0.72165
609,0.23455,0.01505,0.0304,0.72
610,0.23035,0.0174,0.0292,0.72305
611,0.23475,0.01555,0.02925,0.72045
612,0.2306,0.01775,0.02845,0.7232
613,0.2338,0.0157,0.0294,0.7211
614,0.23015,0.01705,0.03065,0.72215
615,0.2334,0.01505,0.0312,0.72035
616,0.22925,0.01665,0.031,0.7231
617,0.2335,0.01415,0.03105,0.7213
618,0.2298,0.0166,0.03085,0.72275
619,0.23335,0.01525,0.03095,0.72045
620,0.2306,0.01675,0.0308,0.72185
621,0.2346,0.01445,0.0315,0.71945
622,0.2306,0.01695,0.03155,0.7209
623,0.23495,0.01525,0.0307,0.7191
624,0.2319,0.01615,0.0319,0.72005
625,0.2363,0.0138,0.0327,0.7172
626,0.2326,0.01645,0.0322,0.71875
627,0.23635,0.01445,0.0316,0.7176
628,0.23255,0.0164,0.0318,0.71925
629,0.2366,0.0145,0.0318,0.7171
630,0.23145,0.01695,0.0326,0.719
631,0.2346,0.0146,0.0329,0.7179
632,0.23085,0.01685,0.03265,0.71965
633,0.23435,0.0147,0.03315,0.7178
634,0.2301,0.0174,0.03275,0.71975
635,0.23385,0.01665,0.03185,0.71765
636,0.23035,0.0183,0.0326,0.71875
637,0.23435,0.0161,0.03305,0.7165
638,0.23115,0.01735,0.03375,0.71775
639,0.23515,0.0152,0.03415,0.7155
640,0.23135,0.0169,0.0351,0.71665
641,0.2349,0.01435,0.03525,0.7155
642,0.2307,0.01715,0.03445,0.7177
