"t","S","E","I","R"
178,0.29185,0.00075,0.00105,0.70635
179,0.294,7e-04,0.00095,0.70435
180,0.29525,7e-04,0.0011,0.70295
181,0.2976,0.00085,0.00115,0.7004
182,0.29925,0.00095,0.0011,0.6987
183,0.3016,0.00065,0.0013,0.69645
184,0.3028,0.00085,0.00115,0.6952
185,0.30425,9e-04,0.00115,0.6937
186,0.3062,0.00095,0.00115,0.6917
187,0.30805,0.00085,0.00135,0.68975
188,0.30975,0.00115,0.00145,0.68765
189,0.3125,9e-04,0.00155,0.68505
190,0.31405,0.00085,0.00135,0.68375
191,0.31595,0.00095,0.00145,0.68165
192,0.3173,0.0013,0.00145,0.67995
193,0.3188,0.0011,0.00165,0.67845
194,0.32045,0.00095,0.0018,0.6768
195,0.32185,0.00105,0.00185,0.67525
196,0.323,0.00095,0.00225,0.6738
197,0.32485,0.00125,0.00225,0.67165
198,0.32625,0.0016,0.00225,0.6699
199,0.32825,0.00165,0.0021,0.668
200,0.32975,0.0015,0.00245,0.6663
201,0.33115,0.00135,0.0027,0.6648
202,0.33155,0.0017,0.00235,0.6644
203,0.33335,0.00155,0.0026,0.6625
204,0.3344,0.0016,0.003,0.661
205,0.3353,0.0018,0.0031,0.6598
206,0.3365,0.00195,0.00285,0.6587
207,0.3383,0.00205,0.00275,0.6569
208,0.33975,0.0021,0.00255,0.6556
209,0.3407,0.0023,0.00255,0.65445
210,0.3418,0.0021,0.0029,0.6532
211,0.34335,0.0021,0.0027,0.65185
212,0.3446,0.00205,0.00295,0.6504
213,0.3458,0.00185,0.0033,0.64905
214,0.34735,0.0023,0.0029,0.64745
215,0.34815,0.0027,0.0031,0.64605
216,0.34945,0.0022,0.0033,0.64505
217,0.3508,0.00225,0.00345,0.6435
218,0.3524,0.00225,0.00355,0.6418
219,0.3534,0.0022,0.0038,0.6406
220,0.35375,0.0027,0.0038,0.63975
221,0.3546,0.00295,0.00375,0.6387
222,0.35515,0.00275,0.0043,0.6378
223,0.3564,0.0026,0.0046,0.6364
224,0.3573,0.0031,0.00455,0.63505
225,0.359,0.00315,0.005,0.63285
226,0.3597,0.0038,0.005,0.6315
227,0.36115,0.00355,0.0055,0.6298
228,0.3619,0.0037,0.0061,0.6283
229,0.36245,0.0042,0.00625,0.6271
230,0.36285,0.00445,0.0066,0.6261
231,0.36365,0.00435,0.0068,0.6252
232,0.36395,0.0045,0.00695,0.6246
233,0.3646,0.0049,0.00715,0.62335
234,0.36445,0.0052,0.0075,0.62285
235,0.36585,0.00525,0.0076,0.6213
236,0.3656,0.0061,0.00795,0.62035
237,0.36615,0.0059,0.00835,0.6196
238,0.36605,0.00645,0.00845,0.61905
239,0.3663,0.0068,0.00835,0.61855
240,0.3659,0.0074,0.00925,0.61745
241,0.36685,0.00715,0.00965,0.61635
242,0.36645,0.0074,0.01,0.61615
243,0.36695,0.0072,0.01035,0.6155
244,0.3667,0.0072,0.01125,0.61485
245,0.36585,0.0082,0.0115,0.61445
246,0.3645,0.0091,0.01195,0.61445
247,0.36455,0.0088,0.0128,0.61385
248,0.3629,0.0092,0.01395,0.61395
249,0.3637,0.00955,0.014,0.61275
250,0.36245,0.0103,0.01455,0.6127
251,0.3617,0.01025,0.01555,0.6125
252,0.3602,0.0108,0.01625,0.61275
253,0.35905,0.01075,0.01695,0.61325
254,0.35715,0.01155,0.0179,0.6134
255,0.3566,0.01115,0.019,0.61325
256,0.3546,0.0119,0.02,0.6135
257,0.3535,0.0125,0.02045,0.61355
258,0.3509,0.0135,0.0211,0.6145
259,0.3496,0.014,0.02125,0.61515
260,0.34655,0.01415,0.02355,0.61575
261,0.3459,0.0141,0.0235,0.6165
262,0.3426,0.01515,0.02385,0.6184
263,0.34085,0.01545,0.025,0.6187
264,0.3368,0.0177,0.02545,0.62005
265,0.3354,0.0171,0.02635,0.62115
266,0.33075,0.01955,0.0265,0.6232
267,0.32935,0.01875,0.0281,0.6238
268,0.32475,0.0206,0.02965,0.625
269,0.32265,0.01995,0.03085,0.62655
270,0.3188,0.02115,0.03135,0.6287
271,0.31655,0.0204,0.0328,0.63025
272,0.3122,0.0212,0.03385,0.63275
273,0.3096,0.0207,0.0349,0.6348
274,0.3048,0.0207,0.03725,0.63725
275,0.3018,0.0214,0.038,0.6388
276,0.29745,0.0215,0.03945,0.6416
277,0.29475,0.02195,0.0401,0.6432
278,0.2913,0.02135,0.04075,0.6466
279,0.2892,0.0204,0.0416,0.6488
280,0.283,0.02355,0.0412,0.65225
281,0.2803,0.0222,0.04195,0.65555
282,0.2739,0.02485,0.04225,0.659
283,0.2719,0.0247,0.0422,0.6612
284,0.2675,0.02495,0.0437,0.66385
285,0.2648,0.02455,0.0453,0.66535
286,0.25925,0.02625,0.04475,0.66975
287,0.25705,0.0255,0.04565,0.6718
288,0.25205,0.02575,0.04695,0.67525
289,0.25105,0.0249,0.0464,0.67765
290,0.24545,0.025,0.0481,0.68145
291,0.24465,0.02375,0.0478,0.6838
292,0.23985,0.02505,0.04795,0.68715
293,0.2386,0.02445,0.0483,0.68865
294,0.23375,0.0246,0.04905,0.6926
295,0.2323,0.02385,0.0492,0.69465
296,0.2275,0.02485,0.04865,0.699
297,0.227,0.0235,0.0493,0.7002
298,0.222,0.0243,0.04855,0.70515
299,0.22035,0.02475,0.0469,0.708
300,0.216,0.0245,0.04705,0.71245
301,0.21665,0.02285,0.04655,0.71395
302,0.2115,0.0251,0.04595,0.71745
303,0.2118,0.02345,0.045,0.71975
304,0.20725,0.0235,0.04655,0.7227
305,0.207,0.0225,0.0466,0.7239
306,0.2021,0.02325,0.0464,0.72825
307,0.203,0.0213,0.04665,0.72905
308,0.19915,0.0214,0.04595,0.7335
309,0.19935,0.02135,0.04425,0.73505
310,0.19555,0.0216,0.0433,0.73955
311,0.1961,0.0198,0.043,0.7411
312,0.1915,0.0211,0.0423,0.7451
313,0.19235,0.01945,0.0416,0.7466
314,0.18925,0.01825,0.0431,0.7494
315,0.19075,0.0163,0.04225,0.7507
316,0.1878,0.01775,0.04145,0.753
317,0.1891,0.01655,0.0408,0.75355
318,0.18585,0.017,0.0401,0.75705
319,0.18825,0.0156,0.03985,0.7563
320,0.18445,0.0173,0.03755,0.7607
321,0.18675,0.01555,0.03675,0.76095
322,0.1835,0.01665,0.0356,0.76425
323,0.1869,0.0146,0.0354,0.7631
324,0.18435,0.0154,0.0351,0.76515
325,0.1865,0.01395,0.03435,0.7652
326,0.1835,0.01495,0.03335,0.7682
327,0.186,0.01405,0.03285,0.7671
328,0.1832,0.0141,0.0329,0.7698
329,0.18565,0.01275,0.03205,0.76955
330,0.1835,0.0136,0.03135,0.77155
331,0.18785,0.0132,0.03095,0.768
332,0.1859,0.0142,0.02985,0.77005
333,0.1902,0.01315,0.02945,0.7672
334,0.1886,0.01275,0.0295,0.76915
335,0.1918,0.011,0.02845,0.76875
336,0.1896,0.01215,0.0268,0.77145
337,0.19225,0.0113,0.02635,0.7701
338,0.19015,0.0124,0.0258,0.77165
339,0.19465,0.0103,0.02595,0.7691
340,0.19345,0.0112,0.02495,0.7704
341,0.198,0.01035,0.02425,0.7674
342,0.1957,0.01205,0.0225,0.76975
343,0.20025,0.0107,0.0223,0.76675
344,0.19845,0.0107,0.023,0.76785
345,0.20275,0.00995,0.02245,0.76485
346,0.20075,0.0114,0.02155,0.7663
347,0.205,0.01015,0.02135,0.7635
348,0.2033,0.0106,0.02065,0.76545
349,0.2072,0.00975,0.02115,0.7619
350,0.20675,0.0088,0.022,0.76245
351,0.2114,0.0081,0.02155,0.75895
352,0.2099,0.00925,0.021,0.75985
353,0.21465,0.00865,0.02035,0.75635
354,0.2129,0.0101,0.01985,0.75715
355,0.21695,0.0087,0.02075,0.7536
356,0.21495,0.01015,0.0212,0.7537
357,0.2192,0.00985,0.01985,0.7511
358,0.2187,0.01055,0.02,0.75075
359,0.2228,0.00905,0.01965,0.7485
360,0.22165,0.00965,0.019,0.7497
361,0.22555,0.0091,0.0188,0.74655
362,0.22335,0.0109,0.01855,0.7472
363,0.22755,0.00935,0.01915,0.74395
364,0.2259,0.01025,0.01925,0.7446
365,0.23065,0.01005,0.0188,0.7405
366,0.22925,0.01075,0.01935,0.74065
367,0.235,0.0091,0.0194,0.7365
368,0.23255,0.0103,0.01965,0.7375
369,0.23615,0.00845,0.021,0.7344
370,0.23515,0.00925,0.0202,0.7354
371,0.23945,0.00785,0.02055,0.73215
372,0.2372,0.00955,0.01955,0.7337
373,0.2421,0.00865,0.0193,0.72995
374,0.24075,0.0098,0.0193,0.73015
375,0.24475,0.00895,0.01935,0.72695
376,0.243,0.01035,0.01925,0.7274
377,0.2469,0.00975,0.01955,0.7238
378,0.2455,0.0098,0.02045,0.72425
379,0.2497,0.00865,0.0209,0.72075
380,0.24705,0.01045,0.02045,0.72205
381,0.2509,0.00955,0.0209,0.71865
382,0.2495,0.01075,0.0202,0.71955
383,0.2535,0.00935,0.0197,0.71745
384,0.2515,0.0101,0.0199,0.7185
385,0.2553,0.0093,0.0198,0.7156
386,0.25295,0.01055,0.02005,0.71645
387,0.257,0.011,0.01915,0.71285
388,0.2547,0.0116,0.01995,0.71375
389,0.2592,0.01045,0.0196,0.71075
390,0.2571,0.0124,0.0191,0.7114
391,0.2618,0.01105,0.0198,0.70735
392,0.26005,0.0123,0.01925,0.7084
393,0.2634,0.01065,0.01995,0.706
394,0.26035,0.0118,0.0207,0.70715
395,0.26565,0.01065,0.0206,0.7031
396,0.26205,0.01335,0.02095,0.70365
397,0.2655,0.0123,0.02075,0.70145
398,0.26255,0.0134,0.02145,0.7026
399,0.26675,0.01205,0.02215,0.69905
400,0.26435,0.0132,0.0226,0.69985
401,0.26885,0.012,0.0231,0.69605
402,0.2651,0.01415,0.02305,0.6977
403,0.2695,0.01355,0.0229,0.69405
404,0.2662,0.0147,0.0238,0.6953
405,0.27145,0.01295,0.02445,0.69115
406,0.2686,0.01445,0.0242,0.69275
407,0.2734,0.0134,0.02455,0.68865
408,0.2706,0.01435,0.02395,0.6911
409,0.27455,0.01295,0.0236,0.6889
410,0.2719,0.01425,0.0242,0.68965
411,0.2762,0.0126,0.02395,0.68725
412,0.27355,0.01365,0.0245,0.6883
413,0.27715,0.01185,0.02505,0.68595
414,0.27305,0.01395,0.0256,0.6874
415,0.276,0.01315,0.0253,0.68555
416,0.2722,0.0149,0.02495,0.68795
417,0.2752,0.01405,0.0244,0.68635
418,0.2714,0.01585,0.02545,0.6873
419,0.27525,0.01485,0.02525,0.68465
420,0.27145,0.01575,0.0265,0.6863
421,0.2751,0.01345,0.02745,0.684
422,0.2709,0.01625,0.02735,0.6855
423,0.27445,0.0149,0.0277,0.68295
424,0.27095,0.01515,0.02845,0.68545
425,0.27565,0.01385,0.02915,0.68135
426,0.2695,0.01805,0.02965,0.6828
427,0.27385,0.01655,0.0299,0.6797
428,0.26845,0.01865,0.03035,0.68255
429,0.27275,0.01575,0.031,0.6805
430,0.26725,0.0186,0.03065,0.6835
431,0.272,0.01645,0.0309,0.68065
432,0.26705,0.01935,0.03065,0.68295
433,0.2709,0.0169,0.0311,0.6811
434,0.2668,0.0176,0.03175,0.68385
435,0.27095,0.01625,0.0316,0.6812
436,0.26525,0.01975,0.03175,0.68325
437,0.2689,0.01725,0.0323,0.68155
438,0.26345,0.0207,0.0326,0.68325
439,0.26805,0.018,0.03295,0.681
440,0.2641,0.0182,0.0339,0.6838
441,0.2672,0.01625,0.03395,0.6826
442,0.2622,0.018,0.03445,0.68535
443,0.26635,0.0159,0.0341,0.68365
444,0.26105,0.0195,0.03315,0.6863
445,0.2648,0.01725,0.0335,0.68445
446,0.2596,0.02015,0.03305,0.6872
447,0.2632,0.01705,0.0344,0.68535
448,0.25805,0.01925,0.03505,0.68765
449,0.26105,0.01755,0.03505,0.68635
450,0.25645,0.01845,0.0357,0.6894
451,0.26095,0.0177,0.0356,0.68575
452,0.25475,0.0205,0.0358,0.68895
453,0.25775,0.0179,0.0352,0.68915
454,0.25065,0.02135,0.03535,0.69265
455,0.2539,0.01925,0.03535,0.6915
456,0.2492,0.0211,0.03595,0.69375
457,0.25145,0.01955,0.03605,0.69295
458,0.24685,0.02105,0.03655,0.69555
459,0.25115,0.0186,0.03665,0.6936
460,0.2459,0.01995,0.03765,0.6965
461,0.2503,0.01695,0.0373,0.69545
462,0.2448,0.02,0.0367,0.6985
463,0.2497,0.01775,0.0355,0.69705
464,0.2443,0.01965,0.0353,0.70075
465,0.24925,0.0169,0.03475,0.6991
466,0.2444,0.0196,0.0351,0.7009
467,0.24975,0.01675,0.0353,0.6982
468,0.24425,0.01875,0.03525,0.70175
469,0.248,0.01625,0.0357,0.70005
470,0.243,0.0188,0.0358,0.7024
471,0.2473,0.017,0.035,0.7007
472,0.24105,0.021,0.03515,0.7028
473,0.24535,0.018,0.0358,0.70085
474,0.2414,0.01895,0.03575,0.7039
475,0.24535,0.0171,0.03515,0.7024
476,0.2411,0.0199,0.03425,0.70475
477,0.2463,0.01595,0.03555,0.7022
478,0.24265,0.0174,0.03515,0.7048
479,0.24505,0.0157,0.03445,0.7048
480,0.24025,0.01855,0.0344,0.7068
481,0.2453,0.01655,0.0335,0.70465
482,0.2407,0.0182,0.03455,0.70655
483,0.24525,0.01565,0.03405,0.70505
484,0.24075,0.0175,0.0338,0.70795
485,0.2452,0.0156,0.03315,0.70605
486,0.23985,0.0189,0.03295,0.7083
487,0.24425,0.0164,0.0329,0.70645
488,0.23785,0.0201,0.0332,0.70885
489,0.24135,0.018,0.03265,0.708
490,0.23665,0.02035,0.033,0.71
491,0.24075,0.017,0.0343,0.70795
492,0.23735,0.01845,0.0347,0.7095
493,0.2407,0.0163,0.0341,0.7089
494,0.2372,0.01795,0.03455,0.7103
495,0.2417,0.01675,0.03345,0.7081
496,0.2366,0.0201,0.03355,0.70975
497,0.2409,0.0167,0.0344,0.708
498,0.23635,0.0185,0.03515,0.71
499,0.2408,0.01575,0.0353,0.70815
500,0.23575,0.01905,0.03495,0.71025
501,0.2401,0.0159,0.03635,0.70765
502,0.2355,0.01745,0.03685,0.7102
503,0.2388,0.01635,0.0355,0.70935
504,0.2334,0.02025,0.03535,0.711
505,0.23635,0.01815,0.03615,0.70935
506,0.2323,0.01995,0.0362,0.71155
507,0.2365,0.01745,0.03725,0.7088
508,0.23215,0.0197,0.038,0.71015
509,0.2363,0.01695,0.03745,0.7093
510,0.2306,0.0199,0.0367,0.7128
511,0.23545,0.01715,0.03735,0.71005
512,0.2311,0.01945,0.03665,0.7128
513,0.235,0.0168,0.037,0.7112
514,0.22975,0.02015,0.03715,0.71295
515,0.23375,0.0174,0.0386,0.71025
516,0.2291,0.01975,0.03735,0.7138
517,0.23225,0.0173,0.03715,0.7133
518,0.22645,0.0207,0.037,0.71585
519,0.2298,0.01815,0.037,0.71505
520,0.2232,0.02095,0.03705,0.7188
521,0.2262,0.0193,0.03685,0.71765
522,0.2224,0.0196,0.03795,0.72005
523,0.22705,0.01745,0.0375,0.718
524,0.2227,0.01955,0.0373,0.72045
525,0.22585,0.0176,0.0364,0.72015
526,0.221,0.01925,0.0367,0.72305
527,0.2256,0.01735,0.0362,0.72085
528,0.2212,0.0199,0.03545,0.72345
529,0.22495,0.01775,0.0356,0.7217
530,0.22125,0.01885,0.0365,0.7234
531,0.22535,0.01645,0.03575,0.72245
532,0.22125,0.01845,0.0354,0.7249
533,0.2255,0.01685,0.0345,0.72315
534,0.22115,0.0187,0.0349,0.72525
535,0.22605,0.0162,0.0351,0.72265
536,0.22125,0.0186,0.0351,0.72505
537,0.22555,0.017,0.03415,0.7233
538,0.2221,0.01855,0.03375,0.7256
539,0.22705,0.01575,0.03395,0.72325
540,0.22365,0.0181,0.0339,0.72435
541,0.22885,0.01515,0.03475,0.72125
542,0.2258,0.01655,0.0357,0.72195
543,0.22935,0.0153,0.03475,0.7206
544,0.22525,0.01775,0.0346,0.7224
545,0.22895,0.01635,0.03395,0.72075
546,0.2256,0.0177,0.0339,0.7228
547,0.22795,0.0151,0.03485,0.7221
548,0.22275,0.0189,0.03415,0.7242
549,0.22725,0.0166,0.03425,0.7219
550,0.224,0.0188,0.03415,0.72305
551,0.2281,0.01655,0.03385,0.7215
552,0.22435,0.01775,0.03465,0.72325
553,0.2278,0.015,0.0345,0.7227
554,0.2249,0.01725,0.03345,0.7244
555,0.2284,0.01535,0.03275,0.7235
556,0.22465,0.01705,0.03285,0.72545
557,0.22845,0.01475,0.0323,0.7245
558,0.22525,0.01655,0.03255,0.72565
559,0.23005,0.01515,0.03265,0.72215
560,0.2263,0.01685,0.0333,0.72355
561,0.23095,0.01505,0.03265,0.72135
562,0.2277,0.01715,0.0324,0.72275
563,0.2313,0.0155,0.0319,0.7213
564,0.22735,0.01815,0.0321,0.7224
565,0.23175,0.016,0.03255,0.7197
566,0.2281,0.01825,0.03245,0.7212
567,0.231,0.01585,0.0328,0.72035
568,0.2273,0.0177,0.0326,0.7224
569,0.23095,0.0152,0.0328,0.72105
570,0.22705,0.01575,0.034,0.7232
571,0.2307,0.0146,0.03315,0.72155
572,0.2275,0.01675,0.03135,0.7244
573,0.2306,0.0156,0.03105,0.72275
574,0.2283,0.01655,0.03095,0.7242
575,0.2319,0.01385,0.03125,0.723
576,0.229,0.01505,0.03105,0.7249
577,0.23275,0.0138,0.0296,0.72385
578,0.22935,0.0155,0.0298,0.72535
579,0.23435,0.01395,0.02925,0.72245
580,0.23015,0.01625,0.0301,0.7235
581,0.2352,0.0149,0.03,0.7199
582,0.23285,0.01545,0.0301,0.7216
583,0.2369,0.01385,0.0305,0.71875
584,0.2348,0.0157,0.03105,0.71845
585,0.2397,0.0135,0.03125,0.71555
586,0.23645,0.0156,0.0309,0.71705
587,0.24085,0.0154,0.02935,0.7144
588,0.23665,0.0173,0.02935,0.7167
589,0.24125,0.0156,0.02965,0.7135
590,0.2376,0.0171,0.0303,0.715
591,0.2408,0.0148,0.031,0.7134
592,0.23645,0.0172,0.0305,0.71585
593,0.2407,0.01465,0.031,0.71365
594,0.23655,0.01765,0.03055,0.71525
595,0.2401,0.0159,0.03,0.714
596,0.2373,0.0161,0.0315,0.7151
597,0.2406,0.0152,0.03095,0.71325
598,0.23685,0.01715,0.03175,0.71425
599,0.24115,0.01485,0.0317,0.7123
600,0.2382,0.01625,0.03215,0.7134
601,0.24065,0.01455,0.03235,0.71245
602,0.23705,0.01625,0.03115,0.71555
603,0.2403,0.0148,0.03075,0.71415
604,0.2377,0.01545,0.03145,0.7154
605,0.24025,0.01465,0.03095,0.71415
606,0.2371,0.01635,0.0315,0.71505
607,0.24105,0.01475,0.0319,0.7123
608,0.23755,0.0167,0.03205,0.7137
609,0.2418,0.01475,0.032,0.71145
610,0.2372,0.01735,0.0316,0.71385
611,0.2421,0.01605,0.0309,0.71095
612,0.23895,0.0172,0.03075,0.7131
613,0.2414,0.01615,0.031,0.71145
614,0.23715,0.01805,0.0313,0.7135
615,0.24105,0.0156,0.03115,0.7122
616,0.23675,0.0175,0.0309,0.71485
617,0.2405,0.01525,0.03125,0.713
618,0.23755,0.0168,0.0313,0.71435
619,0.2407,0.01535,0.03165,0.7123
620,0.2367,0.0171,0.03165,0.71455
621,0.23995,0.01585,0.03125,0.71295
622,0.2365,0.01785,0.03105,0.7146
623,0.23935,0.0155,0.0318,0.71335
624,0.2349,0.0173,0.03245,0.71535
625,0.23715,0.01555,0.03265,0.71465
626,0.2333,0.01795,0.0324,0.71635
627,0.23705,0.0156,0.03295,0.7144
628,0.23275,0.01685,0.03285,0.71755
629,0.23625,0.0147,0.03255,0.7165
630,0.23175,0.017,0.03245,0.7188
631,0.23555,0.0153,0.03205,0.7171
632,0.2331,0.0161,0.0317,0.7191
633,0.23615,0.014,0.0319,0.71795
634,0.2329,0.0156,0.0309,0.7206
635,0.23625,0.0143,0.03055,0.7189
636,0.23285,0.0155,0.03135,0.7203
637,0.23635,0.01405,0.03125,0.71835
638,0.23265,0.0164,0.03055,0.7204
639,0.2365,0.015,0.0305,0.718
640,0.23335,0.01665,0.0306,0.7194
641,0.2378,0.01475,0.0307,0.71675
642,0.23425,0.01645,0.0307,0.7186
