"t","S","E","I","R"
178,0.29575,5e-04,5e-04,0.70325
179,0.2974,4e-04,0.00065,0.70155
180,0.2989,3e-04,0.00075,0.70005
181,0.30115,0.00015,0.00075,0.69795
182,0.30295,3e-04,0.00055,0.6962
183,0.3056,3e-04,5e-04,0.6936
184,0.3082,0.00025,6e-04,0.69095
185,0.3096,3e-04,6e-04,0.6895
186,0.31135,3e-04,5e-04,0.68785
187,0.31355,3e-04,5e-04,0.68565
188,0.3157,3e-04,0.00045,0.68355
189,0.3179,0.00045,0.00045,0.6812
190,0.3193,6e-04,5e-04,0.6796
191,0.3216,5e-04,6e-04,0.6773
192,0.3237,0.00045,6e-04,0.67525
193,0.32565,4e-04,8e-04,0.67315
194,0.32795,0.00025,0.001,0.6708
195,0.33,0.00015,0.001,0.66885
196,0.33175,3e-04,0.00105,0.6669
197,0.33365,3e-04,0.001,0.66505
198,0.33565,4e-04,0.00095,0.663
199,0.3377,5e-04,0.00065,0.66115
200,0.3392,7e-04,6e-04,0.6595
201,0.34065,0.00045,0.00075,0.65815
202,0.3424,4e-04,8e-04,0.6564
203,0.3443,0.00045,7e-04,0.65455
204,0.34585,0.00045,0.00075,0.65295
205,0.34785,0.00035,8e-04,0.651
206,0.35,4e-04,8e-04,0.6488
207,0.3515,0.00045,0.00075,0.6473
208,0.3527,0.00055,0.00085,0.6459
209,0.3544,0.00035,9e-04,0.64435
210,0.3561,0.00065,0.001,0.64225
211,0.35795,0.00045,0.00115,0.64045
212,0.3591,7e-04,0.001,0.6392
213,0.36065,0.00055,0.00115,0.63765
214,0.3622,0.00085,0.0011,0.63585
215,0.3636,0.00085,0.0011,0.63445
216,0.36475,0.00095,0.0011,0.6332
217,0.36605,0.00085,0.00125,0.63185
218,0.3674,0.00105,0.00125,0.6303
219,0.36965,0.00085,0.0015,0.628
220,0.3719,8e-04,0.0017,0.6256
221,0.37335,0.001,0.00175,0.6239
222,0.3742,0.00125,0.00185,0.6227
223,0.3757,0.0013,0.00195,0.62105
224,0.37695,0.00145,0.00185,0.61975
225,0.3783,0.0014,0.00205,0.61825
226,0.3795,0.0014,0.0021,0.617
227,0.3805,0.00135,0.00215,0.616
228,0.38215,0.00165,0.0023,0.6139
229,0.3832,0.00195,0.0023,0.61255
230,0.3847,0.00185,0.0026,0.61085
231,0.38685,0.0017,0.0024,0.60905
232,0.38775,0.00205,0.0025,0.6077
233,0.3888,0.00255,0.0026,0.60605
234,0.39,0.0025,0.0028,0.6047
235,0.39095,0.0025,0.00295,0.6036
236,0.39145,0.00245,0.0033,0.6028
237,0.3924,0.00245,0.0033,0.60185
238,0.3935,0.0024,0.00325,0.60085
239,0.3947,0.00225,0.00365,0.5994
240,0.39515,0.00305,0.0039,0.5979
241,0.39595,0.00315,0.00425,0.59665
242,0.39725,0.00305,0.00465,0.59505
243,0.39815,0.0031,0.00515,0.5936
244,0.39855,0.00345,0.0055,0.5925
245,0.3995,0.0035,0.0057,0.5913
246,0.39935,0.0041,0.00575,0.5908
247,0.4001,0.0043,0.0059,0.5897
248,0.4005,0.00375,0.00635,0.5894
249,0.40125,0.0039,0.0062,0.58865
250,0.4019,0.0043,0.00655,0.58725
251,0.4025,0.00405,0.00715,0.5863
252,0.40285,0.00495,0.007,0.5852
253,0.40265,0.005,0.00765,0.5847
254,0.4026,0.0055,0.0081,0.5838
255,0.402,0.00635,0.00835,0.5833
256,0.4016,0.00715,0.0088,0.58245
257,0.4015,0.0073,0.0087,0.5825
258,0.40085,0.0076,0.00965,0.5819
259,0.4005,0.0072,0.01085,0.58145
260,0.39895,0.0084,0.0114,0.58125
261,0.39815,0.00885,0.01245,0.58055
262,0.397,0.0094,0.01295,0.58065
263,0.3961,0.0093,0.014,0.5806
264,0.39445,0.0098,0.0154,0.58035
265,0.3939,0.0099,0.0158,0.5804
266,0.39315,0.01005,0.01645,0.58035
267,0.39175,0.01105,0.0167,0.5805
268,0.38925,0.01295,0.01595,0.58185
269,0.3882,0.01245,0.01755,0.5818
270,0.3861,0.0133,0.01805,0.58255
271,0.38485,0.0132,0.0198,0.58215
272,0.38175,0.01485,0.02045,0.58295
273,0.3802,0.0149,0.02135,0.58355
274,0.37615,0.01665,0.0224,0.5848
275,0.37455,0.0158,0.02415,0.5855
276,0.3713,0.01625,0.02535,0.5871
277,0.36815,0.0168,0.02685,0.5882
278,0.3644,0.01805,0.0273,0.59025
279,0.36145,0.01855,0.02895,0.59105
280,0.3567,0.01995,0.0303,0.59305
281,0.35375,0.0197,0.03215,0.5944
282,0.34895,0.02145,0.0333,0.5963
283,0.34535,0.023,0.034,0.59765
284,0.3386,0.0248,0.03635,0.60025
285,0.3361,0.02375,0.0379,0.60225
286,0.3307,0.02505,0.03905,0.6052
287,0.32645,0.02545,0.04075,0.60735
288,0.32105,0.0267,0.0424,0.60985
289,0.31765,0.02595,0.0446,0.6118
290,0.3114,0.0277,0.0451,0.6158
291,0.30785,0.0265,0.04595,0.6197
292,0.3009,0.0276,0.0468,0.6247
293,0.2972,0.02675,0.04755,0.6285
294,0.2905,0.0283,0.0484,0.6328
295,0.28695,0.02755,0.0486,0.6369
296,0.27995,0.02885,0.0507,0.6405
297,0.2755,0.02915,0.0517,0.64365
298,0.26885,0.03005,0.05305,0.64805
299,0.26575,0.0294,0.0534,0.65145
300,0.2576,0.03245,0.05355,0.6564
301,0.2544,0.03115,0.0554,0.65905
302,0.24855,0.03045,0.0581,0.6629
303,0.2459,0.03055,0.05795,0.6656
304,0.2389,0.03215,0.05735,0.6716
305,0.2348,0.03115,0.0577,0.67635
306,0.2286,0.03065,0.05875,0.682
307,0.22685,0.0281,0.05975,0.6853
308,0.2205,0.02895,0.0599,0.69065
309,0.21785,0.028,0.0603,0.69385
310,0.21125,0.02875,0.0589,0.7011
311,0.20815,0.02795,0.05805,0.70585
312,0.20285,0.0282,0.0574,0.71155
313,0.2011,0.0277,0.05665,0.71455
314,0.19405,0.0287,0.0559,0.72135
315,0.19305,0.0274,0.05495,0.7246
316,0.1878,0.0278,0.0553,0.7291
317,0.1879,0.024,0.0569,0.7312
318,0.18365,0.02385,0.05535,0.73715
319,0.18285,0.02305,0.05345,0.74065
320,0.1789,0.0233,0.05255,0.74525
321,0.17955,0.02155,0.0523,0.7466
322,0.1745,0.02265,0.05125,0.7516
323,0.17465,0.0209,0.0505,0.75395
324,0.17035,0.0214,0.05095,0.7573
325,0.1711,0.0202,0.0497,0.759
326,0.1682,0.0203,0.04845,0.76305
327,0.1691,0.0187,0.04765,0.76455
328,0.1647,0.0204,0.04615,0.76875
329,0.16665,0.0189,0.0454,0.76905
330,0.1639,0.0182,0.04495,0.77295
331,0.1663,0.0164,0.04475,0.77255
332,0.16315,0.01735,0.0422,0.7773
333,0.16485,0.01525,0.0415,0.7784
334,0.1624,0.0152,0.0404,0.782
335,0.1638,0.0144,0.03845,0.78335
336,0.16085,0.01605,0.03645,0.78665
337,0.1646,0.01385,0.03655,0.785
338,0.1614,0.01575,0.03535,0.7875
339,0.1645,0.0139,0.0351,0.7865
340,0.1624,0.015,0.03325,0.78935
341,0.16635,0.0133,0.03285,0.7875
342,0.16445,0.01385,0.03165,0.79005
343,0.1682,0.0117,0.0309,0.7892
344,0.16585,0.0127,0.02955,0.7919
345,0.1701,0.01155,0.0283,0.79005
346,0.1682,0.0119,0.02805,0.79185
347,0.1721,0.01005,0.02755,0.7903
348,0.1705,0.011,0.02615,0.79235
349,0.17445,0.0095,0.0272,0.78885
350,0.1729,0.0099,0.02585,0.79135
351,0.1766,0.0092,0.02385,0.79035
352,0.1759,0.0092,0.02465,0.79025
353,0.18035,0.00865,0.0234,0.7876
354,0.17875,0.00925,0.02265,0.78935
355,0.1833,0.0083,0.02205,0.78635
356,0.18305,0.0086,0.02075,0.7876
357,0.18785,0.00765,0.0197,0.7848
358,0.1862,0.00845,0.0192,0.78615
359,0.19185,0.00745,0.0187,0.782
360,0.19125,0.00765,0.01855,0.78255
361,0.1959,0.0072,0.01725,0.77965
362,0.1959,0.00765,0.0167,0.77975
363,0.20005,0.00665,0.01685,0.77645
364,0.1995,0.0075,0.01615,0.77685
365,0.20415,0.00705,0.0161,0.7727
366,0.20365,0.0073,0.01565,0.7734
367,0.2093,0.0069,0.0154,0.7684
368,0.2084,0.0072,0.01565,0.76875
369,0.21345,0.0066,0.0157,0.76425
370,0.212,0.0081,0.0156,0.7643
371,0.2162,0.00745,0.0153,0.76105
372,0.2152,0.00785,0.0155,0.76145
373,0.22055,0.007,0.0148,0.75765
374,0.2196,0.0079,0.0146,0.7579
375,0.2244,0.0071,0.015,0.7535
376,0.2236,0.0081,0.0149,0.7534
377,0.2286,0.00795,0.0146,0.74885
378,0.22775,0.00805,0.01515,0.74905
379,0.2322,0.00705,0.01535,0.7454
380,0.2308,0.0073,0.0154,0.7465
381,0.235,0.00655,0.0154,0.74305
382,0.23475,0.00745,0.0147,0.7431
383,0.24025,0.00675,0.0151,0.7379
384,0.24005,0.00715,0.01475,0.73805
385,0.2448,0.0068,0.01425,0.73415
386,0.24355,0.00735,0.0145,0.7346
387,0.2488,0.00665,0.0141,0.73045
388,0.2477,0.0071,0.01415,0.73105
389,0.25265,0.00625,0.01435,0.72675
390,0.25095,0.00775,0.0141,0.7272
391,0.2558,0.00725,0.0133,0.72365
392,0.2542,0.00815,0.01395,0.7237
393,0.2589,0.0074,0.0135,0.7202
394,0.25775,0.00835,0.01355,0.72035
395,0.26295,0.0077,0.0141,0.71525
396,0.26205,0.0077,0.0142,0.71605
397,0.2666,0.0069,0.01405,0.71245
398,0.2652,0.0075,0.01425,0.71305
399,0.27005,0.0065,0.01495,0.7085
400,0.2683,0.008,0.01525,0.70845
401,0.27215,0.00765,0.01505,0.70515
402,0.27025,0.00935,0.0145,0.7059
403,0.27505,0.00795,0.0149,0.7021
404,0.27325,0.00835,0.0156,0.7028
405,0.27745,0.00765,0.01555,0.69935
406,0.27615,0.00815,0.01585,0.69985
407,0.28055,0.00765,0.0158,0.696
408,0.2781,0.01005,0.01525,0.6966
409,0.2825,0.00905,0.0157,0.69275
410,0.28035,0.0102,0.0157,0.69375
411,0.285,0.00885,0.01625,0.6899
412,0.2834,0.00925,0.01625,0.6911
413,0.2878,0.0081,0.0167,0.6874
414,0.28465,0.01035,0.01705,0.68795
415,0.28945,0.00925,0.01735,0.68395
416,0.2878,0.0105,0.0173,0.6844
417,0.2914,0.0098,0.01705,0.68175
418,0.28895,0.0113,0.0175,0.68225
419,0.29385,0.0106,0.0179,0.67765
420,0.29075,0.01245,0.01855,0.67825
421,0.29645,0.0107,0.01855,0.6743
422,0.29305,0.0127,0.0188,0.67545
423,0.29715,0.01165,0.0188,0.6724
424,0.29315,0.0138,0.0191,0.67395
425,0.29685,0.0123,0.02035,0.6705
426,0.2934,0.01505,0.0208,0.67075
427,0.2977,0.0131,0.02255,0.66665
428,0.29465,0.01535,0.0227,0.6673
429,0.29805,0.01295,0.02405,0.66495
430,0.2939,0.0153,0.0231,0.6677
431,0.29695,0.01355,0.0241,0.6654
432,0.29295,0.01495,0.02535,0.66675
433,0.29705,0.01275,0.0258,0.6644
434,0.29105,0.01675,0.0265,0.6657
435,0.29525,0.0146,0.02665,0.6635
436,0.2902,0.01715,0.02755,0.6651
437,0.29455,0.01525,0.0279,0.6623
438,0.28915,0.0178,0.02855,0.6645
439,0.29405,0.01535,0.02955,0.66105
440,0.2884,0.0186,0.02995,0.66305
441,0.2913,0.0167,0.03085,0.66115
442,0.28625,0.0188,0.0314,0.66355
443,0.2899,0.01645,0.0332,0.66045
444,0.28265,0.02,0.0339,0.66345
445,0.28595,0.0179,0.03505,0.6611
446,0.27895,0.02125,0.0351,0.6647
447,0.2822,0.0185,0.0352,0.6641
448,0.27695,0.02015,0.0355,0.6674
449,0.27965,0.0188,0.036,0.66555
450,0.2737,0.02155,0.03565,0.6691
451,0.27775,0.01815,0.0367,0.6674
452,0.26975,0.0226,0.0367,0.67095
453,0.2727,0.0193,0.03735,0.67065
454,0.26485,0.0236,0.03795,0.6736
455,0.26845,0.0212,0.0391,0.67125
456,0.2618,0.0243,0.03905,0.67485
457,0.2649,0.02075,0.0398,0.67455
458,0.25765,0.025,0.03995,0.6774
459,0.2612,0.022,0.0403,0.6765
460,0.25505,0.0239,0.0419,0.67915
461,0.25795,0.0218,0.04185,0.6784
462,0.25155,0.0233,0.0433,0.68185
463,0.25395,0.0207,0.04365,0.6817
464,0.24685,0.0236,0.0443,0.68525
465,0.25135,0.02045,0.04395,0.68425
466,0.24385,0.02355,0.0444,0.6882
467,0.2471,0.02065,0.04565,0.6866
468,0.23935,0.0242,0.0461,0.69035
469,0.2427,0.02165,0.0461,0.68955
470,0.235,0.0259,0.0442,0.6949
471,0.2384,0.0216,0.0457,0.6943
472,0.2309,0.02485,0.0464,0.69785
473,0.2345,0.02135,0.04815,0.696
474,0.2276,0.02415,0.0482,0.70005
475,0.2308,0.0222,0.04735,0.69965
476,0.22335,0.026,0.0461,0.70455
477,0.22675,0.0218,0.0471,0.70435
478,0.22045,0.0253,0.0465,0.70775
479,0.22425,0.02145,0.04675,0.70755
480,0.21875,0.0243,0.0467,0.71025
481,0.2216,0.02075,0.0478,0.70985
482,0.2157,0.0237,0.04675,0.71385
483,0.2189,0.02075,0.04625,0.7141
484,0.2132,0.02285,0.0466,0.71735
485,0.217,0.02005,0.04525,0.7177
486,0.212,0.0222,0.04525,0.72055
487,0.2153,0.02025,0.04435,0.7201
488,0.20935,0.02305,0.0437,0.7239
489,0.2135,0.0195,0.04315,0.72385
490,0.20685,0.02325,0.04315,0.72675
491,0.21165,0.02015,0.04245,0.72575
492,0.206,0.02275,0.0429,0.72835
493,0.2099,0.0192,0.04245,0.72845
494,0.20515,0.02145,0.04145,0.73195
495,0.20875,0.01825,0.0424,0.7306
496,0.20345,0.02095,0.042,0.7336
497,0.2088,0.01815,0.0427,0.73035
498,0.2047,0.01975,0.04145,0.7341
499,0.2094,0.01625,0.0413,0.73305
500,0.2035,0.0193,0.04095,0.73625
501,0.20795,0.01725,0.0407,0.7341
502,0.20235,0.02045,0.0398,0.7374
503,0.20665,0.01745,0.04015,0.73575
504,0.20175,0.01865,0.04075,0.73885
505,0.20465,0.01645,0.03975,0.73915
506,0.20085,0.01825,0.03875,0.74215
507,0.2058,0.01545,0.03885,0.7399
508,0.20165,0.018,0.03765,0.7427
509,0.20685,0.01595,0.037,0.7402
510,0.20255,0.0179,0.03625,0.7433
511,0.20775,0.0158,0.0359,0.74055
512,0.20365,0.01735,0.0362,0.7428
513,0.2081,0.0158,0.0346,0.7415
514,0.2046,0.0177,0.03365,0.74405
515,0.20965,0.0149,0.0341,0.74135
516,0.20705,0.01525,0.03335,0.74435
517,0.212,0.01265,0.03335,0.742
518,0.2092,0.0154,0.03195,0.74345
519,0.21305,0.01365,0.03135,0.74195
520,0.20875,0.0164,0.03105,0.7438
521,0.2133,0.01335,0.0317,0.74165
522,0.2103,0.0162,0.0301,0.7434
523,0.21595,0.0138,0.02995,0.7403
524,0.21235,0.01625,0.02995,0.74145
525,0.21805,0.01375,0.0304,0.7378
526,0.2155,0.01525,0.02985,0.7394
527,0.22075,0.0129,0.03025,0.7361
528,0.21765,0.0143,0.0301,0.73795
529,0.22155,0.01325,0.03015,0.73505
530,0.21915,0.01545,0.029,0.7364
531,0.22395,0.0136,0.0297,0.73275
532,0.21975,0.01665,0.0293,0.7343
533,0.2238,0.0151,0.0289,0.7322
534,0.2207,0.0156,0.02915,0.73455
535,0.22565,0.01325,0.0297,0.7314
536,0.2227,0.01565,0.0289,0.73275
537,0.2274,0.01345,0.0292,0.72995
538,0.22405,0.01605,0.0282,0.7317
539,0.22985,0.0138,0.02735,0.729
540,0.227,0.01615,0.0273,0.72955
541,0.23245,0.01425,0.0274,0.7259
542,0.2299,0.01505,0.02795,0.7271
543,0.234,0.0128,0.0285,0.7247
544,0.23105,0.0151,0.0282,0.72565
545,0.2352,0.0137,0.02775,0.72335
546,0.23195,0.016,0.02725,0.7248
547,0.2363,0.01335,0.0279,0.72245
548,0.2336,0.0154,0.02865,0.72235
549,0.2381,0.01405,0.02795,0.7199
550,0.236,0.01535,0.02745,0.7212
551,0.2404,0.0138,0.02715,0.71865
552,0.2378,0.0151,0.02735,0.71975
553,0.2412,0.013,0.02815,0.71765
554,0.23905,0.0144,0.02825,0.7183
555,0.243,0.01255,0.02865,0.7158
556,0.2395,0.01525,0.02855,0.7167
557,0.24365,0.013,0.02855,0.7148
558,0.2409,0.01515,0.0284,0.71555
559,0.24465,0.0134,0.02815,0.7138
560,0.2429,0.0148,0.0282,0.7141
561,0.24725,0.01395,0.0273,0.7115
562,0.24475,0.01515,0.02735,0.71275
563,0.24925,0.01385,0.0262,0.7107
564,0.24685,0.01465,0.02655,0.71195
565,0.2515,0.01295,0.0269,0.70865
566,0.24835,0.01565,0.027,0.709
567,0.25245,0.0132,0.0272,0.70715
568,0.2498,0.01555,0.02645,0.7082
569,0.2551,0.0141,0.0266,0.7042
570,0.2525,0.01565,0.02665,0.7052
571,0.25765,0.0133,0.02745,0.7016
572,0.25455,0.01395,0.02815,0.70335
573,0.25805,0.01305,0.0278,0.7011
574,0.25425,0.01525,0.0274,0.7031
575,0.2578,0.01325,0.0276,0.70135
576,0.25355,0.01625,0.0274,0.7028
577,0.25795,0.01445,0.0271,0.7005
578,0.2549,0.0159,0.0281,0.7011
579,0.2585,0.0141,0.0283,0.6991
580,0.2552,0.01545,0.0293,0.70005
581,0.25895,0.0139,0.029,0.69815
582,0.2549,0.017,0.02825,0.69985
583,0.2585,0.01555,0.02945,0.6965
584,0.25485,0.01645,0.0308,0.6979
585,0.25845,0.0145,0.03145,0.6956
586,0.2535,0.01795,0.03095,0.6976
587,0.25665,0.0165,0.0313,0.69555
588,0.2532,0.01855,0.0302,0.69805
589,0.2566,0.0162,0.0313,0.6959
590,0.25215,0.01765,0.0329,0.6973
591,0.2555,0.0154,0.0321,0.697
592,0.2521,0.01835,0.0313,0.69825
593,0.25475,0.0157,0.0324,0.69715
594,0.2507,0.0179,0.0327,0.6987
595,0.25385,0.0164,0.03225,0.6975
596,0.2508,0.0178,0.0317,0.6997
597,0.25335,0.0162,0.03195,0.6985
598,0.24835,0.01845,0.03205,0.70115
599,0.2516,0.0161,0.0331,0.6992
600,0.2491,0.01725,0.0336,0.70005
601,0.2524,0.01535,0.0336,0.69865
602,0.24785,0.0183,0.03375,0.7001
603,0.25135,0.01625,0.03315,0.69925
604,0.24625,0.0188,0.0337,0.70125
605,0.2505,0.01655,0.0332,0.69975
606,0.2466,0.01845,0.0326,0.70235
607,0.25065,0.016,0.03315,0.7002
608,0.246,0.0188,0.03265,0.70255
609,0.24935,0.01615,0.03415,0.70035
610,0.2444,0.01915,0.03425,0.7022
611,0.249,0.0165,0.03465,0.69985
612,0.24415,0.01855,0.03535,0.70195
613,0.2467,0.0171,0.03575,0.70045
614,0.2419,0.02005,0.0363,0.70175
615,0.24565,0.0179,0.0362,0.70025
616,0.2415,0.01915,0.0363,0.70305
617,0.2446,0.0184,0.0352,0.7018
618,0.23945,0.0219,0.03455,0.7041
619,0.2422,0.01845,0.0371,0.70225
620,0.23775,0.0202,0.03605,0.706
621,0.24085,0.01695,0.03735,0.70485
622,0.23675,0.01875,0.03745,0.70705
623,0.23915,0.01695,0.03715,0.70675
624,0.23585,0.0178,0.0381,0.70825
625,0.2393,0.0159,0.03835,0.70645
626,0.23295,0.02055,0.03815,0.70835
627,0.2351,0.0178,0.0385,0.7086
628,0.23,0.02045,0.03885,0.7107
629,0.2318,0.01875,0.03915,0.7103
630,0.22835,0.0207,0.03935,0.7116
631,0.23165,0.0188,0.039,0.71055
632,0.22635,0.02195,0.0383,0.7134
633,0.2294,0.0199,0.0383,0.7124
634,0.22495,0.02115,0.03895,0.71495
635,0.2287,0.01785,0.03995,0.7135
636,0.2232,0.02035,0.04005,0.7164
637,0.2254,0.01915,0.0396,0.71585
638,0.2203,0.0211,0.0389,0.7197
639,0.22295,0.01925,0.0386,0.7192
640,0.21885,0.01995,0.0393,0.7219
641,0.2224,0.0176,0.0397,0.7203
