"t","S","E","I","R"
182,0.3055,0,5e-05,0.69445
183,0.3078,0,5e-05,0.69215
184,0.30945,0,5e-05,0.6905
185,0.31115,0,0,0.68885
186,0.31285,0,0,0.68715
187,0.31485,0,0,0.68515
188,0.31675,0,0,0.68325
189,0.3192,0,0,0.6808
190,0.32105,0,0,0.67895
191,0.3234,0,0,0.6766
192,0.3252,0,0,0.6748
193,0.32705,0,0,0.67295
194,0.328,0,0,0.672
195,0.32995,0,0,0.67005
196,0.3316,0,0,0.6684
197,0.33355,0,0,0.66645
198,0.33505,0,0,0.66495
199,0.33685,0,0,0.66315
200,0.33825,0,0,0.66175
201,0.33995,0,0,0.66005
202,0.3417,0,0,0.6583
203,0.34365,0,0,0.65635
204,0.34575,0,0,0.65425
205,0.3472,0,0,0.6528
206,0.3489,0,0,0.6511
207,0.35085,0,0,0.64915
208,0.35255,0,0,0.64745
209,0.3543,0,0,0.6457
210,0.3562,0,0,0.6438
211,0.35775,0,0,0.64225
212,0.3592,0,0,0.6408
213,0.361,0,0,0.639
214,0.3629,0,0,0.6371
215,0.36435,0,0,0.63565
216,0.3663,0,0,0.6337
217,0.36795,0,0,0.63205
218,0.37045,0,0,0.62955
219,0.37205,0,0,0.62795
220,0.3738,0,0,0.6262
221,0.37605,0,0,0.62395
222,0.3776,0,0,0.6224
223,0.3792,0,0,0.6208
224,0.3809,0,0,0.6191
225,0.3826,0,0,0.6174
226,0.3843,0,0,0.6157
227,0.38595,0,0,0.61405
228,0.388,0,0,0.612
229,0.38925,0,0,0.61075
230,0.3907,0,0,0.6093
231,0.39205,0,0,0.60795
232,0.3934,0,0,0.6066
233,0.3958,0,0,0.6042
234,0.3974,0,0,0.6026
235,0.39905,0,0,0.60095
236,0.401,0,0,0.599
237,0.40275,0,0,0.59725
238,0.4047,0,0,0.5953
239,0.4064,0,0,0.5936
240,0.4077,0,0,0.5923
241,0.4089,0,0,0.5911
242,0.41025,0,0,0.58975
243,0.41205,0,0,0.58795
244,0.4135,0,0,0.5865
245,0.41555,0,0,0.58445
246,0.4172,0,0,0.5828
247,0.41865,0,0,0.58135
248,0.42025,0,0,0.57975
249,0.42225,0,0,0.57775
250,0.4243,0,0,0.5757
251,0.42565,0,0,0.57435
252,0.427,0,0,0.573
253,0.42845,0,0,0.57155
254,0.43,0,0,0.57
255,0.43135,0,0,0.56865
256,0.43245,0,0,0.56755
257,0.4336,0,0,0.5664
258,0.4351,0,0,0.5649
259,0.43645,0,0,0.56355
260,0.4376,0,0,0.5624
261,0.43855,0,0,0.56145
262,0.4402,0,0,0.5598
263,0.44225,0,0,0.55775
264,0.4441,0,0,0.5559
265,0.44565,0,0,0.55435
266,0.4473,0,0,0.5527
267,0.4489,0,0,0.5511
268,0.45045,0,0,0.54955
269,0.45205,0,0,0.54795
270,0.45335,0,0,0.54665
271,0.45475,0,0,0.54525
272,0.45595,0,0,0.54405
273,0.45705,0,0,0.54295
274,0.4585,0,0,0.5415
275,0.46005,0,0,0.53995
276,0.46135,0,0,0.53865
277,0.46305,0,0,0.53695
278,0.4643,0,0,0.5357
279,0.4657,0,0,0.5343
280,0.4669,0,0,0.5331
281,0.46835,0,0,0.53165
282,0.4704,0,0,0.5296
283,0.47165,0,0,0.52835
284,0.47315,0,0,0.52685
285,0.47455,0,0,0.52545
286,0.4757,0,0,0.5243
287,0.477,0,0,0.523
288,0.47895,0,0,0.52105
289,0.4808,0,0,0.5192
290,0.48225,0,0,0.51775
291,0.48345,0,0,0.51655
292,0.48475,0,0,0.51525
293,0.48615,0,0,0.51385
294,0.48715,0,0,0.51285
295,0.4888,0,0,0.5112
296,0.49055,0,0,0.50945
297,0.492,0,0,0.508
298,0.49305,0,0,0.50695
299,0.4947,0,0,0.5053
300,0.4959,0,0,0.5041
301,0.49755,0,0,0.50245
302,0.49935,0,0,0.50065
303,0.5011,0,0,0.4989
304,0.5022,0,0,0.4978
305,0.5035,0,0,0.4965
306,0.5048,0,0,0.4952
307,0.50615,0,0,0.49385
308,0.5078,0,0,0.4922
309,0.5093,0,0,0.4907
310,0.51055,0,0,0.48945
311,0.5115,0,0,0.4885
312,0.5129,0,0,0.4871
313,0.51425,0,0,0.48575
314,0.51585,0,0,0.48415
315,0.51695,0,0,0.48305
316,0.51795,0,0,0.48205
317,0.51895,0,0,0.48105
318,0.5205,0,0,0.4795
319,0.52175,0,0,0.47825
320,0.52275,0,0,0.47725
321,0.5237,0,0,0.4763
322,0.525,0,0,0.475
323,0.52675,0,0,0.47325
324,0.52825,0,0,0.47175
325,0.52955,0,0,0.47045
326,0.5306,0,0,0.4694
327,0.53225,0,0,0.46775
328,0.5334,0,0,0.4666
329,0.53465,0,0,0.46535
330,0.5363,0,0,0.4637
331,0.53795,0,0,0.46205
332,0.53865,0,0,0.46135
333,0.53955,0,0,0.46045
334,0.54055,0,0,0.45945
335,0.54165,0,0,0.45835
336,0.54255,0,0,0.45745
337,0.5439,0,0,0.4561
338,0.54515,0,0,0.45485
339,0.5469,0,0,0.4531
340,0.5478,0,0,0.4522
341,0.5488,0,0,0.4512
342,0.5504,0,0,0.4496
343,0.5516,0,0,0.4484
344,0.5528,0,0,0.4472
345,0.55405,0,0,0.44595
346,0.55535,0,0,0.44465
347,0.5563,0,0,0.4437
348,0.5576,0,0,0.4424
349,0.55865,0,0,0.44135
350,0.5599,0,0,0.4401
351,0.5615,0,0,0.4385
352,0.5629,0,0,0.4371
353,0.56415,0,0,0.43585
354,0.5656,0,0,0.4344
355,0.5675,0,0,0.4325
356,0.56875,0,0,0.43125
357,0.5694,0,0,0.4306
358,0.57065,0,0,0.42935
359,0.57165,0,0,0.42835
360,0.5725,0,0,0.4275
361,0.5739,0,0,0.4261
362,0.575,0,0,0.425
363,0.576,0,0,0.424
364,0.5775,0,0,0.4225
365,0.5784,0,0,0.4216
366,0.57915,0,0,0.42085
367,0.58055,0,0,0.41945
368,0.58205,0,0,0.41795
369,0.58335,0,0,0.41665
370,0.5849,0,0,0.4151
371,0.5861,0,0,0.4139
372,0.5871,0,0,0.4129
373,0.5883,0,0,0.4117
374,0.5895,0,0,0.4105
375,0.59075,0,0,0.40925
376,0.59215,0,0,0.40785
377,0.5929,0,0,0.4071
378,0.59405,0,0,0.40595
379,0.59505,0,0,0.40495
380,0.5962,0,0,0.4038
381,0.59725,0,0,0.40275
382,0.5982,0,0,0.4018
383,0.59925,0,0,0.40075
384,0.59975,0,0,0.40025
385,0.6005,0,0,0.3995
386,0.6018,0,0,0.3982
387,0.6028,0,0,0.3972
388,0.60385,0,0,0.39615
389,0.60455,0,0,0.39545
390,0.60555,0,0,0.39445
391,0.6067,0,0,0.3933
392,0.60795,0,0,0.39205
393,0.60935,0,0,0.39065
394,0.6108,0,0,0.3892
395,0.61205,0,0,0.38795
396,0.61335,0,0,0.38665
397,0.6146,0,0,0.3854
398,0.61545,0,0,0.38455
399,0.61655,0,0,0.38345
400,0.61765,0,0,0.38235
401,0.61875,0,0,0.38125
402,0.61995,0,0,0.38005
403,0.62105,0,0,0.37895
404,0.6222,0,0,0.3778
405,0.623,0,0,0.377
406,0.62465,0,0,0.37535
407,0.6257,0,0,0.3743
408,0.6269,0,0,0.3731
409,0.6277,0,0,0.3723
410,0.62885,0,0,0.37115
411,0.6299,0,0,0.3701
412,0.63085,0,0,0.36915
413,0.6322,0,0,0.3678
414,0.63325,0,0,0.36675
415,0.6342,0,0,0.3658
416,0.63525,0,0,0.36475
417,0.63595,0,0,0.36405
418,0.6368,0,0,0.3632
419,0.63755,0,0,0.36245
420,0.63835,0,0,0.36165
421,0.6393,0,0,0.3607
422,0.63975,0,0,0.36025
423,0.6408,0,0,0.3592
424,0.64155,0,0,0.35845
425,0.64265,0,0,0.35735
426,0.64345,0,0,0.35655
427,0.64435,0,0,0.35565
428,0.64545,0,0,0.35455
429,0.64705,0,0,0.35295
430,0.6478,0,0,0.3522
431,0.6488,0,0,0.3512
432,0.6497,0,0,0.3503
433,0.65055,0,0,0.34945
434,0.65185,0,0,0.34815
435,0.65235,0,0,0.34765
436,0.6533,0,0,0.3467
437,0.65445,0,0,0.34555
438,0.65535,0,0,0.34465
439,0.65645,0,0,0.34355
440,0.6569,0,0,0.3431
441,0.65845,0,0,0.34155
442,0.65925,0,0,0.34075
443,0.66035,0,0,0.33965
444,0.6615,0,0,0.3385
445,0.66225,0,0,0.33775
446,0.6632,0,0,0.3368
447,0.6638,0,0,0.3362
448,0.6645,0,0,0.3355
449,0.66575,0,0,0.33425
450,0.6666,0,0,0.3334
451,0.66755,0,0,0.33245
452,0.6687,0,0,0.3313
453,0.6696,0,0,0.3304
454,0.6704,0,0,0.3296
455,0.6715,0,0,0.3285
456,0.67245,0,0,0.32755
457,0.67295,0,0,0.32705
458,0.6741,0,0,0.3259
459,0.67475,0,0,0.32525
460,0.67565,0,0,0.32435
461,0.67625,0,0,0.32375
462,0.6773,0,0,0.3227
463,0.678,0,0,0.322
464,0.679,0,0,0.321
465,0.67975,0,0,0.32025
466,0.68065,0,0,0.31935
467,0.6815,0,0,0.3185
468,0.6825,0,0,0.3175
469,0.6834,0,0,0.3166
470,0.68445,0,0,0.31555
471,0.68515,0,0,0.31485
472,0.6862,0,0,0.3138
473,0.68695,0,0,0.31305
474,0.688,0,0,0.312
475,0.6888,0,0,0.3112
476,0.68995,0,0,0.31005
477,0.6906,0,0,0.3094
478,0.69165,0,0,0.30835
479,0.69255,0,0,0.30745
480,0.69335,0,0,0.30665
481,0.694,0,0,0.306
482,0.69505,0,0,0.30495
483,0.69605,0,0,0.30395
484,0.69695,0,0,0.30305
485,0.69785,0,0,0.30215
486,0.69875,0,0,0.30125
487,0.6993,0,0,0.3007
488,0.7003,0,0,0.2997
489,0.7013,0,0,0.2987
490,0.702,0,0,0.298
491,0.70265,0,0,0.29735
492,0.7032,0,0,0.2968
493,0.70375,0,0,0.29625
494,0.7049,0,0,0.2951
495,0.70575,0,0,0.29425
496,0.7066,0,0,0.2934
497,0.7072,0,0,0.2928
498,0.7083,0,0,0.2917
499,0.70865,0,0,0.29135
500,0.7097,0,0,0.2903
501,0.7102,0,0,0.2898
502,0.71075,0,0,0.28925
503,0.71135,0,0,0.28865
504,0.71195,0,0,0.28805
505,0.71275,0,0,0.28725
506,0.7132,0,0,0.2868
507,0.714,0,0,0.286
508,0.71465,0,0,0.28535
509,0.71535,0,0,0.28465
510,0.71625,0,0,0.28375
511,0.7171,0,0,0.2829
512,0.71835,0,0,0.28165
513,0.71915,0,0,0.28085
514,0.7201,0,0,0.2799
515,0.7209,0,0,0.2791
516,0.7216,0,0,0.2784
517,0.722,0,0,0.278
518,0.72255,0,0,0.27745
519,0.72335,0,0,0.27665
520,0.7239,0,0,0.2761
521,0.72455,0,0,0.27545
522,0.7252,0,0,0.2748
523,0.72655,0,0,0.27345
524,0.72705,0,0,0.27295
525,0.72775,0,0,0.27225
526,0.7285,0,0,0.2715
527,0.72925,0,0,0.27075
528,0.73015,0,0,0.26985
529,0.7305,0,0,0.2695
530,0.73125,0,0,0.26875
531,0.7321,0,0,0.2679
532,0.7327,0,0,0.2673
533,0.7333,0,0,0.2667
534,0.73405,0,0,0.26595
535,0.73455,0,0,0.26545
536,0.7353,0,0,0.2647
537,0.73575,0,0,0.26425
538,0.73645,0,0,0.26355
539,0.73715,0,0,0.26285
540,0.7377,0,0,0.2623
541,0.73845,0,0,0.26155
542,0.7391,0,0,0.2609
543,0.7396,0,0,0.2604
544,0.7405,0,0,0.2595
545,0.74125,0,0,0.25875
546,0.742,0,0,0.258
547,0.74305,0,0,0.25695
548,0.7437,0,0,0.2563
549,0.74445,0,0,0.25555
550,0.745,0,0,0.255
551,0.7459,0,0,0.2541
552,0.74645,0,0,0.25355
553,0.7473,0,0,0.2527
554,0.74815,0,0,0.25185
555,0.74885,0,0,0.25115
556,0.7493,0,0,0.2507
557,0.7498,0,0,0.2502
558,0.7504,0,0,0.2496
559,0.75095,0,0,0.24905
560,0.75165,0,0,0.24835
561,0.75225,0,0,0.24775
562,0.75275,0,0,0.24725
563,0.75325,0,0,0.24675
564,0.7537,0,0,0.2463
565,0.7544,0,0,0.2456
566,0.7552,0,0,0.2448
567,0.75565,0,0,0.24435
568,0.75635,0,0,0.24365
569,0.75715,0,0,0.24285
570,0.75785,0,0,0.24215
571,0.7584,0,0,0.2416
572,0.75925,0,0,0.24075
573,0.75965,0,0,0.24035
574,0.7604,0,0,0.2396
575,0.7611,0,0,0.2389
576,0.76185,0,0,0.23815
577,0.7621,0,0,0.2379
578,0.7628,0,0,0.2372
579,0.76335,0,0,0.23665
580,0.7638,0,0,0.2362
581,0.76455,0,0,0.23545
582,0.76505,0,0,0.23495
583,0.76575,0,0,0.23425
584,0.76625,0,0,0.23375
585,0.7667,0,0,0.2333
586,0.76715,0,0,0.23285
587,0.7677,0,0,0.2323
588,0.7683,0,0,0.2317
589,0.7688,0,0,0.2312
590,0.7696,0,0,0.2304
591,0.77,0,0,0.23
592,0.77075,0,0,0.22925
593,0.7713,0,0,0.2287
594,0.7719,0,0,0.2281
595,0.77235,0,0,0.22765
596,0.77285,0,0,0.22715
597,0.77315,0,0,0.22685
598,0.77385,0,0,0.22615
599,0.77435,0,0,0.22565
600,0.77515,0,0,0.22485
601,0.7758,0,0,0.2242
602,0.77625,0,0,0.22375
603,0.7771,0,0,0.2229
604,0.778,0,0,0.222
605,0.77875,0,0,0.22125
606,0.77925,0,0,0.22075
607,0.7797,0,0,0.2203
608,0.7801,0,0,0.2199
609,0.78075,0,0,0.21925
610,0.78125,0,0,0.21875
611,0.78175,0,0,0.21825
612,0.78205,0,0,0.21795
613,0.7826,0,0,0.2174
614,0.78305,0,0,0.21695
615,0.78355,0,0,0.21645
616,0.78435,0,0,0.21565
617,0.7851,0,0,0.2149
618,0.78555,0,0,0.21445
619,0.78615,0,0,0.21385
620,0.78665,0,0,0.21335
621,0.7874,0,0,0.2126
622,0.78785,0,0,0.21215
623,0.78845,0,0,0.21155
624,0.78885,0,0,0.21115
625,0.7896,0,0,0.2104
626,0.79035,0,0,0.20965
627,0.7907,0,0,0.2093
628,0.7913,0,0,0.2087
629,0.792,0,0,0.208
630,0.79235,0,0,0.20765
631,0.79285,0,0,0.20715
632,0.7934,0,0,0.2066
633,0.7938,0,0,0.2062
634,0.79425,0,0,0.20575
635,0.7948,0,0,0.2052
636,0.7955,0,0,0.2045
637,0.7961,0,0,0.2039
638,0.7968,0,0,0.2032
639,0.7973,0,0,0.2027
640,0.79775,0,0,0.20225
641,0.79825,0,0,0.20175
642,0.79865,0,0,0.20135
643,0.79915,0,0,0.20085
644,0.7997,0,0,0.2003
645,0.80015,0,0,0.19985
646,0.8006,0,0,0.1994
647,0.80105,0,0,0.19895
648,0.80165,0,0,0.19835
649,0.8025,0,0,0.1975
650,0.803,0,0,0.197
651,0.80365,0,0,0.19635
652,0.8044,0,0,0.1956
653,0.80475,0,0,0.19525
654,0.8053,0,0,0.1947
655,0.80605,0,0,0.19395
656,0.8065,0,0,0.1935
657,0.8067,0,0,0.1933
658,0.8073,0,0,0.1927
659,0.80795,0,0,0.19205
660,0.80865,0,0,0.19135
661,0.8091,0,0,0.1909
662,0.8096,0,0,0.1904
663,0.80995,0,0,0.19005
664,0.81035,0,0,0.18965
665,0.81095,0,0,0.18905
666,0.8113,0,0,0.1887
667,0.81185,0,0,0.18815
668,0.81225,0,0,0.18775
669,0.8125,0,0,0.1875
670,0.813,0,0,0.187
671,0.81365,0,0,0.18635
672,0.8142,0,0,0.1858
673,0.81475,0,0,0.18525
674,0.8154,0,0,0.1846
675,0.8158,0,0,0.1842
676,0.81625,0,0,0.18375
677,0.81685,0,0,0.18315
678,0.8171,0,0,0.1829
679,0.81765,0,0,0.18235
680,0.81805,0,0,0.18195
681,0.81825,0,0,0.18175
682,0.8187,0,0,0.1813
683,0.8193,0,0,0.1807
684,0.8199,0,0,0.1801
685,0.8203,0,0,0.1797
686,0.82085,0,0,0.17915
687,0.8214,0,0,0.1786
688,0.8217,0,0,0.1783
689,0.82225,0,0,0.17775
690,0.82305,0,0,0.17695
691,0.82365,0,0,0.17635
692,0.8241,0,0,0.1759
693,0.82455,0,0,0.17545
694,0.8252,0,0,0.1748
695,0.82555,0,0,0.17445
696,0.82625,0,0,0.17375
697,0.82655,0,0,0.17345
698,0.8273,0,0,0.1727
699,0.82775,0,0,0.17225
700,0.82805,0,0,0.17195
701,0.82885,0,0,0.17115
702,0.8292,0,0,0.1708
703,0.8299,0,0,0.1701
704,0.83065,0,0,0.16935
705,0.83145,0,0,0.16855
706,0.8319,0,0,0.1681
707,0.83235,0,0,0.16765
708,0.83275,0,0,0.16725
709,0.8332,0,0,0.1668
710,0.83375,0,0,0.16625
711,0.8341,0,0,0.1659
712,0.8345,0,0,0.1655
713,0.83495,0,0,0.16505
714,0.8354,0,0,0.1646
715,0.83615,0,0,0.16385
716,0.83645,0,0,0.16355
717,0.83705,0,0,0.16295
718,0.8376,0,0,0.1624
719,0.8378,0,0,0.1622
720,0.8381,0,0,0.1619
721,0.83815,0,0,0.16185
722,0.8385,0,0,0.1615
723,0.8388,0,0,0.1612
724,0.8393,0,0,0.1607
725,0.83985,0,0,0.16015
726,0.8402,0,0,0.1598
727,0.8406,0,0,0.1594
728,0.8413,0,0,0.1587
729,0.84175,0,0,0.15825
730,0.8425,0,0,0.1575
