"t","S","E","I","R"
178,0.2956,0.00045,0.00065,0.7033
179,0.2978,3e-04,0.00055,0.70135
180,0.29975,4e-04,0.00045,0.6994
181,0.30115,0.00045,5e-04,0.6979
182,0.3032,4e-04,5e-04,0.6959
183,0.3045,0.00055,5e-04,0.69445
184,0.30585,0.00055,0.00055,0.69305
185,0.3077,4e-04,0.00075,0.69115
186,0.3095,5e-04,7e-04,0.6893
187,0.31155,4e-04,8e-04,0.68725
188,0.3136,0.00055,0.00065,0.6852
189,0.3154,6e-04,6e-04,0.6834
190,0.317,5e-04,0.00075,0.68175
191,0.3189,0.00035,0.00085,0.6799
192,0.32075,3e-04,0.001,0.67795
193,0.32255,0.00025,9e-04,0.6763
194,0.32395,0.00035,0.00085,0.67485
195,0.326,0.00025,9e-04,0.67285
196,0.3278,7e-04,9e-04,0.6706
197,0.32965,6e-04,0.001,0.66875
198,0.3307,0.001,0.00095,0.66735
199,0.33265,0.00075,0.0012,0.6654
200,0.33445,0.00095,0.0013,0.6633
201,0.33625,0.001,0.00145,0.6613
202,0.33785,0.00115,0.0013,0.6597
203,0.3398,0.0012,0.0013,0.6577
204,0.3411,0.00115,0.0015,0.65625
205,0.34325,0.001,0.00155,0.6542
206,0.34415,0.0011,0.0013,0.65345
207,0.3453,0.00105,0.00155,0.6521
208,0.34695,0.0011,0.0017,0.65025
209,0.3485,0.0013,0.00145,0.64875
210,0.35,0.00135,0.0016,0.64705
211,0.35145,0.00125,0.0017,0.6456
212,0.35235,0.00145,0.00205,0.64415
213,0.3542,0.00135,0.0022,0.64225
214,0.3558,0.0012,0.0023,0.6407
215,0.35745,0.00145,0.0022,0.6389
216,0.35925,0.00135,0.00245,0.63695
217,0.36035,0.0016,0.00235,0.6357
218,0.3609,0.002,0.0025,0.6346
219,0.36155,0.0022,0.0027,0.63355
220,0.3626,0.00225,0.00265,0.6325
221,0.3643,0.0019,0.00315,0.63065
222,0.36535,0.0021,0.0032,0.62935
223,0.36645,0.002,0.00315,0.6284
224,0.3676,0.00205,0.00315,0.6272
225,0.36875,0.0018,0.00365,0.6258
226,0.37015,0.0017,0.004,0.62415
227,0.37095,0.00255,0.0036,0.6229
228,0.37185,0.00275,0.0036,0.6218
229,0.37295,0.0028,0.00385,0.6204
230,0.374,0.00315,0.00375,0.6191
231,0.37515,0.00325,0.0037,0.6179
232,0.3762,0.003,0.0042,0.6166
233,0.37725,0.003,0.00455,0.6152
234,0.3778,0.0032,0.0047,0.6143
235,0.3785,0.0033,0.0049,0.6133
236,0.3788,0.0038,0.00525,0.61215
237,0.37945,0.0037,0.00525,0.6116
238,0.3799,0.00415,0.00565,0.6103
239,0.3803,0.0047,0.0056,0.6094
240,0.38145,0.00485,0.00605,0.60765
241,0.38215,0.0046,0.00645,0.6068
242,0.3824,0.00525,0.0064,0.60595
243,0.38325,0.0052,0.0062,0.60535
244,0.38335,0.0056,0.0065,0.60455
245,0.384,0.00525,0.00715,0.6036
246,0.385,0.0052,0.0077,0.6021
247,0.38585,0.0048,0.0083,0.60105
248,0.38615,0.0048,0.0087,0.60035
249,0.3869,0.0048,0.0089,0.5994
250,0.3857,0.00585,0.0089,0.59955
251,0.38625,0.00605,0.0092,0.5985
252,0.3856,0.00585,0.0103,0.59825
253,0.38595,0.00595,0.0104,0.5977
254,0.38515,0.00625,0.01095,0.59765
255,0.38445,0.00735,0.0108,0.5974
256,0.38455,0.00725,0.01075,0.59745
257,0.385,0.00705,0.0116,0.59635
258,0.38465,0.00715,0.0121,0.5961
259,0.38455,0.00745,0.01255,0.59545
260,0.3827,0.00855,0.01295,0.5958
261,0.38335,0.00805,0.01335,0.59525
262,0.38185,0.0086,0.0142,0.59535
263,0.3825,0.0085,0.01435,0.59465
264,0.38115,0.00955,0.0145,0.5948
265,0.3801,0.00975,0.0149,0.59525
266,0.3787,0.01065,0.0153,0.59535
267,0.37805,0.01075,0.016,0.5952
268,0.37585,0.012,0.01665,0.5955
269,0.37465,0.01225,0.01755,0.59555
270,0.3732,0.0126,0.01835,0.59585
271,0.37255,0.01235,0.0195,0.5956
272,0.36965,0.01395,0.0201,0.5963
273,0.36835,0.0141,0.02095,0.5966
274,0.36515,0.015,0.0225,0.59735
275,0.36315,0.01495,0.0233,0.5986
276,0.36165,0.0149,0.0244,0.59905
277,0.36085,0.015,0.0254,0.59875
278,0.357,0.0166,0.02635,0.60005
279,0.355,0.01735,0.0262,0.60145
280,0.35065,0.0193,0.0271,0.60295
281,0.3479,0.0185,0.02985,0.60375
282,0.34375,0.0193,0.03115,0.6058
283,0.34035,0.0203,0.03175,0.6076
284,0.33545,0.02165,0.03315,0.60975
285,0.33175,0.022,0.03545,0.6108
286,0.32685,0.0224,0.037,0.61375
287,0.3223,0.02295,0.03825,0.6165
288,0.31735,0.0231,0.0399,0.61965
289,0.3149,0.0226,0.04155,0.62095
290,0.3097,0.02385,0.04185,0.6246
291,0.3067,0.0242,0.04225,0.62685
292,0.3002,0.0263,0.0436,0.6299
293,0.2964,0.02645,0.04365,0.6335
294,0.29015,0.02785,0.0445,0.6375
295,0.2882,0.0264,0.0459,0.6395
296,0.2823,0.02775,0.04665,0.6433
297,0.28005,0.02755,0.04705,0.64535
298,0.27445,0.0279,0.0493,0.64835
299,0.27135,0.02805,0.05035,0.65025
300,0.26485,0.02995,0.05065,0.65455
301,0.2625,0.0286,0.05175,0.65715
302,0.2563,0.0289,0.05295,0.66185
303,0.2525,0.02785,0.0534,0.66625
304,0.2456,0.028,0.0539,0.6725
305,0.2431,0.02765,0.05345,0.6758
306,0.23615,0.0296,0.05365,0.6806
307,0.2346,0.02795,0.05335,0.6841
308,0.22845,0.0284,0.05365,0.6895
309,0.22675,0.02695,0.05425,0.69205
310,0.22085,0.0269,0.0551,0.69715
311,0.219,0.02585,0.05425,0.7009
312,0.21295,0.0262,0.0539,0.70695
313,0.2121,0.0247,0.05365,0.70955
314,0.20655,0.02605,0.0541,0.7133
315,0.206,0.02415,0.05405,0.7158
316,0.20025,0.02535,0.05315,0.72125
317,0.1994,0.025,0.05005,0.72555
318,0.19465,0.0254,0.05015,0.7298
319,0.19365,0.0236,0.05055,0.7322
320,0.1893,0.0226,0.05075,0.73735
321,0.19115,0.01955,0.05085,0.73845
322,0.187,0.0205,0.04855,0.74395
323,0.18735,0.0198,0.0478,0.74505
324,0.1825,0.0207,0.0478,0.749
325,0.18295,0.01885,0.04635,0.75185
326,0.17895,0.02,0.04455,0.7565
327,0.18015,0.0189,0.0435,0.75745
328,0.17595,0.02085,0.04215,0.76105
329,0.1771,0.0196,0.04205,0.76125
330,0.1733,0.0193,0.0437,0.7637
331,0.1748,0.0179,0.04205,0.76525
332,0.1726,0.0175,0.041,0.7689
333,0.17545,0.01515,0.0407,0.7687
334,0.17225,0.01625,0.0392,0.7723
335,0.1739,0.0155,0.03805,0.77255
336,0.17065,0.0166,0.03725,0.7755
337,0.17405,0.0151,0.03725,0.7736
338,0.1721,0.01535,0.03595,0.7766
339,0.1766,0.0137,0.0349,0.7748
340,0.1742,0.0147,0.0331,0.778
341,0.17685,0.01315,0.0329,0.7771
342,0.17485,0.01385,0.03175,0.77955
343,0.17995,0.01145,0.03195,0.77665
344,0.17695,0.0126,0.0317,0.77875
345,0.18075,0.0126,0.0299,0.77675
346,0.17945,0.0124,0.0291,0.77905
347,0.184,0.0115,0.02775,0.77675
348,0.1833,0.0113,0.02735,0.77805
349,0.1874,0.01075,0.02625,0.7756
350,0.1859,0.0118,0.02515,0.77715
351,0.1896,0.0113,0.02485,0.77425
352,0.18755,0.01185,0.02525,0.77535
353,0.19215,0.01055,0.02455,0.77275
354,0.1908,0.01125,0.02425,0.7737
355,0.194,0.00965,0.02465,0.7717
356,0.19255,0.0105,0.024,0.77295
357,0.19635,0.0103,0.02325,0.7701
358,0.1948,0.01145,0.02235,0.7714
359,0.20005,0.00975,0.02305,0.76715
360,0.19875,0.0105,0.023,0.76775
361,0.20335,0.0096,0.02305,0.764
362,0.2021,0.01145,0.02165,0.7648
363,0.206,0.00955,0.023,0.76145
364,0.2041,0.0106,0.02285,0.76245
365,0.20875,0.00935,0.0228,0.7591
366,0.2068,0.01125,0.02165,0.7603
367,0.21145,0.00985,0.0212,0.7575
368,0.20995,0.01045,0.0215,0.7581
369,0.2138,0.00935,0.02155,0.7553
370,0.21215,0.0102,0.0217,0.75595
371,0.21675,0.0098,0.0206,0.75285
372,0.21495,0.01085,0.02045,0.75375
373,0.2192,0.0092,0.02095,0.75065
374,0.2173,0.0106,0.02065,0.75145
375,0.22215,0.00935,0.02055,0.74795
376,0.2203,0.01025,0.0206,0.74885
377,0.2251,0.0093,0.0207,0.7449
378,0.22265,0.0114,0.02055,0.7454
379,0.22615,0.0101,0.0204,0.74335
380,0.225,0.0103,0.02125,0.74345
381,0.23055,0.00835,0.0214,0.7397
382,0.22805,0.0096,0.0214,0.74095
383,0.23335,0.0085,0.01985,0.7383
384,0.2314,0.0102,0.0189,0.7395
385,0.23705,0.0085,0.01995,0.7345
386,0.2354,0.00985,0.0198,0.73495
387,0.24045,0.00875,0.01925,0.73155
388,0.2387,0.01015,0.0189,0.73225
389,0.24355,0.00915,0.0187,0.7286
390,0.2411,0.0094,0.01965,0.72985
391,0.2467,0.00915,0.0187,0.72545
392,0.2453,0.00955,0.01905,0.7261
393,0.2506,0.00805,0.01935,0.722
394,0.24875,0.00945,0.019,0.7228
395,0.2534,0.0083,0.019,0.7193
396,0.25185,0.00955,0.0182,0.7204
397,0.25775,0.00855,0.0181,0.7156
398,0.25685,0.00965,0.01765,0.71585
399,0.26075,0.0086,0.01785,0.7128
400,0.2588,0.01035,0.0173,0.71355
401,0.26375,0.0093,0.0174,0.70955
402,0.2621,0.0099,0.01765,0.71035
403,0.2666,0.0089,0.018,0.7065
404,0.2641,0.0098,0.0187,0.7074
405,0.2677,0.0091,0.0183,0.7049
406,0.26465,0.0104,0.0184,0.70655
407,0.26945,0.00925,0.01835,0.70295
408,0.2681,0.0099,0.01845,0.70355
409,0.2733,0.0089,0.0179,0.6999
410,0.2709,0.01045,0.01775,0.7009
411,0.27465,0.0101,0.01785,0.6974
412,0.2729,0.01115,0.0187,0.69725
413,0.27705,0.0101,0.01845,0.6944
414,0.27425,0.0124,0.01865,0.6947
415,0.27805,0.01195,0.0181,0.6919
416,0.2754,0.01295,0.0195,0.69215
417,0.28015,0.01165,0.01995,0.68825
418,0.27645,0.01285,0.02105,0.68965
419,0.28095,0.0108,0.0226,0.68565
420,0.277,0.01315,0.0227,0.68715
421,0.2809,0.01175,0.02245,0.6849
422,0.2777,0.0132,0.0229,0.6862
423,0.2826,0.01225,0.02275,0.6824
424,0.2787,0.01435,0.0231,0.68385
425,0.28285,0.0127,0.0236,0.68085
426,0.27955,0.0139,0.0243,0.68225
427,0.28425,0.0125,0.0251,0.67815
428,0.2805,0.01495,0.02495,0.6796
429,0.28425,0.01395,0.0244,0.6774
430,0.27995,0.0166,0.02435,0.6791
431,0.28325,0.01485,0.0252,0.6767
432,0.28005,0.0159,0.02595,0.6781
433,0.2838,0.01375,0.0269,0.67555
434,0.2784,0.01645,0.02765,0.6775
435,0.2827,0.0139,0.0285,0.6749
436,0.2784,0.01555,0.0293,0.67675
437,0.2819,0.0141,0.02875,0.67525
438,0.2772,0.01705,0.02855,0.6772
439,0.28125,0.0152,0.03025,0.6733
440,0.27555,0.01815,0.03035,0.67595
441,0.27935,0.0159,0.03065,0.6741
442,0.27475,0.0185,0.031,0.67575
443,0.278,0.0157,0.0323,0.674
444,0.27175,0.019,0.03265,0.6766
445,0.2745,0.01755,0.0332,0.67475
446,0.26875,0.01955,0.0342,0.6775
447,0.2725,0.01755,0.0341,0.67585
448,0.26605,0.0219,0.0339,0.67815
449,0.2695,0.01885,0.03475,0.6769
450,0.26345,0.02125,0.03465,0.68065
451,0.2679,0.0188,0.0353,0.678
452,0.26175,0.02095,0.03685,0.68045
453,0.26465,0.0192,0.0368,0.67935
454,0.2588,0.02175,0.0375,0.68195
455,0.26165,0.02,0.038,0.68035
456,0.25615,0.02315,0.03775,0.68295
457,0.2589,0.0196,0.03935,0.68215
458,0.2532,0.02155,0.0403,0.68495
459,0.2572,0.0178,0.04095,0.68405
460,0.25205,0.0202,0.0399,0.68785
461,0.2553,0.0187,0.03825,0.68775
462,0.25025,0.02045,0.0389,0.6904
463,0.2544,0.01765,0.0388,0.68915
464,0.2479,0.02115,0.0391,0.69185
465,0.2523,0.01685,0.04,0.69085
466,0.24605,0.0202,0.0407,0.69305
467,0.2502,0.0177,0.04085,0.69125
468,0.24395,0.02065,0.0409,0.6945
469,0.2475,0.01745,0.04155,0.6935
470,0.2397,0.0223,0.0411,0.6969
471,0.24215,0.0199,0.04115,0.6968
472,0.23605,0.0221,0.0421,0.69975
473,0.23985,0.02015,0.0422,0.6978
474,0.23575,0.0214,0.04215,0.7007
475,0.2405,0.0186,0.0416,0.6993
476,0.23345,0.02235,0.04025,0.70395
477,0.23645,0.01985,0.0393,0.7044
478,0.23105,0.023,0.03855,0.7074
479,0.23505,0.02035,0.0395,0.7051
480,0.22995,0.022,0.03885,0.7092
481,0.2328,0.0186,0.04035,0.70825
482,0.22755,0.02065,0.0403,0.7115
483,0.23195,0.0175,0.0403,0.71025
484,0.2261,0.0207,0.0403,0.7129
485,0.2302,0.01815,0.0407,0.71095
486,0.2241,0.022,0.03975,0.71415
487,0.2281,0.0195,0.03935,0.71305
488,0.22315,0.02065,0.03955,0.71665
489,0.22865,0.0177,0.03845,0.7152
490,0.2238,0.0194,0.0389,0.7179
491,0.2276,0.01725,0.03855,0.7166
492,0.22315,0.01945,0.0383,0.7191
493,0.22835,0.0161,0.039,0.71655
494,0.2239,0.0192,0.03735,0.71955
495,0.22905,0.0167,0.0379,0.71635
496,0.2242,0.01915,0.03875,0.7179
497,0.2286,0.01795,0.0381,0.71535
498,0.2231,0.02075,0.0385,0.71765
499,0.2283,0.0177,0.03875,0.71525
500,0.2226,0.0207,0.03785,0.71885
501,0.2263,0.01815,0.0374,0.71815
502,0.22015,0.0211,0.03785,0.7209
503,0.2256,0.01825,0.03715,0.719
504,0.2196,0.02155,0.03735,0.7215
505,0.2243,0.0192,0.037,0.7195
506,0.22005,0.0198,0.03775,0.7224
507,0.22425,0.01745,0.03705,0.72125
508,0.21975,0.01855,0.0387,0.723
509,0.22465,0.0152,0.039,0.72115
510,0.21925,0.0178,0.03885,0.7241
511,0.22355,0.016,0.03745,0.723
512,0.21955,0.0187,0.0362,0.72555
513,0.22315,0.0169,0.03555,0.7244
514,0.2189,0.0183,0.03615,0.72665
515,0.2233,0.016,0.03595,0.72475
516,0.2195,0.0174,0.03595,0.72715
517,0.2242,0.0157,0.0356,0.7245
518,0.2215,0.0164,0.03535,0.72675
519,0.22585,0.01395,0.03575,0.72445
520,0.2215,0.0164,0.0353,0.7268
521,0.22445,0.01515,0.0347,0.7257
522,0.22075,0.01695,0.03355,0.72875
523,0.2246,0.015,0.03355,0.72685
524,0.22105,0.01785,0.0321,0.729
525,0.22635,0.0153,0.0327,0.72565
526,0.22335,0.0162,0.03305,0.7274
527,0.22735,0.01495,0.03155,0.72615
528,0.2221,0.01715,0.0316,0.72915
529,0.228,0.01435,0.03205,0.7256
530,0.2231,0.01765,0.0313,0.72795
531,0.2284,0.01535,0.03125,0.725
532,0.2248,0.01675,0.0319,0.72655
533,0.2295,0.0152,0.03135,0.72395
534,0.2257,0.01635,0.0314,0.72655
535,0.2312,0.0132,0.0324,0.7232
536,0.2274,0.01695,0.0316,0.72405
537,0.23155,0.0157,0.03165,0.7211
538,0.22805,0.01825,0.0307,0.723
539,0.2316,0.0157,0.0309,0.7218
540,0.22805,0.01765,0.03205,0.72225
541,0.23155,0.0151,0.0331,0.72025
542,0.2266,0.01845,0.03275,0.7222
543,0.2297,0.0165,0.0329,0.7209
544,0.22625,0.0176,0.03215,0.724
545,0.2297,0.01615,0.03075,0.7234
546,0.2266,0.0164,0.03165,0.72535
547,0.2309,0.01395,0.0312,0.72395
548,0.22805,0.0158,0.03105,0.7251
549,0.23345,0.0137,0.0306,0.72225
550,0.2298,0.0158,0.02995,0.72445
551,0.2341,0.01325,0.03095,0.7217
552,0.2314,0.01565,0.03065,0.7223
553,0.2365,0.0137,0.0309,0.7189
554,0.2344,0.0144,0.0314,0.7198
555,0.2386,0.01255,0.03215,0.7167
556,0.23535,0.01545,0.0304,0.7188
557,0.2395,0.01405,0.0291,0.71735
558,0.23485,0.01725,0.0293,0.7186
559,0.2396,0.0152,0.03045,0.71475
560,0.23515,0.0183,0.0295,0.71705
561,0.23845,0.0169,0.0296,0.71505
562,0.2358,0.0178,0.03025,0.71615
563,0.24055,0.01495,0.0307,0.7138
564,0.2377,0.01605,0.0312,0.71505
565,0.24065,0.01475,0.0311,0.7135
566,0.23605,0.01715,0.03025,0.71655
567,0.24035,0.0153,0.03015,0.7142
568,0.2368,0.01715,0.0305,0.71555
569,0.2414,0.01485,0.0314,0.71235
570,0.2373,0.01675,0.032,0.71395
571,0.2414,0.0156,0.0317,0.7113
572,0.23765,0.0186,0.0308,0.71295
573,0.2432,0.01605,0.03155,0.7092
574,0.24025,0.0164,0.0321,0.71125
575,0.2451,0.0137,0.0325,0.7087
576,0.24135,0.01635,0.0322,0.7101
577,0.24435,0.01555,0.0316,0.7085
578,0.23995,0.01735,0.0318,0.7109
579,0.2451,0.0154,0.0317,0.7078
580,0.2414,0.01775,0.031,0.70985
581,0.2454,0.01515,0.03095,0.7085
582,0.2417,0.017,0.03025,0.71105
583,0.2458,0.01495,0.03035,0.7089
584,0.24305,0.0165,0.03045,0.71
585,0.2469,0.0149,0.03015,0.70805
586,0.24205,0.01675,0.0314,0.7098
587,0.24545,0.01515,0.03065,0.70875
588,0.2415,0.01735,0.0308,0.71035
589,0.24555,0.01535,0.03125,0.70785
590,0.24265,0.0171,0.02945,0.7108
591,0.24585,0.01555,0.02885,0.70975
592,0.24275,0.01715,0.02965,0.71045
593,0.2472,0.01555,0.0293,0.70795
594,0.2435,0.01685,0.03055,0.7091
595,0.24635,0.01455,0.0309,0.7082
596,0.2419,0.01715,0.03115,0.7098
597,0.2458,0.0151,0.03205,0.70705
598,0.24185,0.0173,0.03205,0.7088
599,0.2455,0.01485,0.03145,0.7082
600,0.242,0.0166,0.0313,0.7101
601,0.24545,0.0151,0.03135,0.7081
602,0.24145,0.0177,0.0308,0.71005
603,0.2462,0.01505,0.03135,0.7074
604,0.24165,0.0176,0.03185,0.7089
605,0.2453,0.0157,0.0321,0.7069
606,0.2406,0.0176,0.03395,0.70785
607,0.2441,0.0162,0.03385,0.70585
608,0.23855,0.0193,0.0346,0.70755
609,0.24035,0.01825,0.03445,0.70695
610,0.2369,0.0193,0.0349,0.7089
611,0.23935,0.0173,0.0354,0.70795
612,0.2359,0.019,0.0358,0.7093
613,0.23975,0.0174,0.03505,0.7078
614,0.23475,0.0204,0.0356,0.70925
615,0.23805,0.01835,0.0356,0.708
616,0.2331,0.02065,0.0354,0.71085
617,0.23585,0.0192,0.0353,0.70965
618,0.23085,0.02055,0.03645,0.71215
619,0.2331,0.01895,0.03595,0.712
620,0.2286,0.0202,0.03685,0.71435
621,0.2317,0.01785,0.03555,0.7149
622,0.2276,0.0196,0.03605,0.71675
623,0.2296,0.01785,0.036,0.71655
624,0.2252,0.02005,0.0367,0.71805
625,0.22695,0.01755,0.0362,0.7193
626,0.22185,0.02015,0.0354,0.7226
627,0.22435,0.01805,0.0363,0.7213
628,0.2203,0.0187,0.037,0.724
629,0.2226,0.01725,0.03635,0.7238
630,0.2189,0.01925,0.03565,0.7262
631,0.2233,0.01695,0.03465,0.7251
632,0.2203,0.01765,0.03535,0.7267
633,0.22385,0.0157,0.0357,0.72475
634,0.2193,0.01855,0.03495,0.7272
635,0.2232,0.01645,0.03445,0.7259
636,0.2199,0.0175,0.0351,0.7275
637,0.2231,0.0158,0.03445,0.72665
638,0.21935,0.01855,0.034,0.7281
639,0.22275,0.0163,0.03395,0.727
640,0.22035,0.01695,0.03365,0.72905
641,0.22515,0.015,0.0336,0.72625
