"t","S","E","I","R"
178,0.2919,9e-04,0.0023,0.7049
179,0.29345,0.00115,0.0022,0.7032
180,0.2948,0.0015,0.0021,0.7016
181,0.29635,0.0017,0.0018,0.70015
182,0.29745,0.00185,0.00185,0.69885
183,0.2993,0.00155,0.0018,0.69735
184,0.30075,0.00135,0.002,0.6959
185,0.3022,0.00155,0.00205,0.6942
186,0.3041,0.00155,0.00235,0.692
187,0.30615,0.0015,0.0025,0.68985
188,0.3075,0.00125,0.0027,0.68855
189,0.30915,0.00145,0.00265,0.68675
190,0.31075,0.0015,0.0028,0.68495
191,0.31305,0.00155,0.00265,0.68275
192,0.3144,0.002,0.00245,0.68115
193,0.31625,0.00165,0.0028,0.6793
194,0.31695,0.0019,0.00305,0.6781
195,0.31895,0.0016,0.00325,0.6762
196,0.3197,0.00215,0.00335,0.6748
197,0.3214,0.00185,0.00355,0.6732
198,0.32265,0.002,0.0035,0.67185
199,0.324,0.00175,0.00395,0.6703
200,0.32495,0.00195,0.00375,0.66935
201,0.3265,0.0019,0.00365,0.66795
202,0.327,0.0026,0.00355,0.66685
203,0.32845,0.00265,0.0037,0.6652
204,0.3291,0.003,0.00405,0.66385
205,0.33055,0.0023,0.0048,0.66235
206,0.33175,0.00265,0.00475,0.66085
207,0.33305,0.0027,0.00515,0.6591
208,0.334,0.0031,0.00515,0.65775
209,0.33565,0.0029,0.0052,0.65625
210,0.33655,0.00305,0.0056,0.6548
211,0.33825,0.0035,0.0054,0.65285
212,0.33925,0.004,0.00555,0.6512
213,0.3405,0.0038,0.00575,0.64995
214,0.3409,0.00445,0.00605,0.6486
215,0.34255,0.0036,0.00695,0.6469
216,0.3431,0.004,0.00685,0.64605
217,0.34385,0.00385,0.00715,0.64515
218,0.3444,0.0045,0.00695,0.64415
219,0.3452,0.00505,0.0072,0.64255
220,0.3456,0.00595,0.0072,0.64125
221,0.34685,0.0048,0.00845,0.6399
222,0.34725,0.00485,0.00875,0.63915
223,0.3481,0.00495,0.00895,0.638
224,0.3481,0.0058,0.0088,0.6373
225,0.3485,0.00615,0.00875,0.6366
226,0.3482,0.0063,0.00945,0.63605
227,0.3487,0.0061,0.00975,0.63545
228,0.3488,0.0069,0.0095,0.6348
229,0.34925,0.007,0.0096,0.63415
230,0.34875,0.0071,0.01015,0.634
231,0.35,0.0067,0.0107,0.6326
232,0.34945,0.0074,0.0113,0.63185
233,0.3493,0.00795,0.01145,0.6313
234,0.34825,0.00835,0.01195,0.63145
235,0.3489,0.0074,0.0128,0.6309
236,0.34795,0.0079,0.01325,0.6309
237,0.3477,0.0087,0.01295,0.63065
238,0.3466,0.00965,0.0131,0.63065
239,0.3466,0.00945,0.0136,0.63035
240,0.346,0.01025,0.0135,0.63025
241,0.34575,0.0097,0.01415,0.6304
242,0.3446,0.01055,0.01455,0.6303
243,0.34505,0.00975,0.0155,0.6297
244,0.3442,0.01055,0.016,0.62925
245,0.3442,0.0098,0.01715,0.62885
246,0.34215,0.0105,0.0182,0.62915
247,0.34105,0.0105,0.0196,0.62885
248,0.3379,0.01285,0.01975,0.6295
249,0.3368,0.01255,0.02035,0.6303
250,0.33385,0.01445,0.0204,0.6313
251,0.3327,0.0143,0.0219,0.6311
252,0.3305,0.015,0.0228,0.6317
253,0.32965,0.01505,0.02285,0.63245
254,0.3259,0.0158,0.0253,0.633
255,0.3245,0.01585,0.02565,0.634
256,0.32065,0.01695,0.0262,0.6362
257,0.3201,0.0158,0.02765,0.63645
258,0.3158,0.0174,0.0283,0.6385
259,0.31465,0.01645,0.02945,0.63945
260,0.3108,0.0179,0.0295,0.6418
261,0.30925,0.01645,0.03065,0.64365
262,0.30515,0.018,0.03035,0.6465
263,0.3028,0.0187,0.03075,0.64775
264,0.29935,0.01955,0.03175,0.64935
265,0.299,0.018,0.03365,0.64935
266,0.2952,0.01875,0.03405,0.652
267,0.29235,0.01885,0.03495,0.65385
268,0.28735,0.0207,0.03455,0.6574
269,0.28595,0.0203,0.035,0.65875
270,0.28225,0.021,0.03615,0.6606
271,0.2798,0.02125,0.0367,0.66225
272,0.2755,0.02185,0.0376,0.66505
273,0.2735,0.02145,0.0378,0.66725
274,0.26945,0.02145,0.03955,0.66955
275,0.26825,0.02065,0.04055,0.67055
276,0.2639,0.02235,0.0401,0.67365
277,0.26245,0.0217,0.0396,0.67625
278,0.2572,0.0238,0.0394,0.6796
279,0.2554,0.02165,0.0414,0.68155
280,0.2512,0.0218,0.04315,0.68385
281,0.25065,0.02085,0.0434,0.6851
282,0.2459,0.02275,0.04275,0.6886
283,0.2441,0.02305,0.0419,0.69095
284,0.2395,0.0233,0.04295,0.69425
285,0.23865,0.0223,0.04365,0.6954
286,0.23395,0.02285,0.04445,0.69875
287,0.23385,0.0213,0.0448,0.70005
288,0.2287,0.0217,0.04565,0.70395
289,0.2277,0.0212,0.0458,0.7053
290,0.2223,0.02325,0.046,0.70845
291,0.2212,0.02295,0.0451,0.71075
292,0.2152,0.0248,0.0456,0.7144
293,0.215,0.02365,0.0454,0.71595
294,0.20985,0.0245,0.0458,0.71985
295,0.21,0.0221,0.0458,0.7221
296,0.20595,0.0221,0.0467,0.72525
297,0.20585,0.02105,0.0469,0.7262
298,0.2007,0.02245,0.04565,0.7312
299,0.2013,0.02105,0.04475,0.7329
300,0.1981,0.0225,0.04285,0.73655
301,0.19815,0.021,0.043,0.73785
302,0.19405,0.02225,0.04245,0.74125
303,0.1954,0.0197,0.04225,0.74265
304,0.1921,0.0197,0.04205,0.74615
305,0.19435,0.0181,0.0402,0.74735
306,0.19105,0.0193,0.03985,0.7498
307,0.1923,0.0179,0.0396,0.7502
308,0.189,0.0182,0.03885,0.75395
309,0.1907,0.01685,0.03795,0.7545
310,0.1895,0.01645,0.03655,0.7575
311,0.1922,0.0146,0.03645,0.75675
312,0.18935,0.01565,0.03555,0.75945
313,0.19155,0.01455,0.03485,0.75905
314,0.18925,0.0149,0.03385,0.762
315,0.19185,0.0142,0.0329,0.76105
316,0.18975,0.01435,0.0329,0.763
317,0.1913,0.0142,0.0323,0.7622
318,0.18925,0.01505,0.03135,0.76435
319,0.1924,0.0134,0.0318,0.7624
320,0.19015,0.0139,0.03115,0.7648
321,0.1937,0.0129,0.03055,0.76285
322,0.1921,0.01355,0.0298,0.76455
323,0.19515,0.0122,0.0292,0.76345
324,0.19385,0.01315,0.02815,0.76485
325,0.1982,0.0119,0.02775,0.76215
326,0.197,0.01195,0.0272,0.76385
327,0.1999,0.01225,0.0251,0.76275
328,0.1976,0.01285,0.0251,0.76445
329,0.20145,0.01195,0.02405,0.76255
330,0.20035,0.0118,0.0247,0.76315
331,0.20525,0.01075,0.02455,0.75945
332,0.2034,0.0122,0.02485,0.75955
333,0.2072,0.0119,0.02425,0.75665
334,0.20565,0.01205,0.0241,0.7582
335,0.2098,0.01085,0.02345,0.7559
336,0.2082,0.01145,0.0229,0.75745
337,0.21185,0.01045,0.02335,0.75435
338,0.2107,0.0106,0.0237,0.755
339,0.2154,0.00935,0.02345,0.7518
340,0.214,0.0105,0.02185,0.75365
341,0.21725,0.01005,0.0219,0.7508
342,0.2154,0.0106,0.022,0.752
343,0.2204,0.0094,0.02135,0.74885
344,0.21865,0.01045,0.0205,0.7504
345,0.2235,0.00945,0.021,0.74605
346,0.22225,0.01,0.0208,0.74695
347,0.22705,0.00875,0.02055,0.74365
348,0.22575,0.00885,0.0211,0.7443
349,0.2308,0.00775,0.0204,0.74105
350,0.22865,0.00955,0.01915,0.74265
351,0.23265,0.0087,0.01905,0.7396
352,0.23115,0.00985,0.01895,0.74005
353,0.235,0.00985,0.01835,0.7368
354,0.23325,0.01075,0.0181,0.7379
355,0.2383,0.0094,0.01845,0.73385
356,0.2374,0.01,0.01805,0.73455
357,0.2416,0.00875,0.01845,0.7312
358,0.24025,0.00905,0.0195,0.7312
359,0.2447,0.0082,0.01875,0.72835
360,0.24265,0.0087,0.01915,0.7295
361,0.24725,0.0084,0.01865,0.7257
362,0.24415,0.0099,0.0191,0.72685
363,0.24865,0.0096,0.0195,0.72225
364,0.2463,0.0105,0.0193,0.7239
365,0.25055,0.0092,0.0199,0.72035
366,0.2485,0.0106,0.02045,0.72045
367,0.25245,0.0098,0.0206,0.71715
368,0.2502,0.0108,0.0209,0.7181
369,0.2547,0.00895,0.02115,0.7152
370,0.2511,0.012,0.02015,0.71675
371,0.25565,0.0108,0.0199,0.71365
372,0.25315,0.01085,0.02155,0.71445
373,0.25745,0.0101,0.02095,0.7115
374,0.2546,0.01165,0.0207,0.71305
375,0.2589,0.01025,0.02175,0.7091
376,0.2566,0.01205,0.02085,0.7105
377,0.25975,0.0111,0.02115,0.708
378,0.25655,0.0129,0.02165,0.7089
379,0.26025,0.01175,0.02195,0.70605
380,0.25715,0.01325,0.02195,0.70765
381,0.26175,0.0111,0.02235,0.7048
382,0.25925,0.0128,0.0229,0.70505
383,0.26295,0.01175,0.0228,0.7025
384,0.2596,0.0138,0.02235,0.70425
385,0.26315,0.0128,0.0224,0.70165
386,0.2604,0.01395,0.0228,0.70285
387,0.26545,0.0127,0.02215,0.6997
388,0.26275,0.01305,0.0232,0.701
389,0.26625,0.01225,0.02325,0.69825
390,0.26345,0.01355,0.02355,0.69945
391,0.26835,0.0122,0.024,0.69545
392,0.2647,0.0141,0.0247,0.6965
393,0.26735,0.0129,0.0247,0.69505
394,0.26395,0.01475,0.0252,0.6961
395,0.2677,0.0125,0.02625,0.69355
396,0.2638,0.01455,0.0266,0.69505
397,0.26695,0.01375,0.02685,0.69245
398,0.2633,0.01595,0.02695,0.6938
399,0.2675,0.0145,0.0273,0.6907
400,0.2642,0.0149,0.0286,0.6923
401,0.2688,0.0133,0.0287,0.6892
402,0.26485,0.01565,0.02825,0.69125
403,0.2695,0.014,0.02845,0.68805
404,0.2653,0.0155,0.029,0.6902
405,0.2698,0.0134,0.0291,0.6877
406,0.2648,0.0162,0.02995,0.68905
407,0.26795,0.0149,0.0297,0.68745
408,0.26295,0.01795,0.0294,0.6897
409,0.26695,0.0157,0.0302,0.68715
410,0.26185,0.0188,0.02975,0.6896
411,0.2666,0.0164,0.0303,0.6867
412,0.2621,0.018,0.03095,0.68895
413,0.26595,0.01585,0.03055,0.68765
414,0.26165,0.0178,0.0316,0.68895
415,0.26475,0.01595,0.0307,0.6886
416,0.2597,0.0187,0.03035,0.69125
417,0.2631,0.0165,0.0314,0.689
418,0.2587,0.01775,0.03185,0.6917
419,0.26245,0.0159,0.03105,0.6906
420,0.2573,0.01905,0.0312,0.69245
421,0.26015,0.01765,0.0312,0.691
422,0.2539,0.02135,0.0309,0.69385
423,0.25745,0.01905,0.0315,0.692
424,0.25215,0.02085,0.0325,0.6945
425,0.25555,0.0186,0.0326,0.69325
426,0.25145,0.0205,0.0335,0.69455
427,0.2543,0.01785,0.0344,0.69345
428,0.2483,0.02085,0.03395,0.6969
429,0.25275,0.0191,0.03415,0.694
430,0.2474,0.0212,0.03505,0.69635
431,0.2497,0.01855,0.03545,0.6963
432,0.2425,0.02185,0.0365,0.69915
433,0.24635,0.0187,0.0378,0.69715
434,0.2417,0.02,0.039,0.6993
435,0.2447,0.01785,0.03825,0.6992
436,0.23965,0.01985,0.03785,0.70265
437,0.24265,0.01795,0.0378,0.7016
438,0.2367,0.022,0.0365,0.7048
439,0.2409,0.01895,0.03835,0.7018
440,0.23535,0.021,0.03895,0.7047
441,0.23815,0.0187,0.0383,0.70485
442,0.23255,0.02115,0.03755,0.70875
443,0.23675,0.01845,0.03785,0.70695
444,0.23145,0.0209,0.03785,0.7098
445,0.2365,0.0184,0.03745,0.70765
446,0.2314,0.02025,0.03815,0.7102
447,0.23575,0.01765,0.0387,0.7079
448,0.2315,0.0192,0.0379,0.7114
449,0.23435,0.0174,0.03795,0.7103
450,0.22995,0.01815,0.03845,0.71345
451,0.23455,0.01565,0.03865,0.71115
452,0.2289,0.0188,0.0374,0.7149
453,0.23285,0.01635,0.0365,0.7143
454,0.2289,0.0186,0.03535,0.71715
455,0.23265,0.01575,0.03565,0.71595
456,0.22805,0.0185,0.03525,0.7182
457,0.2333,0.01645,0.0347,0.71555
458,0.2289,0.0186,0.03365,0.71885
459,0.23165,0.01595,0.03455,0.71785
460,0.2276,0.0182,0.0338,0.7204
461,0.23125,0.01655,0.0339,0.7183
462,0.2268,0.0187,0.0341,0.7204
463,0.23245,0.016,0.03395,0.7176
464,0.2277,0.01845,0.0344,0.71945
465,0.2303,0.01605,0.0346,0.71905
466,0.2256,0.01815,0.03595,0.7203
467,0.23135,0.0153,0.03525,0.7181
468,0.22725,0.01695,0.03565,0.72015
469,0.232,0.0152,0.03475,0.71805
470,0.2274,0.01695,0.0347,0.72095
471,0.23235,0.01495,0.03475,0.71795
472,0.2289,0.0173,0.034,0.7198
473,0.23245,0.0164,0.033,0.71815
474,0.2274,0.01995,0.03285,0.7198
475,0.23215,0.0176,0.03305,0.7172
476,0.22935,0.01795,0.0342,0.7185
477,0.23255,0.0161,0.0342,0.71715
478,0.2298,0.01625,0.03615,0.7178
479,0.23435,0.0137,0.03585,0.7161
480,0.23045,0.0156,0.03545,0.7185
481,0.23465,0.01425,0.035,0.7161
482,0.2295,0.0179,0.03445,0.71815
483,0.2333,0.01625,0.03405,0.7164
484,0.2284,0.01845,0.03425,0.7189
485,0.2331,0.01625,0.03405,0.7166
486,0.22885,0.01875,0.0334,0.719
487,0.2342,0.01615,0.03445,0.7152
488,0.23035,0.0179,0.03475,0.717
489,0.2337,0.01595,0.0355,0.71485
490,0.2291,0.01875,0.03545,0.7167
491,0.23295,0.0167,0.03545,0.7149
492,0.2286,0.01915,0.03525,0.717
493,0.2334,0.0166,0.03475,0.71525
494,0.22865,0.0193,0.0335,0.71855
495,0.23235,0.01685,0.03425,0.71655
496,0.2288,0.01815,0.0342,0.71885
497,0.2321,0.0166,0.03475,0.71655
498,0.22785,0.0191,0.0353,0.71775
499,0.23245,0.01765,0.03505,0.71485
500,0.2282,0.0201,0.03525,0.71645
501,0.23215,0.01695,0.03585,0.71505
502,0.2278,0.01915,0.03655,0.7165
503,0.2311,0.0171,0.0374,0.7144
504,0.22635,0.0203,0.03655,0.7168
505,0.23015,0.01895,0.0364,0.7145
506,0.2246,0.0213,0.03645,0.71765
507,0.2279,0.01915,0.0361,0.71685
508,0.22395,0.01955,0.03635,0.72015
509,0.2291,0.01625,0.03665,0.718
510,0.2251,0.0181,0.03585,0.72095
511,0.2271,0.0158,0.0367,0.7204
512,0.22265,0.0174,0.0371,0.72285
513,0.22625,0.0165,0.03555,0.7217
514,0.22175,0.01925,0.03515,0.72385
515,0.2264,0.01705,0.03535,0.7212
516,0.22175,0.0202,0.03445,0.7236
517,0.2266,0.01715,0.03485,0.7214
518,0.22275,0.0183,0.03535,0.7236
519,0.2264,0.01665,0.0355,0.72145
520,0.22145,0.0197,0.0362,0.72265
521,0.226,0.01785,0.0361,0.72005
522,0.22105,0.02155,0.0354,0.722
523,0.2251,0.01885,0.03645,0.7196
524,0.22005,0.02135,0.0368,0.7218
525,0.2237,0.01795,0.0368,0.72155
526,0.21835,0.0207,0.0366,0.72435
527,0.22295,0.0178,0.0364,0.72285
528,0.2184,0.0188,0.03735,0.72545
529,0.22245,0.01625,0.03785,0.72345
530,0.2183,0.0175,0.03685,0.72735
531,0.2229,0.01565,0.035,0.72645
532,0.2191,0.0177,0.0347,0.7285
533,0.22375,0.0153,0.0344,0.72655
534,0.22065,0.01725,0.03365,0.72845
535,0.22415,0.0151,0.03465,0.7261
536,0.2198,0.0178,0.03375,0.72865
537,0.2233,0.01545,0.03355,0.7277
538,0.2206,0.0167,0.0337,0.729
539,0.226,0.01385,0.0338,0.72635
540,0.2216,0.0171,0.0329,0.7284
541,0.225,0.0151,0.03255,0.72735
542,0.22145,0.01725,0.03095,0.73035
543,0.22465,0.0156,0.03075,0.729
544,0.22165,0.01635,0.03115,0.73085
545,0.22625,0.01415,0.0315,0.7281
546,0.2237,0.0161,0.0307,0.7295
547,0.2275,0.0148,0.0291,0.7286
548,0.2245,0.0167,0.02905,0.72975
549,0.2306,0.01365,0.02985,0.7259
550,0.2267,0.0159,0.0298,0.7276
551,0.2322,0.0139,0.02985,0.72405
552,0.2292,0.0147,0.0295,0.7266
553,0.23365,0.0132,0.02925,0.7239
554,0.23085,0.01535,0.0291,0.7247
555,0.23565,0.01365,0.0286,0.7221
556,0.233,0.01455,0.02805,0.7244
557,0.23785,0.01245,0.02885,0.72085
558,0.23515,0.0145,0.0287,0.72165
559,0.23925,0.01345,0.0284,0.7189
560,0.236,0.01495,0.02885,0.7202
561,0.2402,0.0135,0.0291,0.7172
562,0.23685,0.01605,0.0289,0.7182
563,0.24095,0.014,0.02905,0.716
564,0.23815,0.0151,0.02865,0.7181
565,0.24295,0.01365,0.02915,0.71425
566,0.23995,0.01525,0.02965,0.71515
567,0.24295,0.014,0.0289,0.71415
568,0.23995,0.0155,0.0294,0.71515
569,0.2433,0.01345,0.0298,0.71345
570,0.2403,0.0157,0.02915,0.71485
571,0.24565,0.0132,0.02815,0.713
572,0.2421,0.0155,0.02885,0.71355
573,0.2461,0.0137,0.0294,0.7108
574,0.24285,0.0158,0.02945,0.7119
575,0.24595,0.0145,0.029,0.71055
576,0.24365,0.0154,0.0292,0.71175
577,0.2465,0.01285,0.0297,0.71095
578,0.24315,0.01485,0.0297,0.7123
579,0.2466,0.01365,0.03005,0.7097
580,0.24175,0.01675,0.0298,0.7117
581,0.2455,0.0152,0.0302,0.7091
582,0.24155,0.0175,0.03055,0.7104
583,0.24655,0.0149,0.03115,0.7074
584,0.24315,0.0173,0.03055,0.709
585,0.24695,0.015,0.0313,0.70675
586,0.24315,0.0181,0.03065,0.7081
587,0.2468,0.0168,0.02935,0.70705
588,0.24315,0.01775,0.02985,0.70925
589,0.2466,0.0145,0.0306,0.7083
590,0.24225,0.01705,0.0305,0.7102
591,0.2457,0.0155,0.0301,0.7087
592,0.24215,0.0171,0.02985,0.7109
593,0.2449,0.01525,0.03045,0.7094
594,0.24185,0.0166,0.0303,0.71125
595,0.24495,0.0147,0.031,0.70935
596,0.2418,0.01705,0.0302,0.71095
597,0.245,0.01615,0.0302,0.70865
598,0.2408,0.01795,0.03125,0.71
599,0.2454,0.01585,0.0316,0.70715
600,0.241,0.0189,0.0315,0.7086
601,0.24395,0.017,0.03185,0.7072
602,0.23995,0.01885,0.0316,0.7096
603,0.24315,0.01595,0.0335,0.7074
604,0.23785,0.0189,0.0339,0.70935
605,0.24,0.01715,0.03415,0.7087
606,0.2378,0.0184,0.0334,0.7104
607,0.24215,0.0164,0.0333,0.70815
608,0.23785,0.0188,0.033,0.71035
609,0.2421,0.01665,0.0325,0.70875
610,0.2376,0.01905,0.0325,0.71085
611,0.24005,0.01595,0.03385,0.71015
612,0.2368,0.0173,0.0342,0.7117
613,0.23945,0.0163,0.0319,0.71235
614,0.23555,0.0185,0.03225,0.7137
615,0.2412,0.016,0.0316,0.7112
616,0.2371,0.01735,0.03275,0.7128
617,0.24115,0.01505,0.0334,0.7104
618,0.23775,0.01685,0.0329,0.7125
619,0.2412,0.01495,0.0328,0.71105
620,0.2373,0.01775,0.0334,0.71155
621,0.2405,0.0167,0.03305,0.70975
622,0.23675,0.0189,0.0332,0.71115
623,0.23985,0.01685,0.0332,0.7101
624,0.2365,0.01835,0.03345,0.7117
625,0.2402,0.0159,0.0338,0.7101
626,0.23605,0.01835,0.03345,0.71215
627,0.2402,0.0163,0.034,0.7095
628,0.2356,0.0185,0.0336,0.7123
629,0.23915,0.0167,0.03295,0.7112
630,0.23455,0.018,0.0343,0.71315
631,0.2381,0.01555,0.03485,0.7115
632,0.2341,0.0185,0.03375,0.71365
633,0.23775,0.0162,0.03425,0.7118
634,0.2337,0.0178,0.0345,0.714
635,0.237,0.0166,0.0339,0.7125
636,0.23225,0.01895,0.03345,0.71535
637,0.23495,0.0166,0.03425,0.7142
638,0.2316,0.0181,0.03295,0.71735
639,0.2353,0.01575,0.0328,0.71615
640,0.2314,0.01845,0.032,0.71815
641,0.23515,0.01585,0.0334,0.7156
642,0.23125,0.01845,0.0326,0.7177
