"t","S","E","I","R"
177,0.29785,1e-04,6e-04,0.70145
178,0.2999,2e-04,6e-04,0.6993
179,0.3022,0.00025,0.00045,0.6971
180,0.3039,2e-04,0.00035,0.69555
181,0.3061,3e-04,0.00035,0.69325
182,0.3077,0.00025,4e-04,0.69165
183,0.30975,0.00015,5e-04,0.6896
184,0.3112,0.00015,5e-04,0.68815
185,0.31265,3e-04,5e-04,0.68655
186,0.31465,0.00035,0.00035,0.68465
187,0.31675,3e-04,4e-04,0.68255
188,0.31865,3e-04,0.00045,0.6806
189,0.32085,2e-04,5e-04,0.67845
190,0.3223,0.00015,5e-04,0.67705
191,0.3241,1e-04,0.00055,0.67525
192,0.32565,2e-04,0.00035,0.6738
193,0.32755,0.00015,0.00035,0.67195
194,0.32955,0.00025,0.00035,0.66985
195,0.3322,0.00035,3e-04,0.66715
196,0.33375,0.00035,4e-04,0.6655
197,0.33575,0.00025,5e-04,0.6635
198,0.3377,0.00015,0.00055,0.6616
199,0.33905,0.00025,0.00055,0.66015
200,0.3406,0.00035,5e-04,0.65855
201,0.3422,3e-04,0.00065,0.65685
202,0.34385,3e-04,0.00065,0.6552
203,0.346,2e-04,8e-04,0.653
204,0.34755,3e-04,0.00085,0.6513
205,0.34875,0.00035,0.00075,0.65015
206,0.3505,0.00035,0.00085,0.6483
207,0.35185,5e-04,8e-04,0.64685
208,0.3538,0.00065,8e-04,0.64475
209,0.3556,0.00065,0.00085,0.6429
210,0.3574,0.00075,0.00095,0.6409
211,0.35925,6e-04,0.00105,0.6391
212,0.3608,0.00085,0.00105,0.6373
213,0.36215,7e-04,0.00125,0.6359
214,0.3637,7e-04,0.00135,0.63425
215,0.3653,8e-04,0.0012,0.6327
216,0.3672,9e-04,0.00115,0.63075
217,0.36895,0.00055,0.0015,0.629
218,0.3704,9e-04,0.0016,0.6271
219,0.37235,0.00095,0.0016,0.6251
220,0.3734,0.0011,0.0015,0.624
221,0.37545,0.0011,0.00155,0.6219
222,0.37745,0.00105,0.00155,0.61995
223,0.37885,0.00085,0.0017,0.6186
224,0.3796,0.0011,0.00165,0.61765
225,0.38075,0.00105,0.00155,0.61665
226,0.38245,0.0012,0.0016,0.61475
227,0.3838,0.00135,0.00165,0.6132
228,0.3858,0.00125,0.00185,0.6111
229,0.3874,0.0011,0.002,0.6095
230,0.3893,0.00095,0.0023,0.60745
231,0.3907,0.0012,0.00245,0.60565
232,0.39135,0.00195,0.00245,0.60425
233,0.39295,0.0019,0.0028,0.60235
234,0.3939,0.00225,0.0025,0.60135
235,0.3952,0.00245,0.0027,0.59965
236,0.3959,0.0028,0.00335,0.59795
237,0.39635,0.0028,0.00365,0.5972
238,0.39735,0.0029,0.00365,0.5961
239,0.39825,0.003,0.00345,0.5953
240,0.3987,0.00345,0.0041,0.59375
241,0.3995,0.00305,0.00475,0.5927
242,0.40045,0.0031,0.005,0.59145
243,0.4014,0.00325,0.0053,0.59005
244,0.4017,0.0035,0.0054,0.5894
245,0.40245,0.0042,0.0053,0.58805
246,0.4026,0.00455,0.00585,0.587
247,0.40295,0.00425,0.007,0.5858
248,0.4031,0.0043,0.00775,0.58485
249,0.4032,0.00455,0.0081,0.58415
250,0.4025,0.00585,0.00785,0.5838
251,0.40265,0.0059,0.0086,0.58285
252,0.40245,0.0059,0.00915,0.5825
253,0.40225,0.0062,0.00955,0.582
254,0.40185,0.00675,0.0097,0.5817
255,0.40165,0.0072,0.0101,0.58105
256,0.40105,0.0073,0.0107,0.58095
257,0.3996,0.0085,0.01095,0.58095
258,0.3986,0.00885,0.0117,0.58085
259,0.39825,0.0092,0.01205,0.5805
260,0.397,0.0093,0.0129,0.5808
261,0.3966,0.00935,0.01385,0.5802
262,0.39495,0.00995,0.0147,0.5804
263,0.39415,0.0105,0.0155,0.57985
264,0.3922,0.0119,0.01595,0.57995
265,0.3912,0.0114,0.0173,0.5801
266,0.38865,0.01285,0.018,0.5805
267,0.38635,0.01335,0.0193,0.581
268,0.3837,0.01465,0.0195,0.58215
269,0.3814,0.0156,0.0202,0.5828
270,0.37905,0.01645,0.02055,0.58395
271,0.3774,0.0158,0.0216,0.5852
272,0.3737,0.0167,0.0236,0.586
273,0.37145,0.01735,0.0245,0.5867
274,0.3671,0.0191,0.02565,0.58815
275,0.36495,0.0181,0.0268,0.59015
276,0.3612,0.0184,0.02765,0.59275
277,0.35925,0.0189,0.0285,0.59335
278,0.3543,0.02055,0.0294,0.59575
279,0.3515,0.02005,0.03135,0.5971
280,0.34675,0.02135,0.0327,0.5992
281,0.3436,0.0216,0.03365,0.60115
282,0.3373,0.02345,0.0358,0.60345
283,0.33495,0.02285,0.0363,0.6059
284,0.32985,0.02425,0.03665,0.60925
285,0.3272,0.02245,0.03925,0.6111
286,0.322,0.0242,0.03995,0.61385
287,0.3176,0.02505,0.0404,0.61695
288,0.31175,0.02525,0.0426,0.6204
289,0.3091,0.0249,0.04405,0.62195
290,0.3032,0.026,0.045,0.6258
291,0.2985,0.0259,0.046,0.6296
292,0.29165,0.02815,0.0463,0.6339
293,0.28775,0.028,0.0468,0.63745
294,0.2815,0.028,0.04805,0.64245
295,0.2784,0.02735,0.04795,0.6463
296,0.27335,0.0266,0.0497,0.65035
297,0.26975,0.0256,0.0509,0.65375
298,0.2621,0.0289,0.0501,0.6589
299,0.2587,0.02775,0.05145,0.6621
300,0.25285,0.0292,0.0502,0.66775
301,0.2486,0.03015,0.05045,0.6708
302,0.2436,0.0298,0.0515,0.6751
303,0.24085,0.0286,0.0531,0.67745
304,0.23465,0.0294,0.0538,0.68215
305,0.2319,0.0283,0.0543,0.6855
306,0.2248,0.03035,0.05355,0.6913
307,0.223,0.029,0.0544,0.6936
308,0.21805,0.0276,0.05535,0.699
309,0.21555,0.02715,0.0548,0.7025
310,0.21085,0.02665,0.05545,0.70705
311,0.2105,0.025,0.0548,0.7097
312,0.20535,0.02555,0.05335,0.71575
313,0.20545,0.0237,0.053,0.71785
314,0.2009,0.0239,0.0526,0.7226
315,0.2003,0.02325,0.05155,0.7249
316,0.1954,0.0232,0.05175,0.72965
317,0.19655,0.02205,0.04905,0.73235
318,0.1926,0.02245,0.04765,0.7373
319,0.1937,0.02115,0.0472,0.73795
320,0.1899,0.0218,0.04595,0.74235
321,0.19015,0.02075,0.04565,0.74345
322,0.18575,0.02105,0.0455,0.7477
323,0.1863,0.01965,0.04435,0.7497
324,0.18245,0.01965,0.04375,0.75415
325,0.184,0.01775,0.0425,0.75575
326,0.18045,0.01855,0.04175,0.75925
327,0.182,0.01765,0.04115,0.7592
328,0.17895,0.01875,0.03965,0.76265
329,0.18165,0.0168,0.03925,0.7623
330,0.17875,0.01685,0.0384,0.766
331,0.17985,0.01605,0.0383,0.7658
332,0.17725,0.0161,0.03625,0.7704
333,0.18115,0.0155,0.0345,0.76885
334,0.1792,0.0159,0.0341,0.7708
335,0.1817,0.01405,0.0338,0.77045
336,0.17915,0.01525,0.0334,0.7722
337,0.1827,0.0126,0.0334,0.7713
338,0.1798,0.0136,0.0324,0.7742
339,0.18325,0.01285,0.03065,0.77325
340,0.18205,0.01285,0.03045,0.77465
341,0.18585,0.0115,0.02925,0.7734
342,0.18265,0.01345,0.02775,0.77615
343,0.1861,0.01195,0.0273,0.77465
344,0.1839,0.0125,0.0273,0.7763
345,0.18755,0.01225,0.02655,0.77365
346,0.18615,0.01145,0.0273,0.7751
347,0.18965,0.01005,0.0266,0.7737
348,0.18835,0.01115,0.02575,0.77475
349,0.19385,0.0096,0.0256,0.77095
350,0.19205,0.01125,0.0246,0.7721
351,0.1953,0.01065,0.0251,0.76895
352,0.1945,0.0107,0.0245,0.7703
353,0.19855,0.0105,0.02405,0.7669
354,0.19635,0.01125,0.02385,0.76855
355,0.2009,0.01015,0.0226,0.76635
356,0.19985,0.0099,0.02345,0.7668
357,0.2048,0.00885,0.02235,0.764
358,0.20295,0.01085,0.01965,0.76655
359,0.2079,0.0097,0.01975,0.76265
360,0.20655,0.0109,0.0195,0.76305
361,0.21095,0.00995,0.01945,0.75965
362,0.20975,0.01015,0.0195,0.7606
363,0.2143,0.00825,0.02015,0.7573
364,0.2124,0.00945,0.01995,0.7582
365,0.2169,0.0079,0.0204,0.7548
366,0.21505,0.0095,0.02005,0.7554
367,0.22005,0.0091,0.0192,0.75165
368,0.2182,0.0105,0.0187,0.7526
369,0.2228,0.00945,0.01885,0.7489
370,0.22125,0.0093,0.01945,0.75
371,0.2263,0.00815,0.0196,0.74595
372,0.22515,0.0097,0.0183,0.74685
373,0.22855,0.0089,0.01855,0.744
374,0.2272,0.00965,0.0187,0.74445
375,0.2318,0.009,0.01855,0.74065
376,0.23035,0.00965,0.01915,0.74085
377,0.23455,0.0085,0.01875,0.7382
378,0.2331,0.01015,0.01845,0.7383
379,0.2356,0.009,0.01905,0.73635
380,0.2333,0.0104,0.0186,0.7377
381,0.23755,0.009,0.0191,0.73435
382,0.2362,0.01005,0.0183,0.73545
383,0.24055,0.0087,0.01845,0.7323
384,0.23875,0.00975,0.01795,0.73355
385,0.2442,0.0079,0.01815,0.72975
386,0.2434,0.00865,0.01785,0.7301
387,0.2479,0.0081,0.01815,0.72585
388,0.24675,0.00845,0.01745,0.72735
389,0.25205,0.0077,0.0169,0.72335
390,0.25095,0.0089,0.01595,0.7242
391,0.25565,0.0074,0.01675,0.7202
392,0.2537,0.00945,0.0159,0.72095
393,0.25835,0.0081,0.0165,0.71705
394,0.25615,0.0104,0.01605,0.7174
395,0.2606,0.009,0.0162,0.7142
396,0.25825,0.0101,0.01675,0.7149
397,0.2622,0.00905,0.0177,0.71105
398,0.26115,0.0094,0.01855,0.7109
399,0.2665,0.0092,0.0178,0.7065
400,0.26515,0.0096,0.0177,0.70755
401,0.26975,0.00865,0.018,0.7036
402,0.26785,0.00945,0.01845,0.70425
403,0.2718,0.00885,0.018,0.70135
404,0.26905,0.01045,0.01805,0.70245
405,0.27355,0.00935,0.0182,0.6989
406,0.26995,0.0117,0.019,0.69935
407,0.27455,0.0101,0.0189,0.69645
408,0.27205,0.012,0.01865,0.6973
409,0.27675,0.01065,0.0194,0.6932
410,0.27385,0.0119,0.0206,0.69365
411,0.2776,0.0116,0.0205,0.6903
412,0.27525,0.01315,0.0205,0.6911
413,0.27945,0.01115,0.02155,0.68785
414,0.277,0.01345,0.0209,0.68865
415,0.2813,0.01205,0.02115,0.6855
416,0.27815,0.0136,0.0214,0.68685
417,0.28155,0.01205,0.0221,0.6843
418,0.27765,0.01395,0.0222,0.6862
419,0.2809,0.0124,0.0222,0.6845
420,0.2768,0.0152,0.0215,0.6865
421,0.28135,0.0128,0.02255,0.6833
422,0.27765,0.0143,0.0234,0.68465
423,0.2812,0.0128,0.0239,0.6821
424,0.2774,0.01485,0.0238,0.68395
425,0.28175,0.0123,0.0247,0.68125
426,0.2774,0.0148,0.0244,0.6834
427,0.2815,0.01265,0.02525,0.6806
428,0.27885,0.01395,0.02535,0.68185
429,0.28365,0.01225,0.02525,0.67885
430,0.28025,0.01425,0.02495,0.68055
431,0.28355,0.01245,0.0256,0.6784
432,0.2808,0.0139,0.0256,0.6797
433,0.2855,0.012,0.0264,0.6761
434,0.28085,0.01495,0.02645,0.67775
435,0.28465,0.0136,0.02665,0.6751
436,0.2798,0.0169,0.0263,0.677
437,0.2825,0.01575,0.0268,0.67495
438,0.27835,0.0178,0.02795,0.6759
439,0.28165,0.0162,0.0281,0.67405
440,0.27715,0.0189,0.0285,0.67545
441,0.28035,0.0157,0.02925,0.6747
442,0.27525,0.018,0.03,0.67675
443,0.2793,0.01595,0.03045,0.6743
444,0.27375,0.01935,0.03025,0.67665
445,0.27715,0.0166,0.03115,0.6751
446,0.2709,0.0201,0.0316,0.6774
447,0.27435,0.01855,0.0312,0.6759
448,0.2692,0.02015,0.0327,0.67795
449,0.2733,0.0176,0.03365,0.67545
450,0.26665,0.0206,0.0347,0.67805
451,0.26955,0.01835,0.0351,0.677
452,0.26345,0.02145,0.03495,0.68015
453,0.26605,0.01975,0.0358,0.6784
454,0.2594,0.02305,0.0352,0.68235
455,0.2619,0.0206,0.0367,0.6808
456,0.25445,0.02395,0.038,0.6836
457,0.25755,0.02055,0.03875,0.68315
458,0.25205,0.02245,0.0391,0.6864
459,0.25615,0.0188,0.041,0.68405
460,0.25015,0.0211,0.0412,0.68755
461,0.25295,0.0188,0.0416,0.68665
462,0.2469,0.022,0.04185,0.68925
463,0.2508,0.02,0.04095,0.68825
464,0.24455,0.02395,0.0406,0.6909
465,0.2477,0.0213,0.04015,0.69085
466,0.24135,0.02355,0.0406,0.6945
467,0.2467,0.02075,0.04055,0.692
468,0.2416,0.0222,0.0411,0.6951
469,0.2451,0.0193,0.04085,0.69475
470,0.2387,0.0224,0.0412,0.6977
471,0.2423,0.0199,0.0408,0.697
472,0.2358,0.02295,0.03975,0.7015
473,0.2398,0.01975,0.0407,0.69975
474,0.2336,0.0223,0.03945,0.70465
475,0.2381,0.0195,0.03935,0.70305
476,0.2317,0.0222,0.03885,0.70725
477,0.23695,0.01945,0.0399,0.7037
478,0.2321,0.0212,0.04065,0.70605
479,0.2369,0.01795,0.04135,0.7038
480,0.2315,0.0212,0.04165,0.70565
481,0.236,0.01805,0.04155,0.7044
482,0.2302,0.02085,0.04155,0.7074
483,0.2339,0.01805,0.04125,0.7068
484,0.2273,0.022,0.0416,0.7091
485,0.23155,0.01935,0.04155,0.70755
486,0.22545,0.02225,0.04085,0.71145
487,0.22965,0.01835,0.04105,0.71095
488,0.22395,0.0217,0.0415,0.71285
489,0.22905,0.0197,0.04125,0.71
490,0.22245,0.022,0.04185,0.7137
491,0.2271,0.02005,0.0404,0.71245
492,0.2209,0.02215,0.04115,0.7158
493,0.22445,0.01895,0.0408,0.7158
494,0.2195,0.02045,0.0412,0.71885
495,0.22345,0.0181,0.04005,0.7184
496,0.21825,0.02095,0.03885,0.72195
497,0.224,0.01835,0.03895,0.7187
498,0.21865,0.02135,0.03915,0.72085
499,0.2232,0.018,0.0381,0.7207
500,0.2179,0.02055,0.03805,0.7235
501,0.2225,0.018,0.038,0.7215
502,0.2168,0.02115,0.0379,0.72415
503,0.2211,0.01905,0.03715,0.7227
504,0.21585,0.0209,0.03685,0.7264
505,0.2199,0.01875,0.03705,0.7243
506,0.21595,0.0204,0.038,0.72565
507,0.22045,0.01755,0.0383,0.7237
508,0.21585,0.01965,0.0381,0.7264
509,0.2205,0.0175,0.0381,0.7239
510,0.21735,0.01875,0.038,0.7259
511,0.2216,0.0167,0.0367,0.725
512,0.2168,0.0194,0.0368,0.727
513,0.2225,0.0167,0.03565,0.72515
514,0.21835,0.0185,0.0357,0.72745
515,0.2226,0.01565,0.0357,0.72605
516,0.21885,0.01815,0.03405,0.72895
517,0.2235,0.0155,0.03305,0.72795
518,0.2203,0.01745,0.0324,0.72985
519,0.22505,0.01555,0.03205,0.72735
520,0.22215,0.0164,0.0331,0.72835
521,0.22675,0.01365,0.0334,0.7262
522,0.22285,0.0164,0.03275,0.728
523,0.2267,0.01385,0.03245,0.727
524,0.22175,0.0169,0.0309,0.73045
525,0.2271,0.014,0.0314,0.7275
526,0.2225,0.01645,0.03115,0.7299
527,0.2262,0.01505,0.03055,0.7282
528,0.22295,0.01635,0.03105,0.72965
529,0.2275,0.0149,0.03115,0.72645
530,0.224,0.0164,0.0318,0.7278
531,0.2297,0.0139,0.03045,0.72595
532,0.22645,0.0162,0.02965,0.7277
533,0.2312,0.01295,0.03025,0.7256
534,0.22835,0.01405,0.0308,0.7268
535,0.23305,0.01265,0.0306,0.7237
536,0.2308,0.01415,0.03055,0.7245
537,0.23515,0.01275,0.0298,0.7223
538,0.23055,0.01645,0.0289,0.7241
539,0.23505,0.0138,0.0293,0.72185
540,0.2314,0.0159,0.03,0.7227
541,0.23485,0.015,0.0293,0.72085
542,0.2312,0.01675,0.02955,0.7225
543,0.2345,0.01515,0.0298,0.72055
544,0.2305,0.01835,0.02995,0.7212
545,0.2336,0.0163,0.03025,0.71985
546,0.2308,0.01795,0.03045,0.7208
547,0.2354,0.0166,0.03,0.718
548,0.2305,0.01985,0.02985,0.7198
549,0.23535,0.01645,0.03035,0.71785
550,0.2326,0.01695,0.0311,0.71935
551,0.2367,0.0146,0.03145,0.71725
552,0.23425,0.01645,0.03165,0.71765
553,0.2383,0.0153,0.0304,0.716
554,0.23465,0.0169,0.0313,0.71715
555,0.2398,0.0146,0.03135,0.71425
556,0.2361,0.01755,0.0311,0.71525
557,0.24175,0.01545,0.02995,0.71285
558,0.23795,0.0175,0.0308,0.71375
559,0.24245,0.01485,0.03075,0.71195
560,0.23905,0.017,0.0308,0.71315
561,0.24325,0.0155,0.03055,0.7107
562,0.24005,0.01715,0.0307,0.7121
563,0.2442,0.01535,0.0313,0.70915
564,0.241,0.01695,0.03105,0.711
565,0.2442,0.0153,0.03165,0.70885
566,0.24065,0.01615,0.03165,0.71155
567,0.24325,0.01525,0.031,0.7105
568,0.2402,0.0168,0.032,0.711
569,0.2445,0.01465,0.03275,0.7081
570,0.24055,0.01695,0.033,0.7095
571,0.2442,0.01515,0.03295,0.7077
572,0.23985,0.01745,0.0329,0.7098
573,0.24425,0.01445,0.03295,0.70835
574,0.2394,0.01785,0.03215,0.7106
575,0.24425,0.0147,0.0324,0.70865
576,0.2409,0.01685,0.03245,0.7098
577,0.24445,0.0159,0.0321,0.70755
578,0.2403,0.01835,0.0314,0.70995
579,0.2438,0.01595,0.0322,0.70805
580,0.24035,0.01755,0.03165,0.71045
581,0.24335,0.01535,0.03115,0.71015
582,0.2392,0.0179,0.03095,0.71195
583,0.243,0.016,0.0314,0.7096
584,0.2393,0.01775,0.032,0.71095
585,0.2436,0.0157,0.03205,0.70865
586,0.2397,0.0182,0.03265,0.70945
587,0.2431,0.01705,0.03215,0.7077
588,0.2397,0.0187,0.0332,0.7084
589,0.24225,0.017,0.0337,0.70705
590,0.23755,0.02025,0.0328,0.7094
591,0.24135,0.01845,0.0332,0.707
592,0.2373,0.02145,0.0327,0.70855
593,0.24,0.0192,0.033,0.7078
594,0.2365,0.0201,0.03385,0.70955
595,0.23995,0.0185,0.034,0.70755
596,0.2361,0.0196,0.0346,0.7097
597,0.2389,0.01745,0.0344,0.70925
598,0.23535,0.0192,0.0337,0.71175
599,0.23935,0.0168,0.034,0.70985
600,0.23615,0.0179,0.03385,0.7121
601,0.2395,0.0151,0.03355,0.71185
602,0.2359,0.01715,0.0331,0.71385
603,0.2401,0.0157,0.03325,0.71095
604,0.23635,0.01735,0.0328,0.7135
605,0.2393,0.01525,0.03275,0.7127
606,0.23485,0.01825,0.03225,0.71465
607,0.23985,0.01515,0.03325,0.71175
608,0.2356,0.0181,0.0327,0.7136
609,0.2394,0.01635,0.0326,0.71165
610,0.2357,0.0184,0.03265,0.71325
611,0.2392,0.01655,0.0324,0.71185
612,0.23445,0.01935,0.0319,0.7143
613,0.23785,0.0167,0.0328,0.71265
614,0.2352,0.0165,0.03365,0.71465
615,0.23835,0.0151,0.0336,0.71295
616,0.23395,0.01795,0.0331,0.715
617,0.23795,0.01605,0.0325,0.7135
618,0.23355,0.01835,0.0321,0.716
619,0.23645,0.01675,0.03285,0.71395
620,0.23375,0.01715,0.0342,0.7149
621,0.2363,0.01625,0.0341,0.71335
622,0.23235,0.01825,0.03445,0.71495
623,0.23625,0.0163,0.03405,0.7134
624,0.23175,0.0187,0.0334,0.71615
625,0.2345,0.01685,0.03405,0.7146
626,0.2304,0.01845,0.0336,0.71755
627,0.23435,0.0164,0.0332,0.71605
628,0.23085,0.01825,0.03295,0.71795
629,0.23505,0.0159,0.03365,0.7154
630,0.2324,0.01705,0.033,0.71755
631,0.23615,0.01505,0.0332,0.7156
632,0.23265,0.0166,0.0337,0.71705
633,0.236,0.0152,0.03345,0.71535
634,0.2323,0.0172,0.0326,0.7179
635,0.23495,0.01665,0.03275,0.71565
636,0.23055,0.0191,0.03215,0.7182
637,0.2353,0.0166,0.03215,0.71595
638,0.23125,0.0178,0.03275,0.7182
639,0.2354,0.01615,0.0322,0.71625
640,0.23245,0.01695,0.03245,0.71815
641,0.237,0.0149,0.03265,0.71545
