"t","S","E","I","R"
178,0.2873,0.00095,0.00135,0.7104
179,0.2892,0.0011,0.00125,0.70845
180,0.2913,0.0011,0.00135,0.70625
181,0.2933,9e-04,0.0016,0.7042
182,0.2947,9e-04,0.00155,0.70285
183,0.2961,8e-04,0.00145,0.70165
184,0.29735,0.00105,0.0013,0.7003
185,0.2992,0.00115,0.0014,0.69825
186,0.30075,0.0012,0.00155,0.6965
187,0.303,0.0012,0.00165,0.69415
188,0.30485,0.00095,0.0019,0.6923
189,0.30655,0.0011,0.0019,0.69045
190,0.30795,0.0014,0.00195,0.6887
191,0.3096,0.00135,0.0019,0.68715
192,0.31125,0.00145,0.00215,0.68515
193,0.31305,0.0016,0.00205,0.6833
194,0.31455,0.0014,0.0024,0.68165
195,0.317,0.00135,0.0026,0.67905
196,0.3184,0.00135,0.0026,0.67765
197,0.31975,0.00135,0.00275,0.67615
198,0.3206,0.0015,0.00285,0.67505
199,0.32185,0.0018,0.00255,0.6738
200,0.3225,0.00215,0.0028,0.67255
201,0.32415,0.00225,0.0029,0.6707
202,0.3255,0.00265,0.00285,0.669
203,0.32685,0.0027,0.0031,0.66735
204,0.32745,0.00265,0.0037,0.6662
205,0.329,0.00275,0.0039,0.66435
206,0.3297,0.00285,0.00405,0.6634
207,0.3313,0.00275,0.0044,0.66155
208,0.3323,0.0025,0.0049,0.6603
209,0.3343,0.0024,0.0051,0.6582
210,0.33465,0.0031,0.0051,0.65715
211,0.33595,0.0033,0.0049,0.65585
212,0.33695,0.00345,0.0051,0.6545
213,0.3377,0.00335,0.0052,0.65375
214,0.3386,0.00365,0.00505,0.6527
215,0.3398,0.00355,0.00545,0.6512
216,0.34035,0.00375,0.0055,0.6504
217,0.34135,0.0038,0.00535,0.6495
218,0.34225,0.0037,0.0062,0.64785
219,0.3437,0.00325,0.00625,0.6468
220,0.3444,0.00365,0.00615,0.6458
221,0.34505,0.0042,0.00625,0.6445
222,0.3452,0.0047,0.0068,0.6433
223,0.346,0.00485,0.0071,0.64205
224,0.34625,0.00595,0.00685,0.64095
225,0.3468,0.00575,0.0076,0.63985
226,0.3468,0.00615,0.00815,0.6389
227,0.3475,0.00645,0.00835,0.6377
228,0.3471,0.00695,0.0089,0.63705
229,0.34745,0.0072,0.00905,0.6363
230,0.3481,0.0072,0.0092,0.6355
231,0.3484,0.007,0.0096,0.635
232,0.34855,0.0071,0.01025,0.6341
233,0.34905,0.0065,0.01085,0.6336
234,0.34815,0.0076,0.0109,0.63335
235,0.3486,0.00685,0.0118,0.63275
236,0.3482,0.0073,0.01185,0.63265
237,0.348,0.00815,0.01245,0.6314
238,0.34765,0.0087,0.01285,0.6308
239,0.3479,0.00875,0.0135,0.62985
240,0.34725,0.00925,0.01405,0.62945
241,0.34745,0.009,0.0144,0.62915
242,0.346,0.0098,0.0149,0.6293
243,0.3459,0.0106,0.0154,0.6281
244,0.3435,0.01105,0.01615,0.6293
245,0.3434,0.0112,0.0166,0.6288
246,0.3426,0.012,0.01685,0.62855
247,0.3418,0.01175,0.0179,0.62855
248,0.33995,0.01245,0.0189,0.6287
249,0.33955,0.01275,0.01915,0.62855
250,0.33685,0.0136,0.01945,0.6301
251,0.3357,0.014,0.02015,0.63015
252,0.33275,0.01525,0.0212,0.6308
253,0.33145,0.0144,0.02185,0.6323
254,0.32935,0.0141,0.02365,0.6329
255,0.32755,0.01465,0.02435,0.63345
256,0.32525,0.01575,0.02445,0.63455
257,0.32475,0.0155,0.02475,0.635
258,0.32185,0.01655,0.0253,0.6363
259,0.32045,0.01745,0.025,0.6371
260,0.3176,0.0167,0.02645,0.63925
261,0.31685,0.0162,0.02785,0.6391
262,0.31485,0.01605,0.02915,0.63995
263,0.3135,0.01615,0.0294,0.64095
264,0.3094,0.01825,0.0288,0.64355
265,0.3082,0.0167,0.03025,0.64485
266,0.3036,0.01845,0.0303,0.64765
267,0.3014,0.01795,0.0314,0.64925
268,0.2978,0.0187,0.03215,0.65135
269,0.29625,0.0187,0.0318,0.65325
270,0.2917,0.0204,0.03265,0.65525
271,0.2894,0.0216,0.03215,0.65685
272,0.2847,0.0224,0.034,0.6589
273,0.2825,0.02205,0.03465,0.6608
274,0.27955,0.0218,0.0353,0.66335
275,0.2769,0.0223,0.03655,0.66425
276,0.2719,0.023,0.0374,0.6677
277,0.26945,0.0232,0.03795,0.6694
278,0.265,0.0238,0.0384,0.6728
279,0.26315,0.0239,0.0386,0.67435
280,0.2597,0.02335,0.041,0.67595
281,0.2575,0.02245,0.0421,0.67795
282,0.2516,0.02465,0.04225,0.6815
283,0.2499,0.0236,0.04275,0.68375
284,0.2445,0.0243,0.044,0.6872
285,0.24235,0.0234,0.0445,0.68975
286,0.237,0.02415,0.0455,0.69335
287,0.23655,0.0229,0.04555,0.695
288,0.2317,0.0238,0.0463,0.6982
289,0.2319,0.02265,0.0462,0.69925
290,0.22755,0.0233,0.0458,0.70335
291,0.22595,0.02235,0.0453,0.7064
292,0.22045,0.02395,0.04535,0.71025
293,0.22,0.02315,0.0446,0.71225
294,0.21525,0.0229,0.046,0.71585
295,0.21505,0.02105,0.0466,0.7173
296,0.21065,0.02135,0.0467,0.7213
297,0.2111,0.01935,0.0468,0.72275
298,0.20735,0.01965,0.0458,0.7272
299,0.20765,0.0186,0.04495,0.7288
300,0.20415,0.0191,0.04475,0.732
301,0.20675,0.0169,0.04425,0.7321
302,0.20355,0.017,0.04395,0.7355
303,0.20505,0.01615,0.042,0.7368
304,0.20145,0.0173,0.0404,0.74085
305,0.20235,0.01715,0.0398,0.7407
306,0.1996,0.0176,0.03925,0.74355
307,0.20185,0.0154,0.0389,0.74385
308,0.1979,0.0167,0.0383,0.7471
309,0.19895,0.01595,0.0367,0.7484
310,0.19645,0.01655,0.03605,0.75095
311,0.1982,0.01465,0.0368,0.75035
312,0.195,0.0161,0.03555,0.75335
313,0.19735,0.0153,0.0346,0.75275
314,0.1953,0.01545,0.03395,0.7553
315,0.19675,0.0146,0.0335,0.75515
316,0.19475,0.0147,0.03285,0.7577
317,0.1973,0.0131,0.0323,0.7573
318,0.19485,0.0135,0.03265,0.759
319,0.19755,0.0128,0.03185,0.7578
320,0.1967,0.01305,0.03085,0.7594
321,0.19955,0.01245,0.02915,0.75885
322,0.19785,0.0136,0.02915,0.7594
323,0.2016,0.0124,0.02855,0.75745
324,0.1995,0.0136,0.02835,0.75855
325,0.20255,0.01365,0.0276,0.7562
326,0.2007,0.01385,0.02855,0.7569
327,0.2049,0.01275,0.0286,0.75375
328,0.20385,0.0122,0.02905,0.7549
329,0.20865,0.0109,0.0287,0.75175
330,0.20615,0.0126,0.0275,0.75375
331,0.2092,0.0125,0.0263,0.752
332,0.2082,0.0124,0.02575,0.75365
333,0.2114,0.01175,0.025,0.75185
334,0.2101,0.0123,0.0245,0.7531
335,0.2133,0.0112,0.025,0.7505
336,0.21175,0.0117,0.02395,0.7526
337,0.21475,0.01075,0.02375,0.75075
338,0.2124,0.01165,0.02375,0.7522
339,0.21615,0.01105,0.02315,0.74965
340,0.21485,0.0122,0.0227,0.75025
341,0.2189,0.0111,0.02235,0.74765
342,0.2169,0.01225,0.02265,0.7482
343,0.22065,0.01155,0.0227,0.7451
344,0.2181,0.01295,0.02275,0.7462
345,0.2222,0.01195,0.0235,0.74235
346,0.22085,0.01245,0.02325,0.74345
347,0.22445,0.01155,0.02365,0.74035
348,0.22245,0.0122,0.0231,0.74225
349,0.2261,0.01175,0.0226,0.73955
350,0.22375,0.01335,0.02225,0.74065
351,0.22805,0.01165,0.02225,0.73805
352,0.22555,0.013,0.02285,0.7386
353,0.2297,0.0116,0.02305,0.73565
354,0.2279,0.0129,0.0228,0.7364
355,0.23095,0.0116,0.02175,0.7357
356,0.22995,0.012,0.0223,0.73575
357,0.23445,0.01095,0.02235,0.73225
358,0.23295,0.01175,0.0221,0.7332
359,0.23565,0.0106,0.02265,0.7311
360,0.2331,0.01185,0.02215,0.7329
361,0.2352,0.01105,0.02175,0.732
362,0.23285,0.013,0.02175,0.7324
363,0.23755,0.0118,0.02215,0.7285
364,0.23605,0.0112,0.0235,0.72925
365,0.2392,0.0103,0.02345,0.72705
366,0.2366,0.0122,0.0228,0.7284
367,0.2395,0.01195,0.0223,0.72625
368,0.2372,0.0124,0.02225,0.72815
369,0.2403,0.01115,0.02215,0.7264
370,0.2367,0.01325,0.0225,0.72755
371,0.24085,0.01125,0.02225,0.72565
372,0.2388,0.012,0.0224,0.7268
373,0.2428,0.0111,0.0218,0.7243
374,0.2407,0.01245,0.0217,0.72515
375,0.2442,0.0112,0.0221,0.7225
376,0.24145,0.0129,0.02235,0.7233
377,0.2471,0.0116,0.02255,0.71875
378,0.24445,0.01305,0.02215,0.72035
379,0.24905,0.0111,0.0227,0.71715
380,0.2467,0.01225,0.02275,0.7183
381,0.25055,0.01105,0.023,0.7154
382,0.24775,0.01275,0.0226,0.7169
383,0.2518,0.0113,0.0225,0.7144
384,0.24885,0.01275,0.02225,0.71615
385,0.25345,0.01205,0.0222,0.7123
386,0.25105,0.0128,0.0227,0.71345
387,0.25435,0.01175,0.02285,0.71105
388,0.25155,0.01265,0.02405,0.71175
389,0.25595,0.01085,0.0237,0.7095
390,0.25305,0.0128,0.0233,0.71085
391,0.2569,0.01225,0.02375,0.7071
392,0.2542,0.0134,0.024,0.7084
393,0.2579,0.01225,0.02485,0.705
394,0.2549,0.01345,0.02485,0.7068
395,0.25855,0.0117,0.0238,0.70595
396,0.25495,0.0134,0.02435,0.7073
397,0.25825,0.01175,0.0251,0.7049
398,0.2552,0.0136,0.02565,0.70555
399,0.26,0.0122,0.0259,0.7019
400,0.25605,0.0144,0.02565,0.7039
401,0.2597,0.0131,0.0251,0.7021
402,0.2565,0.0146,0.0262,0.7027
403,0.26005,0.01305,0.02675,0.70015
404,0.2565,0.01525,0.02555,0.7027
405,0.26025,0.0139,0.02495,0.7009
406,0.25755,0.01505,0.0258,0.7016
407,0.2622,0.0131,0.02655,0.69815
408,0.25825,0.0154,0.0272,0.69915
409,0.2622,0.0145,0.0267,0.6966
410,0.2583,0.0156,0.02725,0.69885
411,0.26205,0.01385,0.02805,0.69605
412,0.25935,0.01545,0.0284,0.6968
413,0.26395,0.0141,0.0282,0.69375
414,0.25925,0.01685,0.02855,0.69535
415,0.2627,0.01575,0.0288,0.69275
416,0.25895,0.01745,0.0293,0.6943
417,0.2625,0.01565,0.0298,0.69205
418,0.258,0.0186,0.0291,0.6943
419,0.2616,0.01565,0.03035,0.6924
420,0.25755,0.01715,0.03115,0.69415
421,0.26155,0.01505,0.03215,0.69125
422,0.2565,0.01785,0.03175,0.6939
423,0.2602,0.01585,0.03155,0.6924
424,0.2562,0.0181,0.03135,0.69435
425,0.2594,0.0163,0.03145,0.69285
426,0.25495,0.01845,0.0325,0.6941
427,0.2584,0.01695,0.03185,0.6928
428,0.2537,0.019,0.0315,0.6958
429,0.25785,0.0161,0.03205,0.694
430,0.2535,0.018,0.03195,0.69655
431,0.2563,0.01615,0.03295,0.6946
432,0.25135,0.0177,0.0339,0.69705
433,0.25505,0.0157,0.03335,0.6959
434,0.24905,0.01885,0.03355,0.69855
435,0.25295,0.01705,0.03255,0.69745
436,0.2482,0.01915,0.03295,0.6997
437,0.25165,0.01645,0.03375,0.69815
438,0.2471,0.019,0.0331,0.7008
439,0.2517,0.0166,0.03325,0.69845
440,0.2468,0.01885,0.0336,0.70075
441,0.2496,0.0177,0.03315,0.69955
442,0.24585,0.01905,0.033,0.7021
443,0.2497,0.0174,0.0326,0.7003
444,0.2452,0.01875,0.0339,0.70215
445,0.2492,0.01715,0.03275,0.7009
446,0.2444,0.0194,0.03255,0.70365
447,0.24845,0.0169,0.03345,0.7012
448,0.24345,0.0198,0.03345,0.7033
449,0.2477,0.0175,0.03365,0.70115
450,0.2437,0.01955,0.0336,0.70315
451,0.2476,0.017,0.0347,0.7007
452,0.2428,0.0189,0.0361,0.7022
453,0.24615,0.017,0.0355,0.70135
454,0.2401,0.02035,0.03575,0.7038
455,0.2433,0.01895,0.03505,0.7027
456,0.23875,0.0208,0.03555,0.7049
457,0.2426,0.0178,0.03655,0.70305
458,0.23815,0.0195,0.03645,0.7059
459,0.2424,0.01705,0.0362,0.70435
460,0.23705,0.02065,0.0364,0.7059
461,0.24025,0.01835,0.0362,0.7052
462,0.23575,0.0204,0.0353,0.70855
463,0.2399,0.01715,0.03615,0.7068
464,0.23485,0.02005,0.03655,0.70855
465,0.23855,0.0184,0.0368,0.70625
466,0.2333,0.02135,0.0363,0.70905
467,0.237,0.01835,0.0366,0.70805
468,0.233,0.01945,0.037,0.71055
469,0.23635,0.01795,0.03735,0.70835
470,0.2303,0.02005,0.03765,0.712
471,0.23415,0.0187,0.03755,0.7096
472,0.22945,0.02065,0.0373,0.7126
473,0.23335,0.0183,0.03715,0.7112
474,0.2278,0.02185,0.03685,0.7135
475,0.23225,0.0193,0.0366,0.71185
476,0.2267,0.02145,0.03745,0.7144
477,0.2311,0.01845,0.0375,0.71295
478,0.2259,0.0218,0.03615,0.71615
479,0.22975,0.0189,0.0364,0.71495
480,0.2251,0.0216,0.03565,0.71765
481,0.2294,0.01845,0.0365,0.71565
482,0.2247,0.01975,0.03645,0.7191
483,0.2298,0.0171,0.03695,0.71615
484,0.2249,0.0189,0.03775,0.71845
485,0.229,0.0168,0.03705,0.71715
486,0.2234,0.0203,0.03615,0.72015
487,0.2271,0.0185,0.0357,0.7187
488,0.2228,0.02,0.03615,0.72105
489,0.227,0.01725,0.0364,0.71935
490,0.2222,0.02,0.0365,0.7213
491,0.22605,0.0179,0.0364,0.71965
492,0.2215,0.01945,0.0371,0.72195
493,0.2251,0.01585,0.0382,0.72085
494,0.21935,0.0198,0.0374,0.72345
495,0.2242,0.0172,0.0369,0.7217
496,0.21955,0.0191,0.0366,0.72475
497,0.22435,0.01655,0.03665,0.72245
498,0.22035,0.019,0.03665,0.724
499,0.22405,0.0173,0.0368,0.72185
500,0.22095,0.01855,0.0362,0.7243
501,0.22465,0.0172,0.0358,0.72235
502,0.2207,0.0189,0.0357,0.7247
503,0.2254,0.0162,0.03585,0.72255
504,0.22055,0.01875,0.03565,0.72505
505,0.22385,0.01625,0.03515,0.72475
506,0.2195,0.01885,0.03385,0.7278
507,0.22455,0.01665,0.03405,0.72475
508,0.22035,0.01855,0.03355,0.72755
509,0.2249,0.0167,0.0329,0.7255
510,0.22165,0.01755,0.03385,0.72695
511,0.226,0.0154,0.0338,0.7248
512,0.2223,0.0164,0.03425,0.72705
513,0.227,0.0147,0.0342,0.7241
514,0.22285,0.01695,0.0345,0.7257
515,0.22665,0.01585,0.033,0.7245
516,0.2239,0.0168,0.033,0.7263
517,0.2283,0.0153,0.03335,0.72305
518,0.2254,0.0175,0.0331,0.724
519,0.2299,0.01495,0.033,0.72215
520,0.2271,0.01575,0.03355,0.7236
521,0.2305,0.01365,0.03265,0.7232
522,0.2264,0.0164,0.0313,0.7259
523,0.23095,0.01475,0.03145,0.72285
524,0.22875,0.016,0.0318,0.72345
525,0.2331,0.0142,0.0319,0.7208
526,0.2306,0.0148,0.0328,0.7218
527,0.2344,0.01295,0.0324,0.72025
528,0.23005,0.0151,0.0318,0.72305
529,0.23395,0.0135,0.0307,0.72185
530,0.2309,0.0153,0.0308,0.723
531,0.2352,0.0136,0.0297,0.7215
532,0.2335,0.0142,0.0299,0.7224
533,0.23605,0.01365,0.0293,0.721
534,0.2317,0.0158,0.03025,0.72225
535,0.23495,0.0149,0.02955,0.7206
536,0.231,0.017,0.0299,0.7221
537,0.23445,0.01455,0.03025,0.72075
538,0.2316,0.01585,0.0307,0.72185
539,0.2368,0.0146,0.03005,0.71855
540,0.2335,0.0163,0.0304,0.7198
541,0.2364,0.0139,0.0314,0.7183
542,0.23345,0.0155,0.0313,0.71975
543,0.23705,0.0144,0.0311,0.71745
544,0.23315,0.01645,0.03065,0.71975
545,0.23765,0.0141,0.03145,0.7168
546,0.2341,0.0163,0.0311,0.7185
547,0.23865,0.01415,0.0317,0.7155
548,0.23475,0.01665,0.03135,0.71725
549,0.239,0.01495,0.03225,0.7138
550,0.2362,0.01645,0.03215,0.7152
551,0.2401,0.0145,0.0317,0.7137
552,0.2344,0.01745,0.03195,0.7162
553,0.2379,0.01535,0.032,0.71475
554,0.2343,0.01655,0.0323,0.71685
555,0.2376,0.0151,0.03205,0.71525
556,0.23375,0.0176,0.031,0.71765
557,0.23765,0.01465,0.0313,0.7164
558,0.23395,0.0168,0.0313,0.71795
559,0.2374,0.0151,0.0318,0.7157
560,0.23415,0.01725,0.03175,0.71685
561,0.2379,0.0157,0.03195,0.71445
562,0.23365,0.01665,0.0333,0.7164
563,0.23785,0.01605,0.0323,0.7138
564,0.23365,0.019,0.03145,0.7159
565,0.23685,0.0164,0.0327,0.71405
566,0.2324,0.019,0.03205,0.71655
567,0.2357,0.0167,0.03225,0.71535
568,0.2314,0.0194,0.03345,0.71575
569,0.23395,0.0172,0.03395,0.7149
570,0.22945,0.01885,0.0336,0.7181
571,0.23215,0.01705,0.0331,0.7177
572,0.2296,0.0173,0.03275,0.72035
573,0.23445,0.0153,0.03245,0.7178
574,0.23135,0.01655,0.0328,0.7193
575,0.23495,0.01475,0.0323,0.718
576,0.2315,0.016,0.03195,0.72055
577,0.2346,0.01455,0.0303,0.72055
578,0.2313,0.01605,0.0301,0.72255
579,0.2355,0.01395,0.02955,0.721
580,0.2333,0.01465,0.029,0.72305
581,0.2361,0.0136,0.02845,0.72185
582,0.234,0.01505,0.0282,0.72275
583,0.2374,0.01335,0.02835,0.7209
584,0.2349,0.0146,0.02845,0.72205
585,0.2394,0.0136,0.0273,0.7197
586,0.23555,0.0156,0.0279,0.72095
587,0.2402,0.01335,0.02845,0.718
588,0.23635,0.0162,0.0285,0.71895
589,0.2403,0.01495,0.02885,0.7159
590,0.2373,0.01615,0.02915,0.7174
591,0.2407,0.01535,0.02895,0.715
592,0.2377,0.01685,0.02965,0.7158
593,0.24145,0.0148,0.03055,0.7132
594,0.2389,0.01635,0.0297,0.71505
595,0.24225,0.0141,0.0304,0.71325
596,0.2386,0.01615,0.03,0.71525
597,0.24205,0.0141,0.03085,0.713
598,0.23725,0.01725,0.02955,0.71595
599,0.24205,0.0148,0.0298,0.71335
600,0.23865,0.017,0.0293,0.71505
601,0.24265,0.0136,0.03015,0.7136
602,0.2392,0.0154,0.0299,0.7155
603,0.24345,0.01365,0.0298,0.7131
604,0.24,0.015,0.0299,0.7151
605,0.2419,0.01455,0.0299,0.71365
606,0.2381,0.01675,0.0301,0.71505
607,0.242,0.01575,0.0295,0.71275
608,0.23835,0.0174,0.02895,0.7153
609,0.2421,0.0156,0.0289,0.7134
610,0.23885,0.0171,0.0293,0.71475
611,0.24265,0.0149,0.0296,0.71285
612,0.23875,0.01765,0.02935,0.71425
613,0.24275,0.01475,0.03025,0.71225
614,0.2403,0.01545,0.0307,0.71355
615,0.2441,0.0134,0.0308,0.7117
616,0.23985,0.0167,0.02965,0.7138
617,0.24475,0.014,0.0294,0.71185
618,0.24215,0.0147,0.03,0.71315
619,0.24525,0.0139,0.02995,0.7109
620,0.2419,0.0159,0.0297,0.7125
621,0.24635,0.0141,0.0293,0.71025
622,0.2432,0.01595,0.029,0.71185
623,0.2457,0.0157,0.028,0.7106
624,0.2429,0.01745,0.0283,0.71135
625,0.2475,0.0148,0.02895,0.70875
626,0.24435,0.01615,0.02945,0.71005
627,0.24815,0.01555,0.0293,0.707
628,0.24465,0.0166,0.02975,0.709
629,0.24795,0.01425,0.03025,0.70755
630,0.24435,0.01565,0.02935,0.71065
631,0.2488,0.0141,0.0292,0.7079
632,0.24525,0.0163,0.0292,0.70925
633,0.2482,0.01455,0.0293,0.70795
634,0.24505,0.0165,0.02935,0.7091
635,0.24775,0.0145,0.0298,0.70795
636,0.2444,0.016,0.03075,0.70885
637,0.24725,0.01525,0.03025,0.70725
638,0.2442,0.0163,0.0309,0.7086
639,0.2469,0.0147,0.03075,0.70765
640,0.24375,0.01695,0.03005,0.70925
641,0.2469,0.01445,0.03085,0.7078
642,0.24315,0.01595,0.0314,0.7095
