"t","S","E","I","R"
177,0.302,0.00015,2e-04,0.69765
178,0.30415,2e-04,2e-04,0.69545
179,0.3063,2e-04,0.00015,0.69335
180,0.3087,0.00015,0.00015,0.691
181,0.3114,0.00015,0.00015,0.6883
182,0.31325,0.00015,0.00015,0.68645
183,0.3155,0.00015,2e-04,0.68415
184,0.31795,2e-04,2e-04,0.68165
185,0.31975,0.00015,3e-04,0.6798
186,0.3213,1e-04,3e-04,0.6783
187,0.32385,1e-04,3e-04,0.67575
188,0.3255,2e-04,0.00035,0.67395
189,0.32715,0.00025,0.00035,0.67225
190,0.3288,0.00025,0.00045,0.6705
191,0.33065,3e-04,4e-04,0.66865
192,0.3328,0.00025,0.00035,0.6666
193,0.33455,0.00035,0.00035,0.66475
194,0.3354,0.00035,0.00035,0.6639
195,0.3376,3e-04,4e-04,0.6617
196,0.33945,3e-04,4e-04,0.65985
197,0.3418,0.00025,0.00045,0.6575
198,0.3436,3e-04,0.00045,0.65565
199,0.3454,2e-04,4e-04,0.654
200,0.3466,0.00025,4e-04,0.65275
201,0.34875,3e-04,0.00025,0.6507
202,0.3506,3e-04,0.00025,0.64885
203,0.35285,0.00015,4e-04,0.6466
204,0.35415,0.00025,3e-04,0.6453
205,0.3561,0.00035,0.00035,0.6432
206,0.35765,0.00035,0.00035,0.64165
207,0.35935,0.00025,0.00045,0.63995
208,0.361,4e-04,4e-04,0.6382
209,0.3631,0.00025,5e-04,0.63615
210,0.3647,0.00035,0.00045,0.6345
211,0.36645,0.00045,5e-04,0.6326
212,0.3678,5e-04,0.00045,0.63125
213,0.3695,0.00045,4e-04,0.62965
214,0.3707,0.00035,5e-04,0.62845
215,0.373,0.00035,6e-04,0.62605
216,0.37415,0.00045,6e-04,0.6248
217,0.3759,4e-04,0.00075,0.62295
218,0.37795,3e-04,0.00085,0.6209
219,0.37935,0.00045,9e-04,0.6193
220,0.3806,7e-04,0.00085,0.61785
221,0.38205,7e-04,7e-04,0.61655
222,0.3839,7e-04,0.00085,0.61455
223,0.38485,0.00075,9e-04,0.6135
224,0.3864,8e-04,0.00105,0.61175
225,0.3882,0.00105,0.001,0.60975
226,0.38995,0.001,0.0012,0.60785
227,0.3914,0.00095,0.0012,0.60645
228,0.39235,0.00125,0.0011,0.6053
229,0.3937,0.00105,0.00135,0.6039
230,0.39515,9e-04,0.00175,0.6022
231,0.3971,0.00105,0.00155,0.6003
232,0.39805,0.001,0.0016,0.59935
233,0.3994,0.00115,0.0016,0.59785
234,0.4006,0.00115,0.00185,0.5964
235,0.40165,0.0014,0.0017,0.59525
236,0.403,0.0013,0.0021,0.5936
237,0.405,0.00135,0.00225,0.5914
238,0.4062,0.00145,0.0026,0.58975
239,0.4078,0.00145,0.0027,0.58805
240,0.40885,0.0019,0.0026,0.58665
241,0.40975,0.00185,0.0028,0.5856
242,0.41075,0.00235,0.00295,0.58395
243,0.4121,0.0022,0.00315,0.58255
244,0.4131,0.00185,0.00375,0.5813
245,0.4145,0.00195,0.0036,0.57995
246,0.41475,0.00265,0.00355,0.57905
247,0.41535,0.00305,0.0039,0.5777
248,0.4158,0.0034,0.0042,0.5766
249,0.41645,0.00335,0.0046,0.5756
250,0.41745,0.0036,0.0051,0.57385
251,0.4178,0.0039,0.0049,0.5734
252,0.41825,0.00475,0.0049,0.5721
253,0.41825,0.0049,0.00575,0.5711
254,0.41825,0.00465,0.0063,0.5708
255,0.4189,0.0045,0.0071,0.5695
256,0.4189,0.00535,0.00665,0.5691
257,0.4194,0.0057,0.0069,0.568
258,0.4187,0.0063,0.00735,0.56765
259,0.41895,0.00605,0.00785,0.56715
260,0.4186,0.0063,0.0082,0.5669
261,0.41905,0.00615,0.00865,0.56615
262,0.4188,0.0067,0.0088,0.5657
263,0.4187,0.00675,0.0096,0.56495
264,0.41815,0.0075,0.0104,0.56395
265,0.4176,0.00795,0.0104,0.56405
266,0.41585,0.0091,0.0114,0.56365
267,0.41435,0.01,0.0122,0.56345
268,0.41255,0.01045,0.01325,0.56375
269,0.4118,0.01065,0.01335,0.5642
270,0.41055,0.0106,0.0145,0.56435
271,0.4104,0.0103,0.01505,0.56425
272,0.40865,0.0111,0.01615,0.5641
273,0.40695,0.01125,0.01695,0.56485
274,0.40455,0.01285,0.01715,0.56545
275,0.40285,0.01305,0.01815,0.56595
276,0.3996,0.0144,0.01985,0.56615
277,0.3972,0.0149,0.0209,0.567
278,0.3934,0.0165,0.02235,0.56775
279,0.39145,0.0164,0.0238,0.56835
280,0.38795,0.0172,0.02535,0.5695
281,0.38435,0.019,0.02535,0.5713
282,0.37915,0.02015,0.02765,0.57305
283,0.3769,0.01955,0.0298,0.57375
284,0.3706,0.02165,0.03165,0.5761
285,0.3678,0.0217,0.0336,0.5769
286,0.362,0.0244,0.0349,0.5787
287,0.35865,0.0258,0.03475,0.5808
288,0.3518,0.0276,0.0363,0.5843
289,0.34765,0.0274,0.0378,0.58715
290,0.34125,0.0294,0.0402,0.58915
291,0.33615,0.0296,0.04235,0.5919
292,0.32885,0.0308,0.04425,0.5961
293,0.3244,0.0288,0.04785,0.59895
294,0.3169,0.02965,0.0496,0.60385
295,0.3124,0.0287,0.0515,0.6074
296,0.30455,0.0303,0.05355,0.6116
297,0.2982,0.0321,0.05475,0.61495
298,0.2907,0.0336,0.0562,0.6195
299,0.28515,0.03385,0.0578,0.6232
300,0.2776,0.03515,0.0583,0.62895
301,0.2731,0.03365,0.06045,0.6328
302,0.26625,0.03395,0.0615,0.6383
303,0.2621,0.0311,0.06395,0.64285
304,0.25325,0.03325,0.0644,0.6491
305,0.24925,0.0324,0.0641,0.65425
306,0.24125,0.03405,0.0636,0.6611
307,0.2378,0.0338,0.0633,0.6651
308,0.2296,0.0346,0.06515,0.67065
309,0.22565,0.0337,0.0648,0.67585
310,0.2183,0.0338,0.06505,0.68285
311,0.21535,0.03195,0.06585,0.68685
312,0.2074,0.0345,0.0638,0.6943
313,0.2044,0.03205,0.0645,0.69905
314,0.19785,0.03095,0.06555,0.70565
315,0.1967,0.0285,0.0642,0.7106
316,0.1905,0.0272,0.06545,0.71685
317,0.1887,0.0268,0.06395,0.72055
318,0.18255,0.028,0.06235,0.7271
319,0.1816,0.0269,0.06085,0.73065
320,0.17695,0.0265,0.0603,0.73625
321,0.1769,0.02415,0.0587,0.74025
322,0.1714,0.0249,0.05765,0.74605
323,0.1708,0.02365,0.057,0.74855
324,0.16635,0.02425,0.05515,0.75425
325,0.1679,0.0227,0.0531,0.7563
326,0.16265,0.02435,0.0505,0.7625
327,0.16485,0.02115,0.0492,0.7648
328,0.1612,0.02185,0.0464,0.77055
329,0.16285,0.0204,0.045,0.77175
330,0.16025,0.01995,0.0439,0.7759
331,0.16105,0.01835,0.04405,0.77655
332,0.1572,0.01975,0.0432,0.77985
333,0.1596,0.01705,0.04195,0.7814
334,0.15655,0.0176,0.0413,0.78455
335,0.1586,0.01505,0.0402,0.78615
336,0.157,0.0148,0.03825,0.78995
337,0.1598,0.0133,0.03615,0.79075
338,0.1571,0.01395,0.0355,0.79345
339,0.15925,0.0137,0.0339,0.79315
340,0.15725,0.0145,0.0324,0.79585
341,0.1617,0.01355,0.03115,0.7936
342,0.15995,0.01475,0.0301,0.7952
343,0.16325,0.01305,0.03065,0.79305
344,0.1619,0.01335,0.02995,0.7948
345,0.16695,0.0119,0.0288,0.79235
346,0.16515,0.012,0.0289,0.79395
347,0.169,0.0107,0.0278,0.7925
348,0.16765,0.0109,0.0269,0.79455
349,0.1721,0.0104,0.0254,0.7921
350,0.1711,0.0105,0.02475,0.79365
351,0.1753,0.01005,0.024,0.79065
352,0.17375,0.0108,0.0234,0.79205
353,0.1782,0.0093,0.0237,0.7888
354,0.1768,0.011,0.02255,0.78965
355,0.1813,0.0099,0.0226,0.7862
356,0.1808,0.0097,0.02255,0.78695
357,0.1858,0.00825,0.0226,0.78335
358,0.184,0.0086,0.0226,0.7848
359,0.18915,0.00825,0.0215,0.7811
360,0.18755,0.009,0.02175,0.7817
361,0.1912,0.0086,0.0216,0.7786
362,0.19025,0.0096,0.02035,0.7798
363,0.19525,0.00875,0.02035,0.77565
364,0.1939,0.0097,0.0187,0.7777
365,0.19865,0.0083,0.0184,0.77465
366,0.19835,0.00855,0.0178,0.7753
367,0.2028,0.0076,0.0176,0.772
368,0.20145,0.009,0.01765,0.7719
369,0.2069,0.00755,0.0175,0.76805
370,0.20585,0.00805,0.01725,0.76885
371,0.2111,0.00725,0.01735,0.7643
372,0.2101,0.0077,0.0174,0.7648
373,0.2163,0.00685,0.0165,0.76035
374,0.21425,0.0092,0.01565,0.7609
375,0.22005,0.00785,0.0159,0.7562
376,0.2197,0.0083,0.01595,0.75605
377,0.2246,0.0073,0.0158,0.7523
378,0.22315,0.00805,0.01645,0.75235
379,0.22835,0.00715,0.01615,0.74835
380,0.2268,0.0086,0.01565,0.74895
381,0.23265,0.0073,0.01555,0.7445
382,0.2313,0.00865,0.01535,0.7447
383,0.23525,0.0074,0.01635,0.741
384,0.23425,0.00785,0.0163,0.7416
385,0.23875,0.00805,0.01575,0.73745
386,0.23785,0.0083,0.01555,0.7383
387,0.2411,0.0082,0.0159,0.7348
388,0.2401,0.0086,0.01595,0.73535
389,0.2449,0.0072,0.01595,0.73195
390,0.244,0.0079,0.01605,0.73205
391,0.24775,0.008,0.01565,0.7286
392,0.247,0.00835,0.01565,0.729
393,0.2527,0.00685,0.0158,0.72465
394,0.251,0.0077,0.0161,0.7252
395,0.2559,0.0073,0.0164,0.7204
396,0.25485,0.00795,0.01625,0.72095
397,0.2601,0.0072,0.01595,0.71675
398,0.2578,0.0092,0.01535,0.71765
399,0.2612,0.00815,0.01575,0.7149
400,0.2595,0.0092,0.01565,0.71565
401,0.264,0.0079,0.0164,0.7117
402,0.26255,0.0089,0.01665,0.7119
403,0.26665,0.00785,0.01695,0.70855
404,0.26455,0.00925,0.01715,0.70905
405,0.2687,0.0087,0.0169,0.7057
406,0.26655,0.0103,0.0168,0.70635
407,0.27155,0.00955,0.017,0.7019
408,0.2692,0.0112,0.0173,0.7023
409,0.2733,0.01025,0.01825,0.6982
410,0.27165,0.0106,0.0194,0.69835
411,0.27565,0.00935,0.0197,0.6953
412,0.27145,0.01225,0.01925,0.69705
413,0.27555,0.01095,0.01905,0.69445
414,0.27345,0.01155,0.02,0.695
415,0.2781,0.0109,0.0201,0.6909
416,0.275,0.0123,0.02055,0.69215
417,0.27975,0.0104,0.0214,0.68845
418,0.2754,0.01285,0.0218,0.68995
419,0.2794,0.01065,0.0219,0.68805
420,0.27585,0.01275,0.0216,0.6898
421,0.2796,0.01165,0.02165,0.6871
422,0.2755,0.0138,0.02235,0.68835
423,0.2797,0.0124,0.02275,0.68515
424,0.27635,0.01405,0.02265,0.68695
425,0.2798,0.01265,0.023,0.68455
426,0.2769,0.01515,0.0222,0.68575
427,0.28105,0.0136,0.02215,0.6832
428,0.2775,0.0152,0.02345,0.68385
429,0.2817,0.01315,0.02465,0.6805
430,0.2777,0.01565,0.02455,0.6821
431,0.28155,0.014,0.02555,0.6789
432,0.279,0.0151,0.02575,0.68015
433,0.28345,0.01345,0.02685,0.67625
434,0.2799,0.0146,0.0274,0.6781
435,0.2845,0.0135,0.0271,0.6749
436,0.27935,0.0161,0.02675,0.6778
437,0.2837,0.0146,0.0266,0.6751
438,0.27925,0.0162,0.02735,0.6772
439,0.28355,0.01435,0.0276,0.6745
440,0.27755,0.01825,0.0279,0.6763
441,0.2818,0.0162,0.02835,0.67365
442,0.2769,0.0188,0.0283,0.676
443,0.2804,0.01695,0.02915,0.6735
444,0.2748,0.0194,0.03045,0.67535
445,0.2784,0.0172,0.0308,0.6736
446,0.2724,0.01985,0.03215,0.6756
447,0.27595,0.01715,0.0324,0.6745
448,0.27175,0.01825,0.033,0.677
449,0.2751,0.0168,0.0329,0.6752
450,0.2701,0.01895,0.0335,0.67745
451,0.27385,0.01715,0.03345,0.67555
452,0.2675,0.02045,0.03305,0.679
453,0.27235,0.0183,0.03315,0.6762
454,0.26665,0.0202,0.035,0.67815
455,0.27015,0.01775,0.03525,0.67685
456,0.2634,0.02125,0.03565,0.6797
457,0.2662,0.0197,0.036,0.6781
458,0.26025,0.02175,0.03645,0.68155
459,0.2636,0.019,0.03795,0.67945
460,0.2564,0.023,0.03825,0.68235
461,0.25965,0.01985,0.0392,0.6813
462,0.25365,0.0231,0.0383,0.68495
463,0.25755,0.0196,0.03995,0.6829
464,0.2504,0.0236,0.04045,0.68555
465,0.25425,0.01995,0.04075,0.68505
466,0.2477,0.02335,0.0401,0.68885
467,0.25235,0.0202,0.0398,0.68765
468,0.24635,0.02325,0.0401,0.6903
469,0.24925,0.01975,0.0409,0.6901
470,0.24255,0.02305,0.04065,0.69375
471,0.2457,0.01975,0.0407,0.69385
472,0.24005,0.02185,0.04145,0.69665
473,0.24385,0.0189,0.0414,0.69585
474,0.23785,0.02305,0.0404,0.6987
475,0.24095,0.0199,0.0412,0.69795
476,0.235,0.02435,0.03985,0.7008
477,0.2387,0.02145,0.04065,0.6992
478,0.23215,0.02415,0.0416,0.7021
479,0.2364,0.02135,0.0419,0.70035
480,0.2308,0.02345,0.04245,0.7033
481,0.2338,0.0197,0.04325,0.70325
482,0.22815,0.02255,0.04305,0.70625
483,0.2317,0.02,0.0439,0.7044
484,0.22455,0.0237,0.0435,0.70825
485,0.2294,0.0204,0.0431,0.7071
486,0.2227,0.02315,0.0431,0.71105
487,0.22655,0.01955,0.04335,0.71055
488,0.22185,0.02155,0.04345,0.71315
489,0.22535,0.0187,0.0442,0.71175
490,0.22015,0.02185,0.04325,0.71475
491,0.2235,0.01925,0.0435,0.71375
492,0.217,0.02285,0.04305,0.7171
493,0.22105,0.0205,0.04335,0.7151
494,0.21635,0.02205,0.04305,0.71855
495,0.221,0.0186,0.04355,0.71685
496,0.2155,0.0211,0.04305,0.72035
497,0.22035,0.01815,0.04275,0.71875
498,0.2164,0.02005,0.04235,0.7212
499,0.22195,0.01595,0.04285,0.71925
500,0.2165,0.01965,0.04165,0.7222
501,0.2224,0.0172,0.0404,0.72
502,0.21685,0.02065,0.03935,0.72315
503,0.22105,0.01875,0.0384,0.7218
504,0.2158,0.02065,0.0388,0.72475
505,0.2215,0.0181,0.03805,0.72235
506,0.21595,0.02085,0.03805,0.72515
507,0.21925,0.0187,0.0385,0.72355
508,0.21525,0.02005,0.03905,0.72565
509,0.2203,0.0176,0.0384,0.7237
510,0.2146,0.021,0.0378,0.7266
511,0.21925,0.01835,0.03725,0.72515
512,0.214,0.0203,0.03755,0.72815
513,0.2183,0.01805,0.03775,0.7259
514,0.21395,0.01955,0.0374,0.7291
515,0.2183,0.01625,0.03785,0.7276
516,0.2139,0.01735,0.03835,0.7304
517,0.21795,0.01595,0.03675,0.72935
518,0.2133,0.0191,0.0356,0.732
519,0.21865,0.0162,0.03545,0.7297
520,0.2148,0.01825,0.03465,0.7323
521,0.21975,0.0163,0.0337,0.73025
522,0.216,0.01745,0.03385,0.7327
523,0.22195,0.01525,0.0341,0.7287
524,0.21765,0.0179,0.0337,0.73075
525,0.22225,0.0165,0.03385,0.7274
526,0.21875,0.0172,0.0345,0.72955
527,0.2241,0.0149,0.03425,0.72675
528,0.2204,0.0171,0.0332,0.7293
529,0.22635,0.0144,0.03245,0.7268
530,0.22245,0.0174,0.03135,0.7288
531,0.22725,0.01565,0.0308,0.7263
532,0.2249,0.0169,0.02985,0.72835
533,0.2296,0.01475,0.03005,0.7256
534,0.22665,0.01585,0.0306,0.7269
535,0.22955,0.01465,0.0306,0.7252
536,0.2272,0.01615,0.0299,0.72675
537,0.23185,0.0141,0.0299,0.72415
538,0.22855,0.0153,0.03025,0.7259
539,0.23345,0.01365,0.02995,0.72295
540,0.2301,0.01475,0.03005,0.7251
541,0.23485,0.01255,0.0308,0.7218
542,0.2313,0.01465,0.03145,0.7226
543,0.23585,0.0136,0.03045,0.7201
544,0.2321,0.0165,0.03025,0.72115
545,0.23685,0.01445,0.03055,0.71815
546,0.23305,0.0165,0.03015,0.7203
547,0.23715,0.0147,0.03005,0.7181
548,0.2341,0.01635,0.03075,0.7188
549,0.2391,0.01405,0.03055,0.7163
550,0.2352,0.016,0.0308,0.718
551,0.23985,0.01485,0.0297,0.7156
552,0.2371,0.01645,0.02895,0.7175
553,0.242,0.015,0.0287,0.7143
554,0.2395,0.01625,0.02905,0.7152
555,0.2439,0.01445,0.0291,0.71255
556,0.2393,0.01705,0.03005,0.7136
557,0.24425,0.0149,0.0297,0.71115
558,0.24195,0.01635,0.02875,0.71295
559,0.24595,0.01465,0.029,0.7104
560,0.2422,0.01725,0.029,0.71155
561,0.24685,0.01565,0.02925,0.70825
562,0.243,0.0186,0.02955,0.70885
563,0.2477,0.01575,0.0303,0.70625
564,0.2445,0.01715,0.0312,0.70715
565,0.24865,0.01525,0.03125,0.70485
566,0.2455,0.01735,0.03085,0.7063
567,0.24865,0.0151,0.0308,0.70545
568,0.24445,0.018,0.0309,0.70665
569,0.24785,0.01635,0.03095,0.70485
570,0.2442,0.0184,0.0316,0.7058
571,0.249,0.0161,0.03245,0.70245
572,0.2455,0.01825,0.0326,0.70365
573,0.2491,0.0162,0.0338,0.7009
574,0.24425,0.0186,0.03385,0.7033
575,0.24785,0.0167,0.03335,0.7021
576,0.2435,0.01865,0.03395,0.7039
577,0.24735,0.0171,0.0337,0.70185
578,0.2426,0.0199,0.0339,0.7036
579,0.24535,0.01835,0.03395,0.70235
580,0.24115,0.01975,0.0344,0.7047
581,0.24485,0.0169,0.03515,0.7031
582,0.24025,0.01925,0.03415,0.70635
583,0.24375,0.0177,0.03455,0.704
584,0.23985,0.0192,0.03435,0.7066
585,0.2431,0.01635,0.03575,0.7048
586,0.23895,0.01935,0.03475,0.70695
587,0.2417,0.01745,0.0352,0.70565
588,0.238,0.01965,0.03455,0.7078
589,0.24215,0.0174,0.03455,0.7059
590,0.2377,0.01945,0.0348,0.70805
591,0.242,0.0171,0.0346,0.7063
592,0.23745,0.0188,0.03625,0.7075
593,0.23985,0.0169,0.0353,0.70795
594,0.23595,0.01915,0.0348,0.7101
595,0.24035,0.0167,0.03495,0.708
596,0.2362,0.01855,0.0348,0.71045
597,0.2396,0.01645,0.0349,0.70905
598,0.23555,0.0181,0.03565,0.7107
599,0.23905,0.0155,0.03575,0.7097
600,0.2346,0.0184,0.0335,0.7135
601,0.2386,0.01595,0.0345,0.71095
602,0.2338,0.01825,0.0349,0.71305
603,0.2375,0.01705,0.0348,0.71065
604,0.23475,0.01855,0.0345,0.7122
605,0.23775,0.01785,0.0334,0.711
606,0.234,0.01945,0.03345,0.7131
607,0.238,0.01605,0.0346,0.71135
608,0.2331,0.01835,0.0347,0.71385
609,0.2382,0.01575,0.0349,0.71115
610,0.2343,0.01755,0.03475,0.7134
611,0.23815,0.016,0.0341,0.71175
612,0.23375,0.01885,0.0326,0.7148
613,0.2367,0.01735,0.03245,0.7135
614,0.23195,0.01915,0.03315,0.71575
615,0.23585,0.01695,0.0331,0.7141
616,0.23185,0.01935,0.0338,0.715
617,0.2355,0.01725,0.0329,0.71435
618,0.23185,0.0182,0.03365,0.7163
619,0.23665,0.0164,0.0335,0.71345
620,0.23345,0.01805,0.03295,0.71555
621,0.2368,0.01715,0.03255,0.7135
622,0.23385,0.0181,0.0332,0.71485
623,0.2376,0.0166,0.03275,0.71305
624,0.2342,0.01755,0.03235,0.7159
625,0.23755,0.01665,0.0313,0.7145
626,0.2343,0.0183,0.0315,0.7159
627,0.23705,0.0159,0.0327,0.71435
628,0.23335,0.01735,0.0332,0.7161
629,0.23635,0.0153,0.0336,0.71475
630,0.2328,0.01685,0.03415,0.7162
631,0.2363,0.01555,0.03345,0.7147
632,0.2324,0.0183,0.03375,0.71555
633,0.2359,0.01625,0.0335,0.71435
634,0.23105,0.0176,0.03515,0.7162
635,0.2338,0.01735,0.0344,0.71445
636,0.2292,0.01985,0.0346,0.71635
637,0.2327,0.0168,0.03545,0.71505
638,0.228,0.01925,0.03435,0.7184
639,0.23055,0.01805,0.0345,0.7169
640,0.2271,0.0187,0.0357,0.7185
