"t","S","E","I","R"
178,0.2933,5e-04,0.0011,0.7051
179,0.2956,5e-04,0.0011,0.7028
180,0.2973,0.00065,0.001,0.70105
181,0.29945,0.00065,0.001,0.6989
182,0.3009,0.00065,0.0011,0.69735
183,0.303,7e-04,0.00115,0.69515
184,0.30455,0.00055,0.0012,0.6937
185,0.30615,0.00065,0.00115,0.69205
186,0.3079,0.00085,0.00105,0.6902
187,0.30925,8e-04,0.0011,0.68885
188,0.31065,8e-04,0.001,0.68755
189,0.3124,7e-04,0.00105,0.68585
190,0.31465,0.00065,0.0012,0.6835
191,0.31665,0.00055,0.00145,0.68135
192,0.31855,7e-04,0.0013,0.67945
193,0.3207,0.00075,0.00125,0.6773
194,0.3218,7e-04,0.00145,0.67605
195,0.32365,0.00065,0.0016,0.6741
196,0.3249,9e-04,0.00165,0.67255
197,0.3271,7e-04,0.00165,0.67055
198,0.32885,0.00065,0.00165,0.66885
199,0.3305,7e-04,0.0017,0.6671
200,0.33265,8e-04,0.00145,0.6651
201,0.3342,8e-04,0.00135,0.66365
202,0.3357,0.00085,0.0013,0.66215
203,0.3374,0.00075,0.00155,0.6603
204,0.33935,0.00085,0.00165,0.65815
205,0.34075,0.00105,0.0016,0.6566
206,0.34245,0.00095,0.00175,0.65485
207,0.3446,9e-04,0.0018,0.6527
208,0.3458,0.0012,0.00165,0.65135
209,0.34715,0.00125,0.0017,0.6499
210,0.348,0.00145,0.0018,0.64875
211,0.34995,0.00145,0.0019,0.6467
212,0.3512,0.00145,0.002,0.64535
213,0.35255,0.0016,0.002,0.64385
214,0.35385,0.00165,0.00225,0.64225
215,0.35515,0.0014,0.0026,0.64085
216,0.35665,0.0013,0.0027,0.63935
217,0.3585,0.0014,0.0026,0.6375
218,0.35945,0.0017,0.0026,0.63625
219,0.36015,0.00145,0.0028,0.6356
220,0.36175,0.0016,0.00265,0.634
221,0.3636,0.00165,0.0026,0.63215
222,0.3647,0.0019,0.0028,0.6306
223,0.3665,0.002,0.003,0.6285
224,0.36745,0.00175,0.00315,0.62765
225,0.3689,0.00185,0.0032,0.62605
226,0.3701,0.00195,0.00315,0.6248
227,0.37205,0.0021,0.00295,0.6229
228,0.373,0.00235,0.00305,0.6216
229,0.37475,0.002,0.0035,0.61975
230,0.3758,0.0022,0.0038,0.6182
231,0.37745,0.00235,0.00365,0.61655
232,0.37835,0.00285,0.0038,0.615
233,0.38045,0.00245,0.00395,0.61315
234,0.3807,0.0028,0.00405,0.61245
235,0.38215,0.00275,0.00455,0.61055
236,0.38295,0.00345,0.0044,0.6092
237,0.38425,0.0034,0.00455,0.6078
238,0.38435,0.0036,0.00485,0.6072
239,0.38505,0.00405,0.0048,0.6061
240,0.3861,0.00435,0.005,0.60455
241,0.387,0.00405,0.0055,0.60345
242,0.3869,0.00475,0.00565,0.6027
243,0.388,0.0045,0.00575,0.60175
244,0.38855,0.00415,0.00665,0.60065
245,0.38965,0.00435,0.0067,0.5993
246,0.39015,0.00495,0.0068,0.5981
247,0.3909,0.0045,0.00755,0.59705
248,0.3903,0.0057,0.00785,0.59615
249,0.39115,0.0056,0.0086,0.59465
250,0.38975,0.00665,0.0086,0.595
251,0.3896,0.0071,0.00845,0.59485
252,0.3891,0.007,0.0095,0.5944
253,0.3895,0.00645,0.0099,0.59415
254,0.3891,0.0073,0.01055,0.59305
255,0.3888,0.0078,0.0106,0.5928
256,0.387,0.0088,0.0109,0.5933
257,0.38745,0.00875,0.0115,0.5923
258,0.38615,0.0094,0.0124,0.59205
259,0.3857,0.00905,0.013,0.59225
260,0.38415,0.0098,0.01405,0.592
261,0.3836,0.01025,0.01425,0.5919
262,0.3819,0.0114,0.015,0.5917
263,0.38115,0.012,0.01545,0.5914
264,0.37955,0.01225,0.0164,0.5918
265,0.3791,0.0116,0.01715,0.59215
266,0.37635,0.01315,0.0183,0.5922
267,0.37555,0.01295,0.01905,0.59245
268,0.37335,0.01295,0.0206,0.5931
269,0.3713,0.0137,0.0212,0.5938
270,0.3679,0.0162,0.0212,0.5947
271,0.36625,0.0156,0.02335,0.5948
272,0.3625,0.0164,0.025,0.5961
273,0.3606,0.01635,0.02665,0.5964
274,0.3565,0.0185,0.0281,0.5969
275,0.35415,0.01825,0.02935,0.59825
276,0.3499,0.0194,0.0309,0.5998
277,0.34635,0.0208,0.03165,0.6012
278,0.341,0.0224,0.0335,0.6031
279,0.33785,0.022,0.03465,0.6055
280,0.3326,0.0232,0.03525,0.60895
281,0.3296,0.0232,0.0359,0.6113
282,0.3244,0.02415,0.03755,0.6139
283,0.32115,0.02405,0.0399,0.6149
284,0.315,0.02645,0.0401,0.61845
285,0.31175,0.02555,0.04215,0.62055
286,0.30565,0.027,0.04335,0.624
287,0.3009,0.027,0.04445,0.62765
288,0.2939,0.029,0.045,0.6321
289,0.2896,0.02825,0.0468,0.63535
290,0.28345,0.02995,0.0475,0.6391
291,0.279,0.0297,0.04865,0.64265
292,0.27075,0.03155,0.0506,0.6471
293,0.26595,0.0302,0.0522,0.65165
294,0.25955,0.03125,0.05345,0.65575
295,0.25495,0.03115,0.05475,0.65915
296,0.2487,0.0307,0.0561,0.6645
297,0.2453,0.02865,0.0579,0.66815
298,0.2393,0.0286,0.05905,0.67305
299,0.23665,0.02835,0.05745,0.67755
300,0.2307,0.02895,0.05835,0.682
301,0.22895,0.0261,0.05945,0.6855
302,0.2227,0.02685,0.0604,0.69005
303,0.22065,0.0258,0.0593,0.69425
304,0.21425,0.02755,0.0577,0.7005
305,0.2116,0.0258,0.058,0.7046
306,0.2067,0.0251,0.05815,0.71005
307,0.20545,0.023,0.05785,0.7137
308,0.19965,0.02445,0.05615,0.71975
309,0.19825,0.02485,0.0537,0.7232
310,0.19285,0.02565,0.0525,0.729
311,0.192,0.02485,0.0518,0.73135
312,0.1873,0.02535,0.05225,0.7351
313,0.18765,0.0232,0.0522,0.73695
314,0.18375,0.02325,0.0503,0.7427
315,0.18305,0.02095,0.0503,0.7457
316,0.17995,0.02055,0.04885,0.75065
317,0.1808,0.01915,0.04685,0.7532
318,0.17675,0.02015,0.0451,0.758
319,0.1785,0.01885,0.0442,0.75845
320,0.1746,0.0198,0.0433,0.7623
321,0.17635,0.0185,0.0427,0.76245
322,0.1736,0.0177,0.0424,0.7663
323,0.1763,0.0161,0.0414,0.7662
324,0.17385,0.0163,0.0403,0.76955
325,0.17565,0.01545,0.03895,0.76995
326,0.17325,0.0163,0.03845,0.772
327,0.1763,0.01495,0.03805,0.7707
328,0.17375,0.01535,0.03765,0.77325
329,0.17525,0.0143,0.03685,0.7736
330,0.17295,0.01485,0.0353,0.7769
331,0.17635,0.014,0.0344,0.77525
332,0.1733,0.0153,0.03345,0.77795
333,0.17625,0.0147,0.0318,0.77725
334,0.17465,0.0154,0.03175,0.7782
335,0.17785,0.01415,0.0309,0.7771
336,0.1764,0.01365,0.0307,0.77925
337,0.17835,0.0128,0.03065,0.7782
338,0.17625,0.01415,0.029,0.7806
339,0.18065,0.0122,0.02845,0.7787
340,0.1788,0.01295,0.0276,0.78065
341,0.18205,0.01195,0.0277,0.7783
342,0.1812,0.0122,0.027,0.7796
343,0.1864,0.01025,0.02675,0.7766
344,0.18525,0.0106,0.0259,0.77825
345,0.18945,0.00935,0.02485,0.77635
346,0.1873,0.01135,0.0242,0.77715
347,0.19095,0.0107,0.023,0.77535
348,0.19025,0.0103,0.0234,0.77605
349,0.1951,0.00955,0.02245,0.7729
350,0.1939,0.01015,0.02205,0.7739
351,0.19905,0.0086,0.02155,0.7708
352,0.1964,0.0114,0.0207,0.7715
353,0.20085,0.0105,0.0205,0.76815
354,0.20045,0.01035,0.0203,0.7689
355,0.2045,0.0093,0.0197,0.7665
356,0.20345,0.0093,0.02005,0.7672
357,0.2071,0.0095,0.01925,0.76415
358,0.2058,0.0099,0.0194,0.7649
359,0.2096,0.00905,0.01935,0.762
360,0.20745,0.0095,0.0197,0.76335
361,0.21105,0.0086,0.0194,0.76095
362,0.2099,0.00945,0.0197,0.76095
363,0.2144,0.008,0.01965,0.75795
364,0.21375,0.0091,0.01865,0.7585
365,0.2185,0.0082,0.0179,0.7554
366,0.2168,0.00895,0.01715,0.7571
367,0.2218,0.0078,0.0172,0.7532
368,0.22155,0.00825,0.0171,0.7531
369,0.22685,0.0073,0.0169,0.74895
370,0.22595,0.00745,0.0163,0.7503
371,0.2314,0.007,0.01585,0.74575
372,0.23,0.0078,0.0157,0.7465
373,0.2345,0.0074,0.0151,0.743
374,0.234,0.00835,0.0152,0.74245
375,0.23875,0.00705,0.01545,0.73875
376,0.2379,0.00775,0.0156,0.73875
377,0.2427,0.0068,0.0154,0.7351
378,0.2413,0.0082,0.0142,0.7363
379,0.2463,0.0076,0.01445,0.73165
380,0.2458,0.0078,0.0154,0.731
381,0.25145,0.00665,0.015,0.7269
382,0.2497,0.0081,0.0148,0.7274
383,0.25385,0.00705,0.01465,0.72445
384,0.2523,0.0079,0.0146,0.7252
385,0.25625,0.0072,0.0142,0.72235
386,0.25525,0.0082,0.0151,0.72145
387,0.2599,0.0071,0.0153,0.7177
388,0.25835,0.0091,0.0145,0.71805
389,0.26155,0.00875,0.01435,0.71535
390,0.26055,0.0097,0.0144,0.71535
391,0.2647,0.00875,0.0152,0.71135
392,0.26335,0.0096,0.0157,0.71135
393,0.268,0.0086,0.0159,0.7075
394,0.2667,0.00925,0.01695,0.7071
395,0.27155,0.0087,0.0165,0.70325
396,0.26945,0.0103,0.01685,0.7034
397,0.2737,0.009,0.01655,0.70075
398,0.2723,0.0095,0.01675,0.70145
399,0.27685,0.0094,0.0165,0.69725
400,0.2747,0.011,0.0157,0.6986
401,0.27965,0.0089,0.01695,0.6945
402,0.27785,0.00915,0.01815,0.69485
403,0.28175,0.0086,0.0179,0.69175
404,0.27955,0.01025,0.0165,0.6937
405,0.28355,0.0089,0.01735,0.6902
406,0.28195,0.0095,0.01715,0.6914
407,0.2869,0.00855,0.0173,0.68725
408,0.28565,0.00965,0.0173,0.6874
409,0.2898,0.009,0.0172,0.684
410,0.28805,0.01065,0.017,0.6843
411,0.2923,0.0097,0.01815,0.67985
412,0.2903,0.01065,0.01825,0.6808
413,0.29525,0.00975,0.01855,0.67645
414,0.29245,0.0111,0.01905,0.6774
415,0.29605,0.00995,0.02005,0.67395
416,0.29355,0.01255,0.0191,0.6748
417,0.2974,0.01135,0.01945,0.6718
418,0.2943,0.01245,0.02075,0.6725
419,0.2989,0.01095,0.0213,0.66885
420,0.29595,0.01315,0.02125,0.66965
421,0.29945,0.0126,0.0214,0.66655
422,0.2972,0.01365,0.02245,0.6667
423,0.30155,0.0119,0.0226,0.66395
424,0.297,0.0145,0.02295,0.66555
425,0.30145,0.01275,0.02295,0.66285
426,0.29785,0.01465,0.02365,0.66385
427,0.3022,0.01285,0.024,0.66095
428,0.29805,0.0149,0.0245,0.66255
429,0.3007,0.01335,0.02485,0.6611
430,0.2956,0.017,0.0249,0.6625
431,0.29895,0.0154,0.02595,0.6597
432,0.29515,0.01645,0.027,0.6614
433,0.29875,0.0135,0.02895,0.6588
434,0.29415,0.01575,0.02925,0.66085
435,0.29685,0.0145,0.02935,0.6593
436,0.2914,0.01825,0.02925,0.6611
437,0.29485,0.0166,0.03005,0.6585
438,0.2895,0.01945,0.0302,0.66085
439,0.29335,0.0161,0.0313,0.65925
440,0.28675,0.01965,0.0319,0.6617
441,0.28925,0.01755,0.0329,0.6603
442,0.2834,0.02,0.0342,0.6624
443,0.28675,0.01695,0.03525,0.66105
444,0.28055,0.0206,0.03445,0.6644
445,0.28345,0.01935,0.03455,0.66265
446,0.27795,0.02265,0.0346,0.6648
447,0.28115,0.0189,0.0361,0.66385
448,0.2742,0.02145,0.03705,0.6673
449,0.27655,0.0195,0.03745,0.6665
450,0.26955,0.0233,0.0381,0.66905
451,0.27195,0.0217,0.0381,0.66825
452,0.26515,0.02415,0.0386,0.6721
453,0.2691,0.02125,0.03965,0.67
454,0.26245,0.0245,0.04035,0.6727
455,0.2649,0.0214,0.04115,0.67255
456,0.2561,0.0259,0.0412,0.6768
457,0.25905,0.02245,0.042,0.6765
458,0.25225,0.02555,0.0427,0.6795
459,0.2557,0.02175,0.04345,0.6791
460,0.2499,0.02485,0.0433,0.68195
461,0.25305,0.0212,0.04355,0.6822
462,0.2466,0.02445,0.04345,0.6855
463,0.25025,0.02135,0.04335,0.68505
464,0.24395,0.02315,0.0441,0.6888
465,0.24735,0.01985,0.04655,0.68625
466,0.2412,0.0234,0.04565,0.68975
467,0.2429,0.02115,0.04495,0.691
468,0.2368,0.02465,0.04465,0.6939
469,0.2403,0.02225,0.04465,0.6928
470,0.234,0.0248,0.0448,0.6964
471,0.23745,0.02245,0.04485,0.69525
472,0.22945,0.02585,0.0448,0.6999
473,0.23345,0.0223,0.0443,0.69995
474,0.2263,0.0252,0.04435,0.70415
475,0.22955,0.02215,0.044,0.7043
476,0.2252,0.0233,0.04375,0.70775
477,0.2302,0.01885,0.0458,0.70515
478,0.2239,0.0224,0.0443,0.7094
479,0.2281,0.0193,0.0438,0.7088
480,0.22365,0.02025,0.0442,0.7119
481,0.22735,0.018,0.04305,0.7116
482,0.22075,0.0221,0.043,0.71415
483,0.2245,0.01965,0.0435,0.71235
484,0.21855,0.0217,0.04485,0.7149
485,0.2217,0.01975,0.04405,0.7145
486,0.2155,0.02325,0.043,0.71825
487,0.21985,0.0207,0.04295,0.7165
488,0.21425,0.02265,0.0426,0.7205
489,0.21765,0.0192,0.0427,0.72045
490,0.21155,0.02245,0.0427,0.7233
491,0.21575,0.0195,0.042,0.72275
492,0.2103,0.0221,0.04275,0.72485
493,0.2142,0.01945,0.04245,0.7239
494,0.20815,0.02145,0.0424,0.728
495,0.21285,0.01915,0.0418,0.7262
496,0.20885,0.0207,0.0413,0.72915
497,0.21345,0.0175,0.042,0.72705
498,0.2087,0.0196,0.04205,0.72965
499,0.21235,0.01705,0.04105,0.72955
500,0.20815,0.01875,0.04085,0.73225
501,0.2135,0.01655,0.03945,0.7305
502,0.2087,0.0194,0.03825,0.73365
503,0.21305,0.01705,0.0379,0.732
504,0.2083,0.0189,0.03865,0.73415
505,0.2119,0.01675,0.03825,0.7331
506,0.2063,0.0198,0.0374,0.7365
507,0.21095,0.01635,0.03785,0.73485
508,0.20665,0.0185,0.0379,0.73695
509,0.21155,0.0157,0.0385,0.73425
510,0.20635,0.01885,0.03745,0.73735
511,0.21125,0.01665,0.0368,0.7353
512,0.20715,0.0189,0.03555,0.7384
513,0.212,0.01695,0.0351,0.73595
514,0.20715,0.0189,0.03575,0.7382
515,0.2127,0.01595,0.03635,0.735
516,0.2086,0.01855,0.03535,0.7375
517,0.2119,0.0168,0.03495,0.73635
518,0.2073,0.0196,0.0351,0.738
519,0.21185,0.0164,0.03485,0.7369
520,0.20875,0.0175,0.03525,0.7385
521,0.2144,0.01565,0.0355,0.73445
522,0.21065,0.01725,0.0357,0.7364
523,0.21475,0.0151,0.03565,0.7345
524,0.212,0.017,0.03415,0.73685
525,0.21525,0.0159,0.0341,0.73475
526,0.21085,0.0179,0.03565,0.7356
527,0.2158,0.01595,0.0347,0.73355
528,0.2127,0.0171,0.0338,0.7364
529,0.21715,0.01525,0.03415,0.73345
530,0.2141,0.0171,0.0341,0.7347
531,0.21775,0.01445,0.03465,0.73315
532,0.215,0.0159,0.03355,0.73555
533,0.21965,0.0145,0.03275,0.7331
534,0.21675,0.01615,0.0323,0.7348
535,0.22165,0.01415,0.0311,0.7331
536,0.21925,0.01495,0.0316,0.7342
537,0.22395,0.01265,0.03125,0.73215
538,0.22025,0.01535,0.03045,0.73395
539,0.22395,0.0142,0.029,0.73285
540,0.21985,0.01655,0.0287,0.7349
541,0.22405,0.0137,0.0295,0.73275
542,0.2215,0.01505,0.02975,0.7337
543,0.22585,0.0136,0.0292,0.73135
544,0.2232,0.015,0.0283,0.7335
545,0.2279,0.0126,0.0285,0.731
546,0.2243,0.01465,0.02845,0.7326
547,0.2287,0.0129,0.0285,0.7299
548,0.22515,0.0147,0.02835,0.7318
549,0.22995,0.0129,0.02845,0.7287
550,0.2274,0.0145,0.0282,0.7299
551,0.23175,0.01325,0.02815,0.72685
552,0.2294,0.0146,0.02785,0.72815
553,0.234,0.01165,0.0291,0.72525
554,0.23155,0.014,0.028,0.72645
555,0.23655,0.0127,0.0273,0.72345
556,0.23245,0.01555,0.02735,0.72465
557,0.2377,0.0137,0.0269,0.7217
558,0.235,0.01525,0.0267,0.72305
559,0.24005,0.0132,0.02685,0.7199
560,0.23795,0.01505,0.02665,0.72035
561,0.24145,0.01315,0.0266,0.7188
562,0.2392,0.014,0.02675,0.72005
563,0.24305,0.0127,0.02615,0.7181
564,0.24145,0.01325,0.0263,0.719
565,0.2454,0.01115,0.02625,0.7172
566,0.2427,0.014,0.02505,0.71825
567,0.247,0.01275,0.02485,0.7154
568,0.24405,0.01515,0.02475,0.71605
569,0.2482,0.01355,0.02475,0.7135
570,0.2458,0.01505,0.025,0.71415
571,0.2499,0.0129,0.02565,0.71155
572,0.2481,0.0141,0.02585,0.71195
573,0.25205,0.01235,0.0256,0.71
574,0.2498,0.01375,0.0255,0.71095
575,0.25485,0.0113,0.0258,0.70805
576,0.25305,0.01285,0.0255,0.7086
577,0.2575,0.01175,0.0258,0.70495
578,0.25465,0.0143,0.02475,0.7063
579,0.2589,0.01265,0.02525,0.7032
580,0.25695,0.0137,0.02575,0.7036
581,0.2603,0.01295,0.02545,0.7013
582,0.25755,0.0144,0.026,0.70205
583,0.26025,0.0129,0.0266,0.70025
584,0.25675,0.01585,0.02565,0.70175
585,0.26045,0.01475,0.0257,0.6991
586,0.25825,0.01635,0.02605,0.69935
587,0.26095,0.0148,0.0273,0.69695
588,0.25855,0.0169,0.02715,0.6974
589,0.2619,0.01475,0.02795,0.6954
590,0.2586,0.0165,0.02905,0.69585
591,0.2623,0.01545,0.02935,0.6929
592,0.2576,0.01775,0.02985,0.6948
593,0.2604,0.0172,0.02895,0.69345
594,0.25665,0.01835,0.03015,0.69485
595,0.25965,0.016,0.0309,0.69345
596,0.25535,0.01915,0.03075,0.69475
597,0.25785,0.01665,0.03215,0.69335
598,0.2546,0.0176,0.03285,0.69495
599,0.2585,0.01515,0.03405,0.6923
600,0.2542,0.0167,0.03465,0.69445
601,0.25755,0.01465,0.03505,0.69275
602,0.25315,0.01655,0.035,0.6953
603,0.25525,0.0162,0.0343,0.69425
604,0.2508,0.01975,0.0327,0.69675
605,0.25365,0.01785,0.0326,0.6959
606,0.24945,0.02005,0.0333,0.6972
607,0.25385,0.0167,0.0337,0.69575
608,0.2486,0.019,0.036,0.6964
609,0.25095,0.0172,0.0364,0.69545
610,0.2464,0.01825,0.03715,0.6982
611,0.2489,0.0177,0.0364,0.697
612,0.2438,0.02015,0.0363,0.69975
613,0.2465,0.0186,0.0355,0.6994
614,0.2419,0.0204,0.03655,0.70115
615,0.24515,0.01835,0.03565,0.70085
616,0.2407,0.0197,0.0365,0.7031
617,0.2439,0.01665,0.03665,0.7028
618,0.2394,0.0198,0.03645,0.70435
619,0.242,0.01765,0.03705,0.7033
620,0.236,0.021,0.0373,0.7057
621,0.23815,0.0196,0.0363,0.70595
622,0.23355,0.0223,0.03605,0.7081
623,0.23675,0.02015,0.0364,0.7067
624,0.2315,0.0216,0.03745,0.70945
625,0.23405,0.0195,0.0384,0.70805
626,0.22985,0.02095,0.03805,0.71115
627,0.2333,0.01825,0.0375,0.71095
628,0.2297,0.0203,0.0367,0.7133
629,0.23255,0.01725,0.0378,0.7124
630,0.228,0.01885,0.0373,0.71585
631,0.23015,0.0176,0.03695,0.7153
632,0.22615,0.01885,0.03675,0.71825
633,0.22985,0.0167,0.0367,0.71675
634,0.2259,0.0182,0.03765,0.71825
635,0.22915,0.0167,0.03715,0.717
636,0.22465,0.01885,0.0372,0.7193
637,0.2292,0.01735,0.0365,0.71695
638,0.2243,0.02,0.0364,0.7193
639,0.228,0.01775,0.03625,0.718
640,0.22365,0.0202,0.03575,0.7204
641,0.22715,0.0183,0.0358,0.71875
642,0.2235,0.01945,0.03585,0.7212
