"t","S","E","I","R"
178,0.28725,0.00025,5e-04,0.712
179,0.2895,0.00015,6e-04,0.70975
180,0.29135,2e-04,0.00055,0.7079
181,0.2935,0.00025,0.00055,0.7057
182,0.2951,0.00035,5e-04,0.70405
183,0.297,3e-04,0.00065,0.70205
184,0.2994,2e-04,0.00065,0.69975
185,0.30115,3e-04,0.00065,0.6979
186,0.30325,3e-04,6e-04,0.69585
187,0.30475,2e-04,0.00065,0.6944
188,0.30615,3e-04,0.00055,0.693
189,0.30835,0.00035,4e-04,0.6909
190,0.3106,4e-04,5e-04,0.6885
191,0.3123,0.00025,7e-04,0.68675
192,0.31425,0.00035,7e-04,0.6847
193,0.31605,0.00025,0.00065,0.68305
194,0.3174,0.00055,0.00065,0.6814
195,0.319,4e-04,0.00075,0.67985
196,0.32065,0.00055,7e-04,0.6781
197,0.32235,6e-04,0.00065,0.6764
198,0.32325,0.00045,0.00085,0.67545
199,0.32475,3e-04,0.00085,0.6741
200,0.3267,0.00025,0.001,0.67205
201,0.3288,3e-04,0.00105,0.66985
202,0.3304,0.00045,8e-04,0.66835
203,0.3323,0.00055,0.00085,0.6663
204,0.33425,0.00055,8e-04,0.6644
205,0.33635,0.00075,0.00085,0.66205
206,0.33795,7e-04,9e-04,0.66045
207,0.33975,6e-04,0.00105,0.6586
208,0.3408,0.00075,0.00105,0.6574
209,0.34275,0.00055,0.00115,0.65555
210,0.34455,0.00075,0.0011,0.6536
211,0.3458,8e-04,0.00095,0.65245
212,0.3469,8e-04,0.00085,0.65145
213,0.34815,0.00075,0.001,0.6501
214,0.35015,0.00065,0.0012,0.648
215,0.3519,5e-04,0.0014,0.6462
216,0.35295,8e-04,0.0013,0.64495
217,0.355,6e-04,0.00135,0.64305
218,0.3563,8e-04,0.0013,0.6416
219,0.35815,8e-04,0.00135,0.6397
220,0.35965,0.00115,0.00135,0.63785
221,0.3613,0.0013,0.00155,0.63585
222,0.36305,0.00115,0.00195,0.63385
223,0.365,0.001,0.00205,0.63195
224,0.3664,0.00105,0.00205,0.6305
225,0.3683,0.00135,0.00205,0.6283
226,0.3699,0.00095,0.00215,0.627
227,0.3714,0.00095,0.0022,0.62545
228,0.373,0.00105,0.0022,0.62375
229,0.37395,0.0014,0.00195,0.6227
230,0.37485,0.00155,0.002,0.6216
231,0.37685,0.00125,0.00225,0.61965
232,0.3782,0.00155,0.0022,0.61805
233,0.37945,0.00145,0.0023,0.6168
234,0.3811,0.0012,0.00265,0.61505
235,0.3823,0.0013,0.00265,0.61375
236,0.3831,0.00195,0.0027,0.61225
237,0.3848,0.0019,0.0027,0.6106
238,0.38565,0.00215,0.00265,0.60955
239,0.38735,0.0018,0.00265,0.6082
240,0.3881,0.0021,0.00285,0.60695
241,0.3891,0.002,0.003,0.6059
242,0.38945,0.0018,0.00315,0.6056
243,0.3911,0.00195,0.00315,0.6038
244,0.39165,0.00235,0.0032,0.6028
245,0.3932,0.00195,0.00375,0.6011
246,0.3938,0.00235,0.00375,0.6001
247,0.39525,0.00225,0.00395,0.59855
248,0.39605,0.00255,0.00425,0.59715
249,0.39705,0.0028,0.00435,0.5958
250,0.39745,0.0031,0.0042,0.59525
251,0.3985,0.0031,0.00465,0.59375
252,0.3998,0.00285,0.00485,0.5925
253,0.40065,0.0031,0.0051,0.59115
254,0.4014,0.00325,0.00555,0.5898
255,0.4018,0.0035,0.0058,0.5889
256,0.40215,0.004,0.0062,0.58765
257,0.403,0.0042,0.0064,0.5864
258,0.40325,0.00515,0.00635,0.58525
259,0.40335,0.0056,0.0064,0.58465
260,0.4028,0.00615,0.0067,0.58435
261,0.4038,0.00555,0.00725,0.5834
262,0.4035,0.0064,0.00765,0.58245
263,0.40415,0.0066,0.0082,0.58105
264,0.4035,0.0067,0.0093,0.5805
265,0.4043,0.00675,0.0095,0.57945
266,0.40335,0.00765,0.00945,0.57955
267,0.4033,0.00775,0.01,0.57895
268,0.40265,0.00795,0.01035,0.57905
269,0.40175,0.00835,0.0113,0.5786
270,0.40115,0.00875,0.01195,0.57815
271,0.4003,0.00945,0.0126,0.57765
272,0.39805,0.01075,0.0131,0.5781
273,0.3972,0.01095,0.0146,0.57725
274,0.3963,0.01095,0.01565,0.5771
275,0.3953,0.01115,0.0169,0.57665
276,0.3938,0.01165,0.01725,0.5773
277,0.39285,0.0124,0.01725,0.5775
278,0.3903,0.0135,0.01825,0.57795
279,0.38895,0.01315,0.0193,0.5786
280,0.3855,0.01445,0.021,0.57905
281,0.38345,0.0152,0.0216,0.57975
282,0.3797,0.01715,0.0219,0.58125
283,0.3769,0.01835,0.02195,0.5828
284,0.37455,0.01745,0.02425,0.58375
285,0.3721,0.01825,0.02555,0.5841
286,0.3681,0.0193,0.0269,0.5857
287,0.3643,0.01995,0.0291,0.58665
288,0.35985,0.02075,0.03075,0.58865
289,0.357,0.02005,0.03275,0.5902
290,0.35225,0.02165,0.0329,0.5932
291,0.3484,0.0215,0.0342,0.5959
292,0.34315,0.02345,0.0347,0.5987
293,0.33895,0.02325,0.0362,0.6016
294,0.33315,0.025,0.0371,0.60475
295,0.33035,0.02385,0.0384,0.6074
296,0.32435,0.0255,0.04015,0.61
297,0.3217,0.02575,0.04045,0.6121
298,0.3156,0.0271,0.04185,0.61545
299,0.3111,0.0273,0.04365,0.61795
300,0.3047,0.02875,0.0445,0.62205
301,0.3002,0.02905,0.0451,0.62565
302,0.2927,0.0323,0.04545,0.62955
303,0.29015,0.03075,0.04705,0.63205
304,0.28405,0.0307,0.0488,0.63645
305,0.2804,0.0299,0.0499,0.6398
306,0.27275,0.03165,0.0512,0.6444
307,0.2684,0.03005,0.0529,0.64865
308,0.26115,0.0315,0.0538,0.65355
309,0.2581,0.0302,0.05505,0.65665
310,0.2501,0.0317,0.0556,0.6626
311,0.2467,0.02995,0.05595,0.6674
312,0.2406,0.03055,0.0557,0.67315
313,0.23725,0.02885,0.0557,0.6782
314,0.2304,0.0298,0.0554,0.6844
315,0.22915,0.02785,0.0554,0.6876
316,0.2226,0.0281,0.0555,0.6938
317,0.2215,0.02555,0.05535,0.6976
318,0.217,0.0254,0.05575,0.70185
319,0.2147,0.0243,0.0544,0.7066
320,0.20885,0.02645,0.05375,0.71095
321,0.20745,0.026,0.0518,0.71475
322,0.2028,0.0263,0.0523,0.7186
323,0.20165,0.0247,0.05275,0.7209
324,0.1967,0.025,0.0527,0.7256
325,0.19595,0.02335,0.05235,0.72835
326,0.19095,0.0242,0.051,0.73385
327,0.18955,0.02315,0.0511,0.7362
328,0.18505,0.0241,0.05015,0.7407
329,0.1856,0.02195,0.049,0.74345
330,0.18065,0.02255,0.0491,0.7477
331,0.18135,0.0211,0.0488,0.74875
332,0.1776,0.0216,0.04765,0.75315
333,0.1788,0.01965,0.0462,0.75535
334,0.17565,0.01935,0.0458,0.7592
335,0.17775,0.017,0.0461,0.75915
336,0.1743,0.0174,0.0461,0.7622
337,0.1764,0.01635,0.04395,0.7633
338,0.17325,0.01765,0.04345,0.76565
339,0.17585,0.0157,0.0417,0.76675
340,0.1721,0.01695,0.04025,0.7707
341,0.1752,0.0154,0.03975,0.76965
342,0.173,0.0153,0.0388,0.7729
343,0.1766,0.0135,0.0372,0.7727
344,0.1741,0.01415,0.0347,0.77705
345,0.177,0.01285,0.03335,0.7768
346,0.1747,0.0134,0.03165,0.78025
347,0.178,0.0125,0.03105,0.77845
348,0.1762,0.0132,0.0299,0.7807
349,0.1795,0.0123,0.02895,0.77925
350,0.17785,0.01195,0.0286,0.7816
351,0.1808,0.01075,0.02865,0.7798
352,0.1793,0.0119,0.0284,0.7804
353,0.18315,0.01055,0.02795,0.77835
354,0.182,0.0106,0.02755,0.77985
355,0.185,0.0097,0.02705,0.77825
356,0.1837,0.01075,0.0256,0.77995
357,0.18755,0.00985,0.02445,0.77815
358,0.1861,0.01015,0.02375,0.78
359,0.19115,0.00915,0.0233,0.7764
360,0.18965,0.0104,0.02205,0.7779
361,0.19215,0.0091,0.02245,0.7763
362,0.19,0.00975,0.0218,0.77845
363,0.195,0.0084,0.0217,0.7749
364,0.19295,0.01,0.0211,0.77595
365,0.1964,0.00945,0.0202,0.77395
366,0.19435,0.01035,0.0205,0.7748
367,0.1982,0.00925,0.0204,0.77215
368,0.1969,0.00985,0.02035,0.7729
369,0.202,0.0089,0.0197,0.7694
370,0.2002,0.0105,0.0185,0.7708
371,0.20475,0.00925,0.0188,0.7672
372,0.20445,0.0088,0.0185,0.76825
373,0.2092,0.008,0.01765,0.76515
374,0.20775,0.00935,0.01735,0.76555
375,0.21265,0.00805,0.01745,0.76185
376,0.2118,0.009,0.0174,0.7618
377,0.21605,0.00835,0.01685,0.75875
378,0.21465,0.00855,0.0176,0.7592
379,0.22025,0.00765,0.01715,0.75495
380,0.2187,0.009,0.01745,0.75485
381,0.2222,0.00835,0.0169,0.75255
382,0.2209,0.00895,0.01635,0.7538
383,0.22615,0.008,0.01615,0.7497
384,0.2252,0.00815,0.0164,0.75025
385,0.22915,0.0077,0.01675,0.7464
386,0.2282,0.00875,0.0159,0.74715
387,0.232,0.0081,0.0166,0.7433
388,0.23125,0.00905,0.0166,0.7431
389,0.23575,0.0075,0.01705,0.7397
390,0.23365,0.00875,0.01685,0.74075
391,0.23975,0.00865,0.01605,0.73555
392,0.2386,0.00945,0.01635,0.7356
393,0.243,0.0082,0.0165,0.7323
394,0.24155,0.00955,0.01615,0.73275
395,0.2462,0.0088,0.01635,0.72865
396,0.24555,0.0091,0.0168,0.72855
397,0.25045,0.00765,0.01705,0.72485
398,0.2493,0.0091,0.01625,0.72535
399,0.25345,0.0083,0.0166,0.72165
400,0.2514,0.0099,0.01635,0.72235
401,0.2553,0.00895,0.01645,0.7193
402,0.2545,0.00905,0.01675,0.7197
403,0.2585,0.0078,0.01705,0.71665
404,0.2566,0.0094,0.0168,0.7172
405,0.26135,0.0082,0.01705,0.7134
406,0.2594,0.0097,0.0167,0.7142
407,0.26395,0.00875,0.0166,0.7107
408,0.2631,0.00915,0.01705,0.7107
409,0.26665,0.0085,0.01735,0.7075
410,0.26485,0.00975,0.01715,0.70825
411,0.269,0.0087,0.0178,0.7045
412,0.2671,0.0102,0.0179,0.7048
413,0.27145,0.00935,0.01815,0.70105
414,0.26925,0.0116,0.0174,0.70175
415,0.27325,0.01055,0.0182,0.698
416,0.2716,0.0122,0.01825,0.69795
417,0.276,0.01105,0.01905,0.6939
418,0.27385,0.01225,0.01895,0.69495
419,0.27685,0.0115,0.01895,0.6927
420,0.2741,0.013,0.01955,0.69335
421,0.2775,0.0109,0.0214,0.6902
422,0.2754,0.0126,0.0208,0.6912
423,0.2791,0.01175,0.02155,0.6876
424,0.276,0.01325,0.02165,0.6891
425,0.2801,0.0116,0.02245,0.68585
426,0.27665,0.01345,0.02285,0.68705
427,0.28095,0.01235,0.02205,0.68465
428,0.27715,0.0139,0.0228,0.68615
429,0.28045,0.01245,0.02335,0.68375
430,0.27665,0.0149,0.02305,0.6854
431,0.28115,0.0135,0.02425,0.6811
432,0.2772,0.0152,0.0244,0.6832
433,0.2802,0.01315,0.02565,0.681
434,0.27735,0.0149,0.02595,0.6818
435,0.281,0.0134,0.0264,0.6792
436,0.2769,0.01645,0.02535,0.6813
437,0.27995,0.0147,0.0258,0.67955
438,0.27585,0.0169,0.02625,0.681
439,0.27975,0.01555,0.0268,0.6779
440,0.2754,0.01715,0.02685,0.6806
441,0.2798,0.0142,0.0286,0.6774
442,0.27435,0.01705,0.02855,0.68005
443,0.27835,0.0148,0.02875,0.6781
444,0.27415,0.0168,0.029,0.68005
445,0.2778,0.0154,0.0287,0.6781
446,0.2728,0.01765,0.02965,0.6799
447,0.2765,0.01635,0.02985,0.6773
448,0.27185,0.0185,0.0307,0.67895
449,0.27475,0.0167,0.03135,0.6772
450,0.2694,0.0199,0.03075,0.67995
451,0.27285,0.0173,0.0312,0.67865
452,0.26735,0.0193,0.0323,0.68105
453,0.2704,0.0166,0.0329,0.6801
454,0.26525,0.01965,0.0327,0.6824
455,0.2685,0.01735,0.03395,0.6802
456,0.2636,0.0194,0.0339,0.6831
457,0.2669,0.01745,0.0339,0.68175
458,0.26085,0.02105,0.0337,0.6844
459,0.26545,0.01725,0.03525,0.68205
460,0.2597,0.0199,0.0358,0.6846
461,0.2644,0.01745,0.03535,0.6828
462,0.25875,0.0198,0.03525,0.6862
463,0.26125,0.01795,0.0355,0.6853
464,0.2565,0.02025,0.03625,0.687
465,0.25995,0.0182,0.03625,0.6856
466,0.25505,0.0195,0.0365,0.68895
467,0.25845,0.0166,0.0364,0.68855
468,0.25255,0.01935,0.03575,0.69235
469,0.25685,0.0172,0.03515,0.6908
470,0.25235,0.0199,0.0345,0.69325
471,0.25575,0.0181,0.03485,0.6913
472,0.25085,0.02055,0.0346,0.694
473,0.2545,0.0176,0.036,0.6919
474,0.2491,0.0207,0.0358,0.6944
475,0.25235,0.01845,0.0358,0.6934
476,0.2478,0.0193,0.0362,0.6967
477,0.252,0.01725,0.03665,0.6941
478,0.24615,0.02045,0.03685,0.69655
479,0.2502,0.01785,0.03665,0.6953
480,0.2441,0.02155,0.0355,0.69885
481,0.24725,0.0186,0.03605,0.6981
482,0.24125,0.0208,0.0363,0.70165
483,0.2461,0.0178,0.0366,0.6995
484,0.23995,0.02085,0.03645,0.70275
485,0.2431,0.01865,0.0362,0.70205
486,0.23845,0.02065,0.03635,0.70455
487,0.2432,0.0174,0.03705,0.70235
488,0.23875,0.0194,0.03675,0.7051
489,0.2425,0.017,0.0368,0.7037
490,0.2365,0.02025,0.0361,0.70715
491,0.241,0.0174,0.037,0.7046
492,0.23655,0.01955,0.0367,0.7072
493,0.24085,0.0173,0.0367,0.70515
494,0.23485,0.02045,0.03605,0.70865
495,0.2387,0.0178,0.03685,0.70665
496,0.2335,0.0201,0.03585,0.71055
497,0.2381,0.0178,0.0358,0.7083
498,0.233,0.0196,0.0365,0.7109
499,0.2368,0.0171,0.03635,0.70975
500,0.23255,0.0193,0.03635,0.7118
501,0.23615,0.0171,0.03715,0.7096
502,0.232,0.0185,0.03805,0.71145
503,0.23575,0.0167,0.03725,0.7103
504,0.23025,0.02005,0.03705,0.71265
505,0.234,0.0177,0.0366,0.7117
506,0.22985,0.01865,0.03735,0.71415
507,0.23485,0.0171,0.0369,0.71115
508,0.23085,0.01865,0.036,0.7145
509,0.2352,0.01585,0.0356,0.71335
510,0.23025,0.0194,0.0349,0.71545
511,0.23395,0.01765,0.03525,0.71315
512,0.22955,0.02075,0.035,0.7147
513,0.2333,0.01895,0.03515,0.7126
514,0.2288,0.0206,0.03565,0.71495
515,0.2331,0.01755,0.0366,0.71275
516,0.2287,0.02025,0.036,0.71505
517,0.2326,0.0163,0.03635,0.71475
518,0.22805,0.01825,0.03625,0.71745
519,0.2321,0.0171,0.03475,0.71605
520,0.22675,0.01995,0.03445,0.71885
521,0.2311,0.01785,0.03415,0.7169
522,0.2261,0.01955,0.0342,0.72015
523,0.22995,0.01795,0.03375,0.71835
524,0.2258,0.02035,0.0336,0.72025
525,0.23085,0.01685,0.0346,0.7177
526,0.2264,0.0188,0.03565,0.71915
527,0.2323,0.0158,0.03495,0.71695
528,0.22765,0.0173,0.03485,0.7202
529,0.2315,0.0157,0.03475,0.71805
530,0.22605,0.0191,0.03365,0.7212
531,0.23085,0.01685,0.03385,0.71845
532,0.2258,0.0188,0.0343,0.7211
533,0.23025,0.01675,0.03415,0.71885
534,0.22655,0.01875,0.0342,0.7205
535,0.23,0.0167,0.0338,0.7195
536,0.2266,0.01805,0.0344,0.72095
537,0.23,0.016,0.0347,0.7193
538,0.22525,0.01795,0.0352,0.7216
539,0.2299,0.01615,0.0347,0.71925
540,0.22615,0.0187,0.03345,0.7217
541,0.23025,0.01615,0.03275,0.72085
542,0.22535,0.01875,0.0338,0.7221
543,0.23115,0.0156,0.03395,0.7193
544,0.22735,0.0172,0.03385,0.7216
545,0.23245,0.01525,0.0339,0.7184
546,0.22745,0.01785,0.03295,0.72175
547,0.2314,0.01635,0.03235,0.7199
548,0.22705,0.019,0.03175,0.7222
549,0.2312,0.0177,0.032,0.7191
550,0.22815,0.0183,0.03235,0.7212
551,0.2321,0.0159,0.0326,0.7194
552,0.22875,0.01775,0.0324,0.7211
553,0.23365,0.01485,0.03285,0.71865
554,0.22975,0.01725,0.03185,0.72115
555,0.23405,0.01555,0.0314,0.719
556,0.23005,0.0175,0.0315,0.72095
557,0.23435,0.015,0.03245,0.7182
558,0.23105,0.01695,0.03275,0.71925
559,0.2367,0.01485,0.03305,0.7154
560,0.2317,0.0177,0.03265,0.71795
561,0.23605,0.0152,0.03125,0.7175
562,0.232,0.0178,0.0306,0.7196
563,0.2354,0.0152,0.0312,0.7182
564,0.2312,0.01715,0.0316,0.72005
565,0.23485,0.01465,0.0318,0.7187
566,0.23135,0.0164,0.03195,0.7203
567,0.2359,0.01445,0.0314,0.71825
568,0.23095,0.0185,0.03145,0.7191
569,0.2344,0.0165,0.03145,0.71765
570,0.2315,0.0174,0.03145,0.71965
571,0.2367,0.01565,0.0302,0.71745
572,0.23355,0.0171,0.0301,0.71925
573,0.23695,0.01505,0.03135,0.71665
574,0.2326,0.0169,0.0318,0.7187
575,0.23695,0.0151,0.0313,0.71665
576,0.2334,0.01785,0.03095,0.7178
577,0.2376,0.0152,0.0316,0.7156
578,0.234,0.01655,0.0331,0.71635
579,0.23775,0.01405,0.03285,0.71535
580,0.23445,0.0162,0.033,0.71635
581,0.2376,0.016,0.0316,0.7148
582,0.2343,0.0174,0.032,0.7163
583,0.23885,0.01455,0.03285,0.71375
584,0.23605,0.01645,0.0321,0.7154
585,0.23905,0.0152,0.0318,0.71395
586,0.2348,0.0174,0.0326,0.7152
587,0.23795,0.01545,0.03345,0.71315
588,0.23495,0.01675,0.03355,0.71475
589,0.23785,0.0152,0.03265,0.7143
590,0.23285,0.01835,0.03285,0.71595
591,0.2359,0.01645,0.03205,0.7156
592,0.2319,0.0194,0.0312,0.7175
593,0.23545,0.01675,0.0319,0.7159
594,0.2326,0.01695,0.0326,0.71785
595,0.23705,0.0154,0.03195,0.7156
596,0.2333,0.01665,0.0324,0.71765
597,0.2369,0.0145,0.0334,0.7152
598,0.23325,0.0166,0.03355,0.7166
599,0.2364,0.01545,0.03285,0.7153
600,0.23195,0.01745,0.03365,0.71695
601,0.23605,0.01595,0.03295,0.71505
602,0.23185,0.01815,0.03305,0.71695
603,0.23605,0.0165,0.0331,0.71435
604,0.2328,0.0189,0.03235,0.71595
605,0.2355,0.01635,0.03305,0.7151
606,0.23245,0.01785,0.03205,0.71765
607,0.236,0.01615,0.0318,0.71605
608,0.2324,0.01705,0.03275,0.7178
609,0.23605,0.0146,0.0333,0.71605
610,0.23185,0.01725,0.0326,0.7183
611,0.23545,0.01585,0.0321,0.7166
612,0.23255,0.01645,0.03275,0.71825
613,0.23585,0.01465,0.03215,0.71735
614,0.23095,0.0174,0.0324,0.71925
615,0.23465,0.01565,0.0323,0.7174
616,0.23025,0.01815,0.0327,0.7189
617,0.2325,0.01695,0.0329,0.71765
618,0.22805,0.0193,0.0329,0.71975
619,0.2317,0.01715,0.03285,0.7183
620,0.22905,0.0181,0.03235,0.7205
621,0.2325,0.01615,0.03315,0.7182
622,0.22875,0.01785,0.03355,0.71985
623,0.23285,0.0159,0.03335,0.7179
624,0.2289,0.01755,0.03305,0.7205
625,0.2322,0.0159,0.03275,0.71915
626,0.2288,0.0177,0.03295,0.72055
627,0.2331,0.0152,0.03325,0.71845
628,0.2282,0.0179,0.03295,0.72095
629,0.2317,0.0157,0.0328,0.7198
630,0.22715,0.0182,0.03225,0.7224
631,0.2303,0.01565,0.0324,0.72165
632,0.22645,0.0173,0.0321,0.72415
633,0.2309,0.01505,0.032,0.72205
634,0.22705,0.0176,0.0317,0.72365
635,0.2308,0.01515,0.032,0.72205
636,0.22675,0.01755,0.0315,0.7242
637,0.22985,0.0154,0.03125,0.7235
638,0.22735,0.01685,0.03135,0.72445
639,0.2312,0.01405,0.03175,0.723
640,0.22745,0.01625,0.0325,0.7238
641,0.2313,0.0151,0.0323,0.7213
