"t","S","E","I","R"
178,0.29195,0.00095,0.0015,0.7056
179,0.29415,0.00095,0.0014,0.7035
180,0.29565,0.0011,0.0014,0.70185
181,0.29775,0.00095,0.0015,0.6998
182,0.2993,0.00085,0.0015,0.69835
183,0.3017,7e-04,0.0016,0.696
184,0.30315,0.00085,0.0017,0.6943
185,0.30425,9e-04,0.00175,0.6931
186,0.3065,0.00095,0.00155,0.691
187,0.30845,0.001,0.0015,0.68905
188,0.3104,0.00085,0.00175,0.687
189,0.3126,0.00115,0.0016,0.68465
190,0.3137,0.00115,0.0018,0.68335
191,0.31625,0.00115,0.00205,0.68055
192,0.3171,0.0015,0.00205,0.67935
193,0.3187,0.0017,0.0017,0.6779
194,0.32035,0.0015,0.00195,0.6762
195,0.3221,0.00155,0.00205,0.6743
196,0.3232,0.00185,0.00205,0.6729
197,0.32575,0.0014,0.00255,0.6703
198,0.3266,0.00165,0.00265,0.6691
199,0.32845,0.00165,0.00275,0.66715
200,0.3295,0.0018,0.0031,0.6656
201,0.3311,0.0019,0.0032,0.6638
202,0.3321,0.0018,0.00355,0.66255
203,0.3336,0.00185,0.00355,0.661
204,0.335,0.00145,0.00395,0.6596
205,0.33615,0.0017,0.004,0.65815
206,0.33745,0.0021,0.004,0.65645
207,0.3389,0.0022,0.00415,0.65475
208,0.3403,0.002,0.00445,0.65325
209,0.34155,0.00225,0.00485,0.65135
210,0.343,0.00255,0.00455,0.6499
211,0.34395,0.0026,0.00495,0.6485
212,0.34515,0.0029,0.005,0.64695
213,0.34575,0.0031,0.0053,0.64585
214,0.34635,0.00355,0.0055,0.6446
215,0.34755,0.00325,0.0057,0.6435
216,0.3479,0.00365,0.0061,0.64235
217,0.3497,0.00345,0.0063,0.64055
218,0.34985,0.0039,0.0065,0.63975
219,0.3501,0.0046,0.0064,0.6389
220,0.35045,0.00495,0.0066,0.638
221,0.35095,0.005,0.0071,0.63695
222,0.3507,0.00555,0.0077,0.63605
223,0.3515,0.00505,0.00825,0.6352
224,0.3513,0.0059,0.00865,0.63415
225,0.35205,0.0061,0.00885,0.633
226,0.3517,0.0066,0.00905,0.63265
227,0.35205,0.0073,0.009,0.63165
228,0.3513,0.00795,0.0098,0.63095
229,0.35145,0.008,0.01,0.63055
230,0.35105,0.00775,0.01065,0.63055
231,0.3518,0.0074,0.0108,0.63
232,0.3507,0.0079,0.01135,0.63005
233,0.35045,0.0077,0.01195,0.6299
234,0.34965,0.00825,0.01255,0.62955
235,0.3495,0.00835,0.01325,0.6289
236,0.3485,0.0094,0.0138,0.6283
237,0.34945,0.00825,0.0145,0.6278
238,0.3475,0.0094,0.01505,0.62805
239,0.34745,0.00905,0.0154,0.6281
240,0.3456,0.0097,0.0162,0.6285
241,0.34515,0.00925,0.01665,0.62895
242,0.3442,0.01025,0.01675,0.6288
243,0.3443,0.01075,0.01715,0.6278
244,0.3419,0.01185,0.01715,0.6291
245,0.34155,0.01115,0.0176,0.6297
246,0.33935,0.0126,0.01785,0.6302
247,0.33895,0.012,0.01915,0.6299
248,0.3369,0.0135,0.0191,0.6305
249,0.337,0.01275,0.01925,0.631
250,0.3348,0.01405,0.01965,0.6315
251,0.33465,0.0132,0.0206,0.63155
252,0.33265,0.0139,0.02125,0.6322
253,0.3322,0.0137,0.02135,0.63275
254,0.33015,0.0132,0.02245,0.6342
255,0.3295,0.0129,0.02305,0.63455
256,0.327,0.0139,0.0235,0.6356
257,0.32545,0.0142,0.02455,0.6358
258,0.32285,0.015,0.0258,0.63635
259,0.3225,0.01485,0.02605,0.6366
260,0.31885,0.0172,0.02605,0.6379
261,0.3175,0.0174,0.02615,0.63895
262,0.3144,0.0179,0.0269,0.6408
263,0.3137,0.0157,0.0291,0.6415
264,0.3104,0.0176,0.02935,0.64265
265,0.30965,0.01695,0.0293,0.6441
266,0.30565,0.0179,0.03025,0.6462
267,0.3045,0.01805,0.0306,0.64685
268,0.3002,0.0197,0.03105,0.64905
269,0.2986,0.0201,0.0321,0.6492
270,0.29385,0.02095,0.0335,0.6517
271,0.2931,0.01945,0.035,0.65245
272,0.2872,0.02275,0.0357,0.65435
273,0.28685,0.02065,0.037,0.6555
274,0.2823,0.02165,0.03815,0.6579
275,0.28065,0.0215,0.0388,0.65905
276,0.27475,0.02365,0.03915,0.66245
277,0.2736,0.022,0.0399,0.6645
278,0.26895,0.0225,0.04095,0.6676
279,0.26695,0.02205,0.04135,0.66965
280,0.261,0.023,0.04225,0.67375
281,0.2593,0.02205,0.0433,0.67535
282,0.25505,0.02235,0.0441,0.6785
283,0.2528,0.0221,0.044,0.6811
284,0.2472,0.0226,0.0454,0.6848
285,0.24515,0.02275,0.04475,0.68735
286,0.2399,0.02355,0.04525,0.6913
287,0.23905,0.0225,0.04605,0.6924
288,0.23345,0.02475,0.0445,0.6973
289,0.23175,0.02435,0.0447,0.6992
290,0.2271,0.02465,0.0444,0.70385
291,0.2258,0.02365,0.04435,0.7062
292,0.22115,0.02455,0.0437,0.7106
293,0.2201,0.0231,0.04305,0.71375
294,0.2145,0.02365,0.04435,0.7175
295,0.2144,0.0229,0.0444,0.7183
296,0.20985,0.0229,0.0446,0.72265
297,0.2096,0.0219,0.0452,0.7233
298,0.20515,0.023,0.04425,0.7276
299,0.2061,0.02125,0.04475,0.7279
300,0.20165,0.0214,0.04485,0.7321
301,0.2025,0.01955,0.0441,0.73385
302,0.19875,0.0213,0.04305,0.7369
303,0.20015,0.0199,0.04245,0.7375
304,0.19635,0.02045,0.04225,0.74095
305,0.19805,0.0184,0.042,0.74155
306,0.1946,0.0185,0.04145,0.74545
307,0.19565,0.01695,0.04095,0.74645
308,0.19225,0.01785,0.0395,0.7504
309,0.19465,0.01595,0.0391,0.7503
310,0.1919,0.0173,0.03795,0.75285
311,0.19375,0.01575,0.03805,0.75245
312,0.1909,0.0158,0.0383,0.755
313,0.19355,0.01495,0.0362,0.7553
314,0.18945,0.01625,0.0355,0.7588
315,0.19165,0.01395,0.03535,0.75905
316,0.1888,0.01455,0.03515,0.7615
317,0.1918,0.01325,0.03405,0.7609
318,0.1896,0.01445,0.03275,0.7632
319,0.1915,0.01325,0.0329,0.76235
320,0.19015,0.0136,0.0319,0.76435
321,0.1932,0.0125,0.0313,0.763
322,0.1921,0.01295,0.03035,0.7646
323,0.1965,0.01265,0.0294,0.76145
324,0.19355,0.014,0.028,0.76445
325,0.1968,0.0132,0.0275,0.7625
326,0.1949,0.01325,0.02715,0.7647
327,0.1979,0.01205,0.027,0.76305
328,0.1952,0.0129,0.02645,0.76545
329,0.1991,0.0117,0.0272,0.762
330,0.19755,0.01185,0.0262,0.7644
331,0.2014,0.0111,0.0254,0.7621
332,0.1994,0.0122,0.02535,0.76305
333,0.20365,0.01145,0.02455,0.76035
334,0.2014,0.0122,0.0242,0.7622
335,0.20515,0.0106,0.024,0.76025
336,0.20405,0.01125,0.0237,0.761
337,0.20885,0.01045,0.02285,0.75785
338,0.2068,0.0115,0.0224,0.7593
339,0.2104,0.01005,0.02235,0.7572
340,0.2093,0.00995,0.02165,0.7591
341,0.2133,0.00815,0.02185,0.7567
342,0.21205,0.0097,0.0208,0.75745
343,0.2174,0.00855,0.02005,0.754
344,0.21585,0.00935,0.0194,0.7554
345,0.2201,0.0087,0.0185,0.7527
346,0.21795,0.01015,0.01865,0.75325
347,0.22255,0.00905,0.0182,0.7502
348,0.2219,0.00955,0.0182,0.75035
349,0.22645,0.00845,0.01805,0.74705
350,0.22455,0.01015,0.0177,0.7476
351,0.2287,0.00875,0.018,0.74455
352,0.22795,0.00925,0.01795,0.74485
353,0.2314,0.0091,0.01785,0.74165
354,0.2303,0.00975,0.01745,0.7425
355,0.2349,0.0084,0.0178,0.7389
356,0.23485,0.00895,0.01735,0.73885
357,0.23925,0.00775,0.0173,0.7357
358,0.2379,0.00865,0.01735,0.7361
359,0.2423,0.0085,0.0168,0.7324
360,0.2404,0.01025,0.0163,0.73305
361,0.24575,0.0085,0.0158,0.72995
362,0.24415,0.00925,0.0164,0.7302
363,0.2487,0.00825,0.0162,0.72685
364,0.24755,0.00855,0.0166,0.7273
365,0.2523,0.0078,0.0175,0.7224
366,0.25075,0.00895,0.0158,0.7245
367,0.25475,0.00865,0.01595,0.72065
368,0.25315,0.00995,0.01635,0.72055
369,0.2566,0.00935,0.01685,0.7172
370,0.25455,0.01045,0.01695,0.71805
371,0.2584,0.01025,0.01665,0.7147
372,0.2554,0.01205,0.0173,0.71525
373,0.26005,0.01045,0.0182,0.7113
374,0.25805,0.01125,0.0186,0.7121
375,0.2612,0.01005,0.0192,0.70955
376,0.25865,0.01185,0.0192,0.7103
377,0.263,0.00995,0.0201,0.70695
378,0.2609,0.01175,0.02055,0.7068
379,0.2655,0.01015,0.0207,0.70365
380,0.2638,0.0112,0.02115,0.70385
381,0.26755,0.00985,0.02125,0.70135
382,0.2649,0.01185,0.0213,0.70195
383,0.2692,0.0104,0.0218,0.6986
384,0.26585,0.01235,0.0219,0.6999
385,0.27,0.0112,0.02175,0.69705
386,0.26765,0.01245,0.0225,0.6974
387,0.27195,0.0113,0.0223,0.69445
388,0.2694,0.01255,0.0229,0.69515
389,0.27245,0.01205,0.02215,0.69335
390,0.26925,0.0138,0.02175,0.6952
391,0.273,0.01225,0.0232,0.69155
392,0.26915,0.01435,0.02375,0.69275
393,0.27215,0.01265,0.02425,0.69095
394,0.271,0.01315,0.02455,0.6913
395,0.2739,0.0123,0.0246,0.6892
396,0.26975,0.01495,0.0251,0.6902
397,0.2742,0.0124,0.0265,0.6869
398,0.27135,0.0144,0.02535,0.6889
399,0.27385,0.0137,0.0247,0.68775
400,0.27005,0.0159,0.02425,0.6898
401,0.27385,0.01365,0.02495,0.68755
402,0.2697,0.01665,0.0251,0.68855
403,0.27335,0.01475,0.0259,0.686
404,0.2694,0.0167,0.02625,0.68765
405,0.2734,0.0153,0.0272,0.6841
406,0.27005,0.0173,0.0269,0.68575
407,0.2739,0.01475,0.02835,0.683
408,0.2696,0.01695,0.0282,0.68525
409,0.27225,0.01525,0.02925,0.68325
410,0.26735,0.01775,0.02945,0.68545
411,0.271,0.01505,0.03135,0.6826
412,0.2648,0.0187,0.0314,0.6851
413,0.26915,0.01655,0.03105,0.68325
414,0.2645,0.0185,0.0305,0.6865
415,0.2692,0.0159,0.03045,0.68445
416,0.26505,0.01805,0.03055,0.68635
417,0.2687,0.0155,0.03145,0.68435
418,0.2631,0.01855,0.03155,0.6868
419,0.26715,0.0174,0.0314,0.68405
420,0.26185,0.021,0.03135,0.6858
421,0.26525,0.01895,0.0316,0.6842
422,0.26145,0.0189,0.0322,0.68745
423,0.26395,0.017,0.03335,0.6857
424,0.2589,0.01955,0.03335,0.6882
425,0.26215,0.0174,0.033,0.68745
426,0.2569,0.0195,0.03285,0.69075
427,0.26105,0.0168,0.0327,0.68945
428,0.25685,0.01775,0.03355,0.69185
429,0.26,0.0158,0.03415,0.69005
430,0.255,0.01845,0.03445,0.6921
431,0.2585,0.0174,0.0345,0.6896
432,0.2525,0.02055,0.03515,0.6918
433,0.2565,0.01765,0.0357,0.69015
434,0.25105,0.0204,0.03535,0.6932
435,0.25475,0.0181,0.03575,0.6914
436,0.24905,0.02175,0.03535,0.69385
437,0.25285,0.01995,0.03445,0.69275
438,0.247,0.02315,0.03465,0.6952
439,0.25085,0.02065,0.03565,0.69285
440,0.2466,0.0215,0.03645,0.69545
441,0.2501,0.0189,0.0365,0.6945
442,0.2451,0.0214,0.0368,0.6967
443,0.24845,0.01835,0.03895,0.69425
444,0.242,0.02105,0.03995,0.697
445,0.2456,0.01835,0.04055,0.6955
446,0.23915,0.0223,0.0387,0.69985
447,0.24255,0.0187,0.03965,0.6991
448,0.23705,0.0201,0.0406,0.70225
449,0.2403,0.0181,0.03955,0.70205
450,0.2342,0.02005,0.04025,0.7055
451,0.2374,0.0185,0.039,0.7051
452,0.2321,0.02115,0.0384,0.70835
453,0.23555,0.01945,0.03735,0.70765
454,0.2307,0.021,0.03805,0.71025
455,0.2337,0.0186,0.03875,0.70895
456,0.22965,0.0191,0.0392,0.71205
457,0.23335,0.01705,0.03815,0.71145
458,0.2288,0.01945,0.0383,0.71345
459,0.23365,0.01745,0.03785,0.71105
460,0.2293,0.01965,0.03725,0.7138
461,0.2332,0.01695,0.03755,0.7123
462,0.2279,0.01905,0.03725,0.7158
463,0.23175,0.018,0.0363,0.71395
464,0.2269,0.02095,0.036,0.71615
465,0.23145,0.0174,0.03645,0.7147
466,0.227,0.019,0.0358,0.7182
467,0.2307,0.01675,0.03655,0.716
468,0.2264,0.02,0.0364,0.7172
469,0.22935,0.0181,0.03615,0.7164
470,0.22465,0.02125,0.03535,0.71875
471,0.2297,0.01915,0.03505,0.7161
472,0.22505,0.02075,0.03535,0.71885
473,0.22875,0.0177,0.03635,0.7172
474,0.22415,0.02015,0.036,0.7197
475,0.2283,0.01705,0.0368,0.71785
476,0.2243,0.0183,0.03745,0.71995
477,0.22895,0.01515,0.03795,0.71795
478,0.22395,0.01885,0.0362,0.721
479,0.22725,0.0172,0.0357,0.71985
480,0.224,0.01815,0.036,0.72185
481,0.22875,0.0154,0.03615,0.7197
482,0.2242,0.01745,0.03575,0.7226
483,0.2279,0.01625,0.03595,0.7199
484,0.2231,0.0183,0.0357,0.7229
485,0.22705,0.01625,0.03625,0.72045
486,0.2231,0.0175,0.0359,0.7235
487,0.22735,0.0148,0.0362,0.72165
488,0.2227,0.0177,0.0347,0.7249
489,0.22655,0.016,0.03395,0.7235
490,0.2233,0.0175,0.034,0.7252
491,0.22685,0.01625,0.034,0.7229
492,0.22275,0.018,0.0335,0.72575
493,0.2259,0.01555,0.0337,0.72485
494,0.22205,0.017,0.0344,0.72655
495,0.22705,0.0145,0.0343,0.72415
496,0.2223,0.01695,0.03415,0.7266
497,0.22735,0.0147,0.03405,0.7239
498,0.22215,0.0177,0.03345,0.7267
499,0.2269,0.01565,0.03315,0.7243
500,0.2231,0.01745,0.0334,0.72605
501,0.22775,0.0154,0.0327,0.72415
502,0.2243,0.01665,0.03275,0.7263
503,0.2299,0.0141,0.032,0.724
504,0.2267,0.0161,0.0315,0.7257
505,0.23125,0.01445,0.0307,0.7236
506,0.22755,0.01615,0.0315,0.7248
507,0.23145,0.01455,0.03145,0.72255
508,0.22745,0.0177,0.0304,0.72445
509,0.2315,0.0151,0.03025,0.72315
510,0.2278,0.0164,0.0306,0.7252
511,0.2313,0.01535,0.0304,0.72295
512,0.2278,0.01695,0.03065,0.7246
513,0.2327,0.0139,0.0318,0.7216
514,0.22915,0.0161,0.03205,0.7227
515,0.23435,0.01385,0.0325,0.7193
516,0.2306,0.01565,0.03285,0.7209
517,0.2356,0.0134,0.03245,0.71855
518,0.23105,0.01685,0.03075,0.72135
519,0.23505,0.0146,0.03135,0.719
520,0.2321,0.01645,0.03095,0.7205
521,0.23655,0.0143,0.0312,0.71795
522,0.23305,0.0156,0.03155,0.7198
523,0.2378,0.01365,0.0322,0.71635
524,0.2343,0.01615,0.03185,0.7177
525,0.23805,0.0145,0.0319,0.71555
526,0.23465,0.01505,0.0324,0.7179
527,0.2391,0.0134,0.03265,0.71485
528,0.23505,0.0167,0.03175,0.7165
529,0.23955,0.01385,0.03105,0.71555
530,0.2361,0.01615,0.0298,0.71795
531,0.23985,0.01385,0.03035,0.71595
532,0.237,0.01585,0.0305,0.71665
533,0.24135,0.014,0.0302,0.71445
534,0.2375,0.016,0.03035,0.71615
535,0.2413,0.0137,0.0305,0.7145
536,0.2373,0.01685,0.02945,0.7164
537,0.24055,0.0155,0.02895,0.715
538,0.2372,0.01735,0.0295,0.71595
539,0.2414,0.0149,0.03035,0.71335
540,0.2376,0.01745,0.0298,0.71515
541,0.24125,0.01515,0.03075,0.71285
542,0.2377,0.01725,0.0305,0.71455
543,0.24215,0.01465,0.0308,0.7124
544,0.2392,0.0158,0.03,0.715
545,0.2431,0.0141,0.02985,0.71295
546,0.23875,0.01715,0.02945,0.71465
547,0.24275,0.01435,0.02985,0.71305
548,0.2394,0.01615,0.02975,0.7147
549,0.24295,0.0149,0.02975,0.7124
550,0.24095,0.01575,0.02975,0.71355
551,0.2464,0.0138,0.0303,0.7095
552,0.24365,0.0149,0.02995,0.7115
553,0.2477,0.01375,0.02935,0.7092
554,0.24285,0.0169,0.0293,0.71095
555,0.24705,0.01465,0.03005,0.70825
556,0.2439,0.01625,0.0298,0.71005
557,0.2468,0.01425,0.02955,0.7094
558,0.2437,0.0166,0.02885,0.71085
559,0.24635,0.015,0.029,0.70965
560,0.24185,0.0177,0.02915,0.7113
561,0.24505,0.01595,0.02975,0.70925
562,0.24285,0.01655,0.02945,0.71115
563,0.246,0.0148,0.0301,0.7091
564,0.2428,0.01665,0.029,0.71155
565,0.2467,0.01455,0.0291,0.70965
566,0.2438,0.0163,0.03005,0.70985
567,0.24695,0.01485,0.02925,0.70895
568,0.2444,0.01535,0.0303,0.70995
569,0.24835,0.0136,0.03005,0.708
570,0.2449,0.01575,0.03015,0.7092
571,0.24735,0.0145,0.02925,0.7089
572,0.24425,0.01585,0.02945,0.71045
573,0.2481,0.014,0.0295,0.7084
574,0.24415,0.017,0.02865,0.7102
575,0.24785,0.01435,0.0288,0.709
576,0.245,0.01565,0.03,0.70935
577,0.2486,0.0142,0.03065,0.70655
578,0.2448,0.01655,0.02965,0.709
579,0.24765,0.0145,0.03015,0.7077
580,0.2445,0.0159,0.0308,0.7088
581,0.2477,0.0141,0.03145,0.70675
582,0.24435,0.0165,0.03085,0.7083
583,0.24895,0.0146,0.0304,0.70605
584,0.24435,0.0167,0.03165,0.7073
585,0.24855,0.01495,0.03195,0.70455
586,0.24425,0.017,0.0323,0.70645
587,0.24745,0.01575,0.03155,0.70525
588,0.24365,0.01735,0.0324,0.7066
589,0.24725,0.01585,0.032,0.7049
590,0.2439,0.0173,0.03195,0.70685
591,0.24755,0.01565,0.03195,0.70485
592,0.24335,0.01745,0.0321,0.7071
593,0.247,0.016,0.03165,0.70535
594,0.24345,0.01745,0.0316,0.7075
595,0.2468,0.0158,0.03205,0.70535
596,0.2427,0.01795,0.0329,0.70645
597,0.24585,0.01575,0.0324,0.706
598,0.2417,0.0174,0.03165,0.70925
599,0.2456,0.0153,0.03195,0.70715
600,0.2423,0.01655,0.03305,0.7081
601,0.2452,0.01485,0.0327,0.70725
602,0.24045,0.0173,0.03355,0.7087
603,0.24355,0.0153,0.03305,0.7081
604,0.2389,0.0172,0.0336,0.7103
605,0.24155,0.01515,0.03285,0.71045
606,0.23725,0.01855,0.0313,0.7129
607,0.24055,0.01565,0.03235,0.71145
608,0.2365,0.01695,0.0336,0.71295
609,0.23965,0.01585,0.03355,0.71095
610,0.2348,0.01835,0.03285,0.714
611,0.23715,0.0173,0.0325,0.71305
612,0.2323,0.0199,0.0323,0.7155
613,0.23715,0.0161,0.03335,0.7134
614,0.233,0.01775,0.0329,0.71635
615,0.2367,0.0162,0.0328,0.7143
616,0.23215,0.01875,0.0325,0.7166
617,0.23595,0.01555,0.0334,0.7151
618,0.2319,0.018,0.0338,0.7163
619,0.2346,0.0162,0.03365,0.71555
620,0.23085,0.0177,0.03325,0.7182
621,0.23445,0.01565,0.0333,0.7166
622,0.22985,0.0185,0.0327,0.71895
623,0.2324,0.016,0.0341,0.7175
624,0.22875,0.0174,0.0351,0.71875
625,0.2333,0.0148,0.0342,0.7177
626,0.2291,0.01765,0.0329,0.72035
627,0.2327,0.0153,0.0324,0.7196
628,0.2287,0.01855,0.0312,0.72155
629,0.23265,0.01725,0.0317,0.7184
630,0.22885,0.01765,0.0326,0.7209
631,0.23245,0.01475,0.03285,0.71995
632,0.2287,0.0166,0.03255,0.72215
633,0.23165,0.0155,0.0326,0.72025
634,0.228,0.0182,0.0315,0.7223
635,0.23115,0.01675,0.0306,0.7215
636,0.22815,0.01715,0.03125,0.72345
637,0.23115,0.015,0.03155,0.7223
638,0.22785,0.0172,0.03125,0.7237
639,0.2307,0.0151,0.03115,0.72305
640,0.2275,0.01635,0.03145,0.7247
641,0.231,0.0148,0.03085,0.72335
642,0.22655,0.0176,0.02985,0.726
