"t","S","E","I","R"
178,0.296,0.00085,0.00155,0.7016
179,0.29835,0.00105,0.00165,0.69895
180,0.3004,0.00115,0.00155,0.6969
181,0.3022,0.00115,0.0016,0.69505
182,0.3038,0.0011,0.00155,0.69355
183,0.30585,8e-04,0.00165,0.6917
184,0.30745,0.00105,0.00185,0.68965
185,0.3093,0.00105,0.0019,0.68775
186,0.311,0.0013,0.002,0.6857
187,0.3126,0.00125,0.00205,0.6841
188,0.31415,0.00145,0.0018,0.6826
189,0.31585,0.00115,0.00195,0.68105
190,0.3177,0.0013,0.0021,0.6789
191,0.3194,0.00115,0.0021,0.67735
192,0.3214,0.0012,0.0024,0.675
193,0.32245,0.00165,0.00195,0.67395
194,0.32435,0.00145,0.00235,0.67185
195,0.326,0.00155,0.0024,0.67005
196,0.3273,0.0018,0.0023,0.6686
197,0.3287,0.00175,0.00235,0.6672
198,0.33055,0.0018,0.0025,0.66515
199,0.33295,0.0019,0.00235,0.6628
200,0.3345,0.0018,0.0024,0.6613
201,0.33625,0.0018,0.0022,0.65975
202,0.33745,0.0022,0.00235,0.658
203,0.3393,0.00195,0.00255,0.6562
204,0.3411,0.00185,0.00275,0.6543
205,0.34285,0.00195,0.0029,0.6523
206,0.3436,0.0025,0.0029,0.651
207,0.3454,0.00245,0.003,0.64915
208,0.3463,0.0027,0.00305,0.64795
209,0.3478,0.0026,0.00345,0.64615
210,0.34925,0.00265,0.00335,0.64475
211,0.3513,0.0027,0.0036,0.6424
212,0.35225,0.00285,0.00365,0.64125
213,0.35335,0.00285,0.00425,0.63955
214,0.35485,0.003,0.00425,0.6379
215,0.3566,0.00285,0.00455,0.636
216,0.3572,0.003,0.0049,0.6349
217,0.3586,0.0028,0.0048,0.6338
218,0.3595,0.00275,0.00485,0.6329
219,0.3608,0.00275,0.00475,0.6317
220,0.36175,0.0029,0.0051,0.63025
221,0.36305,0.0029,0.00535,0.6287
222,0.3645,0.0027,0.00525,0.62755
223,0.3661,0.00285,0.0048,0.62625
224,0.3664,0.0033,0.0052,0.6251
225,0.36805,0.00335,0.00545,0.62315
226,0.36855,0.00395,0.00525,0.62225
227,0.3693,0.004,0.00525,0.62145
228,0.3701,0.004,0.00595,0.61995
229,0.37065,0.0047,0.0059,0.61875
230,0.371,0.0043,0.00645,0.61825
231,0.37155,0.00385,0.00715,0.61745
232,0.371,0.00495,0.00745,0.6166
233,0.3719,0.00525,0.0077,0.61515
234,0.37155,0.0058,0.00815,0.6145
235,0.37165,0.00595,0.00895,0.61345
236,0.3716,0.0067,0.00865,0.61305
237,0.37165,0.00585,0.01005,0.61245
238,0.37075,0.0063,0.01045,0.6125
239,0.3711,0.00585,0.0109,0.61215
240,0.37065,0.00695,0.0108,0.6116
241,0.3707,0.0076,0.01075,0.61095
242,0.3692,0.00815,0.01175,0.6109
243,0.3697,0.00785,0.01235,0.6101
244,0.36845,0.0087,0.01295,0.6099
245,0.36885,0.00885,0.0136,0.6087
246,0.36845,0.0089,0.014,0.60865
247,0.3675,0.00985,0.0137,0.60895
248,0.3654,0.011,0.0141,0.6095
249,0.365,0.0108,0.0152,0.609
250,0.3632,0.0108,0.01685,0.60915
251,0.36285,0.0114,0.01665,0.6091
252,0.36115,0.01225,0.01785,0.60875
253,0.36085,0.01195,0.01905,0.60815
254,0.35935,0.0121,0.01985,0.6087
255,0.3583,0.01235,0.0202,0.60915
256,0.3543,0.0148,0.0198,0.6111
257,0.3535,0.01415,0.0208,0.61155
258,0.3508,0.0144,0.0225,0.6123
259,0.34965,0.01445,0.0232,0.6127
260,0.347,0.0158,0.02325,0.61395
261,0.34585,0.01495,0.02465,0.61455
262,0.34205,0.01655,0.0247,0.6167
263,0.341,0.0161,0.02535,0.61755
264,0.33795,0.0165,0.0273,0.61825
265,0.33565,0.0171,0.02805,0.6192
266,0.33215,0.01885,0.028,0.621
267,0.33135,0.0182,0.0288,0.62165
268,0.32825,0.01775,0.0304,0.6236
269,0.3265,0.01825,0.03065,0.6246
270,0.3226,0.01825,0.0333,0.62585
271,0.3207,0.0177,0.03405,0.62755
272,0.3156,0.0199,0.03405,0.63045
273,0.3124,0.02025,0.035,0.63235
274,0.30845,0.02155,0.03485,0.63515
275,0.30655,0.0209,0.0347,0.63785
276,0.3016,0.02215,0.03515,0.6411
277,0.3002,0.02145,0.0363,0.64205
278,0.294,0.02425,0.0359,0.64585
279,0.2918,0.0234,0.03695,0.64785
280,0.28705,0.0247,0.03745,0.6508
281,0.2853,0.02355,0.0389,0.65225
282,0.28105,0.02365,0.0413,0.654
283,0.27805,0.02355,0.04185,0.65655
284,0.2731,0.02355,0.04295,0.6604
285,0.27045,0.0235,0.04255,0.6635
286,0.26425,0.02545,0.0431,0.6672
287,0.2623,0.02435,0.04395,0.6694
288,0.258,0.02415,0.04405,0.6738
289,0.25705,0.02285,0.04455,0.67555
290,0.2513,0.0252,0.04445,0.67905
291,0.24965,0.02425,0.0448,0.6813
292,0.2444,0.025,0.0445,0.6861
293,0.2427,0.0234,0.04435,0.68955
294,0.2385,0.02335,0.04525,0.6929
295,0.23815,0.0223,0.04445,0.6951
296,0.23245,0.0249,0.044,0.69865
297,0.23145,0.0242,0.04445,0.6999
298,0.2282,0.0237,0.04365,0.70445
299,0.22745,0.02255,0.043,0.707
300,0.2231,0.0227,0.0427,0.7115
301,0.2226,0.02145,0.0428,0.71315
302,0.2184,0.0214,0.043,0.7172
303,0.21795,0.02045,0.0429,0.7187
304,0.21315,0.0221,0.04235,0.7224
305,0.21285,0.02065,0.0421,0.7244
306,0.20875,0.021,0.0423,0.72795
307,0.2089,0.0201,0.04205,0.72895
308,0.20465,0.02085,0.04195,0.73255
309,0.2045,0.01995,0.04175,0.7338
310,0.2007,0.02065,0.04055,0.7381
311,0.20195,0.0186,0.0402,0.73925
312,0.19875,0.0192,0.0401,0.74195
313,0.20015,0.0175,0.04015,0.7422
314,0.19655,0.01905,0.0389,0.7455
315,0.1985,0.01725,0.0387,0.74555
316,0.1955,0.01695,0.03835,0.7492
317,0.1974,0.0165,0.0374,0.7487
318,0.1942,0.0178,0.03655,0.75145
319,0.19655,0.01655,0.0364,0.7505
320,0.1945,0.0166,0.0364,0.7525
321,0.1965,0.01545,0.03555,0.7525
322,0.19355,0.01625,0.03465,0.75555
323,0.1953,0.01565,0.0338,0.75525
324,0.192,0.0163,0.03405,0.75765
325,0.1938,0.0167,0.0329,0.7566
326,0.19045,0.0181,0.03255,0.7589
327,0.19375,0.01555,0.03285,0.75785
328,0.19215,0.015,0.0329,0.75995
329,0.19585,0.01365,0.03275,0.75775
330,0.19405,0.0136,0.0325,0.75985
331,0.19735,0.01165,0.03215,0.75885
332,0.19535,0.01305,0.0312,0.7604
333,0.1986,0.0122,0.03055,0.75865
334,0.19645,0.01335,0.0299,0.7603
335,0.2008,0.011,0.0303,0.7579
336,0.1985,0.01235,0.02915,0.76
337,0.20185,0.0114,0.02885,0.7579
338,0.1989,0.01335,0.02785,0.7599
339,0.20225,0.0123,0.02715,0.7583
340,0.20025,0.0128,0.0278,0.75915
341,0.204,0.01195,0.0276,0.75645
342,0.2029,0.01215,0.02735,0.7576
343,0.2061,0.01125,0.0281,0.75455
344,0.2045,0.0118,0.0277,0.756
345,0.20785,0.0113,0.02625,0.7546
346,0.20715,0.0119,0.0262,0.75475
347,0.2107,0.0108,0.0259,0.7526
348,0.20845,0.01165,0.0261,0.7538
349,0.21325,0.0111,0.02535,0.7503
350,0.21135,0.0116,0.02495,0.7521
351,0.2152,0.01125,0.02355,0.75
352,0.2142,0.0122,0.02305,0.75055
353,0.219,0.01,0.023,0.748
354,0.21725,0.01125,0.023,0.7485
355,0.22075,0.0108,0.02235,0.7461
356,0.21875,0.01175,0.0219,0.7476
357,0.22195,0.01045,0.02175,0.74585
358,0.22055,0.0103,0.0226,0.74655
359,0.2241,0.00935,0.022,0.74455
360,0.22245,0.0107,0.0214,0.74545
361,0.2271,0.00935,0.02135,0.7422
362,0.22565,0.0102,0.0211,0.74305
363,0.22995,0.00945,0.0199,0.7407
364,0.2279,0.01045,0.01935,0.7423
365,0.2325,0.00975,0.019,0.73875
366,0.23075,0.01035,0.01865,0.74025
367,0.2357,0.0089,0.0191,0.7363
368,0.23415,0.00925,0.0193,0.7373
369,0.2393,0.00845,0.0192,0.73305
370,0.23775,0.00965,0.0186,0.734
371,0.2419,0.00905,0.01835,0.7307
372,0.2407,0.0103,0.0176,0.7314
373,0.2452,0.00945,0.0173,0.72805
374,0.243,0.01045,0.0183,0.72825
375,0.2469,0.00905,0.01975,0.7243
376,0.2449,0.01,0.01985,0.72525
377,0.24915,0.0092,0.0204,0.72125
378,0.2468,0.01095,0.02055,0.7217
379,0.25035,0.0107,0.0205,0.71845
380,0.24835,0.0123,0.01995,0.7194
381,0.25315,0.0103,0.0203,0.71625
382,0.2511,0.01105,0.021,0.71685
383,0.25445,0.01035,0.02095,0.71425
384,0.2524,0.0116,0.02095,0.71505
385,0.25655,0.0101,0.0214,0.71195
386,0.2536,0.01215,0.021,0.71325
387,0.2579,0.0106,0.0215,0.71
388,0.25605,0.0119,0.0214,0.71065
389,0.25985,0.0117,0.0209,0.70755
390,0.2571,0.01335,0.021,0.70855
391,0.26175,0.0118,0.02115,0.7053
392,0.25745,0.01375,0.0227,0.7061
393,0.2617,0.01195,0.02335,0.703
394,0.2574,0.01445,0.0238,0.70435
395,0.2611,0.0132,0.0236,0.7021
396,0.25795,0.01505,0.0235,0.7035
397,0.2612,0.0132,0.0243,0.7013
398,0.25865,0.01405,0.02475,0.70255
399,0.2616,0.0128,0.02565,0.69995
400,0.25805,0.0145,0.02515,0.7023
401,0.262,0.0131,0.0252,0.6997
402,0.25865,0.01465,0.02585,0.70085
403,0.26295,0.0129,0.0254,0.69875
404,0.25905,0.0148,0.02575,0.7004
405,0.2635,0.01275,0.0257,0.69805
406,0.25945,0.01495,0.0264,0.6992
407,0.26425,0.0127,0.0268,0.69625
408,0.2596,0.0151,0.02675,0.69855
409,0.26475,0.0131,0.02675,0.6954
410,0.26085,0.0158,0.02635,0.697
411,0.2649,0.0148,0.025,0.6953
412,0.26165,0.01545,0.0264,0.6965
413,0.2655,0.01355,0.027,0.69395
414,0.26105,0.01595,0.02715,0.69585
415,0.2639,0.01505,0.02645,0.6946
416,0.25965,0.0187,0.0254,0.69625
417,0.2641,0.0162,0.02555,0.69415
418,0.26055,0.01715,0.02645,0.69585
419,0.26415,0.0151,0.0273,0.69345
420,0.2596,0.0171,0.02765,0.69565
421,0.2648,0.0145,0.02855,0.69215
422,0.2597,0.0174,0.029,0.6939
423,0.2639,0.01495,0.02905,0.6921
424,0.2592,0.01725,0.029,0.69455
425,0.26335,0.0151,0.02985,0.6917
426,0.25795,0.01855,0.0297,0.6938
427,0.263,0.0162,0.0301,0.6907
428,0.2584,0.01855,0.03095,0.6921
429,0.2619,0.016,0.0315,0.6906
430,0.2581,0.01775,0.03165,0.6925
431,0.26215,0.0157,0.03115,0.691
432,0.2577,0.01795,0.0311,0.69325
433,0.26215,0.0157,0.0316,0.69055
434,0.25695,0.0187,0.03155,0.6928
435,0.2604,0.01675,0.0314,0.69145
436,0.2561,0.0184,0.03235,0.69315
437,0.25955,0.01765,0.0321,0.6907
438,0.25435,0.02005,0.03275,0.69285
439,0.25885,0.01715,0.03375,0.69025
440,0.25365,0.01975,0.0341,0.6925
441,0.25815,0.0168,0.0343,0.69075
442,0.2524,0.02,0.0332,0.6944
443,0.255,0.0174,0.03395,0.69365
444,0.25045,0.02015,0.0337,0.6957
445,0.2548,0.0178,0.03295,0.69445
446,0.251,0.01815,0.03325,0.6976
447,0.2555,0.01655,0.03265,0.6953
448,0.25045,0.01975,0.03285,0.69695
449,0.2551,0.01695,0.03365,0.6943
450,0.24905,0.0197,0.03515,0.6961
451,0.252,0.01835,0.03505,0.6946
452,0.2466,0.0201,0.0359,0.6974
453,0.2501,0.0179,0.0359,0.6961
454,0.24525,0.0205,0.03585,0.6984
455,0.24875,0.01745,0.0368,0.697
456,0.24425,0.0191,0.03735,0.6993
457,0.2486,0.0166,0.03735,0.69745
458,0.24285,0.0201,0.0372,0.69985
459,0.2473,0.0169,0.03705,0.69875
460,0.24175,0.0197,0.03735,0.7012
461,0.2451,0.0174,0.03715,0.70035
462,0.24045,0.01905,0.03595,0.70455
463,0.24375,0.01735,0.0346,0.7043
464,0.239,0.019,0.03545,0.70655
465,0.24305,0.01715,0.0352,0.7046
466,0.23665,0.02155,0.03445,0.70735
467,0.2411,0.01955,0.0339,0.70545
468,0.2358,0.02065,0.03515,0.7084
469,0.2395,0.0181,0.0355,0.7069
470,0.2357,0.019,0.03595,0.70935
471,0.24075,0.0167,0.03585,0.7067
472,0.23575,0.019,0.0357,0.70955
473,0.2398,0.01635,0.0358,0.70805
474,0.23495,0.01875,0.03555,0.71075
475,0.2393,0.016,0.0354,0.7093
476,0.2346,0.0181,0.03555,0.71175
477,0.2391,0.01565,0.0347,0.71055
478,0.2346,0.01815,0.03465,0.7126
479,0.2395,0.0163,0.0339,0.7103
480,0.2352,0.01845,0.0339,0.71245
481,0.24015,0.0173,0.0326,0.70995
482,0.236,0.0188,0.03265,0.71255
483,0.2409,0.0173,0.0317,0.7101
484,0.23775,0.0181,0.03255,0.7116
485,0.2436,0.016,0.0323,0.7081
486,0.23885,0.01945,0.0322,0.7095
487,0.2431,0.0163,0.03315,0.70745
488,0.2397,0.01825,0.0328,0.70925
489,0.24405,0.0149,0.0345,0.70655
490,0.23945,0.0176,0.0347,0.70825
491,0.24375,0.01545,0.03445,0.70635
492,0.23935,0.01775,0.0334,0.7095
493,0.24325,0.0161,0.033,0.70765
494,0.23885,0.0182,0.03275,0.7102
495,0.2436,0.0166,0.0317,0.7081
496,0.2395,0.01815,0.0321,0.71025
497,0.24345,0.01575,0.03265,0.70815
498,0.23915,0.0178,0.03285,0.7102
499,0.2431,0.0153,0.03285,0.70875
500,0.23835,0.01765,0.03335,0.71065
501,0.2425,0.01545,0.033,0.70905
502,0.23805,0.0169,0.0345,0.71055
503,0.2423,0.01535,0.0347,0.70765
504,0.2383,0.01755,0.0343,0.70985
505,0.2413,0.017,0.03255,0.70915
506,0.23685,0.0189,0.0329,0.71135
507,0.24165,0.0166,0.03295,0.7088
508,0.2372,0.01855,0.03385,0.7104
509,0.2413,0.01625,0.03415,0.7083
510,0.2371,0.01915,0.0336,0.71015
511,0.24045,0.0175,0.03285,0.7092
512,0.23605,0.0192,0.03305,0.7117
513,0.23985,0.01705,0.03335,0.70975
514,0.2364,0.0183,0.0339,0.7114
515,0.2411,0.0157,0.0335,0.7097
516,0.2369,0.0181,0.03235,0.71265
517,0.24135,0.0157,0.03215,0.7108
518,0.2373,0.01805,0.0322,0.71245
519,0.2415,0.0154,0.03295,0.71015
520,0.23695,0.01785,0.03405,0.71115
521,0.24005,0.01615,0.0336,0.7102
522,0.2361,0.0183,0.03345,0.71215
523,0.24035,0.0161,0.0333,0.71025
524,0.2361,0.0186,0.0333,0.712
525,0.2398,0.01545,0.03385,0.7109
526,0.2356,0.0177,0.03295,0.71375
527,0.23895,0.0156,0.0329,0.71255
528,0.23545,0.0172,0.0337,0.71365
529,0.2395,0.0157,0.03385,0.71095
530,0.23505,0.0171,0.03475,0.7131
531,0.23865,0.0145,0.03505,0.7118
532,0.2342,0.01815,0.03295,0.7147
533,0.2377,0.01595,0.0322,0.71415
534,0.2354,0.01665,0.0323,0.71565
535,0.2386,0.01405,0.033,0.71435
536,0.2343,0.0167,0.0331,0.7159
537,0.2386,0.01525,0.03285,0.7133
538,0.23415,0.01805,0.0321,0.7157
539,0.2372,0.01575,0.0323,0.71475
540,0.2324,0.0186,0.032,0.717
541,0.23615,0.0165,0.033,0.71435
542,0.233,0.0184,0.03295,0.71565
543,0.23535,0.0181,0.032,0.71455
544,0.2322,0.01935,0.03245,0.716
545,0.2353,0.01755,0.03285,0.7143
546,0.2329,0.0184,0.03305,0.71565
547,0.2369,0.01655,0.03305,0.7135
548,0.2333,0.01825,0.0328,0.71565
549,0.23785,0.0158,0.0331,0.71325
550,0.23395,0.0178,0.03315,0.7151
551,0.2399,0.01455,0.03355,0.712
552,0.236,0.0172,0.03295,0.71385
553,0.2393,0.01535,0.0331,0.71225
554,0.2347,0.018,0.03335,0.71395
555,0.23795,0.0153,0.03305,0.7137
556,0.23505,0.0172,0.03305,0.7147
557,0.2398,0.01575,0.03235,0.7121
558,0.23685,0.0176,0.03195,0.7136
559,0.24135,0.0162,0.0314,0.71105
560,0.23885,0.01765,0.0306,0.7129
561,0.24305,0.01605,0.0297,0.7112
562,0.23815,0.0189,0.02985,0.7131
563,0.2421,0.01605,0.0309,0.71095
564,0.23925,0.01735,0.03085,0.71255
565,0.24335,0.01535,0.0309,0.7104
566,0.23995,0.017,0.0305,0.71255
567,0.2437,0.01595,0.03005,0.7103
568,0.23955,0.01725,0.0306,0.7126
569,0.24375,0.01505,0.03055,0.71065
570,0.2403,0.01705,0.0301,0.71255
571,0.2449,0.01405,0.031,0.71005
572,0.24025,0.01615,0.03115,0.71245
573,0.2435,0.01445,0.0316,0.71045
574,0.23945,0.01725,0.0319,0.7114
575,0.2438,0.01505,0.0328,0.70835
576,0.2389,0.01745,0.0331,0.71055
577,0.2425,0.01525,0.0337,0.70855
578,0.2372,0.0183,0.03385,0.71065
579,0.2404,0.0158,0.03375,0.71005
580,0.2358,0.0194,0.03275,0.71205
581,0.2395,0.01715,0.03325,0.7101
582,0.23465,0.0191,0.0337,0.71255
583,0.2382,0.01715,0.03345,0.7112
584,0.2348,0.0182,0.03345,0.71355
585,0.23825,0.0161,0.0336,0.71205
586,0.23395,0.01835,0.0338,0.7139
587,0.2373,0.0161,0.0337,0.7129
588,0.2342,0.0182,0.0331,0.7145
589,0.23835,0.01585,0.0334,0.7124
590,0.2353,0.0176,0.0331,0.714
591,0.23855,0.01605,0.03285,0.71255
592,0.23415,0.01925,0.0321,0.7145
593,0.23885,0.01635,0.03255,0.71225
594,0.23485,0.0183,0.0323,0.71455
595,0.2394,0.015,0.0331,0.7125
596,0.23535,0.0171,0.03285,0.7147
597,0.2395,0.01515,0.0322,0.71315
598,0.2342,0.01755,0.0332,0.71505
599,0.23745,0.0162,0.0335,0.71285
600,0.23335,0.01815,0.0332,0.7153
601,0.2365,0.01675,0.032,0.71475
602,0.2334,0.0179,0.03275,0.71595
603,0.2362,0.01655,0.03295,0.7143
604,0.2326,0.0178,0.0331,0.7165
605,0.2367,0.0155,0.03315,0.71465
606,0.2329,0.0171,0.03335,0.71665
607,0.23715,0.0156,0.0329,0.71435
608,0.23325,0.0183,0.0332,0.71525
609,0.2365,0.01585,0.03345,0.7142
610,0.2321,0.01755,0.03315,0.7172
611,0.23545,0.01565,0.03215,0.71675
612,0.23245,0.0175,0.03105,0.719
613,0.2355,0.0153,0.03135,0.71785
614,0.23145,0.01745,0.0305,0.7206
615,0.2347,0.0153,0.0314,0.7186
616,0.23135,0.01685,0.0311,0.7207
617,0.2359,0.015,0.0311,0.718
618,0.23345,0.0157,0.03105,0.7198
619,0.2376,0.014,0.03075,0.71765
620,0.2341,0.0165,0.03025,0.71915
621,0.2385,0.0143,0.0301,0.7171
622,0.23525,0.01685,0.0293,0.7186
623,0.2371,0.01505,0.0296,0.71825
624,0.2341,0.01655,0.02965,0.7197
625,0.2384,0.0154,0.0288,0.7174
626,0.2348,0.0183,0.02855,0.71835
627,0.2378,0.01675,0.02915,0.7163
628,0.23325,0.01845,0.03005,0.71825
629,0.23815,0.0157,0.03055,0.7156
630,0.23425,0.0183,0.031,0.71645
631,0.23785,0.01695,0.031,0.7142
632,0.23475,0.0186,0.0309,0.71575
633,0.23725,0.0172,0.0314,0.71415
634,0.23325,0.0193,0.03115,0.7163
635,0.2367,0.01665,0.03235,0.7143
636,0.2345,0.01745,0.03225,0.7158
637,0.23815,0.0151,0.0325,0.71425
638,0.23405,0.01685,0.0329,0.7162
639,0.2374,0.01455,0.03375,0.7143
640,0.2343,0.01605,0.03335,0.7163
641,0.2389,0.01485,0.03265,0.7136
642,0.2359,0.01645,0.03165,0.716
643,0.23865,0.01575,0.0315,0.7141
