"t","S","E","I","R"
178,0.2935,0.00105,0.0018,0.70365
179,0.2953,0.0014,0.00175,0.70155
180,0.29695,0.0013,0.00175,0.7
181,0.29955,0.00115,0.0019,0.6974
182,0.3005,0.0011,0.0021,0.6963
183,0.30265,8e-04,0.0021,0.69445
184,0.30395,9e-04,0.00235,0.6928
185,0.3053,0.0014,0.00235,0.69095
186,0.3066,0.00155,0.00225,0.6896
187,0.30845,0.0016,0.0023,0.68765
188,0.3096,0.00195,0.00225,0.6862
189,0.3114,0.00175,0.00265,0.6842
190,0.3127,0.0018,0.0028,0.6827
191,0.3148,0.0018,0.0029,0.6805
192,0.31665,0.0019,0.00245,0.679
193,0.318,0.00175,0.00235,0.6779
194,0.32,0.002,0.00225,0.67575
195,0.3219,0.0017,0.0024,0.674
196,0.32275,0.002,0.00255,0.6727
197,0.32455,0.00165,0.003,0.6708
198,0.32635,0.00165,0.00315,0.66885
199,0.32835,0.00165,0.003,0.667
200,0.32945,0.00205,0.00295,0.66555
201,0.3314,0.00155,0.00345,0.6636
202,0.33205,0.002,0.00345,0.6625
203,0.3338,0.0019,0.0035,0.6608
204,0.3345,0.00215,0.0034,0.65995
205,0.336,0.00195,0.00355,0.6585
206,0.3374,0.0023,0.00355,0.65675
207,0.3385,0.00235,0.00345,0.6557
208,0.3393,0.00235,0.00375,0.6546
209,0.34055,0.0022,0.00385,0.6534
210,0.3418,0.00245,0.0036,0.65215
211,0.3432,0.0027,0.00355,0.65055
212,0.34385,0.00315,0.0034,0.6496
213,0.34445,0.00295,0.004,0.6486
214,0.34495,0.003,0.00445,0.6476
215,0.34665,0.0032,0.0046,0.64555
216,0.3477,0.0032,0.0049,0.6442
217,0.34875,0.0029,0.0054,0.64295
218,0.3489,0.0032,0.00535,0.64255
219,0.3502,0.0035,0.00485,0.64145
220,0.35045,0.00385,0.005,0.6407
221,0.3509,0.00445,0.0052,0.63945
222,0.3514,0.00435,0.00575,0.6385
223,0.3519,0.0043,0.00585,0.63795
224,0.3526,0.00425,0.0064,0.63675
225,0.3537,0.0036,0.00695,0.63575
226,0.35465,0.00375,0.00755,0.63405
227,0.3551,0.00385,0.00785,0.6332
228,0.35495,0.0042,0.0077,0.63315
229,0.35505,0.00455,0.00785,0.63255
230,0.35475,0.00515,0.0074,0.6327
231,0.35505,0.00505,0.0081,0.6318
232,0.35495,0.00535,0.0081,0.6316
233,0.35545,0.0056,0.00845,0.6305
234,0.35555,0.00595,0.0089,0.6296
235,0.35635,0.00585,0.0087,0.6291
236,0.35585,0.00585,0.00925,0.62905
237,0.35695,0.0055,0.00955,0.628
238,0.35645,0.0062,0.0095,0.62785
239,0.35635,0.0065,0.0099,0.62725
240,0.35575,0.00725,0.0095,0.6275
241,0.35635,0.00685,0.0103,0.6265
242,0.35545,0.00745,0.0109,0.6262
243,0.35575,0.0078,0.0113,0.62515
244,0.3547,0.0084,0.01155,0.62535
245,0.3547,0.00925,0.01225,0.6238
246,0.35385,0.0099,0.0126,0.62365
247,0.3536,0.00915,0.01355,0.6237
248,0.35215,0.01035,0.0135,0.624
249,0.3531,0.00935,0.015,0.62255
250,0.3517,0.0095,0.01555,0.62325
251,0.3519,0.00955,0.0157,0.62285
252,0.34945,0.0104,0.01705,0.6231
253,0.3492,0.01005,0.0173,0.62345
254,0.3462,0.01215,0.0171,0.62455
255,0.34555,0.01265,0.0176,0.6242
256,0.34415,0.01275,0.01845,0.62465
257,0.34425,0.0121,0.01975,0.6239
258,0.34185,0.01255,0.0209,0.6247
259,0.342,0.01255,0.02145,0.624
260,0.3386,0.01395,0.02145,0.626
261,0.33855,0.01345,0.02235,0.62565
262,0.33505,0.0152,0.02315,0.6266
263,0.3338,0.0155,0.02325,0.62745
264,0.32975,0.0169,0.02475,0.6286
265,0.32885,0.017,0.0252,0.62895
266,0.3254,0.01805,0.02585,0.6307
267,0.324,0.01745,0.0269,0.63165
268,0.3209,0.01755,0.02805,0.6335
269,0.3193,0.01755,0.02895,0.6342
270,0.31535,0.01865,0.02955,0.63645
271,0.31405,0.0192,0.02995,0.6368
272,0.3099,0.0203,0.0314,0.6384
273,0.30865,0.01905,0.03225,0.64005
274,0.3047,0.0199,0.0332,0.6422
275,0.30365,0.01875,0.0337,0.6439
276,0.2977,0.022,0.03285,0.64745
277,0.295,0.02055,0.03495,0.6495
278,0.2911,0.02135,0.0356,0.65195
279,0.28965,0.02015,0.03685,0.65335
280,0.2844,0.0217,0.03775,0.65615
281,0.282,0.02255,0.0383,0.65715
282,0.27675,0.0242,0.03885,0.6602
283,0.2764,0.0225,0.0395,0.6616
284,0.2713,0.02325,0.041,0.66445
285,0.2701,0.0217,0.0417,0.6665
286,0.2653,0.02345,0.04145,0.6698
287,0.2639,0.02265,0.0416,0.67185
288,0.2584,0.0242,0.04145,0.67595
289,0.2562,0.02275,0.04245,0.6786
290,0.25005,0.02475,0.0415,0.6837
291,0.2485,0.02395,0.04235,0.6852
292,0.24325,0.0242,0.0435,0.68905
293,0.2429,0.0216,0.04475,0.69075
294,0.239,0.0221,0.0453,0.6936
295,0.2384,0.0214,0.04405,0.69615
296,0.23345,0.02235,0.04385,0.70035
297,0.23195,0.0224,0.04225,0.7034
298,0.2274,0.0224,0.0435,0.7067
299,0.2273,0.02155,0.04295,0.7082
300,0.22245,0.02285,0.04255,0.71215
301,0.2226,0.0212,0.04325,0.71295
302,0.21895,0.0213,0.0431,0.71665
303,0.2192,0.01895,0.04375,0.7181
304,0.21415,0.0215,0.04205,0.7223
305,0.21495,0.0194,0.04215,0.7235
306,0.21095,0.0191,0.0424,0.72755
307,0.21125,0.0176,0.0423,0.72885
308,0.20705,0.01945,0.04135,0.73215
309,0.2074,0.0189,0.04025,0.73345
310,0.2038,0.0198,0.0405,0.7359
311,0.2059,0.01755,0.04065,0.7359
312,0.2019,0.0197,0.04,0.7384
313,0.20385,0.0176,0.0401,0.73845
314,0.1999,0.01925,0.03955,0.7413
315,0.20225,0.0168,0.0401,0.74085
316,0.1982,0.01835,0.0398,0.74365
317,0.20005,0.0175,0.03855,0.7439
318,0.19605,0.0191,0.03735,0.7475
319,0.19795,0.0178,0.03765,0.7466
320,0.19325,0.01975,0.03725,0.74975
321,0.1959,0.01685,0.0374,0.74985
322,0.19205,0.0177,0.03735,0.7529
323,0.1933,0.0165,0.0366,0.7536
324,0.1893,0.01765,0.03645,0.7566
325,0.1906,0.01615,0.0355,0.75775
326,0.18785,0.0168,0.03465,0.7607
327,0.1899,0.0145,0.03505,0.76055
328,0.1871,0.0146,0.03515,0.76315
329,0.1899,0.01375,0.0342,0.76215
330,0.188,0.0141,0.03285,0.76505
331,0.19115,0.013,0.0324,0.76345
332,0.18775,0.0142,0.03165,0.7664
333,0.1899,0.0141,0.03145,0.76455
334,0.18715,0.01495,0.03045,0.76745
335,0.1899,0.0141,0.0291,0.7669
336,0.1877,0.01505,0.02805,0.7692
337,0.19095,0.0137,0.02725,0.7681
338,0.1883,0.01525,0.0271,0.76935
339,0.1922,0.0132,0.0274,0.7672
340,0.19135,0.01285,0.0277,0.7681
341,0.1961,0.01225,0.0269,0.76475
342,0.1937,0.01375,0.02585,0.7667
343,0.19735,0.01225,0.02665,0.76375
344,0.1955,0.0127,0.0259,0.7659
345,0.19885,0.01195,0.02575,0.76345
346,0.1972,0.0119,0.0252,0.7657
347,0.2011,0.01005,0.0251,0.76375
348,0.19945,0.01125,0.0242,0.7651
349,0.2033,0.01005,0.02435,0.7623
350,0.2019,0.0108,0.0243,0.763
351,0.2055,0.01065,0.0235,0.76035
352,0.20385,0.01145,0.0239,0.7608
353,0.20815,0.01045,0.0231,0.7583
354,0.20715,0.0102,0.0234,0.75925
355,0.21015,0.01015,0.0226,0.7571
356,0.2082,0.01115,0.02255,0.7581
357,0.2131,0.0106,0.02255,0.75375
358,0.21145,0.01165,0.0226,0.7543
359,0.2149,0.0113,0.0216,0.7522
360,0.2122,0.01295,0.0223,0.75255
361,0.2167,0.01115,0.02185,0.7503
362,0.21485,0.01215,0.0214,0.7516
363,0.2202,0.00975,0.0223,0.74775
364,0.21905,0.0104,0.0227,0.74785
365,0.225,0.00935,0.02225,0.7434
366,0.2229,0.01055,0.0222,0.74435
367,0.22785,0.00925,0.02255,0.74035
368,0.22515,0.01145,0.02105,0.74235
369,0.2294,0.01045,0.0206,0.73955
370,0.22675,0.01275,0.02,0.7405
371,0.2314,0.0115,0.0198,0.7373
372,0.2304,0.01155,0.02085,0.7372
373,0.23535,0.0098,0.02155,0.7333
374,0.234,0.01035,0.02095,0.7347
375,0.2398,0.0092,0.02,0.731
376,0.2379,0.0104,0.02005,0.73165
377,0.24305,0.00955,0.01895,0.72845
378,0.2412,0.0112,0.01905,0.72855
379,0.2457,0.01025,0.01895,0.7251
380,0.2437,0.0115,0.01895,0.72585
381,0.24775,0.01045,0.01915,0.72265
382,0.2456,0.01135,0.0196,0.72345
383,0.24975,0.0102,0.02025,0.7198
384,0.24755,0.01175,0.02065,0.72005
385,0.25225,0.0099,0.0213,0.71655
386,0.2509,0.01055,0.022,0.71655
387,0.2557,0.0096,0.02175,0.71295
388,0.2529,0.0116,0.02145,0.71405
389,0.2559,0.0104,0.02195,0.71175
390,0.2525,0.01275,0.0223,0.71245
391,0.2564,0.01235,0.0223,0.70895
392,0.2547,0.01325,0.0226,0.70945
393,0.25875,0.0129,0.02235,0.706
394,0.256,0.01375,0.02365,0.7066
395,0.26025,0.0123,0.0236,0.70385
396,0.25785,0.01285,0.0239,0.7054
397,0.26215,0.01185,0.02425,0.70175
398,0.25825,0.01495,0.02375,0.70305
399,0.26225,0.0128,0.0242,0.70075
400,0.2583,0.01485,0.0249,0.70195
401,0.2621,0.01295,0.02555,0.6994
402,0.2592,0.01435,0.0254,0.70105
403,0.2636,0.01265,0.0268,0.69695
404,0.2598,0.01585,0.02645,0.6979
405,0.26445,0.01365,0.0272,0.6947
406,0.2602,0.0156,0.0273,0.6969
407,0.2639,0.0139,0.0276,0.6946
408,0.25995,0.016,0.028,0.69605
409,0.2642,0.01515,0.02705,0.6936
410,0.26015,0.01705,0.02755,0.69525
411,0.26355,0.01615,0.028,0.6923
412,0.25995,0.01715,0.0285,0.6944
413,0.2637,0.0151,0.02915,0.69205
414,0.25855,0.01805,0.02895,0.69445
415,0.263,0.0169,0.02805,0.69205
416,0.25835,0.01825,0.02945,0.69395
417,0.2621,0.01635,0.02975,0.6918
418,0.25785,0.0185,0.02865,0.695
419,0.26135,0.0154,0.03015,0.6931
420,0.25725,0.0176,0.0298,0.69535
421,0.2614,0.01535,0.0302,0.69305
422,0.2577,0.01735,0.03055,0.6944
423,0.2617,0.01585,0.031,0.69145
424,0.2566,0.01865,0.03095,0.6938
425,0.2599,0.0166,0.0315,0.692
426,0.2556,0.019,0.0319,0.6935
427,0.2585,0.0174,0.0315,0.6926
428,0.25355,0.0195,0.0319,0.69505
429,0.25835,0.01655,0.03265,0.69245
430,0.2537,0.01785,0.033,0.69545
431,0.2579,0.0156,0.03335,0.69315
432,0.2524,0.01865,0.03305,0.6959
433,0.2554,0.0167,0.03385,0.69405
434,0.2495,0.01975,0.03405,0.6967
435,0.2531,0.0175,0.0338,0.6956
436,0.2479,0.0198,0.0348,0.6975
437,0.25205,0.01745,0.03535,0.69515
438,0.24685,0.01895,0.03495,0.69925
439,0.25035,0.0167,0.0352,0.69775
440,0.2456,0.0187,0.0355,0.7002
441,0.24925,0.01605,0.0356,0.6991
442,0.24425,0.01885,0.03465,0.70225
443,0.2473,0.0176,0.03405,0.70105
444,0.2426,0.02015,0.0341,0.70315
445,0.2462,0.01725,0.0347,0.70185
446,0.2414,0.01915,0.035,0.70445
447,0.24495,0.01635,0.03535,0.70335
448,0.24095,0.0185,0.0352,0.70535
449,0.24365,0.0168,0.0353,0.70425
450,0.2389,0.01915,0.0356,0.70635
451,0.24225,0.0181,0.0353,0.70435
452,0.2377,0.01965,0.03555,0.7071
453,0.24225,0.01705,0.03515,0.70555
454,0.23685,0.01935,0.03475,0.70905
455,0.2417,0.01635,0.0361,0.70585
456,0.2371,0.01745,0.03605,0.7094
457,0.2417,0.0151,0.03585,0.70735
458,0.2364,0.01815,0.03445,0.711
459,0.2394,0.01615,0.03475,0.7097
460,0.235,0.0189,0.03405,0.71205
461,0.23825,0.0167,0.0335,0.71155
462,0.234,0.01805,0.03395,0.714
463,0.23735,0.01635,0.03335,0.71295
464,0.2329,0.0187,0.03315,0.71525
465,0.23615,0.0168,0.0325,0.71455
466,0.2312,0.0193,0.0322,0.7173
467,0.2357,0.01735,0.03245,0.7145
468,0.23225,0.0186,0.03165,0.7175
469,0.23675,0.01665,0.03235,0.71425
470,0.23065,0.0196,0.0333,0.71645
471,0.2351,0.0165,0.0349,0.7135
472,0.23005,0.0191,0.03515,0.7157
473,0.23305,0.0173,0.03515,0.7145
474,0.229,0.01895,0.0347,0.71735
475,0.2323,0.01685,0.0346,0.71625
476,0.22775,0.01835,0.0361,0.7178
477,0.23155,0.01625,0.0361,0.7161
478,0.22655,0.01935,0.0354,0.7187
479,0.23145,0.01655,0.03475,0.71725
480,0.2265,0.01895,0.03455,0.72
481,0.23105,0.0163,0.03445,0.7182
482,0.2274,0.01765,0.0345,0.72045
483,0.2319,0.01585,0.03455,0.7177
484,0.2277,0.0175,0.03435,0.72045
485,0.2323,0.01555,0.03415,0.718
486,0.22875,0.0171,0.03495,0.7192
487,0.23225,0.01445,0.0345,0.7188
488,0.22695,0.01795,0.0334,0.7217
489,0.23105,0.0157,0.03305,0.7202
490,0.226,0.0186,0.03335,0.72205
491,0.23025,0.01585,0.0339,0.72
492,0.2262,0.01875,0.03285,0.7222
493,0.2302,0.01635,0.033,0.72045
494,0.22605,0.01875,0.0319,0.7233
495,0.22955,0.0165,0.03205,0.7219
496,0.2256,0.0181,0.03185,0.72445
497,0.2302,0.0156,0.0315,0.7227
498,0.22615,0.01725,0.03105,0.72555
499,0.23125,0.0145,0.0316,0.72265
500,0.22745,0.01595,0.0316,0.725
501,0.23165,0.0145,0.03145,0.7224
502,0.22775,0.01665,0.03095,0.72465
503,0.2322,0.01395,0.0313,0.72255
504,0.22935,0.0163,0.0299,0.72445
505,0.2338,0.01385,0.0296,0.72275
506,0.2293,0.0164,0.03005,0.72425
507,0.23445,0.0137,0.0301,0.72175
508,0.2302,0.01595,0.02895,0.7249
509,0.23505,0.014,0.0291,0.72185
510,0.23195,0.01525,0.02945,0.72335
511,0.2367,0.014,0.0286,0.7207
512,0.2342,0.01655,0.0283,0.72095
513,0.23865,0.01455,0.0277,0.7191
514,0.2353,0.0168,0.02725,0.72065
515,0.2392,0.0146,0.02785,0.71835
516,0.2372,0.01485,0.02865,0.7193
517,0.2413,0.0134,0.02815,0.71715
518,0.23775,0.01575,0.0286,0.7179
519,0.2419,0.01465,0.02805,0.7154
520,0.2391,0.0159,0.0284,0.7166
521,0.2426,0.0135,0.02975,0.71415
522,0.2399,0.015,0.02985,0.71525
523,0.24425,0.01335,0.02965,0.71275
524,0.2391,0.0168,0.02885,0.71525
525,0.2435,0.0152,0.02885,0.71245
526,0.2408,0.0161,0.03025,0.71285
527,0.2446,0.0142,0.0305,0.7107
528,0.2415,0.0166,0.0302,0.7117
529,0.24535,0.01455,0.0298,0.7103
530,0.2421,0.01635,0.02975,0.7118
531,0.24695,0.01365,0.03045,0.70895
532,0.2429,0.0153,0.0301,0.7117
533,0.24695,0.01405,0.0302,0.7088
534,0.2434,0.0159,0.02975,0.71095
535,0.24755,0.01475,0.0293,0.7084
536,0.2443,0.0167,0.02935,0.70965
537,0.24925,0.0144,0.0302,0.70615
538,0.2448,0.01795,0.03005,0.7072
539,0.24805,0.01575,0.02995,0.70625
540,0.24365,0.0184,0.0299,0.70805
541,0.24745,0.0161,0.03015,0.7063
542,0.24335,0.01775,0.0304,0.7085
543,0.2467,0.0164,0.0311,0.7058
544,0.24305,0.0178,0.0308,0.70835
545,0.2474,0.01605,0.0305,0.70605
546,0.2435,0.01735,0.0317,0.70745
547,0.24725,0.0152,0.03245,0.7051
548,0.2429,0.01735,0.03185,0.7079
549,0.24715,0.0145,0.0323,0.70605
550,0.24415,0.01655,0.0317,0.7076
551,0.24795,0.01445,0.0319,0.7057
552,0.2438,0.0175,0.03075,0.70795
553,0.24905,0.0148,0.03145,0.7047
554,0.2447,0.01735,0.0313,0.70665
555,0.2493,0.01475,0.0316,0.70435
556,0.2452,0.01745,0.0312,0.70615
557,0.2485,0.01635,0.0303,0.70485
558,0.24455,0.01845,0.0313,0.7057
559,0.24815,0.0159,0.03325,0.7027
560,0.2436,0.0186,0.03315,0.70465
561,0.24725,0.01685,0.03365,0.70225
562,0.24275,0.01895,0.0345,0.7038
563,0.2468,0.0167,0.03405,0.70245
564,0.2429,0.0188,0.03345,0.70485
565,0.24625,0.0168,0.03435,0.7026
566,0.24165,0.0184,0.0344,0.70555
567,0.24485,0.0165,0.0348,0.70385
568,0.2414,0.01735,0.0344,0.70685
569,0.2458,0.01415,0.03635,0.7037
570,0.24135,0.01745,0.03445,0.70675
571,0.24445,0.0162,0.03405,0.7053
572,0.2404,0.01875,0.03435,0.7065
573,0.24335,0.0167,0.0344,0.70555
574,0.23905,0.01925,0.0338,0.7079
575,0.24365,0.0168,0.03375,0.7058
576,0.2386,0.01995,0.03405,0.7074
577,0.24245,0.01765,0.0339,0.706
578,0.239,0.01805,0.0351,0.70785
579,0.2422,0.01665,0.0343,0.70685
580,0.23765,0.01965,0.0342,0.7085
581,0.2421,0.01635,0.03505,0.7065
582,0.23745,0.0185,0.0355,0.70855
583,0.24085,0.01685,0.03495,0.70735
584,0.2357,0.0206,0.03395,0.70975
585,0.23895,0.01815,0.03505,0.70785
586,0.235,0.01975,0.0355,0.70975
587,0.23935,0.01795,0.03615,0.70655
588,0.2334,0.02115,0.0364,0.70905
589,0.23645,0.01815,0.0372,0.7082
590,0.23325,0.01815,0.0375,0.7111
591,0.2364,0.01605,0.03715,0.7104
592,0.2324,0.0188,0.03605,0.71275
593,0.23625,0.01675,0.03455,0.71245
594,0.2312,0.0195,0.03415,0.71515
595,0.23385,0.0172,0.0349,0.71405
596,0.23,0.0192,0.03445,0.71635
597,0.2329,0.01625,0.0353,0.71555
598,0.22935,0.0173,0.036,0.71735
599,0.23285,0.01575,0.03525,0.71615
600,0.22935,0.01715,0.0355,0.718
601,0.2329,0.0153,0.0349,0.7169
602,0.22895,0.01855,0.0337,0.7188
603,0.2321,0.0162,0.0326,0.7191
604,0.22885,0.0166,0.03395,0.7206
605,0.2327,0.01465,0.03315,0.7195
606,0.2296,0.0162,0.0331,0.7211
607,0.2345,0.01485,0.0326,0.71805
608,0.2303,0.017,0.03225,0.72045
609,0.2346,0.01505,0.0322,0.71815
610,0.23095,0.0163,0.0332,0.71955
611,0.2357,0.01455,0.0324,0.71735
612,0.231,0.01785,0.0316,0.71955
613,0.2353,0.01515,0.03135,0.7182
614,0.2309,0.01685,0.0316,0.72065
615,0.23505,0.01445,0.0317,0.7188
616,0.23165,0.0166,0.03145,0.7203
617,0.2365,0.01455,0.0313,0.71765
618,0.2317,0.0174,0.03165,0.71925
619,0.23435,0.01625,0.03085,0.71855
620,0.2307,0.0177,0.03115,0.72045
621,0.233,0.0163,0.0315,0.7192
622,0.2304,0.0177,0.0307,0.7212
623,0.2332,0.0155,0.03155,0.71975
624,0.2302,0.01695,0.03155,0.7213
625,0.2329,0.01545,0.03135,0.7203
626,0.22845,0.01815,0.0311,0.7223
627,0.2315,0.01605,0.03155,0.7209
628,0.2269,0.0181,0.03195,0.72305
629,0.23045,0.0146,0.0334,0.72155
630,0.2259,0.0159,0.03375,0.72445
631,0.22965,0.01415,0.0335,0.7227
632,0.2258,0.0164,0.0326,0.7252
633,0.2304,0.0139,0.03255,0.72315
634,0.2259,0.01695,0.03145,0.7257
635,0.23035,0.0153,0.02935,0.725
636,0.227,0.016,0.03105,0.72595
637,0.23145,0.01445,0.03125,0.72285
638,0.22815,0.01615,0.03155,0.72415
639,0.2316,0.0139,0.0318,0.7227
640,0.22925,0.0153,0.031,0.72445
641,0.2323,0.0139,0.03045,0.72335
