"t","S","E","I","R"
178,0.2823,0.00155,0.0029,0.71325
179,0.28435,0.00165,0.00275,0.71125
180,0.28555,0.0015,0.00305,0.7099
181,0.2878,0.0014,0.00285,0.70795
182,0.28925,0.0014,0.0029,0.70645
183,0.2912,0.00145,0.00285,0.7045
184,0.29245,0.0018,0.00265,0.7031
185,0.2942,0.0018,0.0027,0.7013
186,0.2959,0.00165,0.00255,0.6999
187,0.29725,0.00185,0.0026,0.6983
188,0.2986,0.00205,0.00245,0.6969
189,0.3005,0.00205,0.0023,0.69515
190,0.30195,0.00175,0.00285,0.69345
191,0.3033,0.00175,0.00295,0.692
192,0.3045,0.0015,0.00295,0.69105
193,0.3062,0.00135,0.0028,0.68965
194,0.30665,0.0018,0.00275,0.6888
195,0.3089,0.00165,0.00275,0.6867
196,0.31075,0.00135,0.003,0.6849
197,0.3121,0.00135,0.0031,0.68345
198,0.31285,0.0015,0.0032,0.68245
199,0.31485,0.0015,0.003,0.68065
200,0.31605,0.0018,0.00315,0.679
201,0.31725,0.0017,0.0034,0.67765
202,0.31815,0.00195,0.0033,0.6766
203,0.3201,0.00165,0.00355,0.6747
204,0.32125,0.0016,0.0039,0.67325
205,0.32295,0.00175,0.00385,0.67145
206,0.32405,0.00205,0.0035,0.6704
207,0.3255,0.0021,0.00345,0.66895
208,0.32635,0.00245,0.00375,0.66745
209,0.32795,0.00285,0.00345,0.66575
210,0.32925,0.0029,0.0038,0.66405
211,0.3309,0.0028,0.00405,0.66225
212,0.33165,0.00315,0.00405,0.66115
213,0.333,0.0028,0.0046,0.6596
214,0.33355,0.00325,0.00445,0.65875
215,0.3346,0.0034,0.00495,0.65705
216,0.33545,0.00365,0.00475,0.65615
217,0.33655,0.00375,0.0049,0.6548
218,0.33795,0.0041,0.0048,0.65315
219,0.33955,0.0036,0.0052,0.65165
220,0.34025,0.00365,0.00555,0.65055
221,0.34205,0.00355,0.0056,0.6488
222,0.34205,0.00425,0.0057,0.648
223,0.34315,0.0044,0.0059,0.64655
224,0.3443,0.0052,0.0057,0.6448
225,0.34525,0.00515,0.00615,0.64345
226,0.3457,0.005,0.0065,0.6428
227,0.3465,0.00445,0.0072,0.64185
228,0.3466,0.0045,0.0074,0.6415
229,0.3477,0.0049,0.0069,0.6405
230,0.34765,0.0061,0.0071,0.63915
231,0.34855,0.006,0.00765,0.6378
232,0.34875,0.00515,0.00845,0.63765
233,0.3492,0.0058,0.00855,0.63645
234,0.34965,0.0059,0.0088,0.63565
235,0.3499,0.00545,0.00945,0.6352
236,0.34975,0.006,0.0097,0.63455
237,0.3503,0.00615,0.00995,0.6336
238,0.3504,0.0065,0.0096,0.6335
239,0.35085,0.00655,0.0099,0.6327
240,0.3503,0.0069,0.01015,0.63265
241,0.3511,0.0064,0.01095,0.63155
242,0.35015,0.00725,0.0113,0.6313
243,0.35015,0.00815,0.01105,0.63065
244,0.3492,0.0082,0.0116,0.631
245,0.3503,0.0079,0.01155,0.63025
246,0.34925,0.0084,0.0124,0.62995
247,0.34935,0.008,0.01275,0.6299
248,0.3482,0.0088,0.0126,0.6304
249,0.34875,0.00835,0.01305,0.62985
250,0.34825,0.00865,0.01345,0.62965
251,0.348,0.00865,0.0144,0.62895
252,0.3471,0.00895,0.0148,0.62915
253,0.3474,0.0084,0.01575,0.62845
254,0.34505,0.00995,0.01585,0.62915
255,0.3454,0.0093,0.01595,0.62935
256,0.3431,0.0111,0.0154,0.6304
257,0.34255,0.01155,0.01645,0.62945
258,0.3402,0.013,0.017,0.6298
259,0.34015,0.01225,0.0187,0.6289
260,0.338,0.0127,0.01895,0.63035
261,0.33825,0.01265,0.0191,0.63
262,0.33655,0.01325,0.01995,0.63025
263,0.33575,0.01325,0.0206,0.6304
264,0.3331,0.0147,0.02065,0.63155
265,0.33285,0.01435,0.02155,0.63125
266,0.32935,0.01535,0.02305,0.63225
267,0.3283,0.0147,0.0241,0.6329
268,0.325,0.01635,0.02415,0.6345
269,0.32335,0.01725,0.0248,0.6346
270,0.3201,0.0179,0.02605,0.63595
271,0.31885,0.0182,0.02685,0.6361
272,0.3149,0.0203,0.0274,0.6374
273,0.31315,0.0201,0.02935,0.6374
274,0.31085,0.01955,0.03055,0.63905
275,0.31005,0.01875,0.0314,0.6398
276,0.3056,0.0192,0.03205,0.64315
277,0.3039,0.0193,0.03325,0.64355
278,0.2988,0.0206,0.0338,0.6468
279,0.2977,0.01995,0.03535,0.647
280,0.2921,0.0215,0.0362,0.6502
281,0.29155,0.02065,0.0357,0.6521
282,0.2874,0.02175,0.03695,0.6539
283,0.2848,0.0222,0.03625,0.65675
284,0.2801,0.02285,0.03745,0.6596
285,0.2788,0.0215,0.0383,0.6614
286,0.2747,0.02215,0.03725,0.6659
287,0.273,0.02135,0.0383,0.66735
288,0.26875,0.0215,0.04025,0.6695
289,0.26685,0.02155,0.0399,0.6717
290,0.26055,0.02475,0.03955,0.67515
291,0.25935,0.02435,0.04045,0.67585
292,0.25515,0.024,0.0408,0.68005
293,0.25395,0.02265,0.0417,0.6817
294,0.2486,0.0243,0.042,0.6851
295,0.24755,0.0227,0.0423,0.68745
296,0.2423,0.02405,0.0425,0.69115
297,0.24055,0.0227,0.04345,0.6933
298,0.2358,0.0238,0.04335,0.69705
299,0.2349,0.0219,0.04425,0.69895
300,0.2306,0.0226,0.045,0.7018
301,0.22875,0.0231,0.045,0.70315
302,0.22285,0.0249,0.046,0.70625
303,0.22285,0.0238,0.0458,0.70755
304,0.21845,0.0243,0.0457,0.71155
305,0.21855,0.0231,0.0451,0.71325
306,0.2137,0.0234,0.0446,0.7183
307,0.2134,0.02275,0.0435,0.72035
308,0.2106,0.0227,0.04265,0.72405
309,0.21205,0.0201,0.0431,0.72475
310,0.2072,0.02105,0.04355,0.7282
311,0.2077,0.01905,0.0436,0.72965
312,0.20425,0.0202,0.0439,0.73165
313,0.2051,0.01925,0.04265,0.733
314,0.2019,0.0188,0.04375,0.73555
315,0.20205,0.0179,0.04275,0.7373
316,0.1978,0.02,0.0408,0.7414
317,0.1988,0.0184,0.04125,0.74155
318,0.1934,0.0202,0.0415,0.7449
319,0.1947,0.01935,0.03995,0.746
320,0.19065,0.02005,0.04005,0.74925
321,0.1922,0.01795,0.04055,0.7493
322,0.188,0.01935,0.0403,0.75235
323,0.1904,0.0175,0.0403,0.7518
324,0.1877,0.01745,0.03975,0.7551
325,0.1889,0.0158,0.0399,0.7554
326,0.18585,0.0171,0.0387,0.75835
327,0.18745,0.01615,0.0379,0.7585
328,0.1845,0.01725,0.0365,0.76175
329,0.1873,0.01595,0.03605,0.7607
330,0.18475,0.01645,0.0354,0.7634
331,0.18725,0.01425,0.035,0.7635
332,0.185,0.0138,0.0347,0.7665
333,0.18865,0.01245,0.03335,0.76555
334,0.18585,0.01405,0.0322,0.7679
335,0.18805,0.0132,0.03035,0.7684
336,0.18455,0.0144,0.031,0.77005
337,0.18725,0.01275,0.031,0.769
338,0.1854,0.0135,0.0299,0.7712
339,0.1887,0.01255,0.02895,0.7698
340,0.1871,0.013,0.02875,0.77115
341,0.1913,0.01135,0.02725,0.7701
342,0.1889,0.01225,0.0273,0.77155
343,0.1931,0.0101,0.0268,0.77
344,0.1915,0.01075,0.02615,0.7716
345,0.19665,0.009,0.02515,0.7692
346,0.1947,0.0104,0.0244,0.7705
347,0.19815,0.0102,0.02385,0.7678
348,0.1966,0.0111,0.02385,0.76845
349,0.20135,0.01055,0.0225,0.7656
350,0.1996,0.01145,0.02245,0.7665
351,0.2043,0.0098,0.02235,0.76355
352,0.2028,0.01105,0.0214,0.76475
353,0.2066,0.0109,0.0207,0.7618
354,0.2066,0.011,0.0201,0.7623
355,0.21105,0.0094,0.0204,0.75915
356,0.21015,0.0102,0.0202,0.75945
357,0.2149,0.009,0.0206,0.7555
358,0.21285,0.0101,0.02005,0.757
359,0.21775,0.00975,0.01955,0.75295
360,0.21665,0.0104,0.01925,0.7537
361,0.22065,0.00975,0.01925,0.75035
362,0.21985,0.01005,0.01915,0.75095
363,0.2238,0.0088,0.0193,0.7481
364,0.22225,0.01,0.0189,0.74885
365,0.22745,0.00945,0.01865,0.74445
366,0.2264,0.00965,0.01865,0.7453
367,0.2305,0.00895,0.0187,0.74185
368,0.22855,0.01055,0.01855,0.74235
369,0.23315,0.0096,0.019,0.73825
370,0.23245,0.01025,0.01885,0.73845
371,0.2365,0.00885,0.01945,0.7352
372,0.2345,0.0098,0.01945,0.73625
373,0.23805,0.00915,0.0197,0.7331
374,0.23595,0.01085,0.0195,0.7337
375,0.24005,0.00915,0.01955,0.73125
376,0.2377,0.01085,0.01955,0.7319
377,0.2421,0.0093,0.02015,0.72845
378,0.2405,0.01085,0.0196,0.72905
379,0.245,0.01,0.0193,0.7257
380,0.24265,0.0109,0.02005,0.7264
381,0.24595,0.00985,0.0207,0.7235
382,0.24405,0.01115,0.02045,0.72435
383,0.2483,0.01055,0.01975,0.7214
384,0.2457,0.01265,0.0197,0.72195
385,0.2508,0.01075,0.0203,0.71815
386,0.2488,0.0113,0.02115,0.71875
387,0.25295,0.0101,0.02115,0.7158
388,0.25085,0.01155,0.0217,0.7159
389,0.25415,0.01095,0.0215,0.7134
390,0.2505,0.013,0.0218,0.7147
391,0.255,0.01235,0.02075,0.7119
392,0.25145,0.0141,0.02115,0.7133
393,0.254,0.0128,0.02115,0.71205
394,0.25105,0.0138,0.02275,0.7124
395,0.2539,0.01195,0.0244,0.70975
396,0.25045,0.0141,0.02485,0.7106
397,0.25565,0.01245,0.02465,0.70725
398,0.2522,0.01465,0.0241,0.70905
399,0.2564,0.013,0.02455,0.70605
400,0.2539,0.01395,0.0252,0.70695
401,0.25775,0.013,0.02515,0.7041
402,0.2546,0.01385,0.0255,0.70605
403,0.25785,0.01265,0.0254,0.7041
404,0.25295,0.0162,0.0254,0.70545
405,0.2571,0.01485,0.0247,0.70335
406,0.2535,0.01655,0.02565,0.7043
407,0.25755,0.0148,0.02625,0.7014
408,0.25445,0.0163,0.0263,0.70295
409,0.2578,0.0139,0.0261,0.7022
410,0.25295,0.01595,0.0273,0.7038
411,0.25705,0.01385,0.02675,0.70235
412,0.254,0.0161,0.02685,0.70305
413,0.25795,0.01445,0.0272,0.7004
414,0.2551,0.0154,0.02735,0.70215
415,0.25915,0.01385,0.02765,0.69935
416,0.2539,0.0174,0.0279,0.7008
417,0.2566,0.0158,0.0281,0.6995
418,0.2521,0.01685,0.02905,0.702
419,0.2552,0.0151,0.0296,0.7001
420,0.25175,0.01655,0.02925,0.70245
421,0.2543,0.0151,0.0299,0.7007
422,0.2499,0.01635,0.03125,0.7025
423,0.25305,0.01545,0.0299,0.7016
424,0.24865,0.01775,0.02925,0.70435
425,0.2528,0.01525,0.03025,0.7017
426,0.24845,0.0182,0.0294,0.70395
427,0.253,0.0156,0.03025,0.70115
428,0.24935,0.0173,0.0306,0.70275
429,0.25225,0.01625,0.03075,0.70075
430,0.2481,0.0182,0.0306,0.7031
431,0.253,0.0151,0.0317,0.7002
432,0.2483,0.01725,0.03245,0.702
433,0.25145,0.01555,0.0329,0.7001
434,0.24675,0.0181,0.0334,0.70175
435,0.2513,0.01645,0.03245,0.6998
436,0.24555,0.0194,0.0328,0.70225
437,0.2493,0.01745,0.03385,0.6994
438,0.24495,0.01875,0.03225,0.70405
439,0.2482,0.01665,0.0331,0.70205
440,0.2443,0.01845,0.0337,0.70355
441,0.2481,0.01675,0.03365,0.7015
442,0.2436,0.019,0.0339,0.7035
443,0.2484,0.01665,0.034,0.70095
444,0.24365,0.0184,0.034,0.70395
445,0.24735,0.01675,0.0338,0.7021
446,0.24315,0.0188,0.0335,0.70455
447,0.2463,0.01635,0.0344,0.70295
448,0.2419,0.01805,0.0345,0.70555
449,0.2456,0.01575,0.0343,0.70435
450,0.2401,0.019,0.03445,0.70645
451,0.2444,0.0169,0.03405,0.70465
452,0.2396,0.0187,0.03475,0.70695
453,0.24365,0.0164,0.035,0.70495
454,0.2391,0.01815,0.0344,0.70835
455,0.243,0.01735,0.03305,0.7066
456,0.2388,0.0189,0.03405,0.70825
457,0.24335,0.0172,0.0332,0.70625
458,0.2379,0.0197,0.034,0.7084
459,0.24205,0.0178,0.03385,0.7063
460,0.2374,0.0195,0.0348,0.7083
461,0.241,0.0171,0.03445,0.70745
462,0.2362,0.0198,0.0343,0.7097
463,0.24055,0.0165,0.0349,0.70805
464,0.2362,0.0174,0.03585,0.71055
465,0.23985,0.01525,0.0355,0.7094
466,0.2353,0.01805,0.0345,0.71215
467,0.23935,0.0166,0.03405,0.71
468,0.2349,0.01905,0.0341,0.71195
469,0.2384,0.01735,0.03315,0.7111
470,0.2322,0.0201,0.0336,0.7141
471,0.2367,0.01725,0.03515,0.7109
472,0.2337,0.01835,0.0359,0.71205
473,0.238,0.0167,0.03535,0.70995
474,0.23325,0.01915,0.0345,0.7131
475,0.2367,0.0161,0.0354,0.7118
476,0.2313,0.01905,0.03555,0.7141
477,0.23505,0.0166,0.03605,0.7123
478,0.2313,0.0184,0.03575,0.71455
479,0.2351,0.0169,0.0348,0.7132
480,0.2309,0.01825,0.0348,0.71605
481,0.2341,0.01495,0.0355,0.71545
482,0.2301,0.0166,0.03525,0.71805
483,0.2338,0.0159,0.03425,0.71605
484,0.2291,0.01895,0.0322,0.71975
485,0.2336,0.0171,0.0321,0.7172
486,0.23,0.0196,0.03145,0.71895
487,0.23315,0.0172,0.0316,0.71805
488,0.2299,0.01835,0.0324,0.71935
489,0.2345,0.015,0.0337,0.7168
490,0.23075,0.01645,0.0338,0.719
491,0.2349,0.0149,0.03285,0.71735
492,0.23095,0.0166,0.03305,0.7194
493,0.2355,0.0146,0.03255,0.71735
494,0.23135,0.01615,0.0332,0.7193
495,0.23505,0.01535,0.03195,0.71765
496,0.232,0.0176,0.032,0.7184
497,0.2376,0.01455,0.03245,0.7154
498,0.23355,0.0169,0.0317,0.71785
499,0.2387,0.0142,0.03185,0.71525
500,0.2351,0.0157,0.0331,0.7161
501,0.23865,0.0138,0.03315,0.7144
502,0.23355,0.0174,0.0321,0.71695
503,0.23755,0.0155,0.0321,0.71485
504,0.23195,0.01905,0.03115,0.71785
505,0.2365,0.01675,0.0315,0.71525
506,0.23225,0.01895,0.03075,0.71805
507,0.2361,0.01705,0.0319,0.71495
508,0.2323,0.01925,0.03155,0.7169
509,0.2359,0.0166,0.0321,0.7154
510,0.2322,0.0182,0.03265,0.71695
511,0.2367,0.01595,0.0329,0.71445
512,0.2327,0.01845,0.0327,0.71615
513,0.23605,0.0165,0.03315,0.7143
514,0.2324,0.01865,0.0331,0.71585
515,0.23615,0.017,0.0332,0.71365
516,0.23285,0.01805,0.03375,0.71535
517,0.2376,0.01595,0.03315,0.7133
518,0.23385,0.017,0.03415,0.715
519,0.23715,0.016,0.0331,0.71375
520,0.23335,0.01755,0.03315,0.71595
521,0.2368,0.0159,0.03265,0.71465
522,0.2318,0.0192,0.0322,0.7168
523,0.2366,0.01705,0.0326,0.71375
524,0.23255,0.01785,0.03295,0.71665
525,0.2358,0.01645,0.03325,0.7145
526,0.23105,0.0188,0.03315,0.717
527,0.2352,0.0168,0.0331,0.7149
528,0.2328,0.0172,0.03355,0.71645
529,0.23715,0.01545,0.03345,0.71395
530,0.2326,0.01775,0.033,0.71665
531,0.23715,0.01575,0.0329,0.7142
532,0.23405,0.01685,0.0328,0.7163
533,0.2376,0.0157,0.0319,0.7148
534,0.2329,0.019,0.03075,0.71735
535,0.23675,0.0169,0.0304,0.71595
536,0.23325,0.01695,0.03185,0.71795
537,0.23685,0.01415,0.03145,0.71755
538,0.23325,0.01565,0.03065,0.72045
539,0.23795,0.01405,0.02975,0.71825
540,0.23375,0.01685,0.0295,0.7199
541,0.2385,0.015,0.02875,0.71775
542,0.23575,0.0165,0.0288,0.71895
543,0.239,0.01535,0.0281,0.71755
544,0.23605,0.0172,0.02835,0.7184
545,0.2396,0.0155,0.02795,0.71695
546,0.236,0.0164,0.02945,0.71815
547,0.2386,0.01435,0.02965,0.7174
548,0.2352,0.0166,0.0296,0.7186
549,0.23955,0.01445,0.0299,0.7161
550,0.2351,0.01715,0.02905,0.7187
551,0.23935,0.01585,0.0295,0.7153
552,0.2362,0.0179,0.02945,0.71645
553,0.2407,0.0149,0.0303,0.7141
554,0.238,0.01675,0.0311,0.71415
555,0.2423,0.01455,0.03085,0.7123
556,0.2385,0.0169,0.0305,0.7141
557,0.24245,0.0156,0.03045,0.7115
558,0.23835,0.01765,0.0306,0.7134
559,0.24215,0.01515,0.0316,0.7111
560,0.23715,0.01825,0.03065,0.71395
561,0.24035,0.0166,0.03105,0.712
562,0.2367,0.0178,0.032,0.7135
563,0.24015,0.01555,0.03255,0.71175
564,0.2363,0.01695,0.03325,0.7135
565,0.2405,0.0149,0.03325,0.71135
566,0.2362,0.01755,0.033,0.71325
567,0.239,0.0154,0.0335,0.7121
568,0.23445,0.0181,0.0338,0.71365
569,0.2381,0.01655,0.03345,0.7119
570,0.2344,0.01895,0.0335,0.71315
571,0.2366,0.01695,0.03365,0.7128
572,0.2329,0.017,0.03625,0.71385
573,0.2361,0.01685,0.03495,0.7121
574,0.23335,0.01815,0.0346,0.7139
575,0.23745,0.016,0.03515,0.7114
576,0.23225,0.01855,0.0357,0.7135
577,0.23565,0.01655,0.0352,0.7126
578,0.23125,0.01915,0.03445,0.71515
579,0.23385,0.01665,0.03535,0.71415
580,0.2294,0.0187,0.03595,0.71595
581,0.2334,0.01655,0.03585,0.7142
582,0.2301,0.01825,0.0356,0.71605
583,0.2339,0.0161,0.035,0.715
584,0.2293,0.01835,0.03495,0.7174
585,0.23365,0.0153,0.0352,0.71585
586,0.22985,0.0173,0.03415,0.7187
587,0.2334,0.0156,0.03425,0.71675
588,0.2299,0.01825,0.03355,0.7183
589,0.2347,0.01555,0.0331,0.71665
590,0.2312,0.01795,0.03295,0.7179
591,0.23465,0.0159,0.0329,0.71655
592,0.23065,0.01695,0.03335,0.71905
593,0.2349,0.01515,0.0332,0.71675
594,0.2319,0.01625,0.0332,0.71865
595,0.2352,0.0151,0.0334,0.7163
596,0.2324,0.01635,0.03285,0.7184
597,0.2356,0.01415,0.0322,0.71805
598,0.22965,0.017,0.0333,0.72005
599,0.2334,0.01555,0.0327,0.71835
600,0.22955,0.01665,0.03295,0.72085
601,0.2338,0.01455,0.03365,0.718
602,0.2301,0.01585,0.03365,0.7204
603,0.2335,0.01505,0.0326,0.71885
604,0.22915,0.01825,0.0322,0.7204
605,0.23285,0.0157,0.03175,0.7197
606,0.23015,0.0168,0.0317,0.72135
607,0.23325,0.01465,0.03185,0.72025
608,0.2292,0.0168,0.03195,0.72205
609,0.2324,0.01555,0.03115,0.7209
610,0.2298,0.0171,0.03075,0.72235
611,0.2336,0.0155,0.0311,0.7198
612,0.22945,0.0177,0.03135,0.7215
613,0.2334,0.0151,0.0317,0.7198
614,0.23065,0.0158,0.0328,0.72075
615,0.23415,0.01405,0.03295,0.71885
616,0.2297,0.01665,0.0319,0.72175
617,0.23425,0.0143,0.03155,0.7199
618,0.2306,0.01635,0.03175,0.7213
619,0.2338,0.0143,0.03195,0.71995
620,0.23055,0.016,0.0314,0.72205
621,0.23395,0.01475,0.0312,0.7201
622,0.23175,0.0158,0.03165,0.7208
623,0.23515,0.01365,0.0318,0.7194
624,0.23085,0.0162,0.03125,0.7217
625,0.2342,0.01465,0.03085,0.7203
626,0.23225,0.01555,0.0303,0.7219
627,0.2362,0.0146,0.02925,0.71995
628,0.23355,0.01655,0.0287,0.7212
629,0.23795,0.0142,0.02895,0.7189
630,0.2351,0.01545,0.02905,0.7204
631,0.23855,0.0146,0.0285,0.71835
632,0.2357,0.0156,0.0288,0.7199
633,0.23985,0.0143,0.0291,0.71675
634,0.2364,0.01635,0.0286,0.71865
635,0.2398,0.0152,0.02805,0.71695
636,0.23675,0.01655,0.02935,0.71735
637,0.24165,0.0147,0.02955,0.7141
638,0.23775,0.0157,0.03095,0.7156
639,0.2406,0.0151,0.0299,0.7144
640,0.23755,0.01655,0.0283,0.7176
641,0.2427,0.01425,0.0288,0.71425
