"t","S","E","I","R"
691,0.2334,0.0148,0.03035,0.72145
692,0.2308,0.01625,0.0297,0.72325
693,0.23525,0.0152,0.0291,0.72045
694,0.2316,0.0159,0.03035,0.72215
695,0.23555,0.01445,0.03035,0.71965
696,0.23075,0.01685,0.0313,0.7211
697,0.2346,0.0158,0.03095,0.71865
698,0.23205,0.0161,0.0319,0.71995
699,0.23645,0.014,0.0318,0.71775
700,0.23195,0.01705,0.0311,0.7199
701,0.23685,0.01575,0.03075,0.71665
702,0.23255,0.01795,0.0308,0.7187
703,0.2375,0.0151,0.0323,0.7151
704,0.2329,0.0174,0.0318,0.7179
705,0.2371,0.01555,0.0326,0.71475
706,0.233,0.01725,0.0325,0.71725
707,0.23645,0.0157,0.0332,0.71465
708,0.23335,0.0178,0.0323,0.71655
709,0.2375,0.01505,0.0326,0.71485
710,0.2331,0.01795,0.03215,0.7168
711,0.2365,0.0155,0.03285,0.71515
712,0.2329,0.01805,0.03125,0.7178
713,0.23635,0.0162,0.032,0.71545
714,0.2331,0.0173,0.03185,0.71775
715,0.23645,0.01505,0.03275,0.71575
716,0.2318,0.0185,0.03175,0.71795
717,0.2365,0.0165,0.03035,0.71665
718,0.2321,0.01835,0.03055,0.719
719,0.2373,0.0156,0.0321,0.715
720,0.2331,0.0174,0.0329,0.7166
721,0.23735,0.01555,0.0336,0.7135
722,0.2324,0.0185,0.03325,0.71585
723,0.23555,0.01675,0.03305,0.71465
724,0.23135,0.01835,0.03295,0.71735
725,0.23495,0.01695,0.03325,0.71485
726,0.23195,0.01775,0.0338,0.7165
727,0.236,0.0158,0.0335,0.7147
728,0.23275,0.0166,0.03435,0.7163
729,0.2385,0.01495,0.03325,0.7133
730,0.23425,0.01795,0.0324,0.7154
