"t","S","E","I","R"
178,0.2887,0.0015,0.0025,0.7073
179,0.2904,0.0015,0.0025,0.7056
180,0.2914,0.00155,0.00255,0.7045
181,0.29325,0.0016,0.0024,0.70275
182,0.2941,0.002,0.00255,0.70135
183,0.29585,0.0018,0.00275,0.6996
184,0.2971,0.00175,0.00295,0.6982
185,0.2985,0.00155,0.0031,0.69685
186,0.29975,0.0017,0.00295,0.6956
187,0.30215,0.0015,0.00295,0.6934
188,0.30375,0.00125,0.003,0.692
189,0.30585,0.0011,0.00285,0.6902
190,0.3076,0.0015,0.00275,0.68815
191,0.3091,0.00145,0.003,0.68645
192,0.31095,0.00145,0.0031,0.6845
193,0.31295,0.0016,0.00305,0.6824
194,0.31395,0.00165,0.0029,0.6815
195,0.3158,0.0015,0.00315,0.67955
196,0.31725,0.0018,0.003,0.67795
197,0.3191,0.002,0.0028,0.6761
198,0.32035,0.0021,0.0029,0.67465
199,0.3224,0.00205,0.0031,0.67245
200,0.3233,0.00215,0.00315,0.6714
201,0.3254,0.002,0.00285,0.66975
202,0.32635,0.0021,0.0029,0.66865
203,0.3283,0.00215,0.00245,0.6671
204,0.3294,0.00215,0.00285,0.6656
205,0.3312,0.00155,0.0034,0.66385
206,0.33205,0.00185,0.0032,0.6629
207,0.33355,0.0021,0.003,0.66135
208,0.33385,0.0024,0.00325,0.6605
209,0.33595,0.0024,0.00305,0.6586
210,0.3372,0.0026,0.0032,0.657
211,0.3385,0.00245,0.00325,0.6558
212,0.3397,0.0023,0.00355,0.65445
213,0.34125,0.00195,0.0039,0.6529
214,0.34255,0.00215,0.00385,0.65145
215,0.3441,0.0022,0.0039,0.6498
216,0.3449,0.0027,0.004,0.6484
217,0.346,0.00295,0.004,0.64705
218,0.34745,0.0031,0.0038,0.64565
219,0.349,0.0031,0.0041,0.6438
220,0.3503,0.0027,0.00455,0.64245
221,0.35125,0.00265,0.0046,0.6415
222,0.35265,0.0027,0.00435,0.6403
223,0.35395,0.00315,0.00405,0.63885
224,0.35475,0.00345,0.00435,0.63745
225,0.35635,0.0034,0.00425,0.636
226,0.3576,0.0037,0.00445,0.63425
227,0.3587,0.00345,0.005,0.63285
228,0.36005,0.00395,0.0051,0.6309
229,0.36075,0.00435,0.00535,0.62955
230,0.3615,0.0044,0.00565,0.62845
231,0.36315,0.00395,0.0063,0.6266
232,0.36375,0.0043,0.0069,0.62505
233,0.3648,0.0044,0.00705,0.62375
234,0.3641,0.0054,0.0072,0.6233
235,0.365,0.0058,0.00715,0.62205
236,0.36555,0.0052,0.00815,0.6211
237,0.36705,0.00485,0.00885,0.61925
238,0.3666,0.0059,0.0085,0.619
239,0.36695,0.0057,0.0091,0.61825
240,0.3668,0.00585,0.0092,0.61815
241,0.36755,0.00605,0.0092,0.6172
242,0.3672,0.00625,0.01025,0.6163
243,0.3677,0.00685,0.01055,0.6149
244,0.36665,0.0082,0.0103,0.61485
245,0.3674,0.0081,0.01085,0.61365
246,0.3673,0.0079,0.0115,0.6133
247,0.3671,0.0079,0.0123,0.6127
248,0.3666,0.0073,0.0137,0.6124
249,0.3671,0.00695,0.0144,0.61155
250,0.36505,0.00875,0.01445,0.61175
251,0.3653,0.0084,0.0153,0.611
252,0.3637,0.01,0.01505,0.61125
253,0.36255,0.01065,0.01615,0.61065
254,0.36115,0.0115,0.01725,0.6101
255,0.3607,0.01145,0.0179,0.60995
256,0.3573,0.0133,0.01845,0.61095
257,0.3566,0.0129,0.0192,0.6113
258,0.3541,0.0147,0.0188,0.6124
259,0.3536,0.0143,0.01985,0.61225
260,0.35165,0.0139,0.02135,0.6131
261,0.35105,0.01355,0.02235,0.61305
262,0.3487,0.01445,0.0231,0.61375
263,0.34765,0.01415,0.02465,0.61355
264,0.3436,0.01645,0.02485,0.6151
265,0.34175,0.0165,0.0266,0.61515
266,0.33805,0.01815,0.0273,0.6165
267,0.33645,0.01725,0.0283,0.618
268,0.3317,0.01825,0.02955,0.6205
269,0.3293,0.01835,0.0309,0.62145
270,0.3246,0.01905,0.033,0.62335
271,0.3221,0.02005,0.0329,0.62495
272,0.3184,0.0206,0.0345,0.6265
273,0.3168,0.0209,0.0342,0.6281
274,0.3116,0.02245,0.03555,0.6304
275,0.30925,0.0222,0.03595,0.6326
276,0.3044,0.02365,0.03665,0.6353
277,0.3011,0.0235,0.0376,0.6378
278,0.29525,0.0258,0.0385,0.64045
279,0.2933,0.0249,0.0394,0.6424
280,0.2868,0.0264,0.0415,0.6453
281,0.28375,0.02505,0.0438,0.6474
282,0.27755,0.02625,0.04525,0.65095
283,0.2736,0.02635,0.0456,0.65445
284,0.26725,0.0283,0.0462,0.65825
285,0.2651,0.0269,0.04775,0.66025
286,0.25815,0.02815,0.04885,0.66485
287,0.256,0.02655,0.04965,0.6678
288,0.25075,0.0278,0.0488,0.67265
289,0.2492,0.02595,0.0498,0.67505
290,0.2438,0.0267,0.0492,0.6803
291,0.24225,0.02685,0.0491,0.6818
292,0.23685,0.0273,0.04985,0.686
293,0.23485,0.0262,0.0512,0.68775
294,0.2301,0.02665,0.0513,0.69195
295,0.2293,0.024,0.05215,0.69455
296,0.22445,0.02465,0.05265,0.69825
297,0.2229,0.02325,0.0516,0.70225
298,0.21685,0.02475,0.0506,0.7078
299,0.21715,0.02365,0.0488,0.7104
300,0.21115,0.0249,0.0483,0.71565
301,0.21095,0.0232,0.04805,0.7178
302,0.20555,0.0241,0.04765,0.7227
303,0.20435,0.024,0.04595,0.7257
304,0.2004,0.02275,0.04755,0.7293
305,0.2006,0.02165,0.0477,0.73005
306,0.1966,0.02285,0.045,0.73555
307,0.1959,0.0221,0.04385,0.73815
308,0.19385,0.0204,0.044,0.74175
309,0.19335,0.0191,0.04555,0.742
310,0.1893,0.0206,0.0447,0.7454
311,0.18975,0.0199,0.04415,0.7462
312,0.1856,0.02135,0.042,0.75105
313,0.1863,0.0198,0.04075,0.75315
314,0.1833,0.0204,0.03995,0.75635
315,0.18525,0.0178,0.04015,0.7568
316,0.1825,0.0178,0.0401,0.7596
317,0.18485,0.0165,0.03845,0.7602
318,0.1827,0.0167,0.0368,0.7638
319,0.1851,0.0149,0.03675,0.76325
320,0.1824,0.015,0.03605,0.76655
321,0.18595,0.0138,0.03365,0.7666
322,0.18455,0.01355,0.03295,0.76895
323,0.1884,0.01225,0.0317,0.76765
324,0.1866,0.01305,0.03075,0.7696
325,0.1894,0.0122,0.0302,0.7682
326,0.1864,0.01275,0.02975,0.7711
327,0.18975,0.01215,0.02825,0.76985
328,0.18815,0.01285,0.02755,0.77145
329,0.1907,0.01115,0.02775,0.7704
330,0.18925,0.01215,0.02685,0.77175
331,0.1927,0.01055,0.0276,0.76915
332,0.19115,0.0105,0.02735,0.771
333,0.19485,0.00995,0.02635,0.76885
334,0.19295,0.0114,0.0249,0.77075
335,0.19665,0.01095,0.0248,0.7676
336,0.19615,0.0106,0.02445,0.7688
337,0.2005,0.0091,0.02475,0.76565
338,0.19855,0.01025,0.02355,0.76765
339,0.20255,0.00905,0.0236,0.7648
340,0.2011,0.01045,0.02295,0.7655
341,0.20535,0.0092,0.0226,0.76285
342,0.20425,0.00935,0.022,0.7644
343,0.20825,0.00925,0.0209,0.7616
344,0.2067,0.00995,0.02015,0.7632
345,0.2105,0.00945,0.0196,0.76045
346,0.2102,0.0094,0.01945,0.76095
347,0.2143,0.0081,0.01935,0.75825
348,0.21285,0.0094,0.01945,0.7583
349,0.21745,0.00875,0.01875,0.75505
350,0.21505,0.01065,0.0187,0.7556
351,0.21885,0.0096,0.01895,0.7526
352,0.2175,0.0105,0.0186,0.7534
353,0.22125,0.00915,0.01855,0.75105
354,0.2196,0.0103,0.0186,0.7515
355,0.2235,0.0094,0.01825,0.74885
356,0.22215,0.01,0.01775,0.7501
357,0.2264,0.0089,0.01835,0.74635
358,0.2253,0.0097,0.01755,0.74745
359,0.2288,0.0082,0.01825,0.74475
360,0.22665,0.0098,0.01775,0.7458
361,0.2301,0.0088,0.01815,0.74295
362,0.2289,0.0098,0.01815,0.74315
363,0.2331,0.0081,0.01835,0.74045
364,0.23195,0.0088,0.01865,0.7406
365,0.23675,0.0088,0.0185,0.73595
366,0.23475,0.0103,0.0188,0.73615
367,0.23945,0.00945,0.019,0.7321
368,0.23755,0.0109,0.01935,0.7322
369,0.24195,0.00985,0.01875,0.72945
370,0.2402,0.01,0.02,0.7298
371,0.2449,0.0096,0.0191,0.7264
372,0.24325,0.011,0.01905,0.7267
373,0.24855,0.0103,0.0189,0.72225
374,0.247,0.01145,0.01805,0.7235
375,0.251,0.01095,0.01825,0.7198
376,0.2493,0.0121,0.01835,0.72025
377,0.25375,0.01045,0.0191,0.7167
378,0.2517,0.0119,0.01905,0.71735
379,0.2557,0.01055,0.02025,0.7135
380,0.25405,0.0107,0.0206,0.71465
381,0.2584,0.0094,0.0205,0.7117
382,0.25545,0.0114,0.0211,0.71205
383,0.25885,0.0108,0.0207,0.70965
384,0.2562,0.0131,0.02045,0.71025
385,0.2606,0.0116,0.02055,0.70725
386,0.25865,0.01125,0.0224,0.7077
387,0.26255,0.0103,0.02255,0.7046
388,0.25945,0.0125,0.0222,0.70585
389,0.26395,0.0113,0.02315,0.7016
390,0.261,0.0135,0.02325,0.70225
391,0.26435,0.0124,0.02265,0.7006
392,0.26225,0.0129,0.02335,0.7015
393,0.26595,0.0117,0.0232,0.69915
394,0.2629,0.0132,0.024,0.6999
395,0.2678,0.01185,0.0233,0.69705
396,0.2643,0.0135,0.0241,0.6981
397,0.2683,0.01195,0.02425,0.6955
398,0.2653,0.01295,0.0246,0.69715
399,0.2678,0.0122,0.0245,0.6955
400,0.2643,0.0146,0.0244,0.6967
401,0.26805,0.0144,0.0235,0.69405
402,0.26515,0.01565,0.02395,0.69525
403,0.26985,0.01355,0.02505,0.69155
404,0.26695,0.01455,0.02525,0.69325
405,0.27055,0.0127,0.026,0.69075
406,0.26705,0.0137,0.02605,0.6932
407,0.27085,0.01325,0.02575,0.69015
408,0.2678,0.01495,0.02545,0.6918
409,0.2717,0.01295,0.02545,0.6899
410,0.2671,0.0162,0.0257,0.691
411,0.27095,0.01475,0.02635,0.68795
412,0.2666,0.01685,0.02735,0.6892
413,0.271,0.01505,0.0266,0.68735
414,0.2664,0.0179,0.0269,0.6888
415,0.2702,0.01525,0.028,0.68655
416,0.2663,0.01615,0.0296,0.68795
417,0.2697,0.0146,0.02985,0.68585
418,0.26475,0.01745,0.03035,0.68745
419,0.2679,0.0167,0.02985,0.68555
420,0.26425,0.01815,0.03075,0.68685
421,0.2695,0.01585,0.0308,0.68385
422,0.2651,0.01715,0.03165,0.6861
423,0.2691,0.0153,0.03225,0.68335
424,0.26475,0.01815,0.0319,0.6852
425,0.26845,0.01525,0.03365,0.68265
426,0.2646,0.01705,0.03435,0.684
427,0.26755,0.0157,0.03365,0.6831
428,0.2614,0.0197,0.033,0.6859
429,0.2643,0.01785,0.03325,0.6846
430,0.2594,0.02,0.0329,0.6877
431,0.2619,0.0185,0.0331,0.6865
432,0.25675,0.02075,0.03295,0.68955
433,0.26025,0.01905,0.03315,0.68755
434,0.25585,0.02,0.0335,0.69065
435,0.2597,0.0181,0.03455,0.68765
436,0.25345,0.02125,0.0338,0.6915
437,0.2577,0.019,0.0344,0.6889
438,0.2529,0.0205,0.0353,0.6913
439,0.25585,0.0177,0.0363,0.69015
440,0.25055,0.01975,0.0367,0.693
441,0.25355,0.0179,0.03625,0.6923
442,0.2474,0.0215,0.03645,0.69465
443,0.25115,0.01925,0.03635,0.69325
444,0.2465,0.0207,0.0369,0.6959
445,0.2511,0.0174,0.0378,0.6937
446,0.24625,0.02075,0.03675,0.69625
447,0.25105,0.01795,0.03655,0.69445
448,0.2465,0.01935,0.0371,0.69705
449,0.2496,0.01685,0.0376,0.69595
450,0.24595,0.0181,0.03745,0.6985
451,0.25055,0.0158,0.03675,0.6969
452,0.2437,0.02,0.0372,0.6991
453,0.24705,0.01835,0.0368,0.6978
454,0.24195,0.0216,0.036,0.70045
455,0.24585,0.0186,0.03745,0.6981
456,0.2402,0.0215,0.038,0.7003
457,0.24405,0.0191,0.03855,0.6983
458,0.2396,0.0215,0.03785,0.70105
459,0.24305,0.0197,0.0376,0.69965
460,0.23765,0.022,0.0381,0.70225
461,0.2415,0.02,0.0377,0.7008
462,0.23595,0.02225,0.0385,0.7033
463,0.24005,0.019,0.03855,0.7024
464,0.23465,0.0212,0.03955,0.7046
465,0.2386,0.0183,0.0395,0.7036
466,0.2342,0.01995,0.0393,0.70655
467,0.2377,0.01815,0.0392,0.70495
468,0.23295,0.02005,0.03965,0.70735
469,0.2378,0.0166,0.0403,0.7053
470,0.23245,0.01955,0.0399,0.7081
471,0.23565,0.0177,0.03915,0.7075
472,0.22975,0.0204,0.039,0.71085
473,0.233,0.01835,0.03835,0.7103
474,0.22775,0.0213,0.03915,0.7118
475,0.2317,0.01875,0.0395,0.71005
476,0.22635,0.02115,0.03965,0.71285
477,0.22995,0.0183,0.04025,0.7115
478,0.2253,0.01975,0.04045,0.7145
479,0.22915,0.0177,0.04075,0.7124
480,0.2254,0.01935,0.04005,0.7152
481,0.22865,0.0172,0.03915,0.715
482,0.2238,0.02035,0.0378,0.71805
483,0.22795,0.01795,0.0386,0.7155
484,0.22315,0.0203,0.0384,0.71815
485,0.2273,0.017,0.0382,0.7175
486,0.22255,0.01845,0.03795,0.72105
487,0.22595,0.01615,0.0385,0.7194
488,0.22055,0.0192,0.03765,0.7226
489,0.22485,0.01765,0.03685,0.72065
490,0.22015,0.01915,0.03795,0.72275
491,0.2247,0.01575,0.0386,0.72095
492,0.2206,0.0174,0.038,0.724
493,0.2248,0.01525,0.03775,0.7222
494,0.22075,0.0176,0.0365,0.72515
495,0.22585,0.01545,0.03585,0.72285
496,0.2217,0.01825,0.0347,0.72535
497,0.2262,0.0162,0.03425,0.72335
498,0.2231,0.0179,0.0344,0.7246
499,0.22685,0.0164,0.0336,0.72315
500,0.22235,0.0186,0.03395,0.7251
501,0.2265,0.0158,0.0346,0.7231
502,0.22355,0.0168,0.03495,0.7247
503,0.228,0.01525,0.03305,0.7237
504,0.22425,0.0165,0.03305,0.7262
505,0.2285,0.0144,0.0326,0.7245
506,0.2249,0.01565,0.03255,0.7269
507,0.229,0.0139,0.03225,0.72485
508,0.2254,0.0168,0.0314,0.7264
509,0.22995,0.0151,0.03,0.72495
510,0.2262,0.01715,0.02975,0.7269
511,0.23095,0.01535,0.02955,0.72415
512,0.228,0.0164,0.0294,0.7262
513,0.2332,0.01385,0.0297,0.72325
514,0.22965,0.0167,0.0291,0.72455
515,0.23425,0.0149,0.02875,0.7221
516,0.23135,0.01595,0.02945,0.72325
517,0.2357,0.0145,0.0288,0.721
518,0.232,0.01675,0.0288,0.72245
519,0.23615,0.01535,0.0282,0.7203
520,0.232,0.01735,0.02885,0.7218
521,0.2376,0.01525,0.0287,0.71845
522,0.23405,0.017,0.0291,0.71985
523,0.23905,0.0152,0.02965,0.7161
524,0.2353,0.01815,0.02985,0.7167
525,0.24055,0.016,0.02955,0.7139
526,0.23735,0.0171,0.02945,0.7161
527,0.24205,0.0154,0.0295,0.71305
528,0.238,0.01755,0.02935,0.7151
529,0.2433,0.01455,0.03025,0.7119
530,0.2394,0.0166,0.03085,0.71315
531,0.24325,0.01535,0.03125,0.71015
532,0.2386,0.01775,0.03155,0.7121
533,0.2423,0.01545,0.0315,0.71075
534,0.2378,0.0182,0.03155,0.71245
535,0.24215,0.01575,0.0323,0.7098
536,0.2382,0.0189,0.03145,0.71145
537,0.24075,0.0165,0.03175,0.711
538,0.2377,0.0176,0.03325,0.71145
539,0.242,0.0161,0.032,0.7099
540,0.23725,0.0188,0.03235,0.7116
541,0.24195,0.0162,0.03295,0.7089
542,0.23845,0.01745,0.03295,0.71115
543,0.24225,0.0151,0.03315,0.7095
544,0.23775,0.01805,0.0318,0.7124
545,0.2413,0.0166,0.03145,0.71065
546,0.2375,0.0184,0.03205,0.71205
547,0.2408,0.017,0.03135,0.71085
548,0.23615,0.01965,0.03095,0.71325
549,0.24,0.01675,0.03245,0.7108
550,0.2366,0.01865,0.0329,0.71185
551,0.2406,0.01555,0.03455,0.7093
552,0.2367,0.0179,0.03365,0.71175
553,0.2404,0.01675,0.03375,0.7091
554,0.2357,0.01865,0.0345,0.71115
555,0.23935,0.0163,0.03545,0.7089
556,0.23435,0.0192,0.0352,0.71125
557,0.23815,0.0171,0.0344,0.71035
558,0.23415,0.01955,0.0344,0.7119
559,0.23775,0.0166,0.03605,0.7096
560,0.23365,0.01845,0.0358,0.7121
561,0.2371,0.01655,0.0362,0.71015
562,0.23325,0.01825,0.0359,0.7126
563,0.23575,0.01695,0.0342,0.7131
564,0.23125,0.01995,0.0336,0.7152
565,0.2348,0.0186,0.0331,0.7135
566,0.2319,0.01855,0.035,0.71455
567,0.2351,0.0166,0.03545,0.71285
568,0.23055,0.018,0.0358,0.71565
569,0.23405,0.0162,0.0348,0.71495
570,0.23005,0.0185,0.03385,0.7176
571,0.2342,0.01595,0.034,0.71585
572,0.22995,0.01815,0.0339,0.718
573,0.2329,0.0164,0.03415,0.71655
574,0.22925,0.01815,0.0347,0.7179
575,0.2327,0.01585,0.03485,0.7166
576,0.22805,0.01795,0.03545,0.71855
577,0.232,0.0157,0.03485,0.71745
578,0.2271,0.0189,0.0351,0.7189
579,0.23055,0.01725,0.0343,0.7179
580,0.2276,0.0181,0.03335,0.72095
581,0.23095,0.01565,0.0334,0.72
582,0.2277,0.01785,0.03325,0.7212
583,0.23205,0.016,0.03315,0.7188
584,0.2298,0.0166,0.03265,0.72095
585,0.23325,0.015,0.03125,0.7205
586,0.2301,0.0157,0.03185,0.72235
587,0.233,0.0144,0.0314,0.7212
588,0.22925,0.0169,0.03045,0.7234
589,0.2334,0.0141,0.0311,0.7214
590,0.22995,0.0162,0.03075,0.7231
591,0.2348,0.01415,0.0308,0.72025
592,0.2309,0.0172,0.03065,0.72125
593,0.23525,0.0149,0.03065,0.7192
594,0.2314,0.01715,0.02965,0.7218
595,0.23505,0.0152,0.0291,0.72065
596,0.2324,0.0172,0.02855,0.72185
597,0.23535,0.0149,0.02865,0.7211
598,0.23195,0.0173,0.02775,0.723
599,0.2356,0.0153,0.028,0.7211
600,0.23395,0.01505,0.0289,0.7221
601,0.23855,0.01345,0.0293,0.7187
602,0.23605,0.01435,0.02935,0.72025
603,0.2399,0.0126,0.02985,0.71765
604,0.23675,0.01525,0.0285,0.7195
605,0.2404,0.0132,0.0295,0.7169
606,0.2378,0.01525,0.02865,0.7183
607,0.24085,0.01365,0.0292,0.7163
608,0.23845,0.01535,0.02935,0.71685
609,0.2427,0.0141,0.0292,0.714
610,0.2392,0.01585,0.0294,0.71555
611,0.24285,0.0147,0.0288,0.71365
612,0.2405,0.0155,0.0293,0.7147
613,0.2438,0.01355,0.0295,0.71315
614,0.24035,0.0156,0.0288,0.71525
615,0.2432,0.01395,0.02855,0.7143
616,0.23965,0.016,0.02805,0.7163
617,0.2432,0.01385,0.02865,0.7143
618,0.23995,0.01605,0.0283,0.7157
619,0.2437,0.01415,0.02865,0.7135
620,0.23945,0.0163,0.02885,0.7154
621,0.2435,0.01405,0.02925,0.7132
622,0.2401,0.01585,0.0295,0.71455
623,0.2426,0.0142,0.03045,0.71275
624,0.24015,0.0155,0.03075,0.7136
625,0.24295,0.01445,0.02975,0.71285
626,0.23945,0.0163,0.02985,0.7144
627,0.24195,0.0152,0.0306,0.71225
628,0.2383,0.01765,0.02985,0.7142
629,0.24185,0.0158,0.03025,0.7121
630,0.2387,0.01725,0.0305,0.71355
631,0.2421,0.0157,0.0302,0.712
632,0.2385,0.01695,0.03065,0.7139
633,0.2416,0.01505,0.03,0.71335
634,0.2379,0.01665,0.03025,0.7152
635,0.24215,0.01405,0.03105,0.71275
636,0.23845,0.0152,0.03105,0.7153
637,0.24255,0.01245,0.0318,0.7132
638,0.2398,0.01365,0.0319,0.71465
639,0.24265,0.0134,0.03035,0.7136
640,0.239,0.01585,0.02895,0.7162
641,0.2415,0.01505,0.02905,0.7144
642,0.2378,0.01625,0.0297,0.71625
